"assay_id"	"location_id"	"target"	"abundance"	"abundance_per_person"	"epi_week"
"G01-0457.a2"	"KeyserWWTP-01"	"SARS-CoV-2"	3757295.02728661	460.001839775539	33
"R02-0178.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	3364140.29809767	255.711485109279	52
"C01-0354.a1"	"WheelingWWTP-01"	"SARS-CoV-2"	18717369.084871	374.347381697419	6
"Q01-0420.a1"	"MadisonWWTP-01"	"SARS-CoV-2"	66753.8301858991	14.6550670001974	29
"N02-0310.a3"	"ClarksburgWWTP-01"	"SARS-CoV-2"	1853812.5019329	69.9604687875652	20
"J01-0281.a2"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	27171.4350733576	38.8163358190822	19
"J01-0042.a1"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	1532.68222572	2.18954603674286	18
"T01-0225.a1"	"PointPleasantWWTP-01"	"SARS-CoV-2"	1262609.42911625	228.940966294878	37
"A04-0534.a4"	"CheatLakeWWTP-01"	"SARS-CoV-2"	275289.055711192	137.644527855596	5
"A01-0467.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	19041099.6747702	393.997261934494	3
"N02-0258.a1"	"ClarksburgWWTP-01"	"SARS-CoV-2"	2836189.27800463	107.034088535159	15
"M03-0206.a2"	"ManningtonWWTP-01"	"SARS-CoV-2"	6568.48213975964	6.02060691087043	13
"J01-0018.a2"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	5280.6264160198	7.54375202288542	13
"M04-0034.a1"	"FarmingtonWWTP-01"	"SARS-CoV-2"	793.13424484	1.3002200735082	13
"H01-0319.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	7676791.86807469	639.732655672891	34
"L01-0387.a1"	"WestUnionWWTP-01"	"SARS-CoV-2"	361924.669951206	641.710407714905	11
"H01-0265.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	138741.265849044	11.561772154087	26
"O01-0275.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	3224527.99627454	531.136220766684	6
"M03-0511.a4"	"ManningtonWWTP-01"	"Influenza Virus B (FluB)"	654.84564672	0.600225157396884	17
"A04-0119.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	6853285.96998348	3426.64298499174	29
"H01-0616.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	72617.1882649188	6.0514323554099	24
"A01-0930.a4"	"StarCityWWTP-01"	"Influenza Virus A (FluA)"	57969.76874	1.19950688503559	27
"A1086.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	119700.02055515	2.47682545429461	27
"Q01-0474.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	1552981.89000541	340.940041713592	41
"M04-0154.a1"	"FarmingtonWWTP-01"	"SARS-CoV-2"	7835.96854141237	12.8458500678891	3
"A04-0636.a2"	"CheatLakeWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	35892.7594648246	17.9463797324123	5
"D01-0150.a2"	"CharlesTownWWTP-01"	"SARS-CoV-2"	8742466.26800436	514.262721647315	33
"A01-1349.a2"	"StarCityWWTP-01"	"Influenza Virus B (FluB)"	12455.513064	0.257728709319649	37
"A04-0558.a3"	"CheatLakeWWTP-01"	"Influenza Virus A (FluA)"	364.4592748	0.1822296374	39
"Q01-0622.a2"	"MadisonWWTP-01"	"Influenza Virus B (FluB)"	3905.36207208	0.857379159622393	31
"G01-0247.a1"	"KeyserWWTP-01"	"SARS-CoV-2"	1954849.48534944	239.330250410069	29
"R02-0425.a2"	"ElkinsWWTP-01"	"SARS-CoV-2"	557932.38324287	42.4089680178527	37
"A01-1297.a5"	"StarCityWWTP-01"	"Influenza Virus B (FluB)"	263140.28680538	5.44488261060627	29
"R02-0388.a5"	"ElkinsWWTP-01"	"SARS-CoV-2"	201987.457516251	15.3532576403353	15
"Q01-0186.a1"	"MadisonWWTP-01"	"SARS-CoV-2"	106741.804641408	23.4339856512421	47
"H01-0139.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	402832.907165718	33.5694089304765	8
"K01-0517.a4"	"ParkersburgWWTP-01"	"Influenza Virus A (FluA)"	2215019.07984851	46.0982118594903	2
"G01-0638.a2"	"KeyserWWTP-01"	"Influenza Virus B (FluB)"	12567.939741	1.53868018376592	20
"A04-0339.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	854360.979795068	427.180489897534	11
"A01-0505.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	15455353.135964	319.801215360951	10
"A01-1346.a3"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	21669.958086	0.44839343829664	36
"A01-1063.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	1537860.99600901	31.8213250291551	41
"A01-1178.a2"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	279601.917530521	5.78550565987669	8
"A04-0500.a1"	"CheatLakeWWTP-01"	"SARS-CoV-2"	1851208.32141602	925.60416070801	34
"A01-0095.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	1700724.51541789	35.1912869437569	47
"R02-0351.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	285748.308928682	21.7199991584586	35
"A01-1288.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	939419.177412923	19.4384037703386	27
"U01-0103.a5"	"WhiteOakWWTP-01"	"Influenza Virus A (FluA)"	39049.4599244226	14.8703198493612	16
"Q01-0137.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	263577.276968331	57.8654834178553	39
"M03-0044.a2"	"ManningtonWWTP-01"	"SARS-CoV-2"	2421577.01223638	2219.59396171987	21
"H01-0520.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	1126541.28595261	93.8784404960511	10
"A01-0147.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	4122762.40896568	85.3079458898709	2
"D01-0559.a5"	"CharlesTownWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	985.720764	0.0579835743529412	48
"A04-0687.a1"	"CheatLakeWWTP-01"	"Influenza Virus B (FluB)"	3249.4716522	1.6247358261	38
"O01-0418.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	47148.0504071802	7.766109439496	33
"D01-0399.a1"	"CharlesTownWWTP-01"	"SARS-CoV-2"	14804865.9956153	870.874470330309	32
"A04-0090.a1"	"CheatLakeWWTP-01"	"SARS-CoV-2"	2503459.29506429	1251.72964753214	22
"H01-0975.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	44894.5410681982	3.74121175568319	14
"C01-0791.a1"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	6328.5998544	0.126571997088	44
"Q01-0057.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	483699.82400336	106.190960264184	26
"Q01-0276.a1"	"MadisonWWTP-01"	"SARS-CoV-2"	260432.413441421	57.175063324132	7
"A0020.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	9420.62873388	0.194931069646582	47
"A01-1118.a4"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	514722.535917879	10.6506070170063	50
"Q01-0317.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	655340.672954449	143.872815138189	14
"L01-0336.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	1012423.09130108	1795.07640301609	8
"O01-0252.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	780530.643733136	128.567063701719	2
"O01-0185.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	947552.940325309	156.078560422551	50
"L01-0470.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	297.88148372	0.528158659078014	24
"G01-0360.a2"	"KeyserWWTP-01"	"SARS-CoV-2"	244550.924318759	29.9401229577325	22
"R02-0011.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	1592629.66323587	121.057286655204	22
"C01-0837.a4"	"WheelingWWTP-01"	"SARS-CoV-2"	1323466.68096054	26.4693336192107	2
"A04-0453.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	373819.726430465	186.909863215232	26
"R02-0233.a2"	"ElkinsWWTP-01"	"SARS-CoV-2"	3052234.55537405	232.003234674221	5
"H01-0148.a4"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	109096.244399322	9.09135369994347	10
"M03-0056.a1"	"ManningtonWWTP-01"	"SARS-CoV-2"	1939.90149188	1.7780948596517	16
"N02-0008.a2"	"ClarksburgWWTP-01"	"SARS-CoV-2"	460304.255641504	17.3712829512229	13
"C01-0080.a1"	"WheelingWWTP-01"	"SARS-CoV-2"	283223.956504522	5.66447913009043	7
"R02-0323.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	1451132.40902884	110.301946566497	23
"A01-0569.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	8115663.95506595	167.92881880206	20
"C01-0697.a1"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	50924.8178972	1.018496357944	30
"T01-0019.a2"	"PointPleasantWWTP-01"	"SARS-CoV-2"	607183.227628384	110.096686786652	33
"A01-0904.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	3486992.23468729	72.1526285939267	23
"A01-0673.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	38406029426.2947	794695.195875987	38
"C01-0164.a5"	"WheelingWWTP-01"	"SARS-CoV-2"	2241468.12812303	44.8293625624606	17
"J01-0527.a4"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	3572.24227694929	5.1032032527847	14
"D01-0409.a6"	"CharlesTownWWTP-01"	"SARS-CoV-2"	1268528.01301379	74.6192948831644	8
"Q01-0609.a4"	"MadisonWWTP-01"	"Influenza Virus A (FluA)"	2048.97429562	0.449829702660812	17
"L01-0298.a1"	"WestUnionWWTP-01"	"SARS-CoV-2"	328411.58568974	582.290045549184	52
"O01-0089.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	348252.264074135	57.363245606018	22
"U01-0001.a1"	"WhiteOakWWTP-01"	"SARS-CoV-2"	409.23310428	0.155838958217822	31
"C01-0014.a2"	"WheelingWWTP-01"	"SARS-CoV-2"	1642303.81852841	32.8460763705682	40
"A01-0832.a3"	"StarCityWWTP-01"	"SARS-CoV-2"	3042222.84376905	62.9494877455936	12
"N02-0381.a2"	"ClarksburgWWTP-01"	"SARS-CoV-2"	854711.010269028	32.2556800614774	35
"A01-0807.a2"	"StarCityWWTP-01"	"Influenza Virus A (FluA)"	789740.839859985	16.3412688267668	8
"K01-0271.a2"	"ParkersburgWWTP-01"	"SARS-CoV-2"	7899848.31640594	164.408913973068	25
"O01-0162.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	10117.8331185	1.66658427252512	40
"K01-0096.a2"	"ParkersburgWWTP-01"	"SARS-CoV-2"	1829191.62684124	38.0685042006501	20
"D01-0562.a4"	"CharlesTownWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	13149.8329662	0.773519586247059	44
"A01-0901.a3"	"StarCityWWTP-01"	"Influenza Virus A (FluA)"	99719.812712	2.06339622396954	22
"K01-0028.a2"	"ParkersburgWWTP-01"	"SARS-CoV-2"	10298705.8891386	214.333109035142	5
"G01-0457.a1"	"KeyserWWTP-01"	"SARS-CoV-2"	3617713.56541933	442.913022210985	33
"R02-0178.a2"	"ElkinsWWTP-01"	"SARS-CoV-2"	4712277.01368708	358.184631627172	52
"C01-0354.a2"	"WheelingWWTP-01"	"SARS-CoV-2"	18092480.5547406	361.849611094811	6
"Q01-0420.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	80106.7729133022	17.5865582685625	29
"C01-0984.a5"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	25705.583687	0.51411167374	37
"J01-0281.a1"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	18113.8342281093	25.8769060401561	19
"J01-0042.a2"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	8533.51084510682	12.190729778724	18
"T01-0225.a2"	"PointPleasantWWTP-01"	"SARS-CoV-2"	1300598.03723203	235.829199860748	37
"C01-0654.a3"	"WheelingWWTP-01"	"SARS-CoV-2"	1245918.40031704	24.9183680063408	21
"A04-0421.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	348611.110813485	174.305555406743	18
"D01-0347.a1"	"CharlesTownWWTP-01"	"SARS-CoV-2"	505813.283047143	29.7537225321849	15
"H01-0209.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	11992.17888	0.99934824	18
"A01-0199.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	1639935.1551108	33.9334372436433	11
"R02-0349.a2"	"ElkinsWWTP-01"	"SARS-CoV-2"	745716.177305007	56.6825917683952	33
"H01-0172.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	13945.828981	1.16215241508333	13
"R02-0459.a5"	"ElkinsWWTP-01"	"Influenza Virus A (FluA)"	4028.2061974	0.306187762040134	30
"C01-0785.a3"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	23074.0423632	0.461480847264	43
"A04-0229.a1"	"CheatLakeWWTP-01"	"SARS-CoV-2"	1651507.60146774	825.753800733872	50
"K01-0509.a3"	"ParkersburgWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	23889.88149722	0.4971879604	49
"C01-0829.a3"	"WheelingWWTP-01"	"Influenza Virus A (FluA)"	41631.93918	0.8326387836	52
"N02-0073.a1"	"ClarksburgWWTP-01"	"SARS-CoV-2"	397159.365295123	14.9882770509142	14
"H01-0282.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	3032066.0900659	252.672174172158	28
"H01-0155.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	283571.245415997	23.6309371179998	11
"C01-0299.a4"	"WheelingWWTP-01"	"SARS-CoV-2"	8567238.804897	171.34477609794	44
"H01-0401.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	610175.901934694	50.8479918278912	45
"A01-0608.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	2089130.94797827	43.2281689285355	27
"N02-0168.a1"	"ClarksburgWWTP-01"	"SARS-CoV-2"	5879858.22404276	221.898189449874	39
"Q01-0207.a1"	"MadisonWWTP-01"	"SARS-CoV-2"	1342453.73290823	294.720907334408	51
"G01-0299.a1"	"KeyserWWTP-01"	"SARS-CoV-2"	2188961.58791888	267.99235895187	49
"C01-0826.a2"	"WheelingWWTP-01"	"SARS-CoV-2"	1090962.32137445	21.819246427489	52
"C01-0898.a2"	"WheelingWWTP-01"	"Influenza Virus B (FluB)"	8078.6706056	0.161573412112	20
"D01-0594.a4"	"CharlesTownWWTP-01"	"Influenza Virus B (FluB)"	9421.128408	0.554184024	33
"J01-0171.a1"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	16953.148967113	24.2187842387328	45
"A01-0350.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	40469093.7956803	837.383996765442	36
"O01-0194.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	1926328.17327053	317.299979125438	49
"A01-0980.a5"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	40969.49243	0.847738214492634	35
"K01-0181.a2"	"ParkersburgWWTP-01"	"SARS-CoV-2"	7819823.93587905	162.743474211843	45
"M04-0146.a2"	"FarmingtonWWTP-01"	"SARS-CoV-2"	14832.883007763	24.3162016520705	45
"L01-0424.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	188538.502770286	334.288125479231	19
"A01-1351.a1"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	2534.710536	0.0524480743254428	37
"T01-0190.a1"	"PointPleasantWWTP-01"	"SARS-CoV-2"	59130.010379924	10.721670059823	30
"G01-0541.a1"	"KeyserWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	1144.44679071	0.140113466051665	52
"R02-0288.a2"	"ElkinsWWTP-01"	"SARS-CoV-2"	1897140.19353947	144.20342000148	17
"J01-0412.a5"	"AlpineLakeWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	436.88930974	0.624127585342857	30
"R02-0103.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	6010036.03993889	456.828522342573	30
"A01-0010.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	2398385.13593579	49.6272375421243	33
"N02-0529.a3"	"ClarksburgWWTP-01"	"Influenza Virus A (FluA)"	60761.508615	2.29306017869273	50
"O01-0442.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	961796.168491225	158.424669492872	41
"A04-0015.a1"	"CheatLakeWWTP-01"	"SARS-CoV-2"	538300.998660955	269.150499330477	7
"O01-0002.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	38018.7849567674	6.262359571202	15
"D01-0260.a2"	"CharlesTownWWTP-01"	"SARS-CoV-2"	777872.455067076	45.7572032392397	28
"A01-1233.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	1211576.5431972	25.0698672239117	18
"M03-0520.a3"	"ManningtonWWTP-01"	"Influenza Virus B (FluB)"	801.4848593	0.73463323492209	34
"N02-0600.a5"	"ClarksburgWWTP-01"	"Influenza Virus A (FluA)"	338928.684808059	12.7907270287591	36
"H01-0574.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	361937.090190422	30.1614241825351	18
"U01-0164.a3"	"WhiteOakWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	285.46155351	0.108705846728865	33
"C01-0900.a2"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	9670.586927	0.19341173854	21
"A01-1142.a4"	"StarCityWWTP-01"	"Influenza Virus A (FluA)"	538888.282229476	11.1506431515783	2
"N02-0526.a2"	"ClarksburgWWTP-01"	"Influenza Virus A (FluA)"	216331.338529962	8.16406289266972	46
"A04-0243.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	9839058.244473	4919.5291222365	1
"M03-0187.a2"	"ManningtonWWTP-01"	"SARS-CoV-2"	1005037.07481126	921.207217975487	3
"A01-0084.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	2276237.77284938	47.0997718268783	45
"N02-0083.a2"	"ClarksburgWWTP-01"	"SARS-CoV-2"	1160610.2444295	43.7999186515777	19
"A01-0299.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	13155649.4717605	272.215888755183	27
"G01-0350.a1"	"KeyserWWTP-01"	"SARS-CoV-2"	593736.886000365	72.6906079824149	15
"H01-0109.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	5657028.28140607	471.419023450506	4
"Q01-0327.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	84639.2024303139	18.5816031680162	15
"Q01-0627.a3"	"MadisonWWTP-01"	"Influenza Virus B (FluB)"	713.58006828	0.156658631894621	35
"A01-0541.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	18315612.1563656	378.985518878613	16
"U01-0138.a4"	"WhiteOakWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	72.92970906	0.0277721664356436	44
"T01-0125.a1"	"PointPleasantWWTP-01"	"SARS-CoV-2"	49741.0976880195	9.01923802139973	13
"J01-0181.a2"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	14431.0008315689	20.6157154736698	47
"D01-0603.a4"	"CharlesTownWWTP-01"	"Influenza Virus B (FluB)"	1000.0296138	0.0588252714	27
"A01-0826.a4"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	137070.831723	2.83626120929896	11
"A04-0530.a1"	"CheatLakeWWTP-01"	"Influenza Virus A (FluA)"	95765.7593764627	47.8828796882314	2
"A04-0309.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	8120317.18872186	4060.15859436093	5
"R02-0021.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	367166.163839821	27.9086472970372	22
"A01-0535.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	16393180.4408707	339.206680203417	15
"R02-0278.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	3278838.28929443	249.227598760598	17
"M04-0192.a2"	"FarmingtonWWTP-01"	"SARS-CoV-2"	101.95623294	0.16714136547541	15
"K01-0171.a1"	"ParkersburgWWTP-01"	"SARS-CoV-2"	10426957.0134632	217.002227127226	37
"O01-0262.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	4944358.90884018	814.422485396175	7
"H01-0957.a3"	"MoundsvilleWWTP-01"	"Influenza Virus A (FluA)"	2637.673688	0.219806140666667	46
"M04-0004.a1"	"FarmingtonWWTP-01"	"SARS-CoV-2"	1156.9348583	1.89661452180328	7
"O01-0428.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	161551.64066667	26.6103839016092	32
"C01-0767.a1"	"WheelingWWTP-01"	"Influenza Virus A (FluA)"	161384.227912049	3.22768455824097	14
"A1025.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	40568.96576872	0.839450541481543	14
"C01-0729.a6"	"WheelingWWTP-01"	"Influenza Virus A (FluA)"	29899.6665506	0.597993331012	36
"O01-0496.a1"	"GraftonWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	6442.6164036	1.06121172847966	40
"R02-0475.a4"	"ElkinsWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	35.38601268	0.00268972428397689	25
"M03-0236.a2"	"ManningtonWWTP-01"	"SARS-CoV-2"	2480.04164478	2.27318207587534	17
"G01-0084.a2"	"KeyserWWTP-01"	"SARS-CoV-2"	38713.9466038859	4.73970942750807	8
"L01-0126.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	799989.604787022	1418.42128508337	23
"L01-0198.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	5749351.78618175	10193.8861457123	30
"H01-0510.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	2512011.19795981	209.334266496651	9
"H01-0584.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	623489.471518437	51.9574559598697	20
"G01-0010.a1"	"KeyserWWTP-01"	"SARS-CoV-2"	194986.311921898	23.8719774635037	49
"R02-0361.a2"	"ElkinsWWTP-01"	"SARS-CoV-2"	12537.41419476	0.952980708023715	35
"A01-0074.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	187053.479858124	3.87049908661901	43
"H01-0962.a1"	"MoundsvilleWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	35294.7759479655	2.94123132899712	2
"A01-1053.a1"	"StarCityWWTP-01"	"Influenza Virus B (FluB)"	662926.159632959	13.7172272726568	39
"R02-0415.a2"	"ElkinsWWTP-01"	"SARS-CoV-2"	664958.327837588	50.5441112676793	5
"C01-0070.a2"	"WheelingWWTP-01"	"SARS-CoV-2"	3608486.48029211	72.1697296058423	52
"C01-0904.a4"	"WheelingWWTP-01"	"Influenza Virus A (FluA)"	11309.290916	0.22618581832	21
"L01-0306.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	938778.872218078	1664.50154648595	2
"A01-0683.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	3886439.81986478	80.4179734287532	40
"N02-0432.a5"	"ClarksburgWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	1899.6701544	0.0716910768510831	39
"A04-0085.a4"	"CheatLakeWWTP-01"	"SARS-CoV-2"	1467539.99644851	733.769998224256	21
"O01-0079.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	22762.9952235	3.74946388132104	21
"F01-0127.a3"	"WestonWWTP-01"	"Influenza Virus A (FluA)"	127.189776	0.0122722670783481	16
"A01-1308.a4"	"StarCityWWTP-01"	"SARS-CoV-2"	1526069.73017307	31.5773408825747	30
"O01-0560.a4"	"GraftonWWTP-01"	"SARS-CoV-2"	11561.9670335	1.9044584143469	10
"A01-1133.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	6884471.39280363	142.453058119592	1
"A01-1123.a5"	"StarCityWWTP-01"	"SARS-CoV-2"	8660991.13685582	179.212695266839	51
"N02-0371.a1"	"ClarksburgWWTP-01"	"Influenza Virus B (FluB)"	431037.802593371	16.2668051397604	34
"C01-0540.a3"	"WheelingWWTP-01"	"SARS-CoV-2"	1418357.49166668	28.3671498333337	47
"R02-0203.a2"	"ElkinsWWTP-01"	"SARS-CoV-2"	1076749.74504587	81.8447662698292	51
"H01-0329.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	2330862.71764677	194.238559803897	35
"M03-0295.a10"	"ManningtonWWTP-01"	"SARS-CoV-2"	19893.4124969408	18.2341086131447	20
"R02-0188.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	7452922.6590133	566.503698617612	1
"Q01-0495.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	88565.3006469658	19.4435347194217	11
"K01-0042.a2"	"ParkersburgWWTP-01"	"SARS-CoV-2"	3405914.53852465	70.8827167226774	9
"K01-0281.a1"	"ParkersburgWWTP-01"	"SARS-CoV-2"	1161346.37735929	24.1695395912443	22
"O01-0294.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	515679.545424038	84.9414504075173	11
"M04-0164.a2"	"FarmingtonWWTP-01"	"SARS-CoV-2"	8815.27447196158	14.4512696261665	2
"J01-0096.a2"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	37359.2560291859	53.3703657559799	29
"J01-0271.a2"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	4846.29087032215	6.92327267188878	17
"J01-0028.a2"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	2170.175553	3.10025079	15
"U01-0133.a5"	"WhiteOakWWTP-01"	"Influenza Virus A (FluA)"	4348.85437952357	1.65607554437303	47
"G01-0199.a2"	"KeyserWWTP-01"	"SARS-CoV-2"	355778.12586949	43.5575570359317	26
"R02-0392.a3"	"ElkinsWWTP-01"	"Influenza Virus A (FluA)"	51250.2772234199	3.89558203279264	8
"D01-0590.a2"	"CharlesTownWWTP-01"	"SARS-CoV-2"	310907.788063349	18.2886934154911	19
"Q01-0107.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	2394770.06406134	525.745348860887	34
"A01-0354.a4"	"StarCityWWTP-01"	"Influenza Virus A (FluA)"	70690.639045	1.46272635004552	36
"H01-0626.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	55695.1481491911	4.64126234576592	26
"A01-0491.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	41287975.1398019	854.328239111941	7
"H01-0698.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	2014772.92859647	167.897744049706	36
"A01-0457.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	31746581.7199151	656.8983140191	2
"N02-0268.a2"	"ClarksburgWWTP-01"	"SARS-CoV-2"	2667660.2879527	100.674024000027	9
"H01-0255.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	258151.044655283	21.5125870546069	25
"H01-0182.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	27064.167336	2.255347278	14
"C01-0752.a3"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	626099.650699625	12.5219930139925	11
"M03-0521.a4"	"ManningtonWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	1735.59534336	1.59082982892759	31
"A04-0129.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	9938934.45668651	4969.46722834326	31
"A04-0025.a1"	"CheatLakeWWTP-01"	"SARS-CoV-2"	420649.967952378	210.324983976189	9
"M03-0510.a3"	"ManningtonWWTP-01"	"Influenza Virus B (FluB)"	2440.24320498006	2.23670321263067	22
"H01-0595.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	222699.82848653	18.5583190405442	21
"C01-0740.a5"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	45504.7164428	0.910094328856	39
"A1021.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	8130.81841376	0.168242393928158	14
