"assay_id"	"location_id"	"target"	"abundance"	"abundance_per_person"	"epi_week"
"K01-0378.a2"	"ParkersburgWWTP-01"	"Human Norovirus GII (HuNoV-GII)"	109986635.673616	2289.00386417515	26
"C01-0736.a2"	"WheelingWWTP-01"	"Human Norovirus GII (HuNoV-GII)"	5522077.3516828	110.441547033656	38
"A04-0022.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	772368.047061845	386.184023530923	8
"N02-0103.a1"	"ClarksburgWWTP-01"	"SARS-CoV-2"	2694292.81092401	101.679100721715	27
"J01-0192.a3"	"AlpineLakeWWTP-01"	"Human"	4827.13330919973	6.89590472742818	50
"A01-0663.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	62997915.1242104	1303.5489803884	36
"J01-0388.a1"	"AlpineLakeWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	428.44406003	0.6120629429	1
"G01-0455.a3"	"KeyserWWTP-01"	"Human"	31677.6140980057	3.87825833717015	33
"D01-0331.a3"	"CharlesTownWWTP-01"	"Human"	652733.935374165	38.3961138455391	15
"A01-0717.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	46030998.9294857	952.470595296427	45
"M04-0181.a3"	"FarmingtonWWTP-01"	"Human"	1670.7664117	2.73896133065574	9
"K01-0146.a3"	"ParkersburgWWTP-01"	"Human"	162487.847368591	3.38164094419544	34
"C01-0589.a4"	"WheelingWWTP-01"	"SARS-CoV-2"	798327.724502448	15.966554490049	4
"H01-0592.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	577768.510027646	48.1473758356371	21
"A01-0406.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	78316924.0909003	1620.52897059469	45
"A01-0579.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	6952809.45040391	143.867104999253	22
"M03-0267.a1"	"ManningtonWWTP-01"	"SARS-CoV-2"	161.16383075	0.147721201420715	22
"M03-0229.a6"	"ManningtonWWTP-01"	"Human"	465.50322393	0.426675732291476	13
"C01-0739.a3"	"WheelingWWTP-01"	"Influenza Virus B (FluB)"	300352.073387788	6.00704146775576	38
"A01-1281.a5"	"StarCityWWTP-01"	"Influenza Virus A (FluA)"	22149.190992	0.458309696076809	26
"J01-0001.a1"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	1604.98252904743	2.29283218435347	51
"G01-0092.a2"	"KeyserWWTP-01"	"SARS-CoV-2"	1370131.46806869	167.743813426627	5
"Q01-0156.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	179563.985701951	39.4212921409333	43
"Q01-0039.a3"	"MadisonWWTP-01"	"Human"	2910.49954293	0.63896806650494	24
"H01-0703.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	609704.949357081	50.8087457797567	37
"A01-0409.a3"	"StarCityWWTP-01"	"Human"	1652336.1388197	34.1900376349053	46
"D01-0180.a1"	"CharlesTownWWTP-01"	"SARS-CoV-2"	4784601.33707312	281.447137474889	43
"K01-0149.a2"	"ParkersburgWWTP-01"	"SARS-CoV-2"	31595959.7936911	657.564199660585	31
"D01-0345.a3"	"CharlesTownWWTP-01"	"Human"	394917.086606485	23.230416859205	18
"M03-0513.a2"	"ManningtonWWTP-01"	"Influenza Virus B (FluB)"	238.51111328	0.218616969092576	18
"C01-0856.a4"	"WheelingWWTP-01"	"SARS-CoV-2"	2021290.83989299	40.4258167978597	7
"C01-0258.a3"	"WheelingWWTP-01"	"Human"	736893.883378082	14.7378776675616	36
"M04-0184.a2"	"FarmingtonWWTP-01"	"SARS-CoV-2"	441.40530387	0.723615252245902	8
"N02-0459.a5"	"ClarksburgWWTP-01"	"Influenza Virus A (FluA)"	41836.34753459	1.57884925407918	31
"D01-0334.a2"	"CharlesTownWWTP-01"	"SARS-CoV-2"	92607.3031731073	5.44748842194749	16
"K01-0123.a1"	"ParkersburgWWTP-01"	"SARS-CoV-2"	3790541.68309928	78.8874439770921	28
"K01-0261.a1"	"ParkersburgWWTP-01"	"SARS-CoV-2"	1402417.97400465	29.1866383767878	25
"O01-0172.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	9114.0559488	1.50124459706803	37
"G01-0104.a1"	"KeyserWWTP-01"	"SARS-CoV-2"	77527.9690758362	9.49167104258524	17
"C01-0695.a3"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	1598.957184	0.03197914368	30
"O01-0209.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	786460.125507695	129.54375317208	46
"C01-0395.a2"	"WheelingWWTP-01"	"SARS-CoV-2"	5078109.98284181	101.562199656836	15
"D01-0111.a3"	"CharlesTownWWTP-01"	"Human"	119603.502634326	7.03550015496033	29
"R02-0168.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	9265795.92592455	704.301909845284	45
"L01-0357.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	3191228.40271719	5658.20638779644	10
"H01-0162.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	453202.47278628	37.76687273219	12
"L01-0391.a1"	"WestUnionWWTP-01"	"SARS-CoV-2"	1203000.18319667	2132.97904822105	14
"A04-0547.a4"	"CheatLakeWWTP-01"	"Influenza Virus A (FluA)"	5163.40523148	2.58170261574	24
"C01-0200.a1"	"WheelingWWTP-01"	"SARS-CoV-2"	3097043.88663405	61.940877732681	24
"N02-0288.a2"	"ClarksburgWWTP-01"	"SARS-CoV-2"	1068372.26345787	40.3189774117998	18
"M04-0110.a1"	"FarmingtonWWTP-01"	"SARS-CoV-2"	2497.3150086114	4.09395903051048	34
"J01-0396.a4"	"AlpineLakeWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	2751.30033997	3.9304290571	11
"M03-0191.a2"	"ManningtonWWTP-01"	"SARS-CoV-2"	11232.9948932967	10.2960539810236	3
"A1052.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	58425.20655874	1.20893077633546	20
"A01-0054.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	3679245.92770771	76.130730171075	40
"A01-0812.a6"	"StarCityWWTP-01"	"Human Norovirus GII (HuNoV-GII)"	671478984.335332	13894.2017947221	9
"M03-0157.a1"	"ManningtonWWTP-01"	"SARS-CoV-2"	1800875.15710216	1650.66467195432	46
"C01-0529.a1"	"WheelingWWTP-01"	"SARS-CoV-2"	1843416.50383366	36.8683300766731	44
"A01-1245.a4"	"StarCityWWTP-01"	"SARS-CoV-2"	1697674.18420034	35.1281696780405	20
"Q01-0269.a3"	"MadisonWWTP-01"	"Human"	22898.9630151703	5.02721471244135	5
"G01-0529.a4"	"KeyserWWTP-01"	"SARS-CoV-2"	645636.37104014	79.0446095788614	10
"Q01-0144.a1"	"MadisonWWTP-01"	"SARS-CoV-2"	1053760.7858598	231.341555622349	40
"M03-0037.a1"	"ManningtonWWTP-01"	"SARS-CoV-2"	27433.9534098283	25.1456951510801	20
"M04-0417.a5"	"FarmingtonWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	13703.7498717229	22.4651637241358	28
"A01-0134.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	1072111.87260554	22.184072848153	51
"C01-0988.a3"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	28688.5624752	0.573771249504	37
"T01-0117.a3"	"PointPleasantWWTP-01"	"Human"	84277.1299042055	15.2814378792757	10
"M04-0217.a7"	"FarmingtonWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	372.84774336	0.611225808786885	8
"R02-0455.a4"	"ElkinsWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	4015515.10803678	305.223100337244	39
"A01-0311.a3"	"StarCityWWTP-01"	"Human"	2771699.5249451	57.3518358911003	29
"A01-0611.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	12193755.8345202	252.312444846056	27
"Q01-0266.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	424591.897604031	93.2144670919937	7
"A01-1231.a4"	"StarCityWWTP-01"	"SARS-CoV-2"	861545.135432754	17.8270388891068	17
"H01-0418.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	2247097.79977175	187.258149980979	48
"K01-0045.a1"	"ParkersburgWWTP-01"	"SARS-CoV-2"	939830.151846162	19.5594204338431	1
"H01-0977.a3"	"MoundsvilleWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	3157.410481	0.263117540083333	16
"K01-0151.a1"	"ParkersburgWWTP-01"	"SARS-CoV-2"	14970881.1175302	311.568805775863	42
"Q01-0492.a1"	"MadisonWWTP-01"	"Human Norovirus GII (HuNoV-GII)"	17157216.4439562	3766.67759472144	8
"C01-0073.a3"	"WheelingWWTP-01"	"Human"	356400.010054476	7.12800020108951	1
"R02-0258.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	4592698.05857141	349.095322177821	13
"L01-0460.a1"	"WestUnionWWTP-01"	"SARS-CoV-2"	138.15989418	0.244964351382979	23
"A04-0685.a3"	"CheatLakeWWTP-01"	"Influenza Virus B (FluB)"	3466.82232358	1.73341116179	29
"K01-0197.a2"	"ParkersburgWWTP-01"	"SARS-CoV-2"	36668638.6068322	763.13503864375	52
"U01-0078.a4"	"WhiteOakWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	4768.42419585	1.815850798115	9
"A04-0438.a1"	"CheatLakeWWTP-01"	"SARS-CoV-2"	203054.370768133	101.527185384066	23
"C01-0168.a3"	"WheelingWWTP-01"	"Human"	329573.770828823	6.59147541657647	18
"A01-0145.a3"	"StarCityWWTP-01"	"Human"	252399.830279178	5.22264174555492	1
"M04-0220.a2"	"FarmingtonWWTP-01"	"Human Norovirus GII (HuNoV-GII)"	779718.399982744	1278.22688521761	3
"A01-0051.a3"	"StarCityWWTP-01"	"Human"	1054063.56161501	21.8106183085377	39
"T01-0248.a1"	"PointPleasantWWTP-01"	"Human Norovirus GII (HuNoV-GII)"	1754333.60878694	318.1021956096	3
"A01-0380.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	20784621.7775936	430.074113921404	41
"L01-0533.a1"	"WestUnionWWTP-01"	"SARS-CoV-2"	6367609.33372095	11290.0874711364	40
"K01-0213.a2"	"ParkersburgWWTP-01"	"SARS-CoV-2"	8355320.18742793	173.888037199333	9
"A01-0614.a3"	"StarCityWWTP-01"	"Human"	3954955.13705876	81.835688153012	28
"A01-0314.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	41542348.2492991	859.591711829562	30
"K01-0031.a1"	"ParkersburgWWTP-01"	"SARS-CoV-2"	5121371.11881881	106.58420642703	7
"G01-0436.a1"	"KeyserWWTP-01"	"SARS-CoV-2"	152904.706702971	18.7199689891003	23
"C01-0543.a2"	"WheelingWWTP-01"	"Human"	113387.6411826	2.267752823652	47
"A01-0131.a3"	"StarCityWWTP-01"	"Human"	100672.848168816	2.08311637495481	51
"R02-0200.a3"	"ElkinsWWTP-01"	"Human"	6920.238239104	0.526013852166616	2
"H01-0252.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	889790.229888773	74.1491858240644	24
"H01-0185.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	18354.696008	1.52955800066667	15
"H01-0640.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	111485.333526748	9.29044446056235	28
"U01-0018.a2"	"WhiteOakWWTP-01"	"SARS-CoV-2"	215354.785295189	82.0086768070028	34
"C01-0493.a1"	"WheelingWWTP-01"	"SARS-CoV-2"	325881.535157261	6.51763070314522	34
"G01-0245.a3"	"KeyserWWTP-01"	"Human"	109410.182071118	13.3949782163465	30
"H01-0275.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	8204606.4371406	683.71720309505	27
"J01-0113.a1"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	140388.630655356	200.555186650508	33
"Q01-0072.a3"	"MadisonWWTP-01"	"Human"	10959.8038797162	2.40610403506392	28
"A04-0404.a6"	"CheatLakeWWTP-01"	"Human"	254635.748236561	127.31787411828	15
"O01-0316.a3"	"GraftonWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	122410.822441037	20.1632058048158	17
"C01-0310.a2"	"WheelingWWTP-01"	"SARS-CoV-2"	14373372.7720674	287.467455441347	47
"A01-0477.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	79463505.7207631	1644.25396707422	5
"T01-0389.a1"	"PointPleasantWWTP-01"	"Influenza Virus B (FluB)"	3113.2726004	0.564509991006346	5
"C01-0610.a3"	"WheelingWWTP-01"	"Human"	263652.488307576	5.27304976615151	9
"J01-0297.a1"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	57314.9161290601	81.878451612943	25
"M04-0407.a1"	"FarmingtonWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	14275.0937546225	23.4017930403647	21
"N02-0233.a2"	"ClarksburgWWTP-01"	"SARS-CoV-2"	15665400.958099	591.191824216886	5
"C01-0384.a1"	"WheelingWWTP-01"	"SARS-CoV-2"	9766524.05731523	195.330481146305	13
"A01-0866.a1"	"StarCityWWTP-01"	"Human Norovirus GI (HuNoV-GI)"	2343448.39636299	48.490489909845	17
"G01-0231.a3"	"KeyserWWTP-01"	"Human"	6295.49644395	0.770751278642262	29
"N02-0011.a1"	"ClarksburgWWTP-01"	"SARS-CoV-2"	586602.600124233	22.1376179381173	9
"J01-0251.a2"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	16851.0787792455	24.0729696846364	12
"Q01-0464.a1"	"MadisonWWTP-01"	"SARS-CoV-2"	348544.329323796	76.5190624201528	39
"O01-0265.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	521492.036324789	85.8988694325134	8
"A01-0532.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	10628954.2617718	219.933667061988	14
"M04-0047.a2"	"FarmingtonWWTP-01"	"SARS-CoV-2"	2188.78239543781	3.58816786137346	16
"N02-0080.a3"	"ClarksburgWWTP-01"	"Human"	1279.9985374	0.0483054772963997	22
"H01-0267.a3"	"MoundsvilleWWTP-01"	"Human"	15938.468805	1.32820573375	26
"N02-0397.a2"	"ClarksburgWWTP-01"	"SARS-CoV-2"	12174077.168308	459.43381267673	38
"L01-0140.a1"	"WestUnionWWTP-01"	"SARS-CoV-2"	4208136.75978738	7461.23538969394	22
"N02-0351.a1"	"ClarksburgWWTP-01"	"Human Norovirus GII (HuNoV-GII)"	23873270.211462	900.946117120612	23
"N02-0591.a5"	"ClarksburgWWTP-01"	"Influenza Virus B (FluB)"	3134.0166472	0.118273705457016	34
"L01-0385.a3"	"WestUnionWWTP-01"	"Human"	17962.1515754082	31.8477864812203	13
"C01-0727.a4"	"WheelingWWTP-01"	"SARS-CoV-2"	2561194.91931647	51.2238983863294	36
"A1034.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	51341.68617345	1.06235900872062	16
"N02-0383.a4"	"ClarksburgWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	124307.62917797	4.69120798467696	11
"A01-0465.a3"	"StarCityWWTP-01"	"Human"	8116017.85393666	167.9361416557	3
"M03-0089.a3"	"ManningtonWWTP-01"	"Human"	785.89654092	0.720345133748854	25
"C01-0448.a3"	"WheelingWWTP-01"	"Human"	34089.76716288	0.6817953432576	25
"C01-0130.a2"	"WheelingWWTP-01"	"SARS-CoV-2"	93685.5229194732	1.87371045838946	12
"O01-0059.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	89448.9443137032	14.7338073321863	18
"O01-0136.a3"	"GraftonWWTP-01"	"Human"	2789.1657962	0.459424443452479	33
"A01-1168.a1"	"StarCityWWTP-01"	"Influenza Virus B (FluB)"	410422.82385301	8.49244379765375	7
"R02-0537.a4"	"ElkinsWWTP-01"	"Influenza Virus B (FluB)"	28351.963818	2.15505957874734	17
"O01-0139.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	212322.769646374	34.9732778201901	33
"C01-0050.a2"	"WheelingWWTP-01"	"SARS-CoV-2"	36832.20585804	0.7366441171608	48
"J01-0254.a3"	"AlpineLakeWWTP-01"	"Human"	868.42604974	1.24060864248571	12
"G01-0234.a2"	"KeyserWWTP-01"	"SARS-CoV-2"	3091255.08658787	378.459241746801	30
"A01-1073.a1"	"StarCityWWTP-01"	"Influenza Virus A (FluA)"	17288.724552	0.357737223804006	43
"A01-0209.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	269855.25892176	5.58382840013573	12
"T01-0324.a4"	"PointPleasantWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	157802.151465877	28.6132640917275	37
"J01-0082.a3"	"AlpineLakeWWTP-01"	"Human"	379.38893184	0.541984188342857	26
"N02-0115.a3"	"ClarksburgWWTP-01"	"Human"	79889.7153024	3.01493377999849	25
"A01-0172.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	7091866.74080272	146.744469889147	6
"R02-0386.a2"	"ElkinsWWTP-01"	"Human Norovirus GII (HuNoV-GII)"	18686781.5117737	1420.39993248508	7
"H01-0199.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	124734.25224499	10.3945210204158	17
"A01-1315.a6"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	120890.85376	2.5014661016388	31
"G01-0339.a5"	"KeyserWWTP-01"	"Human"	421407.449698249	51.5924889444478	17
"A1061.a3"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	76827.90535095	1.58971828652024	22
"G01-0329.a1"	"KeyserWWTP-01"	"SARS-CoV-2"	2956323.60363741	361.939716410065	14
"A04-0638.a5"	"CheatLakeWWTP-01"	"Influenza Virus A (FluA)"	192431.441998199	96.2157209990994	1
"A0023.a3"	"StarCityWWTP-01"	"Human"	36845.6289219	0.76240748472728	48
"M04-0091.a3"	"FarmingtonWWTP-01"	"Human"	813.4467549	1.33351927032787	25
"C01-0698.a4"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	21575.9285016	0.431518570032	30
"A01-0881.a12"	"StarCityWWTP-01"	"SARS-CoV-2"	2764352.98683576	57.1998217769359	20
"C01-0626.a4"	"WheelingWWTP-01"	"SARS-CoV-2"	328796.553267699	6.57593106535398	12
"L01-0283.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	466237.472962608	826.662186103916	49
"A01-1176.a5"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	4789247.02819957	99.0988045894631	8
"G01-0636.a5"	"KeyserWWTP-01"	"SARS-CoV-2"	719063.714392134	88.0342451508489	30
"H01-0901.a3"	"MoundsvilleWWTP-01"	"Human Norovirus GI (HuNoV-GI)"	86421168.7289172	7201.7640607431	4
"C01-0212.a1"	"WheelingWWTP-01"	"SARS-CoV-2"	4493841.07539291	89.8768215078582	26
"J01-0528.a1"	"AlpineLakeWWTP-01"	"Influenza Virus A (FluA)"	5884.12949767161	8.40589928238801	15
"N02-0344.a2"	"ClarksburgWWTP-01"	"SARS-CoV-2"	1157868.57873007	43.696451759758	30
"D01-0090.a1"	"CharlesTownWWTP-01"	"SARS-CoV-2"	525729.184804762	30.925246164986	19
"M04-0102.a1"	"FarmingtonWWTP-01"	"SARS-CoV-2"	14456.9960998885	23.6999936063746	35
"C01-0400.a3"	"WheelingWWTP-01"	"Human"	589160.696702112	11.7832139340422	11
"A04-0068.a3"	"CheatLakeWWTP-01"	"Human"	20597.242968241	10.2986214841205	18
"O01-0406.a2"	"GraftonWWTP-01"	"SARS-CoV-2"	266.492864	0.0438960408499424	32
"L01-0030.a3"	"WestUnionWWTP-01"	"Human"	5474.48227385122	9.70652885434613	7
"J01-0166.a2"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	521618.966497087	745.169952138696	44
"C01-0941.a5"	"WheelingWWTP-01"	"SARS-CoV-2"	543269.68329546	10.8653936659092	30
"H01-0566.a3"	"MoundsvilleWWTP-01"	"Human"	190491.724062417	15.8743103385347	17
"A01-0730.a3"	"StarCityWWTP-01"	"SARS-CoV-2"	31735985.3420071	656.679054419945	47
"F01-0014.a2"	"WestonWWTP-01"	"SARS-CoV-2"	7824.44247	0.754963572944809	29
"L01-0108.a1"	"WestUnionWWTP-01"	"SARS-CoV-2"	16493.3370077888	29.2435053329589	19
"A04-0173.a3"	"CheatLakeWWTP-01"	"Human"	213883.514282354	106.941757141177	40
"J01-0244.a1"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	671.62636925	0.959466241785714	10
"O01-0046.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	184323.953336979	30.3613825295633	6
"K01-0461.a3"	"ParkersburgWWTP-01"	"Influenza Virus A (FluA)"	15702.53177052	0.3267956664	37
"N02-0341.a3"	"ClarksburgWWTP-01"	"Human"	698436.964290994	26.3581011506904	28
"H01-0373.a3"	"MoundsvilleWWTP-01"	"Human"	148835.170104132	12.402930842011	41
"G01-0343.a2"	"KeyserWWTP-01"	"SARS-CoV-2"	243925.268048339	29.8635244917163	16
"J01-0169.a3"	"AlpineLakeWWTP-01"	"Human"	3662.98915972777	5.23284165675395	44
"L01-0150.a3"	"WestUnionWWTP-01"	"Human"	2961.43223448	5.25076637319149	23
"H01-0673.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	4935.796099	0.411316341583333	32
"O01-0409.a3"	"GraftonWWTP-01"	"Human"	23634.6262451264	3.89303677238122	31
"A01-0813.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	12913243.1207593	267.200031467458	9
"H01-0904.a2"	"MoundsvilleWWTP-01"	"Human Norovirus GI (HuNoV-GI)"	8648355.63525088	720.696302937574	7
"C01-0925.a1"	"WheelingWWTP-01"	"SARS-CoV-2"	53050.7798614	1.061015597228	26
"H01-0569.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	958202.744404695	79.8502287003913	18
"C01-0935.a5"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	3810698.21343822	76.2139642687645	28
"A01-1212.a3"	"StarCityWWTP-01"	"Influenza Virus B (FluB)"	26695.846943	0.552388821035425	14
"H01-0084.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	89063.2637465374	7.42193864554479	49
"K01-0315.a3"	"ParkersburgWWTP-01"	"Human"	223896.096614726	4.65964821258535	32
"G01-0510.a2"	"KeyserWWTP-01"	"SARS-CoV-2"	1074321.59780127	131.528109427188	39
"R02-0524.a3"	"ElkinsWWTP-01"	"Influenza Virus B (FluB)"	18114.8524304	1.37692706220736	35
"Q01-0154.a3"	"MadisonWWTP-01"	"Human"	40365.385742859	8.86177513564413	43
"O01-0317.a10"	"GraftonWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	118371.72728314	19.4978961098897	26
"D01-0119.a2"	"CharlesTownWWTP-01"	"SARS-CoV-2"	854102.611048597	50.2413300616821	25
"L01-0396.a1"	"WestUnionWWTP-01"	"SARS-CoV-2"	319784.440726016	566.993689230525	11
"L01-0556.a5"	"WestUnionWWTP-01"	"SARS-CoV-2"	548868.503550273	973.171105585591	31
"A01-0574.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	4893214.74008461	101.250098081539	21
"D01-0116.a3"	"CharlesTownWWTP-01"	"Human"	191981.135401519	11.2930079647952	37
"M03-0147.a3"	"ManningtonWWTP-01"	"Human"	590.16813146	0.540942375307058	38
"C01-0883.a1"	"WheelingWWTP-01"	"Influenza Virus B (FluB)"	63840.8639418	1.276817278836	17
"Q01-0034.a3"	"MadisonWWTP-01"	"Human"	5033.4245722007	1.10503283692661	23
"C01-0734.a3"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	5671464.41420672	113.429288284134	37
"T01-0412.a3"	"PointPleasantWWTP-01"	"Influenza Virus A (FluA)"	2196.294882	0.398240232456936	35
"K01-0144.a2"	"ParkersburgWWTP-01"	"SARS-CoV-2"	18414213.8937232	383.230257933885	33
"R02-0293.a1"	"ElkinsWWTP-01"	"SARS-CoV-2"	25146.3272136	1.91139610927334	18
"A01-0404.a3"	"StarCityWWTP-01"	"Human"	4143802.0395254	85.7432966298089	45
"C01-0851.a4"	"WheelingWWTP-01"	"SARS-CoV-2"	1247970.33630623	24.9594067261247	6
"D01-0339.a2"	"CharlesTownWWTP-01"	"SARS-CoV-2"	437221.639949957	25.7189199970563	13
"K01-0135.a3"	"ParkersburgWWTP-01"	"Human"	33443.66581326	0.696018019006452	31
"N02-0454.a5"	"ClarksburgWWTP-01"	"Human"	87706.5490983	3.30993090415503	20
"T01-0200.a1"	"PointPleasantWWTP-01"	"SARS-CoV-2"	104036.071195716	18.8642014860772	32
"M04-0189.a2"	"FarmingtonWWTP-01"	"SARS-CoV-2"	267805.227412608	439.024962971489	5
"L01-0068.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	1157.29068684	2.05193384191489	12
"A04-0030.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	310815.080018579	155.40754000929	10
"H01-0650.a3"	"MoundsvilleWWTP-01"	"Human"	146168.332724371	12.1806943936976	29
"R02-0521.a2"	"ElkinsWWTP-01"	"Influenza Virus A (FluA)"	369602.435679698	28.0938306232668	1
"Q01-0151.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	2340025.32511991	513.726745361122	42
"Q01-0045.a2"	"MadisonWWTP-01"	"SARS-CoV-2"	90177.4565670856	19.7974657666489	24
"M03-0218.a1"	"ManningtonWWTP-01"	"SARS-CoV-2"	197889.112219613	181.383237598179	8
"L01-0173.a2"	"WestUnionWWTP-01"	"SARS-CoV-2"	141940.49872408	251.667550929219	25
"H01-0242.a3"	"MoundsvilleWWTP-01"	"Human"	46130.704263383	3.84422535528192	23
"A01-1286.a5"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	51872.608853	1.07334482811207	27
"J01-0006.a1"	"AlpineLakeWWTP-01"	"SARS-CoV-2"	6670.62980020433	9.52947114314905	52
"A04-0633.a4"	"CheatLakeWWTP-01"	"SARS-CoV-2"	522446.846050329	261.223423025165	50
"O01-0204.a1"	"GraftonWWTP-01"	"SARS-CoV-2"	278207.07017372	45.8255757163104	42
"A01-0035.a1"	"StarCityWWTP-01"	"SARS-CoV-2"	4173757.50927867	86.3631333653094	37
"H01-0980.a5"	"MoundsvilleWWTP-01"	"Influenza Virus B (FluB)"	13406.029515	1.11716912625	18
"C01-0745.a2"	"WheelingWWTP-01"	"Human Norovirus GI (HuNoV-GI)"	4013912.86878604	80.2782573757208	40
"Q01-0197.a1"	"MadisonWWTP-01"	"SARS-CoV-2"	1549599.20426791	340.197410377149	49
"G01-0109.a1"	"KeyserWWTP-01"	"SARS-CoV-2"	39738.1161919169	4.86509747697317	18
"C01-0693.a5"	"WheelingWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	28850.3508986	0.577007017972	29
"H01-0350.a2"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	2398108.76488966	199.842397074138	38
"A04-0150.a2"	"CheatLakeWWTP-01"	"SARS-CoV-2"	7169102.13484012	3584.55106742006	34
"H01-0608.a1"	"MoundsvilleWWTP-01"	"SARS-CoV-2"	242498.867961547	20.2082389967956	23
"A01-0401.a2"	"StarCityWWTP-01"	"SARS-CoV-2"	33069314.0775143	684.268210509732	44
"R02-0248.a3"	"ElkinsWWTP-01"	"Human"	1600.110976968	0.121625948386136	8
"M04-0186.a3"	"FarmingtonWWTP-01"	"Human"	290.53778832	0.476291456262295	6
"A01-1040.a2"	"StarCityWWTP-01"	"Respiratory Syncitial Virus, Human (RSV)"	11153.710565	0.230791892174309	37
"K01-0141.a3"	"ParkersburgWWTP-01"	"Human"	47475.34032224	0.988040381316129	37
"T01-0395.a2"	"PointPleasantWWTP-01"	"Respiratory Syncitial Virus, Bovine (BRSV)"	52853.6819597806	9.5836232021361	11
