"county"	"target"	"epi_year"	"epi_week"	"abundance_per_person"	"total_abundance"	"county_fips"	"abundance_alert_level"	"trend_alert_level"
"Harrison"	"SARS-CoV-2"	2022	36	117.921523844124	3124684.53882159	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	37	392.041841922024	10388324.7272498	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	38	263.989122950637	6995183.77994598	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	39	259.637739781602	6879880.82873289	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	40	179.752696127957	4763086.94199861	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	41	395.631084921766	10483432.4882569	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	42	387.101931580601	10257426.9830228	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	43	263.295439907002	6976802.56665574	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	44	324.794011839662	8606391.72572737	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	45	480.003765409376	12719139.7758177	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	46	320.846632298371	8501794.06264224	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	47	204.828768864475	5427552.71737087	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	48	342.283814442344	9069836.51509324	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	49	158.154983313642	4190790.74784487	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	50	305.151509427247	8085904.6968032	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	51	505.334001152821	13390340.3625474	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2022	52	611.016278554935	16190709.3491487	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	1	352.010883337917	9327584.38668812	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	2	242.547647977563	6427027.57610947	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	3	860.170435099133	22792796.1892568	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	4	442.433620514876	11723606.0764032	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	5	743.160557556857	19692268.4541416	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	6	1184.9465037658	31398712.4567861	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	7	626.015929759009	16588170.1067542	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	8	382.85368760134	10144857.0140603	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	9	284.60541856724	7541474.38119472	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	10	175.581256142766	4652552.12527102	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	11	231.128371280407	6124439.58218824	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	12	162.531481227029	4306759.18955381	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	13	155.468277210533	4119598.4095247	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	14	80.2720883992328	2127049.79840287	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	15	99.366243029238	2633006.70778875	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	16	113.438633686327	3005896.91542029	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	17	71.4351809133675	1892889.42384241	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	18	239.231535021364	6339157.2149961	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	19	35.6151112140499	943729.216949896	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	20	52.7615919340155	1398076.66306754	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	21	21.7928408484529	577466.696802306	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	22	14.2127125527701	376608.457223303	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	23	15.9069578523678	421502.569172042	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	24	35.7235510677378	946602.656192916	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	25	158.205389316644	4192126.40611244	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	26	35.901620578195	951321.142081012	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	27	42.1483852703453	1116847.91289361	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	28	23.2050023407688	614886.152025691	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	29	156.765267262005	4153966.0519086	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	30	85.3626780606834	2261940.24325199	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	31	116.861467981247	3096595.17856708	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	32	103.922012764953	2753725.49424572	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	33	248.693441540622	6589878.8139434	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	35	46.0871737318392	1221217.92954628	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	36	241.438745594252	6397643.88075648	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	37	492.2515745204	13043682.2216416	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	38	459.43381267673	12174077.168308	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	39	407.793559431421	10805713.7378138	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	40	341.741086545264	9055455.3112764	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	41	108.492716657784	2874840.00599795	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	42	72.1039539603024	1910610.57204009	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	43	382.327432591447	10130912.3088082	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	44	487.514485935144	12918158.8483095	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	45	332.80908870383	8818775.2324741	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	46	594.823299996631	15761627.8033107	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	47	108.75996960071	2881921.67447962	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	48	196.59690277021	5209424.72960502	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	49	120.011070939452	3180053.35775359	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	50	103.675731058301	2747199.52158286	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2023	51	161.413479124341	4277134.36983679	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	4	138.493574720754	3669802.74295054	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	5	34.0991354198588	903558.890355419	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	8	97.4440281741574	2582071.85855882	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	10	34.3099181557358	909144.211290687	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	11	41.3050556047777	1094501.3634154	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	12	25.1969926319753	667669.910762081	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	13	18.4832570969277	489769.346554389	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	14	87.999682140055	2331815.57734718	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	15	26.2098927148618	694509.737158409	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	20	0.497393988329307	13179.94590275	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	22	0.242088812299041	6414.8693483	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	24	7.38244849053578	195620.120102217	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	25	12.5444191773006	332402.019360112	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	30	26.9072001874965	712986.990568283	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	31	92.8509859438809	2460365.42554096	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	33	91.7263606782174	2430565.1052514	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	34	274.446749359688	7272289.96453301	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	36	115.008748255526	3047501.81127494	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	37	143.439739934446	3800866.22878294	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	38	139.402972949811	3693899.9772241	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	39	98.5828626730924	2612248.6951116	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	40	148.9920548904	3947991.47048582	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	41	17.4498635368219	462386.483998708	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	42	46.144403265831	1222734.39773799	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	44	133.500376867773	3537492.98624226	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	45	8.62910127287988	228653.925528771	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	46	28.5809198919659	757337.215297313	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	47	12.0973312640947	320555.08383598	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	50	14.9573043626601	396338.651001768	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2024	52	60.0902945488723	1592272.62495602	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	1	88.0350717235456	2332753.33053051	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	2	75.9732456790304	2013139.06400295	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	3	157.825127888771	4182050.23879665	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	5	8.2277793324881	218019.69675227	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	6	63.7457558822188	1689135.03936703	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	7	7.82645832791125	207385.492772992	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	8	0.167415178651974	4436.16740392	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	9	47.6447694491771	1262491.10086429	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	10	13.9660504477289	370072.404763921	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	11	99.6362365374115	2640160.99576833	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	12	25.5704071094678	677564.647586679	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	13	50.1761110850426	1329566.59153146	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	14	31.1329633784285	824961.263601599	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	15	5.55160419209752	147106.4078822	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	16	2.99035675771756	79238.473366	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	17	18.5539582099658	491642.784647674	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	18	9.96426654920198	264033.135020754	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	21	13.5919091104863	360158.407609665	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	22	20.991953762726	556244.790804715	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	24	6.97882290437014	184924.84932	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	25	34.2703469282277	908095.652904178	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	27	1.39575243807646	36984.64810415	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	28	3.83226572150965	101547.377088563	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	29	0.447869231300475	11867.638891	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	30	2.84618603645558	75418.237594	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	31	3.13131263760888	82973.52227136	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	32	9.107859058071	241340.049320765	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	33	40.5726846830413	1075094.99873123	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	34	34.1674228887082	905368.37170499	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	35	43.6377554523339	1156313.24397594	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	36	78.6387548475763	2083769.72595108	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	37	30.7917632798021	815920.143388196	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	38	55.2532675365738	1464101.08318413	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	39	32.8570770299164	870646.827138724	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	40	4.13124348524613	109469.689872052	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	41	14.0111087905008	371266.360730691	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	42	2.88867189158404	76544.0277831938	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	43	12.6133678320151	334229.020812737	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	44	12.5039984694675	331330.951443951	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	45	22.3007550299883	590925.406784629	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	46	8.67872485461208	229968.851197511	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	47	18.8728977834366	500094.045465503	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	48	9.10405211435591	241239.172926203	54033	"HIGH"	"INCREASING"
"Harrison"	"SARS-CoV-2"	2025	49	47.0894988629079	1247777.54086933	54033	"HIGH"	"INCREASING"
"Jefferson"	"Influenza Virus A (FluA)"	2023	50	7.05771614636225	119981.174488158	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2023	52	48.7232839444542	828295.827055721	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	2	21.2366506103677	361023.060376251	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	8	0.1955542806	3324.4227702	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	9	8.46782301373385	143952.991233475	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	10	4.53942640754326	77170.2489282354	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	14	0.23848083	4054.17411	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	15	0.649665424470588	11044.312216	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	16	0.821745709647059	13969.677064	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	22	0.565762925176471	9617.969728	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	23	0.108062321941176	1837.059473	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	27	0.236610392117647	4022.376666	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	28	0.105323466470588	1790.49893	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	30	0.563373663452941	9577.3522787	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	31	0.472846696658824	8038.3938432	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	32	0.0906271688235294	1540.66187	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	33	0.722300762235294	12279.112958	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	34	0.561131364705882	9539.2332	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	36	0.290006940235294	4930.117984	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	38	0.517095912847059	8790.6305184	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	39	0.187958966770588	3195.3024351	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	40	0.583046661894118	9911.7932522	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	41	0.201553042094118	3426.4017156	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	44	0.397281006211765	6753.7771056	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	46	144.15222563267	2450587.83575539	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	47	2.89375385977686	49193.8156162067	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	51	4.96575940645166	84417.9099096783	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2024	52	1.7962985408568	30537.0751945656	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	1	6.86835273042164	116761.996417168	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	2	1.30318351989507	22154.1198382162	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	3	8.80365840659555	149662.192912124	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	6	31.7362955725752	539517.024733779	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	7	37.7804484264629	642267.623249869	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	8	23.8290612361359	405094.04101431	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	9	13.5264845555543	229950.237444423	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	10	3.259611163926	55413.389786742	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	14	7.25187654503694	123281.901265628	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	15	5.42286744634109	92188.7465877985	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	16	2.05408593619556	34919.4609153246	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	17	0.253310730352941	4306.282416	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	21	0.755995364658824	12851.9211992	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	22	0.470726867058824	8002.35674	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	27	1.62377799944231	27604.2259905192	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	29	0.906195573667446	15405.3247523466	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	30	1.08328850438609	18415.9045745635	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	31	1.6120609445189	27405.0360568212	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	32	1.03811417105152	17647.9409078759	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	33	0.533609207294118	9071.356524	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	34	0.276780272352941	4705.26463	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	35	0.0632297072705882	1074.9050236	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	36	4.55928683523106	77507.8761989281	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	37	0.149267623147059	2537.5495935	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	39	0.633973786664706	10777.5543733	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	40	0.6362138587	10815.6355979	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	41	0.622054198588235	10574.921376	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	43	1.85496932204336	31534.4784747372	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	45	0.2335976511	3971.1600687	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus A (FluA)"	2025	48	0.385665586962353	6556.31497836	54037	"LOW"	"VARIABLE"
"Jefferson"	"Influenza Virus B (FluB)"	2024	39	18.6455126550321	316973.715135546	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2024	46	1.68569001236626	28656.7302102264	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2024	51	0.484801912123529	8241.6325061	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2024	52	1.7962985408568	30537.0751945656	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	1	1.716718671102	29184.2174087341	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	2	1.30318351989507	22154.1198382162	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	3	0.00220889807058824	37.5512672	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	6	0.2046392646	3478.8674982	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	7	1.30102467435067	22117.4194639614	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	8	0.0643430631529412	1093.8320736	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	10	4.34635384553355	73888.0153740704	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	11	0.556326120717647	9457.5440522	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	14	0.306159507376471	5204.7116254	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	15	0.7308112546	12423.7913282	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	17	0.207084194117647	3520.4313	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	18	0.326257807764706	5546.382732	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	19	0.132801089647059	2257.618524	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	20	0.558178744905882	9489.0386634	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	21	0.0231934297411765	394.2883056	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	22	0.28390575	4826.39775	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	25	1.416891922469	24087.1626819729	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	27	0.248277248408824	4220.71322295	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	28	1.52342293643765	25898.18991944	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	29	2.26564425515525	38515.9523376392	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	30	0.617992676329412	10505.8754976	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	31	0.207418200882353	3526.109415	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	32	0.121591822623529	2067.0609846	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	33	0.554184024	9421.128408	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	34	0.507757083705882	8631.870423	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	35	0.188860785035294	3210.6333456	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	36	1.70952915457599	29061.9956277919	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	37	0.286758167770588	4874.8888521	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	39	0.498988292776471	8482.8009772	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	40	0.6616518139	11248.0808363	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	41	0.411763539529412	6999.980172	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	42	0.636910819482353	10827.4839312	54037	"LOW"	"DECREASING"
"Jefferson"	"Influenza Virus B (FluB)"	2025	43	0.463227301835294	7874.8641312	54037	"LOW"	"DECREASING"
