"county"	"target"	"epi_year"	"epi_week"	"abundance_per_person"	"abundance_alert_level"	"trend_alert_level"	"county_fips"
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	14	4.69795214418994	"MODERATE"	"INCREASING"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	15	0	"VERY LOW"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	16	0	"VERY LOW"	"DECR. RAPIDLY"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	17	2.94210611322704	"MODERATE"	"DECR. RAPIDLY"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	18	0	"VERY LOW"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	37	0	"VERY LOW"	"INCREASING"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	38	0	"VERY LOW"	"DECREASING"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	39	3.6694005511463	"MODERATE"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	40	1.47965099947654	"LOW"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	41	0	"VERY LOW"	"INCREASING"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	42	0	"VERY LOW"	"DECREASING"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	43	0	"VERY LOW"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	44	0	"VERY LOW"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	45	1.53808834805996	"HIGH"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	46	1.46799940866522	"HIGH"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	47	0	"VERY LOW"	"INCREASING"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	48	3.5698637307376	"VERY HIGH"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	49	0	"VERY LOW"	"STABLE"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	50	2.92708183837623	"HIGH"	"INCREASING"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	51	2.67847979196197	"HIGH"	"DECREASING"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	52	0	"VERY LOW"	"INCREASING"	54039
"Kanawha"	"Respiratory Syncitial Virus, Human (RSV)"	2025	53	4.39188553555553	"VERY HIGH"	"STABLE"	54039
"Wayne"	"SARS-CoV-2"	2022	11	28.3909978121676	"UNKNOWN"	NA	54099
"Wayne"	"SARS-CoV-2"	2022	12	48.2869492535938	"UNKNOWN"	"UNKNOWN"	54099
"Wayne"	"SARS-CoV-2"	2022	13	63.2682598467101	"UNKNOWN"	"UNKNOWN"	54099
"Wayne"	"SARS-CoV-2"	2022	14	47.3047044119143	"UNKNOWN"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2022	15	35.0207859145876	"UNKNOWN"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2022	16	25.1678743963901	"UNKNOWN"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2022	17	109.840451001466	"UNKNOWN"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2022	18	64.4278108686145	"UNKNOWN"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2022	19	84.7372553511103	"UNKNOWN"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	20	329.255079579331	"UNKNOWN"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	21	303.751900247599	"UNKNOWN"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2022	22	161.143678312875	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	23	350.68829811773	"VERY HIGH"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2022	24	46.8334968038548	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	25	293.223362401111	"HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	26	235.709009614816	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	27	204.718691082733	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	28	151.452138537164	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	29	927.962269484227	"VERY HIGH"	"SURGING"	54099
"Wayne"	"SARS-CoV-2"	2022	30	595.268591006415	"HIGH"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	31	293.65884264173	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	32	468.6652454531	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	33	298.50573327522	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	34	213.860665106249	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	35	310.815730424903	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	36	445.830607862122	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	37	572.717661500783	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	38	263.101323657404	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	39	90.5096086441145	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	40	65.031136982143	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	41	117.79494179901	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	42	118.729588059953	"LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2022	43	191.322423900578	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	44	175.430850928886	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2022	45	268.233450217817	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	46	134.395726987387	"MODERATE"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2022	47	124.912859676354	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	48	254.664511032255	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	49	268.663834574001	"HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2022	50	225.674003905361	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2022	51	499.180933238733	"HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2022	52	510.761898096286	"HIGH"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	1	769.470736760764	"VERY HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	2	366.22556708847	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	3	503.796393705085	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	4	246.372285506961	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	5	329.398184540096	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	6	300.429788963244	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	7	369.221245956641	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	8	58.4925071167082	"LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	9	283.314606979825	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	10	63.8736124542899	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	11	81.3991279082231	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	12	193.831976654477	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	13	84.3178994229768	"LOW"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	14	78.3108791722238	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	15	54.7199634400727	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	16	7.68990692127175	"VERY LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	17	18.3271859822477	"LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	18	70.0521906360646	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	19	38.4326524690616	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	20	100.680641984954	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	21	37.7125514517397	"MODERATE"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	22	55.4282509798118	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	23	65.3750022715267	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	24	60.9070694693668	"MODERATE"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	25	39.4971931647973	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	26	21.845710958272	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	27	9.00436712591302	"LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	28	13.423716025644	"LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	29	28.1170598482717	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	30	53.6706074401648	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	31	80.3534616519634	"HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	32	39.9815174057767	"MODERATE"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	33	111.562610807753	"HIGH"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	34	174.332718302405	"VERY HIGH"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	35	148.392620223077	"HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	36	330.248063114483	"VERY HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	37	164.871608075524	"HIGH"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	38	19.9511151691796	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	39	55.5640460718355	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	40	127.30062779971	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	41	42.5771079036917	"LOW"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2023	42	41.641492450548	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	43	91.2607143061226	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	44	488.591490231133	"VERY HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	45	50.2039381696541	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	46	213.548414446188	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	47	130.707831115405	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	48	440.590550956	"VERY HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	49	438.102565115361	"HIGH"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	50	459.322910776145	"HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2023	51	749.10155852036	"VERY HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2023	52	954.953868373847	"VERY HIGH"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	1	631.239804868309	"HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	2	282.078950689929	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	3	328.769113977063	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	4	228.588136961887	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	5	61.9869116397661	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	6	150.8711373003	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	7	239.182513868768	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	8	503.461734691074	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	9	112.643551417923	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	10	93.3476571780093	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	11	41.548489699569	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	12	48.4770875096953	"LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	13	87.8636279356053	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	14	42.4379533977017	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	15	18.0266482293004	"LOW"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	16	10.2320342817665	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	17	3.84784125153802	"VERY LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	18	81.1370330949591	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	19	18.0627272399884	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	20	20.6757351430358	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	21	25.6809882897283	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	22	20.6208476707555	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	23	24.1156972702878	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	24	49.7707684356013	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	25	64.5974289378296	"HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	26	88.3981280532057	"HIGH"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	27	98.3515947666078	"HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	28	81.8139369495632	"HIGH"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	29	176.641415651278	"VERY HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	30	106.206694479768	"HIGH"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	31	100.047573989882	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	32	228.995617328534	"VERY HIGH"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	33	166.531496115992	"HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	34	217.518027305205	"HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	35	77.8861924672865	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	36	104.235575837968	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	37	219.378534469804	"HIGH"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	38	205.872421209564	"MODERATE"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	39	383.430247484555	"HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	40	59.1028530155437	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	41	52.3395311091288	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	42	106.605081641241	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	43	48.693731869241	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	44	72.9984367652175	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	46	37.4176833152563	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	47	40.534270262946	"LOW"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	48	139.116712805921	"MODERATE"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	49	116.441476651605	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2024	50	46.990635859268	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2024	51	176.555077315253	"HIGH"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2024	52	220.734263972511	"HIGH"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	1	175.606655188082	"HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	2	227.002197295283	"HIGH"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	3	350.869094774663	"VERY HIGH"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	4	87.4305664379461	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	5	351.503051365775	"HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	6	105.187889433698	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	7	131.864163274286	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	8	55.9267385050359	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	9	269.39269674002	"MODERATE"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	10	148.969268678006	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	11	194.179213299318	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	12	134.507274986837	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	13	244.55123985749	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	14	74.3342060759724	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	15	16.5768906939441	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	16	57.8483227311688	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	17	99.6811837182231	"MODERATE"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	18	40.0052726686782	"LOW"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	19	18.2077105284525	"LOW"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	20	733.304458933442	"VERY HIGH"	"SURGING"	54099
"Wayne"	"SARS-CoV-2"	2025	21	36.8096088543885	"LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	22	48.8971589453166	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	23	21.1334613968387	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	24	23.12187822762	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	25	1.84362978402097	"VERY LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	26	1.27851552192063	"VERY LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	27	16.6239263323917	"LOW"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	28	11.4386398985146	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	29	9.85792874899494	"LOW"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	30	9.11298696905907	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	31	31.5185204977441	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	32	9.06499171500003	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	33	34.6967256520385	"HIGH"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	34	9.33574864563232	"MODERATE"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	35	17.6612646603438	"MODERATE"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	36	7.97132729780771	"MODERATE"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	37	43.6753970087466	"VERY HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	38	44.9852718786966	"HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	39	15.8884399042533	"MODERATE"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	40	27.4403346179847	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	41	21.2832415366772	"MODERATE"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	42	6.07158993459556	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	43	7.44153700349007	"LOW"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	44	10.673099828319	"MODERATE"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	45	32.223560314519	"HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	46	27.5027659047355	"MODERATE"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	47	57.3151829979793	"HIGH"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	48	53.322797146988	"HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	49	24.4974124971114	"MODERATE"	"INCREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	50	76.8734661101647	"VERY HIGH"	"STABLE"	54099
"Wayne"	"SARS-CoV-2"	2025	51	117.793506820399	"VERY HIGH"	"DECREASING"	54099
"Wayne"	"SARS-CoV-2"	2025	52	131.962483267332	"VERY HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"SARS-CoV-2"	2025	53	289.481650828848	"VERY HIGH"	"INCREASING"	54099
"Wayne"	"Influenza Virus A (FluA)"	2022	44	37.5160756306639	"UNKNOWN"	NA	54099
"Wayne"	"Influenza Virus A (FluA)"	2022	46	30.7185314113775	"UNKNOWN"	"UNKNOWN"	54099
"Wayne"	"Influenza Virus A (FluA)"	2022	47	114.947800274746	"UNKNOWN"	"UNKNOWN"	54099
"Wayne"	"Influenza Virus A (FluA)"	2022	48	82.2231632993436	"UNKNOWN"	"DECREASING"	54099
"Wayne"	"Influenza Virus A (FluA)"	2022	49	17.052652682588	"UNKNOWN"	"INCR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2022	52	46.6436453294375	"UNKNOWN"	"DECR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	2	24.8370313340541	"UNKNOWN"	"DECR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	3	23.0816720726578	"UNKNOWN"	"INCR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	4	38.8680152174521	"UNKNOWN"	"DECR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	5	128.675022592473	"UNKNOWN"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	7	77.4972818050494	"UNKNOWN"	"INCR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	9	14.7563055409821	"LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	10	0	"VERY LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	11	0	"VERY LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	12	0	"VERY LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	13	0	"VERY LOW"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	14	0	"VERY LOW"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	15	0	"VERY LOW"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	16	6.07988187247979	"LOW"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	17	16.998636491397	"MODERATE"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	18	0	"VERY LOW"	"INCREASING"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	19	0	"VERY LOW"	"INCR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	20	0	"VERY LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	21	0	"VERY LOW"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	22	6.40532183451563	"VERY HIGH"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	23	18.4193082249375	"VERY HIGH"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	24	14.3102338405313	"VERY HIGH"	"INCREASING"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	25	20.4539110651695	"VERY HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	26	131.84419242388	"VERY HIGH"	"DECREASING"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	28	74.3003323242046	"VERY HIGH"	"INCREASING"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	29	72.5805458272286	"HIGH"	"INCR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	30	6.01938441158375	"LOW"	"DECR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	31	8.64174071058348	"LOW"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	32	285.679818303007	"VERY HIGH"	"SURGING"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	33	85.7623905596151	"MODERATE"	"STABLE"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	34	44.5406468720679	"MODERATE"	"INCR. RAPIDLY"	54099
"Wayne"	"Influenza Virus A (FluA)"	2023	35	6.00049319384389	"LOW"	"DECR. RAPIDLY"	54099
