epi_date	mean_abundance	location_id	target	cal_year	cal_month	cal_week	epi_year	epi_week	rolling_mean	rolling_mean_basis	abundance_fold_change	abundance_level	trend_slope	trend_level	spike_slope
2025.18	2.06755904848683	WheelingWWTP-01	Influenza Virus B (FluB)	2025	5	18	2025	18	1.60383361929211	1.90038408278379	-0.156047646461697	4	-0.373299600000001	5	0.207524100000001
2025.19	1.59195088757665	WheelingWWTP-01	Influenza Virus B (FluB)	2025	5	18	2025	19	1.64419132456727	1.79361385554049	-0.0833080824569089	4	0.8028144	5	-0.4756081
2025.2	0.858401726366124	WheelingWWTP-01	Influenza Virus B (FluB)	2025	5	19	2025	20	1.5944866320142	1.66574080673947	-0.042776267734438	4	0.2075241	5	-0.7335492
2025.21	2.14735160604647	WheelingWWTP-01	Influenza Virus B (FluB)	2025	5	20	2025	21	1.66631581711902	1.55978353185952	0.0682994037848942	4	-0.4756081	5	1.2889499
2025.22	0.169586368	WheelingWWTP-01	Influenza Virus B (FluB)	2025	5	21	2025	22	1.19182264699731	1.48298622770773	-0.196335997779612	4	-0.7335492	5	-1.9777652
2025.23	2.73145534586251	WheelingWWTP-01	Influenza Virus B (FluB)	2025	6	23	2025	23	1.47669876156877	1.60542823557144	-0.0801838856140739	4	1.2889499	5	2.5618689
2025.24	3.38832979371698	WheelingWWTP-01	Influenza Virus B (FluB)	2025	6	23	2025	24	2.10918077840649	1.60446460461156	0.314569839898162	4	-1.9777652	4	0.656874500000001
2025.25	3.11358508581524	WheelingWWTP-01	Influenza Virus B (FluB)	2025	6	24	2025	25	2.35073914834868	1.7494432433514	0.343707009234196	4	2.5618689	6	-0.2747447
2025.26	1.89668426218874	WheelingWWTP-01	Influenza Virus B (FluB)	2025	6	26	2025	26	2.78251362189587	1.85938996272843	0.496465871964193	4	0.656874500000001	5	-1.2169008
2025.27	2.75273667526385	WheelingWWTP-01	Influenza Virus B (FluB)	2025	6	26	2025	27	2.7878339542462	1.96957468012742	0.415449732561473	4	-0.2747447	5	0.8560524
2025.28	1.81307440058752	WheelingWWTP-01	Influenza Virus B (FluB)	2025	7	27	2025	28	2.39402010596384	2.03256250546151	0.17783344892523	4	-1.2169008	5	-0.939662299999999
2025.29	0.790047242985	WheelingWWTP-01	Influenza Virus B (FluB)	2025	7	29	2025	29	1.81313564525628	1.94339687024133	-0.0670275984178534	4	0.8560524	5	-1.0230272
2025.3	1.54673717864603	WheelingWWTP-01	Influenza Virus B (FluB)	2025	7	29	2025	30	1.7256488743706	1.89999504775459	-0.0917613830573057	4	-0.939662299999999	5	0.75669
2025.31	2.39315863589434	WheelingWWTP-01	Influenza Virus B (FluB)	2025	7	31	2025	31	1.63575436452822	1.9667623601144	-0.168300961162855	4	-1.0230272	5	0.8464214
2025.32	0.976364565560464	WheelingWWTP-01	Influenza Virus B (FluB)	2025	8	31	2025	32	1.42657690577146	1.97659259671393	-0.278264570987905	4	0.75669	5	-1.416794
2025.33	0.6081639706	WheelingWWTP-01	Influenza Virus B (FluB)	2025	8	33	2025	33	1.38110608767521	1.84832696042672	-0.252780424002282	4	0.8464214	5	-0.3682006
2025.34	0.915510557406728	WheelingWWTP-01	Influenza Virus B (FluB)	2025	8	33	2025	34	1.22329943236538	1.91048730954395	-0.359692458434915	4	-1.416794	5	0.3073466
2025.35	1.13094922850248	WheelingWWTP-01	Influenza Virus B (FluB)	2025	8	35	2025	35	0.907747080517416	1.77711179976395	-0.489200915419057	4	-0.3682006	5	0.2154386
2025.36	0.5654536438192	WheelingWWTP-01	Influenza Virus B (FluB)	2025	9	36	2025	36	0.8050193500821	1.5418721206058	-0.477894866037393	4	0.3073466	5	-0.5654956
2025.37	0.2958620431932	WheelingWWTP-01	Influenza Virus B (FluB)	2025	9	36	2025	37	0.7269438682304	1.30706186705396	-0.443833619085769	4	0.2154386	5	-0.2695916
2025.38	0.7747524452964	WheelingWWTP-01	Influenza Virus B (FluB)	2025	9	37	2025	38	0.691754340202818	1.2135675489796	-0.42998282972838	4	-0.5654956	5	0.4788904
2025.39	0.5060451164464	WheelingWWTP-01	Influenza Virus B (FluB)	2025	9	38	2025	39	0.535528312188799	1.02634325241148	-0.478217145257661	4	-0.2695916	5	-0.2687073
2025.4	0.8885002303864	WheelingWWTP-01	Influenza Virus B (FluB)	2025	9	39	2025	40	0.616289958830599	0.949295404894719	-0.350792223734668	4	0.4788904	5	0.3824551
2025.41	1.209871545904	WheelingWWTP-01	Influenza Virus B (FluB)	2025	10	41	2025	41	0.844792334508299	0.984280763471303	-0.141716097824633	4	-0.2687073	5	0.3213713
2025.42	0.5105382467	WheelingWWTP-01	Influenza Virus B (FluB)	2025	10	42	2025	42	0.778738784859199	0.8979308524758	-0.13274080881391	4	0.3824551	5	-0.6993333
2025.43	1.000888144788	WheelingWWTP-01	Influenza Virus B (FluB)	2025	10	43	2025	43	0.902449541944599	0.781908311550272	0.154162871290283	4	0.3213713	5	0.4903499
2025.44	3.2078992236249	WheelingWWTP-01	Influenza Virus B (FluB)	2025	10	44	2025	44	1.48229929025422	0.967869533055641	0.531507336091556	5	-0.6993333	5	2.2070111
2025.45	0.751458773445	WheelingWWTP-01	Influenza Virus B (FluB)	2025	11	44	2025	45	1.36769609713947	0.979810766626058	0.395877799801163	4	0.4903499	5	-2.4564404
2025.46	0.73244655172	WheelingWWTP-01	Influenza Virus B (FluB)	2025	11	45	2025	46	1.42317317339447	0.964555432818831	0.475470589839893	4	2.2070111	6	-0.0190122
2025.47	0.537477116965	WheelingWWTP-01	Influenza Virus B (FluB)	2025	11	47	2025	47	1.30732041643872	0.915099423524041	0.428610250243894	4	-2.4564404	4	-0.1949695
2025.48	0.883420815832	WheelingWWTP-01	Influenza Virus B (FluB)	2025	11	47	2025	48	0.726200814490499	0.941596687858441	-0.22875598028901	4	-0.0190121999999999	5	0.3459437
2025.49	0.449444757628	WheelingWWTP-01	Influenza Virus B (FluB)	2025	12	49	2025	49	0.650697310536249	0.954395247394674	-0.318209816831617	4	-0.1949695	5	-0.433976
2025.5	1.44654143576	WheelingWWTP-01	Influenza Virus B (FluB)	2025	12	49	2025	50	0.829221031546249	1.01037766326664	-0.179295958636592	4	0.3459437	5	0.9970966
2025.51	0.89286844211	WheelingWWTP-01	Influenza Virus B (FluB)	2025	12	51	2025	51	0.918068862832499	1.04261294040527	-0.119453799915781	4	-0.433976	5	-0.553673
2025.52	0.653682768768	WheelingWWTP-01	Influenza Virus B (FluB)	2025	12	51	2025	52	0.860634351066499	1.02304481860374	-0.158752055221687	4	0.9970966	5	-0.2391856
2025.53	0.669128755732	WheelingWWTP-01	Influenza Virus B (FluB)	2025	12	52	2025	53	0.915555350592499	0.977982919422741	-0.0638329848000724	4	-0.553673	5	0.0154460000000001
2026.01	0.527401491168	WheelingWWTP-01	Influenza Virus B (FluB)	2026	1	1	2026	1	0.685770364444499	0.979388189795074	-0.299797188091488	4	-0.2391856	5	-0.1417273
2026.02	0.990378332464	WheelingWWTP-01	Influenza Virus B (FluB)	2026	1	2	2026	2	0.710147837032999	0.978512372101408	-0.274257682089478	4	0.0154459999999999	5	0.4629768
2026.03	2.88383667716644	WheelingWWTP-01	Influenza Virus B (FluB)	2026	1	3	2026	3	1.26768631413261	0.951507159896537	0.332292984816271	4	-0.1417273	5	1.8934584
2026.04	0.831353636905	WheelingWWTP-01	Influenza Virus B (FluB)	2026	1	5	2026	4	1.30824253442586	0.95816506518487	0.365362380618047	4	0.4629768	5	-2.0524831
2026.05	0.60760372992	WheelingWWTP-01	Influenza Virus B (FluB)	2026	2	5	2026	5	1.32829309411386	0.947761496701537	0.401505651724273	4	1.8934584	6	-0.2237499
2023.5	0.45888770892465	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2023	12	50	2023	50	NA	NA	NA	1	NA	NA	NA
2023.51	0.146377262208	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2023	12	51	2023	51	NA	NA	NA	1	NA	1	-0.3125104
2023.52	1.6864654154684	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2023	12	52	2023	52	NA	NA	NA	1	NA	1	1.5400881
2024.01	0.5655541843088	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	1	1	2024	1	0.714321142727462	NA	NA	1	-0.3125104	5	-1.1209112
2024.04	1.29932066392381	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	1	4	2024	4	0.924429381477253	NA	NA	1	1.5400881	6	0.7337665
2024.05	2.32895520163347	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	1	5	2024	5	1.47007386633362	NA	NA	1	-1.1209112	5	1.0296345
2024.06	1.0947065790182	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	2	6	2024	6	1.32213415722107	NA	NA	1	0.7337665	5	-1.2342486
2024.07	0.792881196402828	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	2	7	2024	7	1.37896591024458	NA	NA	1	1.0296345	5	-0.3018254
2024.08	0.74735051339692	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	2	8	2024	8	1.24097337261285	NA	NA	1	-1.2342486	5	-0.0455306999999998
2024.09	0.639950815452	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	2	9	2024	9	0.818722276067487	NA	NA	1	-0.3018254	5	-0.1073997
2024.1	0.83894397069355	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	3	10	2024	10	0.754781623986324	NA	NA	1	-0.0455306999999999	5	0.1989932
2024.11	1.12916424260816	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	3	11	2024	11	0.838852385537657	0.977379812836565	-0.141733464800006	4	-0.1073997	5	0.2902202
2024.12	0.8701634015136	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	3	12	2024	12	0.869555607566827	1.01165278721898	-0.140460424216073	4	0.1989932	5	-0.2590008
2024.13	1.4737012604067	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	3	13	2024	13	1.0779932188055	1.1222631204022	-0.0394469895623362	4	0.2902202	5	0.6035379
2024.14	1.19815935108924	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	4	14	2024	14	1.16779706390442	1.08157094837061	0.079723032191017	4	-0.2590008	5	-0.2755419
2024.2	0.66555996581925	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	5	20	2024	20	1.0518959947072	1.08990476349648	-0.0348734770800942	4	0.6035379	5	-0.5325994
2024.21	0.51996158578744	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	5	21	2024	21	0.964345540775657	1.02495817365178	-0.0591366891198771	4	-0.2755419	5	-0.1455984
2024.22	0.426061270615333	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	5	22	2024	22	0.702435543327816	0.866383679400268	-0.189232715216821	4	-0.5325994	5	-0.0939003
2024.23	0.368690858458667	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	6	23	2024	23	0.495068420170172	0.80588236935364	-0.385681534927681	4	-0.1455984	5	-0.0573703999999999
2024.24	0.47156157579368	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	6	24	2024	24	0.44656882266378	0.779105734302878	-0.426818719203296	4	-0.0939002999999999	5	0.1028707
2024.25	0.948599519376	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	6	25	2024	25	0.55372830606092	0.795876484801135	-0.304253465662728	4	-0.0573704000000003	5	0.4770379
2024.26	0.363010724573333	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	6	26	2024	26	0.53796566955042	0.77279814389458	-0.303872979250056	4	0.1028707	5	-0.5855888
2024.27	0.90836865128684	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	7	27	2024	27	0.672885117757463	0.77858353394402	-0.135757322854142	4	0.4770379	5	0.545358
2024.28	0.454162892652	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	7	28	2024	28	0.668535446972043	0.722333421447674	-0.074478035874085	4	-0.5855888	5	-0.4542058
2024.29	0.349160161744	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	7	29	2024	29	0.518675607564043	0.678916484800207	-0.236024431316202	4	0.545358	5	-0.1050027
2024.3	0.5425796603745	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	7	30	2024	30	0.563567841514335	0.601323018130857	-0.062786847464911	4	-0.4542058	5	0.1934195
2024.31	0.19817378432	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	8	31	2024	31	0.386019124772625	0.517990887566754	-0.254776224759594	4	-0.1050027	5	-0.3444059
2024.32	0.471051120826	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	8	32	2024	32	0.390241181816125	0.50178181715065	-0.222289113559164	4	0.1934195	5	0.2728773
2024.33	0.954789926529333	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	8	33	2024	33	0.541648623012458	0.538017512212474	0.00674905689417476	4	-0.3444059	5	0.4837388
2024.34	0.5019979074908	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	8	34	2024	34	0.531503184791533	0.544345565285429	-0.0235923305210767	4	0.2728773	5	-0.452792
2024.35	0.674785672436	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	8	35	2024	35	0.650656156820533	0.569853466450207	0.141795558204938	4	0.4837388	5	0.1727878
2024.36	0.913664727568	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	9	35	2024	36	0.761309558506033	0.606695395764734	0.25484644159267	4	-0.452792	5	0.238879
2024.37	0.576238579742	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	9	37	2024	37	0.6666717218092	0.5756653174619	0.158089086812708	4	0.1727878	5	-0.3374261
2024.38	0.4975570158952	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	9	38	2024	38	0.6655614989103	0.586877508405389	0.134072254223379	4	0.238879	5	-0.0786816
2024.39	0.575517837678	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	9	39	2024	39	0.6407445402208	0.559139940604653	0.145946647145078	4	-0.3374261	5	0.0779608000000001
2024.4	0.7213880063624	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	10	40	2024	40	0.5926753599194	0.581408700080519	0.0193782099189782	4	-0.0786816000000001	5	0.1458702
2024.41	0.518728359776	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	10	41	2024	41	0.5782978049279	0.595539383249853	-0.0289511975309938	4	0.0779607999999997	5	-0.2026596
2024.42	0.3910042731545	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	10	42	2024	42	0.551659619242725	0.582908100981519	-0.0536079043783697	4	0.1458702	5	-0.1277241
2024.43	0.3818087173284	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	10	43	2024	43	0.503232339155325	0.598211012065553	-0.158771187749081	4	-0.2026596	5	-0.00919559999999993
2024.44	0.536175693007	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	10	44	2024	44	0.456929260816475	0.603638059747303	-0.243041002073732	4	-0.1277241	5	0.154367
2024.45	0.3554963702725	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	11	45	2024	45	0.4161212634406	0.553696930059233	-0.248467454215279	4	-0.00919559999999987	5	-0.1806793
2024.46	0.43970186937	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	11	46	2024	46	0.428295662494475	0.548505593549167	-0.219158988474228	4	0.154367	5	0.0842055000000001
2024.47	0.397769368636	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	11	47	2024	47	0.432285825321375	0.525420901565833	-0.177258034400424	4	-0.1806793	5	-0.0419324999999999
2024.48	0.2865299854825	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	11	48	2024	48	0.36987439844025	0.473159673058708	-0.218288414037439	4	0.0842054999999999	5	-0.1112394
2024.49	0.562592978533425	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	12	49	2024	49	0.421648550505481	0.47202253962466	-0.106719456997192	4	-0.0419325	5	0.276063
2024.5	0.286121476653333	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	12	50	2024	50	0.383253452326315	0.454402911354505	-0.156577911915451	4	-0.1112394	5	-0.2764715
2024.51	1.88030397643254	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	12	51	2024	51	0.75388710427545	0.56313508958405	0.33873224776722	4	0.276063	5	1.5941825
2024.52	2.0303240064705	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	12	52	2024	52	1.18983560952245	0.672213089593059	0.770027433180077	5	-0.2764715	5	0.15002
2025.01	2.92255842372679	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2024	12	53	2025	1	1.77982697082079	0.872532261588958	1.03984087371116	5	1.5941825	6	0.8922344
2025.02	3.32420845664663	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	1	2	2025	2	2.53934871581912	1.11696594354664	1.27343432491422	5	0.150019999999999	5	0.4016501
2025.03	9.62537773514909	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	1	2	2025	3	4.47561715549825	1.88726336169836	1.37148521310275	5	0.8922344	5	6.3011692
2025.04	7.11902521798055	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	1	4	2025	4	5.74779245837577	2.43583415544616	1.3596813623475	5	0.401650100000001	5	-2.5063525
2025.05	19.4608873259154	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	1	4	2025	5	9.88237468392292	4.0279500684164	1.45345014612066	5	6.3011692	7	12.3418621
2025.06	9.53864554028383	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	2	6	2025	6	11.4359839548322	4.78619537432588	1.38936839398098	5	-2.5063525	4	-9.9222418
2025.07	12.9005588871026	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	2	6	2025	7	12.2547792428206	5.82809450086476	1.10270771021339	5	12.3418621	7	3.3619134
2025.08	2.70900990954755	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	2	8	2025	8	11.1522754157123	6.02996782787018	0.84947511065766	5	-9.9222418	3	-10.191549
2025.09	4.98524865271357	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	2	8	2025	9	7.53336574741188	6.3985224673852	0.177360208674933	4	3.3619134	6	2.2762388
2025.1	6.91628349577702	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	3	9	2025	10	6.87777523628517	6.95103596897884	-0.0105395415907227	4	-10.191549	3	1.9310348
2025.11	5.74854444638792	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	3	10	2025	11	5.08977162610651	7.27338934147512	-0.300220105490151	4	2.2762388	6	-1.1677391
2025.12	6.8002808985596	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	3	11	2025	12	6.11258937335953	7.67088574914921	-0.203144255663372	4	1.9310348	6	1.0517365
2025.13	0.875220758443923	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	3	13	2025	13	5.08508239979212	7.5002742770423	-0.322013807500731	4	-1.1677391	5	-5.9250601
2025.14	1.09945833748653	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	4	14	2025	14	3.63087611021949	7.31487843377896	-0.503631380467968	3	1.0517365	5	0.2242375
2025.15	1.2153061833328	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	4	15	2025	15	2.49756654445571	6.61403913779427	-0.622384069337601	3	-5.9250601	3	0.1158479
2025.16	1.05884425071844	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	4	15	2025	16	1.06220738249542	6.1090240571891	-0.826124865027267	3	0.2242375	5	-0.1564619
2025.17	0.832981363205	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	4	17	2025	17	1.05164753368569	4.55669856029656	-0.76920844778961	3	0.1158479	5	-0.2258629
2025.18	0.6275684365092	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	4	17	2025	18	0.933675058441361	3.81410880164868	-0.755204922828166	3	-0.1564619	5	-0.205413
2025.19	0.7914934967296	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	5	18	2025	19	0.827721886790561	2.8050200191176	-0.704914089329407	3	-0.2258629	5	0.1639251
2025.2	1.1852934844396	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	5	20	2025	20	0.859334195220851	2.6780436503586	-0.679118674893226	3	-0.205413	5	0.3938
2025.21	5.13204407569914	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	5	21	2025	21	1.93409987334439	2.69027660227407	-0.281077688550869	4	0.1639251	5	3.9467506
2025.22	0.442057151472	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	5	22	2025	22	1.88772205208509	2.15075774024865	-0.122299077781374	4	0.3938	5	-4.6899869
2025.23	1.0996407095368	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	6	23	2025	23	1.96475885528689	1.76334909551105	0.114220014793758	4	3.9467506	6	0.6575835
2025.24	0.8295585197748	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	6	23	2025	24	1.87582511412069	1.26578889727899	0.481941513433297	4	-4.6899869	3	-0.2700822
2025.25	1.6655511766348	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	6	24	2025	25	1.0092018893546	1.33164976546156	-0.242141653511422	4	0.6575835	5	0.8359927
2025.26	0.992169083754667	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	6	26	2025	26	1.14672987242527	1.32270899431724	-0.133044473612889	4	-0.2700822	5	-0.6733821
2025.27	1.62437621215	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	6	26	2025	27	1.27791374807857	1.35679816338534	-0.0581401253595057	4	0.8359927	5	0.6322071
2025.28	1.0373905505852	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	7	27	2025	28	1.32987175578117	1.3550103550409	-0.0185523299997033	4	-0.6733821	5	-0.5869856
2025.29	0.53168733237	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	7	29	2025	29	1.04640579471497	1.32990251913799	-0.213171056031065	4	0.6322071	5	-0.5057033
2025.3	0.7459213999888	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	7	29	2025	30	0.984843873773501	1.33976526609462	-0.264913116725069	4	-0.5869856	5	0.2142341
2025.31	0.8070412355144	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	7	31	2025	31	0.780510129614601	1.34106091099335	-0.417990545234473	4	-0.5057033	5	0.0611198000000002
2025.32	0.608777964102	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	8	31	2025	32	0.673356982993801	1.29301795096522	-0.479236167996623	4	0.2142341	5	-0.1982632
2025.33	0.8192562993352	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	8	32	2025	33	0.745249224735101	0.933618969601557	-0.201762979330687	4	0.0611198000000001	5	0.2104783
2025.34	0.583523222746	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	8	34	2025	34	0.704649680424401	0.94540780887439	-0.254660609093802	4	-0.1982632	5	-0.2357331
2025.35	0.8074583876964	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	8	34	2025	35	0.704753968469901	0.921059282054357	-0.234844073339126	4	0.2104783	5	0.2239352
2025.36	0.6298504330736	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	9	36	2025	36	0.710022085712801	0.904416941495924	-0.214939423250508	4	-0.2357331	5	-0.177608
2025.37	0.4122564355388	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	9	37	2025	37	0.608272119763701	0.799975713071257	-0.239636766685791	4	0.2239352	5	-0.217594
2025.38	0.5901906925036	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	9	38	2025	38	0.609938987203101	0.766477513800335	-0.204231074987558	4	-0.177608	5	0.1779343
2025.39	0.435165434026	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	9	39	2025	39	0.516865748785501	0.667376615623335	-0.225526132193372	4	-0.217594	5	-0.1550253
2025.4	0.62262045139	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	10	40	2025	40	0.515058253364601	0.632812440690402	-0.186080708522939	4	0.1779343	5	0.1874551
2025.41	0.428903608804	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	10	40	2025	41	0.519220046680901	0.624247130393235	-0.168246001621462	4	-0.1550253	5	-0.1937169
2025.42	0.505153879516	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	10	42	2025	42	0.497960843434001	0.604183170353835	-0.17581146270199	4	0.1874551	5	0.0762503000000001
2025.43	0.891673009632	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	10	42	2025	43	0.612087737335501	0.611235818196968	0.00139376507915736	4	-0.1937169	5	0.3865191
2025.44	0.805674551088	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	10	43	2025	44	0.657851262260001	0.627643867112468	0.0481282407593735	4	0.0762503000000001	5	-0.0859983999999999
2025.45	0.682636234235	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	11	45	2025	45	0.721284418617751	0.616258861687452	0.170424416523142	4	0.3865191	5	-0.1230384
2025.46	0.766123297448138	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	11	45	2025	46	0.786526773100786	0.631475534579296	0.245537997960267	4	-0.0859984000000003	5	0.0834871
2025.47	0.997694772912	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	11	47	2025	47	0.813032213920786	0.647328566680596	0.255980742654218	4	-0.1230384	5	0.2315715
2025.48	1.11906561666	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	11	48	2025	48	0.891379980313786	0.68809649864613	0.295428740107861	4	0.0834870999999999	5	0.1213708
2025.49	0.47293398376	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	12	49	2025	49	0.838954417695036	0.693152960997896	0.210345284375958	4	0.2315715	5	-0.6461316
2025.5	2.40631170905722	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	12	49	2025	50	1.24900152059731	0.844496379044032	0.478989787986036	4	0.1213708	5	1.9333777
2025.51	1.71795444254037	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	12	51	2025	51	1.4290664380044	0.951395463086896	0.502074051696288	5	-0.646131600000001	5	-0.6883573
2025.52	2.53958502404614	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2025	12	51	2025	52	1.78419628985093	1.11114251080824	0.60573128333747	5	1.9333777	6	0.821630600000001
2025.53	4.26535723296129	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2026	1	1	2025	53	2.73230210215126	1.43084697948801	0.909569745276974	5	-0.6883573	5	1.7257722
2026.01	2.59739298647086	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2026	1	1	2026	1	2.78007242150466	1.60520023840092	0.731916277482078	5	0.8216306	5	-1.6679642
2026.02	7.10512724788854	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	2026	1	2	2026	2	4.12686562284171	2.12298809158896	0.943894852350739	5	1.7257722	6	4.5077342
