"capacity_mgd","concentration_method","county_names","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","ntc_amplify","num_no_target_control","other_jurisdiction","pcr_target","pcr_target_ref","pcr_type","population_served","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","sars_cov2_avg_conc","sars_cov2_units","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"0.125","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.11","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","610","rna","-1","","","","WV","2022-03-07","02:00","M04-0025","wwtp","","raw wastewater","24-hr time-weighted composite","32107.77886","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","FarmingtonWWTP-01","26571"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.933","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-03-26","09:00","G01-0140","wwtp","","raw wastewater","24-hr time-weighted composite","85023.3305990695","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-04","WV","KeyserWWTP-01","26726"
"0.25","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.204","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1091","rna","-1","","","","WV","2022-03-03","11:00","M03-0018","wwtp","","raw wastewater","24-hr time-weighted composite","252401.2408","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-10","WV","ManningtonWWTP-01","26582"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.243","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2892","rna","-1","","","","WV","2022-03-17","10:00","P01-0037","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","StMarysWWTP-01","26170"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.445","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2022-02-07","09:00","E01-0059","wwtp","","raw wastewater","24-hr time-weighted composite","240602.3383","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","PrincetonWWTP-01","24740"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.374","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-03-21","09:00","G01-0130","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-30","WV","KeyserWWTP-01","26726"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.323","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2022-04-04","07:05","E01-0090","wwtp","","raw wastewater","24-hr time-weighted composite","74367.445707321","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","PrincetonWWTP-01","24740"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.28","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-03-16","07:03","D01-0067","wwtp","","raw wastewater","24-hr flow-weighted composite","87904.00698781","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","CharlesTownWWTP-01","25414"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.8","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","26498","rna","-1","","","","WV","2022-03-02","07:00","N02-0016","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-10","WV","ClarksburgWWTP-01","26301"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.089","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-03-11","09:00","G01-0132","wwtp","","raw wastewater","24-hr time-weighted composite","20196.8174055219","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","KeyserWWTP-01","26726"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.484","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-01-27","07:00","C01-0116","wwtp","","raw wastewater","24-hr flow-weighted composite","353611.359","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","WheelingWWTP-01","26003"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.837","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-08-18","12:00","A01-0009","wwtp","","raw wastewater","24-hr flow-weighted composite","16785.09569","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-08-20","WV","StarCityWWTP-01","26505"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-01-23","08:00","H01-0107","wwtp","","raw wastewater","24-hr flow-weighted composite","653990.0172","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-02","WV","MoundsvilleWWTP-01","26041"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.196","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-03-31","08:00","E02-0051","wwtp","","raw wastewater","24-hr time-weighted composite","14399.2051854729","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","AthensWWTP-01","24740"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.055","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2892","rna","-1","","","","WV","2022-02-07","10:00","P01-0013","wwtp","","raw wastewater","24-hr time-weighted composite","76691.26064","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","StMarysWWTP-01","26170"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.144","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-08-12","12:00","A01-0004","wwtp","","raw wastewater","24-hr flow-weighted composite","67173.01846","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-08-16","WV","StarCityWWTP-01","26505"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.21","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-03-13","07:01","D01-0072","wwtp","","raw wastewater","24-hr flow-weighted composite","47487.6049160956","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","CharlesTownWWTP-01","25414"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.3","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-01-29","12:00","A01-0164","wwtp","","raw wastewater","24-hr flow-weighted composite","552323.1608","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","StarCityWWTP-01","26505"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.092","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2021-12-13","08:00","E02-0020","wwtp","","raw wastewater","24-hr time-weighted composite","44380.08405","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","AthensWWTP-01","24740"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.5","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-03-12","12:00","A01-0199","wwtp","","raw wastewater","24-hr flow-weighted composite","41259.5466524362","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","StarCityWWTP-01","26505"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.879","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2892","rna","-1","","","","WV","2022-02-03","10:05","P01-0016","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","StMarysWWTP-01","26170"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.643","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-01-26","07:00","C01-0115","wwtp","","raw wastewater","24-hr flow-weighted composite","388087.5742","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","WheelingWWTP-01","26003"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.989","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48050","rna","-1","","","","WV","2022-01-20","06:03","K01-0017","wwtp","","raw wastewater","24-hr flow-weighted composite","1222855.332","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-02","WV","ParkersburgWWTP-01","26101"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.37","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-03-16","09:00","L01-0067","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","WestUnionWWTP-01","26456"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.653","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2021-12-08","09:03","E01-0018","wwtp","","raw wastewater","24-hr time-weighted composite","149371.5084","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","PrincetonWWTP-01","24740"
"1.6","Ceres Nanotrap","54009","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.944","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6468","rna","-1","","","","WV","2022-03-07","06:00","S01-0046","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","FollansbeeWWTP-01","26037"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.361","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-03-13","09:00","L01-0074","wwtp","","raw wastewater","24-hr time-weighted composite","7900.4273749888","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","WestUnionWWTP-01","26456"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.261","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-01-11","07:00","C01-0104","wwtp","","raw wastewater","24-hr flow-weighted composite","326966.7757","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-24","WV","WheelingWWTP-01","26003"
"0.125","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.108","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","610","rna","-1","","","","WV","2022-03-17","10:00","M04-0016","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","FarmingtonWWTP-01","26571"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","12.13","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","26498","rna","-1","","","","WV","2022-03-16","07:00","N02-0007","wwtp","","raw wastewater","24-hr flow-weighted composite","9440.64997136594","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","ClarksburgWWTP-01","26301"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.115","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2021-11-17","08:00","E02-0011","wwtp","","raw wastewater","24-hr time-weighted composite","26824.96112","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-29","WV","AthensWWTP-01","24740"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2021-12-03","08:00","H01-0082","wwtp","","raw wastewater","24-hr flow-weighted composite","34493.25353","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","MoundsvilleWWTP-01","26041"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.122","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2022-02-16","09:01","E01-0065","wwtp","","raw wastewater","24-hr time-weighted composite","379737.1835","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-28","WV","PrincetonWWTP-01","24740"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.62791","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-03-02","07:03","N03-0046","wwtp","","raw wastewater","24-hr time-weighted composite","78075.57464","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","SalemWWTP-01","26426"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.172","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-07-26","12:00","A1101","wwtp","","raw wastewater","24-hr flow-weighted composite","27336.25","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-07-30","WV","StarCityWWTP-01","26505"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-03-18","08:00","H01-0161","wwtp","","raw wastewater","24-hr flow-weighted composite","18554.6082258225","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-30","WV","MoundsvilleWWTP-01","26041"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.141","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-04-06","08:00","E02-0104","wwtp","","raw wastewater","24-hr time-weighted composite","7535.60230135919","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","AthensWWTP-01","24740"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.3","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-03-08","08:00","H01-0151","wwtp","","raw wastewater","24-hr flow-weighted composite","4376.065191","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-18","WV","MoundsvilleWWTP-01","26041"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.748","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-12-08","07:00","C01-0055","wwtp","","raw wastewater","24-hr flow-weighted composite","126909.2976","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","WheelingWWTP-01","26003"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.108","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-12-01","07:00","C01-0050","wwtp","","raw wastewater","24-hr flow-weighted composite","2746.061403","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","WheelingWWTP-01","26003"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.062","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-02-22","09:00","G01-0141","wwtp","","raw wastewater","24-hr time-weighted composite","38163.56018","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-28","WV","KeyserWWTP-01","26726"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.713","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-11-16","12:00","A01-0091","wwtp","","raw wastewater","24-hr flow-weighted composite","95145.93244","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-29","WV","StarCityWWTP-01","26505"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-04-06","08:00","H01-0180","wwtp","","raw wastewater","24-hr flow-weighted composite","2846.58973105252","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","MoundsvilleWWTP-01","26041"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.749","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2021-11-16","08:00","E01-0009","wwtp","","raw wastewater","24-hr time-weighted composite","62667.90211","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-29","WV","PrincetonWWTP-01","24740"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","9.179","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48050","rna","-1","","","","WV","2022-02-22","06:03","K01-0036","wwtp","","raw wastewater","24-hr flow-weighted composite","93575.24201","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","ParkersburgWWTP-01","26101"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.8","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-02-19","08:00","H01-0134","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-28","WV","MoundsvilleWWTP-01","26041"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.6","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2021-12-07","08:00","H01-0084","wwtp","","raw wastewater","24-hr flow-weighted composite","14705.02267","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","MoundsvilleWWTP-01","26041"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.75","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6071","rna","-1","","","","WV","2022-03-30","06:01","O01-0011","wwtp","","raw wastewater","24-hr flow-weighted composite","22604.6070456505","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","GraftonWWTP-01","26354"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","9.799","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-09-09","12:00","A01-0032","wwtp","","raw wastewater","24-hr flow-weighted composite","101988.9289","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-09-20","WV","StarCityWWTP-01","26505"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-03-05","08:00","H01-0148","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","MoundsvilleWWTP-01","26041"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.98","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","26498","rna","-1","","","","WV","2022-04-04","07:00","N02-0073","wwtp","","raw wastewater","24-hr flow-weighted composite","15031.2971323728","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","ClarksburgWWTP-01","26301"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","5.511","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-09-19","07:00","C01-0005","wwtp","","raw wastewater","24-hr flow-weighted composite","44097.27722","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-09-29","WV","WheelingWWTP-01","26003"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.25","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2892","rna","-1","","","","WV","2022-02-16","09:03","P01-0011","wwtp","","raw wastewater","24-hr time-weighted composite","6375.867091","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","StMarysWWTP-01","26170"
