Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day03.mean	n1.day03.ci	n1.day05.mean	n1.day05.ci	n1.day07.mean	n1.day07.ci	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.load.day03.mean	n1.load.day03.ci	n1.load.day05.mean	n1.load.day05.ci	n1.load.day07.mean	n1.load.day07.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1n2.day03.mean	n1n2.day03.ci	n1n2.day05.mean	n1n2.day05.ci	n1n2.day07.mean	n1n2.day07.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.load.day03.mean	n1n2.load.day03.ci	n1n2.load.day05.mean	n1n2.load.day05.ci	n1n2.load.day07.mean	n1n2.load.day07.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n2.day03.mean	n2.day03.ci	n2.day05.mean	n2.day05.ci	n2.day07.mean	n2.day07.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.load.day03.mean	n2.load.day03.ci	n2.load.day05.mean	n2.load.day05.ci	n2.load.day07.mean	n2.load.day07.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci
H01-0195	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	04/21/2022 08:00 AM	04/22/2022 08:00 AM	2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9004.56838309764	9004.56838309764	9004.56838309764	68171.9664061233	68171.9664061233	68171.9664061233	12591.6173309088	68855.0716606259	9646.77086658776	20554.4642863791	11448.2517453975	15881.3220306749	8514.96321475133	10861.2780648043	6082.11658196524	7828.38240069079	102589.356273106	577585.934098121	78912.0207535061	171513.156464696	94321.817435648	132632.020733096	70768.2678426292	90283.5567446702	50548.7627447352	65071.1535037493	11719.54581514	62164.4828574745	9354.39277393743	18439.547042139	10171.707412228	13459.312100584	7370.78868504614	9381.11529875062	5360.96417278584	6721.01366673658	95326.830152792	521273.628800184	77063.313289714	154178.218647981	84109.5875008904	112439.458368967	61248.2090694611	78034.1135616998	44694.692040182	55842.9804721456	10847.4742993712	55567.1738948289	9062.0146812871	16800.8002959483	8895.16307905849	11567.8719412386	6226.61415534094	8243.17802736638	4639.81176360644	5840.14165766783	88064.3040324783	465590.334229176	75214.6058259219	141294.829261873	73897.3575661328	96994.7920491532	51728.150296293	68953.8349895501	38840.6213356289	48754.2073878137
C01-0159	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/21/2022 07:00 AM	04/22/2022 07:00 AM	10.351	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2774.78670235723	5549.75708015262	4162.27189125492	108723.853880871	217454.904675827	163089.379278349	544118.661270477	4376402.88736005	329291.584714316	1333115.67712243	236886.219162095	793561.438062336	167866.517701652	498920.948084298	125553.501005883	334780.159624852	20696986.6318539	166157303.814955	12514400.5335906	50640722.4252857	9008855.61456224	30142167.7511465	6401258.58381241	18945964.3502597	4891242.73974945	12704739.7046496	545923.234538641	4369103.93842007	331077.782245819	1331272.65558417	238162.07454174	792830.181216005	168381.90916297	498743.857441471	123371.5492467	335133.100438946	20784556.39691	165803734.313271	12600238.7963238	50552561.9074546	9070168.65937164	30107246.4273037	6426396.37212355	18937416.0122658	4763697.63492075	12718390.4024806	547727.807806805	4361813.76892659	332863.979777321	1329436.36135211	239437.929921385	792105.016013241	168897.300624289	498575.801958091	121189.597487516	335586.88059196	20872126.1619661	165450954.391123	12686077.0590569	50464873.0223148	9131481.70418104	30072729.9816815	6451534.16043469	18929428.4098371	4636152.53009204	12742245.4322979
E01-0055	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	01/31/2022 09:05 AM	02/01/2022 09:20 AM	2.434	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	369364.7575	391193.7743	380279.2659	3403211.61163878	3604337.36047099	3503774.48605488	149448.31016	898768.731883097	659151.158096	1350817.80027524	491086.734608571	861546.630751689	381856.658909	556037.992365243	391258.702462143	410467.053809892	1716799.24666282	7417099.04128885	7675964.87713661	15170101.1329118	5895565.05551308	9577265.23261974	4761843.30476429	6212680.27766767	4148808.53333849	4342356.10399939	159268.098441667	906467.472166211	561752.397125	1124473.22675232	411383.951645	727476.969875847	309868.58135455	474064.425540924	335413.465447536	374676.331309514	1885429.37626543	7419839.8814301	6483371.4944973	11927264.9348106	4837346.13913439	7769396.84434506	3740006.09580597	5094146.55314011	3392274.46374743	3636428.58401447	169087.886723333	914709.530647633	464353.636154	929352.218411891	331681.168681429	609972.638933122	237880.5038001	402363.835454001	279568.228432929	353126.87747608	2054059.50586805	7479089.84572517	5290778.11185798	9140322.06474954	3779127.2227557	6232866.02131354	2718168.88684766	4172981.81032891	2635740.39415638	3114936.93033727
A03-0085	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	01/10/2022 06:00 AM	01/10/2022 02:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1331076	203602.1805	767339.09025	NA	NA	NA	445374.696519333	3588760.90669301	272195.5070648	1090219.631248	244354.139876286	641151.549459363	172320.2261674	409419.224408173	123471.736181571	278068.439288696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	257883.105488	2064299.28978832	162187.0893736	623464.267246237	162737.574532571	375585.072077998	115061.3821533	242364.602982884	82572.5618857857	165686.435049406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70391.5144566667	540042.149850085	52178.6716824	159215.840314508	81121.0091888571	153131.667442034	57802.5381392	100891.936907429	41673.38759	69879.4073672325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O01-0062	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	04/21/2022 06:00 AM	04/22/2022 06:00 AM	2.05	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	2522.29800447822	1261.14900223911	0	19573.2607827204	9786.6303913602	3379.40315715968	13773.4828138499	5548.82808588444	7336.52089200399	6653.88276933558	5146.73341193349	5228.82828628643	3944.33004566942	4536.11122377748	3135.95044466337	27599.0580801756	111974.526650226	38337.7122163177	41594.5569134635	43737.3474974512	30372.6386682075	36057.54977866	23445.5303564631	33668.8427297877	22996.9124202817	4248.7557278946	12963.7293686567	6522.71504653617	8990.93194464456	7764.15587901802	6460.83275111214	5858.42723725363	5007.50863120487	4889.39385644958	3850.32704422217	34209.3499934918	100539.210403305	43394.4089460867	38000.7637588819	50080.344256956	34080.696076518	38899.773840048	27816.6159699993	35093.0521315181	25538.3396957187	5118.10829862952	13088.3238297243	7496.60200718789	11246.1799917315	8874.42898870046	8105.69493681191	6488.02618822082	6270.35305133339	5242.67648912168	4718.07620652407	40819.641906808	95464.4611156924	48451.1056758556	42724.3968636227	56423.3410164607	41712.9302485653	41741.997901436	34957.9789943169	36517.2615332485	29754.4268147247
G01-0124	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	04/09/2022 09:00 AM	04/10/2022 08:00 AM	1.76	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	2698.67446739226	1349.33723369613	0	17979.4371954759	8989.71859773797	1919.95988599956	15558.8337731875	4972.48673066496	11863.2483047074	9182.83760547638	15627.0811558923	30153.1817167997	42994.3086814786	43976.1673552649	52363.7984811084	17864.3392953674	144767.756655363	25480.9289949264	55062.7374232793	43286.790937501	70412.2658098256	113812.818738668	147222.298300958	169710.142869138	204175.648205305	3795.16370361671	10500.3202197218	5853.43434428796	6502.25247227598	10216.6395471431	14031.600808004	24085.4631790426	27492.1753182656	35971.7771133208	37626.6728730625	31976.2953130739	104490.025437237	32677.6557729104	31620.2982658881	50027.6245463842	61755.7152308302	94871.7694801027	93036.5195718319	140093.995094712	144897.794083073	5670.36752123386	13699.0325058568	6734.38195791096	5390.47170136889	11250.4414888099	13425.2422291181	18017.7446412854	13789.0930397609	27967.3868713768	26856.5779332554	46088.2513307803	117943.532393973	39874.3825508944	37175.0217111435	56768.4581552674	59206.5343676437	75930.7202215372	48051.8098888843	110477.847320285	99315.4548155697
H01-0083	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/05/2021 08:00 AM	12/06/2021 08:00 AM	1.4	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	44741.68047	37281.41695	41011.54871	237111.84653512	197575.627951379	217343.73724325	64717.7596333333	204813.978128644	79830.82128	110624.950073329	82248.3657114286	64095.9566604481	82541.217592	40322.2006177539	70032.4096785714	32068.6888997674	305270.945703536	898147.736725426	291811.36120569	281125.028323834	317894.142756109	176081.459817868	332364.782651579	168264.001843239	280285.421886762	143994.174845345	61000.2721083333	153511.765170064	111247.975833	243100.036744217	107616.899829286	140056.771904661	97325.351293	87979.9851203873	81469.3998185714	61942.8457136711	287442.949823415	656951.177965337	289850.783045794	260405.966945068	321772.465630499	171200.58338216	320199.854866328	153060.738469049	276925.121129637	128431.819570779	57282.7845833333	108855.042777133	142665.130386	386241.916199844	132985.433947143	223175.19745013	112109.484994	141453.111948462	92906.3899585714	96905.7717434798	269614.953943295	440659.913976759	287890.204885898	279220.65380646	325650.788504889	187231.243410379	308034.927081077	156706.78011355	273564.820372513	124895.766998056
A02-0477	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	04/27/2022 09:00 AM	04/29/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1297510.54286957	1395759.9234581	1346635.23316384	NA	NA	NA	752031.642794609	2496735.06763829	465101.337522268	1003960.27576564	370829.783167158	614243.441108428	309111.948234961	409189.676766912	220794.248739258	293273.355037092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	797116.0595119	2603572.28609755	491905.077385716	1057849.58845942	386618.478747218	651650.322718529	319520.144542214	432361.387511414	228445.458945519	308797.461339488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	842200.47622919	2719336.30725882	518708.817249164	1113521.42567686	402407.174327278	690303.460157925	329928.340849466	456379.641635487	236096.66915178	324863.347914095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N02-0021	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	02/28/2022 07:00 AM	03/01/2022 07:00 AM	8.36	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7640.463458	2546.666586	5093.565022	241790.317468659	80591.8810685538	161191.099268607	13558.2896593333	80913.4047903609	33382.1603516	55142.5405239117	44326.7979268571	42501.0677176302	53509.1054408	35893.5189091243	62284.5536084286	31450.2501684107	512431.854767699	3222930.01686351	1083671.39068522	1699536.09060214	1449710.14019127	1371880.08697435	1432475.97895489	936607.279800393	2134388.92858653	1170783.90316942	12285.6515206667	79815.5982812773	33961.2168934	59438.0496284508	45792.4137724286	44964.5130383601	56489.9762947	39971.3499135137	66944.7554055	35379.3954220721	468950.368706074	3169632.10163687	1098532.22163627	1820858.11784235	1494323.45261777	1442951.60599237	1520158.13769575	988348.363809292	2275660.1170136	1286229.63302567	11013.013382	79152.2441888467	34540.2734352	63856.3595127264	47258.029618	47624.4374037625	59470.8471486	44215.4154495952	71604.9572025714	39775.5976442931	425468.882644448	3127025.56708698	1113393.05258731	1947845.85988895	1538936.76504427	1521039.55415974	1607840.2964366	1056414.23194113	2416931.30544066	1419699.61344517
A02-0408	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	03/16/2022 09:00 AM	03/18/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	0	0	NA	NA	NA	1937.26536833333	15699.072704719	2211.5417244	4423.89901578547	4066.522063	6454.90053521851	15344.1678821	23545.8952750786	21213.6021057857	22842.2627116904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1452.93217166667	11774.1679435709	2443.8584266	4454.58721302939	3416.373179	3499.0966300904	13687.0134543	20979.6220667829	18293.0844424643	19964.9408805436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	968.598975	7849.26318242268	2676.1751288	5901.73428527561	2766.224295	4071.78292160719	12029.8590265	18797.3005183191	15372.5667791429	17431.9959834649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E01-0011	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	11/22/2021 08:05 AM	11/23/2021 08:05 AM	1.984	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	185291.9009	140388.0425	162839.9717	1391589.13613836	1054349.77912049	1222969.45762943	106434.498863333	320163.425679672	94162.696714	109570.51216054	80595.05062	70270.3253847264	68329.0824119	49579.9664312913	NA	NA	768974.693737131	2530670.65571182	774542.760645555	1117356.10742203	774542.760645555	1117356.10742203	774542.760645555	1117356.10742203	NA	NA	98515.0170283333	261680.02623294	86945.333274	94131.9760740022	76788.998375	59255.0379737987	64456.44307405	43808.9849483518	NA	NA	709884.79120055	2090590.29575368	715156.384011984	923141.236613359	715156.384011984	923141.236613359	715156.384011984	923141.236613359	NA	NA	90595.5351933333	203473.512696634	79727.969834	79301.7011204848	72982.94613	48876.4856390083	60583.8037362	39575.589125081	NA	NA	650794.888663969	1652748.33137821	655770.007378414	729932.936553821	655770.007378414	729932.936553821	655770.007378414	729932.936553821	NA	NA
P01-0001	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	02/25/2022 09:43 AM	02/26/2022 09:43 AM	0.479	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	26532.96389	35381.01956	30956.991725	48109.8723358067	64153.2676560048	56131.5699959057	32150.34662	108052.92412405	103555.3752102	322639.193689344	85625.329963	190386.706527086	92826.1639971	120502.864687818	106988.606450786	92604.156889159	49441.6942521718	169171.448410917	103126.545179968	272108.456474504	87754.5840834463	161487.019920711	81501.083441842	110146.480340989	164454.027389455	186590.709426865	32077.1493915	116579.899109204	103627.0580451	325095.035538398	86022.8855465	191773.453176045	93379.85161455	120040.534297694	109269.894693964	92961.7033495923	50369.5117644746	182836.187089692	103759.74700145	274306.172460026	88672.9343500896	162880.973903199	87904.98162534	117924.864688877	169664.845573725	185636.072684861	32003.952163	128087.529712995	103698.74088	327657.649197473	86420.44113	193240.936223782	93933.539232	120390.950231226	111551.182937143	94691.7055384142	51297.3292767774	200479.072179316	104392.948822931	276779.53518472	89591.284616733	164459.186274909	94308.8798088381	127812.579678092	174875.663757995	185961.474714248
A01-0073	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	10/26/2021 12:00 AM	10/26/2021 11:55 PM	8.475	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	125994.308	98122.71237	112058.510185	4042067.46145722	3147909.05396062	3594988.25770892	63836.6953066667	252389.090781049	59189.06066	71297.5940587769	49487.34192	50004.5140189202	54373.461512	37120.5485165182	82520.2881585714	52069.0950447819	1981128.9180232	8369904.67374007	1913829.06896496	2427348.90452832	1554862.59488806	1680390.43413442	1657837.7343335	1165817.2649673	2464380.14235231	1499327.29818973	56493.175155	225254.421292444	47444.339023	66719.779553436	38129.1329014286	44964.5726856126	47320.6864345	40510.6367754409	70636.5931257143	42408.7920280332	1751961.41205388	7468729.96072474	1517375.9120097	2192772.67447233	1194321.35946476	1478669.73925096	1425316.46456467	1205659.67332575	2111911.13845442	1252899.44364036	49149.6550033333	200774.434154689	35699.617386	65412.2879855489	26770.9238828571	42633.5991620272	40267.911357	46860.5405110106	58752.8980928571	40190.690302844	1522793.90608457	6635139.94583587	1120922.75505444	2108042.62887504	833780.124041451	1371879.90843127	1192795.19479584	1356586.79631591	1759442.13455653	1227942.79668338
A01-0062	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	10/13/2021 12:00 AM	10/13/2021 11:55 PM	6.883	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	50466.09014	8898.38025	29682.235195	1314892.81939161	231847.093017956	773369.956204783	54916.47888	267955.610495007	49557.862364	76032.8059035443	91973.1437028571	115959.86225302	99104.103182	72326.6847089536	199920.224001429	208159.162835389	1505256.39928691	7527575.98272515	1401846.39970203	2112428.92477266	2586884.97873797	3265709.70057568	2911249.49775437	2082272.60334726	6249682.66359661	7338609.20956222	53982.1161983333	324699.461800863	47197.033846	93390.9393741757	75025.313385	86643.9276751699	87549.9684295	57114.1064458765	196331.274974643	212313.816631896	1492618.70794931	9142971.09637754	1333257.01711963	2605445.57576015	2108591.01924826	2431686.14789179	2590965.85062902	1703860.81505774	6155337.56335944	7474769.43466323	53047.7535166667	394379.321321829	44836.205328	114766.243918126	58077.4830671428	72424.8145286807	75995.833677	53883.7777669503	192742.325947857	218875.512294867	1479981.01661172	11067249.3879876	1264667.63453723	3207028.32724958	1630297.05975855	2022350.58651656	2270682.20350366	1668887.73813399	6060992.46312228	7665286.78849698
C01-0051	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	12/02/2021 07:00 AM	12/03/2021 07:00 AM	6.043	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	216194.9006	234479.3084	225337.1045	4945508.64464473	5363768.72657151	5154638.68560812	77260.9188676667	563436.837431042	110555.1013406	185218.005891215	116808.244601857	118769.582817947	121625.8307993	75555.7627261344	122322.005083786	52979.6543189823	1770859.88810342	12875501.5220869	2457215.04751546	4163617.35657963	2553386.11573515	2612014.62444265	2694053.57429133	1666633.22468467	2789227.65116076	1165824.77006921	79452.1218023333	591368.365176958	100480.4098584	180836.418967649	104841.314273143	108180.461295998	101676.4261977	67573.9225871085	101550.516733714	48513.7083063607	1820329.47047893	13516682.7126208	2241140.22356823	4098502.75693431	2302389.9322439	2423633.82698874	2256106.91670529	1510881.93089514	2314755.9062379	1080560.44238156	81643.324737	619379.292919462	90405.7183762	182052.685463142	92874.3839444286	104997.513442437	81727.0215961	67184.2344789007	80779.0283836429	49366.7705880355	1869799.05285443	14159811.3132351	2025065.39962101	4150259.03505772	2051393.74875265	2388734.56260167	1818160.25911925	1520938.6919537	1840284.16131504	1116779.96401494
D01-0020	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	01/31/2022 07:30 AM	02/01/2022 07:30 AM	1.27	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	309503.6709	215766.5992	262635.13505	1487929.82939419	1037291.60369264	1262610.71654342	531964.798933333	2239642.33688863	714889.60352	850509.002699047	739748.890485714	626363.18100937	646413.41773	477640.256721061	NA	NA	1588300.95535846	3154226.62304723	1588300.95535846	3154226.62304723	1588300.95535846	3154226.62304723	1588300.95535846	3154226.62304723	NA	NA	380632.8741	1191850.36700379	441107.078672	418840.851387986	475963.468161429	393521.071664597	401454.6906095	297384.733213822	NA	NA	1342199.36664996	1926241.073466	1342199.36664996	1926241.073466	1342199.36664996	1926241.073466	1342199.36664996	1926241.073466	NA	NA	229300.949266667	144096.720901735	167324.553824	172571.584591352	212178.045837143	257268.788898255	156495.963489	180991.803017274	NA	NA	1096097.77794146	711307.417887178	1096097.77794146	711307.417887178	1096097.77794146	711307.417887178	1096097.77794146	711307.417887178	NA	NA
L01-0068	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/19/2022 09:00 AM	03/20/2022 09:00 AM	0.292	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	0	0	0	0	0	7391.19447767733	59896.2338234547	6517.20268651842	18131.0370963801	9680.23554555007	14507.6622427755	9013.66151170805	9163.58566249496	17735.7330890772	13202.0083021332	9177.01408798021	74368.0312126671	8659.43378435891	23141.2276961577	13480.0033334887	20321.4526671698	12573.5483168845	12770.7851111874	20615.2765246495	13579.3520603004	7263.2832918316	53036.5928289858	7469.69403326511	16774.0535906598	9591.23880469373	12660.3758590924	8793.89671655372	8383.88275676017	19616.1687814669	15748.459605411	9029.28497248194	65811.2468538842	10091.1958395809	22148.7887274729	13397.8707875876	17865.4112068991	12244.8462389958	11679.1015984399	22536.2769889936	16012.0741797661	7135.37210598587	46463.4085034102	8422.1853800118	16153.3983526696	9502.2420638374	11411.8194176066	8574.13192139939	8143.02798518274	21496.6044738567	19048.2541911719	8881.55585698367	57623.9664441079	11522.9578948029	22342.0438438024	13315.7382416865	16343.8399238896	11916.144161107	11382.6679134009	24457.2774533377	19464.8439674986
A02-0415	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	03/23/2022 09:00 AM	03/25/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	0	0	NA	NA	NA	0	0	0	0	0	0	430.9471431	1328.70516025505	307.819387928571	893.426018943589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	539.231484755872	2220.52440336982	385.165346254194	1321.89328813764	916.058620177936	2072.53369765886	654.327585841383	1411.83686839012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1078.46296951174	4441.04880673963	770.330692508389	2643.78657627528	1401.17009725587	2974.02703934099	1000.83578375419	2033.61178050566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P01-0054	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	04/11/2022 10:00 AM	04/12/2022 10:00 AM	0.331	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	0	0	0	0	0	3272.13608194142	14512.9127538222	3563.934632577	6634.13966407328	3456.87901667718	3826.99460046464	3723.66330586373	3325.67191369861	3600.31459414001	2492.96891275514	3483.75572508467	15484.7075527828	4107.94299576021	8012.4254179379	3649.84719073265	4720.50701118908	3565.5527195999	3366.69255016689	3575.23452790704	2494.35471376273	2150.2029756084	10905.6627026787	2890.77476877719	6313.08107605149	3220.96384196941	3793.67850388259	3400.23964480497	3382.22011890124	2899.02014840793	2399.12329111931	2290.70951200772	11646.2259695229	3392.11526791404	7833.77865993743	3330.45080217504	4552.54811433715	3204.76618832136	3329.12492000603	2803.32428432595	2330.55948955701	1028.26986927539	8332.81991290348	2217.61490497738	6444.23314552455	2985.04866726164	4332.12373179334	3076.8159837462	3735.34716757188	2197.72570267586	2714.09071169625	1097.66329893076	8895.16543107412	2676.28754006787	8069.90646398214	3011.05441361742	4836.87630399804	2843.97965704283	3563.31272839474	2031.41404074488	2575.60556799114
C01-0130	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/20/2022 07:00 AM	03/21/2022 07:00 AM	7.407	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10024.7389264405	3341.31341893226	6683.02617268638	281078.961877431	93685.5227843908	187382.242330911	9800.5711939186	6220.75758145378	9667.84056276082	4944.5237737675	15127.4793591149	12440.1675632638	37528.6117113804	72131.3249141873	29721.7685267003	48809.3661036612	308504.312411198	286938.393955644	329755.35337609	195253.204202142	562082.281027346	541844.171498106	1782323.55871744	3703952.99072057	1492326.49485356	2491527.56146009	8773.15595513209	8996.0651974425	9406.26561082899	8255.06048522604	11839.546766235	7287.82304805638	29427.6806321145	57337.8499164329	24516.1157677604	38528.5915570594	278370.831590144	370682.363344832	324729.452429812	327210.299317303	432401.752996264	304201.714847559	1388930.71242624	2947292.29531617	1280786.74234225	1986982.97862438	7745.74071634559	21630.4287053934	9144.69065889715	12845.9229672179	8551.61417335511	8110.60232048855	21326.7495528486	42926.4464341491	19310.4630088204	28635.5634670038	248237.350769091	713347.221087686	319703.551483533	486072.124303564	302721.224965182	298177.354065457	995537.86613505	2204083.12140929	1069246.98983095	1531709.52126069
A02-0175	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	10/16/2021 09:00 AM	10/18/2021 09:00 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2460.750965	19692.79416	11076.7725625	NA	NA	NA	11687.6350916667	84938.0883315906	18325.082977	33048.7240360821	23652.5414101429	34672.9521779136	23456.7751561	24848.3628254389	22299.9514243571	17377.802705812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15375.2136391667	83820.8202180012	21161.2513755	32849.3533811027	21906.1352409286	24430.0249189548	22683.9912919	20840.3117796471	22075.3016781429	14951.4963112772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19062.7921866667	87752.2369380572	23997.419774	33915.538824428	20159.7290717143	21710.5185282518	21911.2074277	21296.531899477	21850.6519319286	15511.0965214323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
