Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.day3.mean	n1.day3.ci	n1.day5.mean	n1.day5.ci	n1.day7.mean	n1.day7.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1.load.day3.mean	n1.load.day3.ci	n1.load.day5.mean	n1.load.day5.ci	n1.load.day7.mean	n1.load.day7.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.day3.mean	n1n2.day3.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.day7.mean	n1n2.day7.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n1n2.load.day3.mean	n1n2.load.day3.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.load.day7.mean	n1n2.load.day7.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.day3.mean	n2.day3.ci	n2.day5.mean	n2.day5.ci	n2.day7.mean	n2.day7.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci	n2.load.day3.mean	n2.load.day3.ci	n2.load.day5.mean	n2.load.day5.ci	n2.load.day7.mean	n2.load.day7.ci
E02-0090	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	02/02/2022 08:00 AM	02/03/2022 08:00 AM	0.143	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	757271.3828	921538.6677	839405.02525	409921.321118588	498841.441398051	454381.381258319	1338152.16472	1464597.95822887	1201588.71449286	993678.731657593	536631.482833333	929663.214939397	732940.90104	720811.154538252	1476099.37445714	2237605.8268279	978776.989299245	963850.665706159	975398.262293762	707711.766625414	391033.008362059	294096.276278806	533822.071763404	378848.251753003	983353.014886429	1436148.61896191	1253076.667915	1417196.85349337	1108005.79433571	964561.297233631	549773.47105	1173936.77320528	663505.14382	492854.425204782	1371051.60622857	2151931.88667865	911347.943627544	922558.432670756	885429.652794376	654964.293494426	392252.862140061	264364.517685177	493152.513297693	323382.567231567	920809.983413397	1388012.69772759	1168001.17111	1382601.08054575	1014422.87417857	946735.566314808	562915.459266667	1466061.92721262	594069.3866	415630.636685345	1266003.838	2082239.92487042	843918.897955843	891771.051636772	795461.043294989	618960.68329357	393472.715918064	444167.137201314	452482.954831983	345594.627047111	858266.951940365	1346678.80565448
A0024	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/23/2020 12:00 AM	11/23/2020 11:59 PM	7.092	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23962.8	7980	15971.4	643308.389328816	214232.0992056	428770.244267208	52013.04	41412.2038191203	157737.942857143	311028.62476185	41050.8	69244.6050262416	29293.68	36742.3021700069	33928.4571428571	28266.8077864427	1483174.76374746	1160139.1979399	4199176.46565477	8121879.65342016	1346845.57106582	2950616.36854424	926473.90936847	1364649.71322717	981765.18467886	883542.271670993	50628.37	41646.4441197271	133476.607142857	251599.568606635	35095.8	81131.4813754066	25585.58	34548.0404407456	30917.0714285714	29570.8335515431	1451943.80733817	1204521.23194732	3571375.05624935	6571755.70185642	1172998.3970514	3359020.72579589	818735.074118988	1319857.96636918	895887.461029728	900807.166707958	49243.7	42954.2870291565	109215.271428571	192587.269557468	29140.8	97841.6937605109	21877.48	34567.874201948	27905.6857142857	31963.5017719788	1420712.85092887	1280760.44086575	2943573.64684393	5036398.10940572	999151.223036976	3865986.95383647	710996.238869506	1327304.50871458	810009.737380596	949859.491637067
A03-0097	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	12/03/2021 06:00 AM	12/03/2021 02:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1006	2116	1561	NA	NA	NA	2517.6281262	2109.32939115595	21740.8182187143	56602.1692561909	2432.34828933333	12035.9199819558	2249.6089736	3381.96992745579	2950.67347585714	3190.59743799801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2742.52303035	1854.03325498853	14334.4883241786	34548.5637944833	2575.84828933333	11601.9654723185	2477.2545727	3334.80666041556	3059.12848021429	2317.72366752529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2967.4179345	2719.79411121047	6928.15842964286	12607.4098828473	2719.34828933333	11405.1543982823	2704.9001718	3524.77255970383	3167.58348457143	3270.28794578349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H01-0064	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/05/2022 08:00 AM	01/06/2022 08:00 AM	2.2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33397.03817	21249.58344	27323.310805	278127.260970019	176964.448429143	227545.854699581	117431.7328724	334442.325032824	86793.4650177857	224819.169282672	12402.0127233333	85070.7100787453	8966.056688	25372.6785566799	166546.21887	530276.618961126	70605.8214331436	81178.7957393317	74952.1919476393	54988.3068372237	103566.778493006	707361.376316152	73905.1213758039	210657.316647564	64594.156466486	122957.510284474	129334.9427463	366074.081996369	95584.3389165357	246134.021501059	10864.4689356667	66702.3537031789	9964.4187124	20462.290906145	183153.699378857	580393.53351436	74176.0219415303	65682.9459558189	84466.3570700418	48673.6229697955	90918.7325548474	553899.274130348	69571.8106091088	163312.711635765	68325.1312349437	94116.1685575194	141238.1526202	397748.93381884	104375.212815286	267479.239047277	9326.925148	48355.907481336	10962.7807368	19683.8413774737	199761.179887714	630580.178698206	77746.2224499169	55289.068569924	93980.5221924444	50224.6537751953	78270.6866166883	400809.498758847	65238.4998424137	116297.186467827	72056.1060034015	70089.5602779552
A03-0236	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	02/07/2022 06:00 AM	02/07/2022 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2279.981794	2279.981794	2279.981794	NA	NA	NA	8819.139	12947.6838670917	6906.09812878571	8914.10122524328	6721.18655733333	33959.7513428886	16091.4444204	29907.0872896841	12116.3414285714	19324.0118644639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9496.79785715	11276.318444993	7400.67646235714	7928.03550611461	6721.18655733333	33959.7513428886	14782.9261604	26871.1415680676	11048.9712428571	17535.6309524583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10174.4567143	10851.3579083853	7895.25479592857	7748.69327770687	6721.18655733333	33959.7513428886	13474.4079004	23938.7092787158	9981.60105714286	15815.3438722657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S01-0045	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	03/22/2022 06:00 AM	03/23/2022 06:00 AM	0.657	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6164.40145298838	15412.7039574087	10788.5527051985	15330.954996031	38331.6162226313	26831.2856093311	NA	NA	NA	NA	10373.2519224286	17107.4314310862	10793.7967982143	11687.2068696624	NA	NA	NA	NA	NA	NA	27741.0703128306	55960.7452524567	31215.3043659662	37667.4289439394	NA	NA	NA	NA	NA	NA	9769.42491662006	9849.85041192131	8799.74021170438	6455.43197715967	NA	NA	NA	NA	NA	NA	26142.9241584943	39849.8468286321	25098.7201436569	19946.0871971609	NA	NA	NA	NA	NA	NA	9165.59791081152	30231.7797669153	6805.68362519444	10306.1050668234	NA	NA	NA	NA	NA	NA	24544.778004158	78355.9492517377	18982.1359213476	25933.8142166074	NA	NA
G01-0120	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	04/23/2022 09:00 AM	04/24/2022 08:00 AM	1.251	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13076.5859596431	10460.9426110983	11768.7642853707	61924.7993111232	49538.2949186165	55731.5471148699	4843.33123282641	4653.21624169156	4303.30556783612	3257.76271106686	9701.37300901115	29583.2188645218	7751.48857198656	9591.8942290873	6542.1874754663	6181.35970722327	22947.5429203827	21441.0085437525	22383.8194599243	16387.5586447961	46751.7526603565	120037.151374865	37636.0555638184	41598.16757484	30752.1991066382	28445.639793559	4759.78428517245	3911.42203072206	4800.99547695528	2695.65860516129	8811.35544739663	25974.866300957	6969.35462811962	8616.27944504936	5996.39304096518	5405.26401478759	23085.6925831145	18178.2463924782	25725.7401226785	13965.0135988391	42647.0393849037	103404.697824655	34330.7214018879	37579.7066522938	28573.6711629952	25140.695049803	4676.23733751849	3410.84028267094	5298.68538607444	2701.59723988902	7921.33788578212	22366.5535294868	6187.22068425268	7742.51305069435	5450.59860646405	4850.63734680981	23223.8422458464	16212.0297184237	29067.6607854326	15249.8188755079	38542.326109451	86772.3014236207	31025.3872399574	34060.1670854955	26395.1432193523	22686.5077002984
A1048	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/13/2021 12:00 PM	05/13/2021 11:59 AM	9.878	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6510	6510	6510	243423.7426698	243423.7426698	243423.7426698	5986.9	6222.17373622856	7456.64285714286	6507.84184118466	3012.33333333333	14312.5171063766	4711.4	6669.95049696711	3438.14285714286	4761.70812980113	232741.150605924	220967.479566033	269848.507750334	212584.701138817	116991.210180627	517452.625157948	206760.296446216	304426.02541662	150767.583970637	214577.15952185	6069.3	5821.6697862061	7920.46428571429	7065.55191673671	3744.33333333333	11928.0776561389	5150.6	5818.87808188635	3924.42857142857	4318.33488199011	235399.627771661	198440.995326109	284190.254791132	224290.348917433	148029.63909792	415123.58640703	225383.353796592	268492.658871615	171295.179404519	195713.286235268	6151.7	5589.52264626081	8384.28571428571	7793.60303530186	4476.33333333333	10296.2331765496	5589.8	5134.03770136283	4410.71428571429	3971.38454114641	238058.104937398	184854.432647538	298532.001831931	244248.63973774	179068.068015213	347636.336000322	244006.411146968	238467.336774502	191822.7748384	180319.009127138
J01-0029	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/17/2022 07:30 AM	04/18/2022 07:30 AM	0.135	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2390	798	1594	1221.3625365	407.8022193	814.5823779	1631.11142084077	653.264044621316	1800.28682198163	709.995527656787	1720	3392.93737662025	2027.02284168154	1221.84448807772	1861.30202977253	854.898176729619	1644.64709663456	986.424222643924	1563.83530055838	759.636920116961	1200.82037823333	2038.6143192954	1926.78961659112	2027.47124439919	2001.76430432508	1313.40143881379	1695.45571042039	637.845318906252	2038.70291994193	824.441316785921	1565.16666666667	1717.5481554216	1918.51142084077	1017.42917221254	1801.15101488626	883.973086133365	1730.00884224928	1076.49637017874	1799.52110809653	872.275459983671	1156.24969909	2273.61435347025	1876.24983666456	2003.51978341035	2002.2958740904	1561.04878640148	1759.8	858.395054884405	2277.11901790223	1138.67259823918	1410.33333333333	2844.86018052082	1810	1294.85762745679	1741	1177.41296263266	1815.370587864	1274.05436704324	2035.20691563469	1132.78580995193	1111.67901994667	3255.68022064115	1825.710056738	2068.67334816896	2002.82744385571	1916.04181521226
J01-0018	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	03/30/2022 07:30 AM	03/31/2022 07:30 AM	0.214	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3259.2065166682	6518.66625063121	4888.93638364971	2640.21064921585	5280.6264241256	3960.41853667073	7225.11676647888	11131.7810528329	7639.91714098491	7438.29840023005	2894.63376644502	2192.71123763257	3977.09224663377	4583.05865138932	4461.35171430771	3642.16489931724	3654.19485243023	5336.77953349728	5044.92737726951	4374.50011751343	1742.16406632058	3757.70693728888	2279.11733239679	2711.31220559479	2404.4710546481	1986.04165858416	8245.33497543224	13086.0285783666	7451.96785352303	8735.49235190984	3434.59459166104	5953.95000231301	4146.89117508083	4801.03856185392	4752.0413274749	3157.86817323077	4175.64423637818	6275.79260580999	4553.62482257687	4381.43212319967	2179.22167293122	7239.81444364167	2460.81160459116	3187.51789016962	2591.1629493212	1924.62999652382	9265.55318438561	15155.9415256121	7264.01856606115	10361.1712449456	3974.55541687707	10308.7169787129	4316.6901035279	5518.55881566119	5042.7309406421	3644.5281705748	4697.09362032614	7277.88061736266	4062.32226788424	4953.75648119227	2616.27927954187	10797.5462887455	2642.50587678553	3992.59453336231	2777.8548439943	2322.55871813592
A02-0198	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	10/27/2021 10:26 AM	10/29/2021 10:26 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1636.500619	13095.00553	7365.7530745	NA	NA	NA	72082.316173	184556.544609882	52861.0988602857	124609.547019599	203650.403073	1639998.23166288	137204.2492778	487084.59073549	98446.5678914286	292995.835178469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54858.36453105	131822.080125425	40336.5686889286	89205.0791973124	148565.4878915	1169583.36001478	102462.7645488	346734.75425137	75191.4692116429	208378.944241262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37634.4128891	79397.1172468882	27812.0385175714	54034.6039504094	93480.57271	699526.916781301	67721.2798198	206857.82279315	51936.3705318571	124091.366949137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E02-0023	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	12/16/2021 08:00 AM	12/17/2021 08:00 AM	0.109	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6164.401453	3082.087389	4623.244421	2543.49177255788	1271.6991221282	1907.59544734304	62039.181205	76277.2497826909	60794.5128307143	51588.5934922215	16612.8911166667	94202.6038907258	21383.217086	35464.0301835691	35743.2508071429	42534.1723576739	23558.2776258714	26770.9727687974	24363.2755139736	18570.397111968	6700.69496691384	38295.7642011004	8092.07604404064	13158.0024776549	15607.4077486582	25665.6250361051	44152.70387595	53464.7188500667	48253.9679563929	36168.933408184	13470.6128881667	80016.6891525895	18390.1298589	34024.8015305122	26836.3783549286	28228.293018045	16319.497907131	17703.6595721183	19222.8497266549	12674.2933994308	5438.2140911946	32500.6333856723	6916.7706967061	12413.0953533489	11158.7371500004	15440.7747222224	26266.2265469	32909.3330805177	35713.4230820714	24891.0275440568	10328.3346596667	65831.0562689317	15397.0426318	33111.9908523989	17929.5059027143	20167.0987084696	9080.71818839068	9923.89484309455	14082.4239393362	9194.05196527963	4175.73321547535	26705.5082154669	5741.46534937156	11896.0589881645	6710.06655134256	7419.38913329401
A04-0038	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/18/2022 08:00 AM	03/19/2022 08:00 AM	0.626	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	77429.18998003	83888.0847394468	80658.6373597384	183481.370006483	198786.797578322	191134.083792403	87960.5454753396	36791.3625130463	101898.297780243	52726.5467599628	93845.2173024417	204884.032167292	79546.8475967646	68970.0406096454	76535.5784933423	51341.1327385755	236614.53301756	98776.573011794	272373.142388686	116909.034097901	239728.801724731	570464.41783334	214531.12825248	179312.929670371	205278.238068368	136858.581828351	83310.9850085093	36803.5720693907	99447.1079510781	54432.3761427803	95919.8126196862	210097.127080996	80531.8023562432	72282.0930388179	73787.9753357276	50786.1925492888	224024.812624373	98397.5583506874	265738.117623767	121839.485293702	244920.714527563	583706.76958495	216993.321204644	187875.878928411	197876.512365186	135027.284604075	78661.424541679	39444.6722305244	96995.9181219135	57073.53079891	97994.4079369307	215513.491304547	81516.7571157217	75739.7459154732	71040.3721781128	52608.5780098275	211435.092231186	105149.435279306	259103.092858847	129745.826102723	250112.627330395	597397.219572806	219455.514156808	196883.697197393	190474.786662005	139595.332927854
N02-0006	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/07/2022 07:00 AM	03/08/2022 07:00 AM	10.32	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21585.7222303748	30840.1529118419	26212.9375711083	843255.546693017	1204783.87177504	1024019.70923403	23194.3042666375	23012.4238971799	34429.0327297411	23089.8783499104	19411.4523767916	28471.776832282	12925.448181675	18412.3376509974	15043.1585551964	14985.5546444922	784539.148638458	711597.84822541	1129789.90238673	737536.386870555	730959.42910102	614292.571876572	482289.212632411	655917.22597036	564105.946780736	575194.060258802	25762.7040995608	23864.1122021491	37179.8421161149	23862.7204366723	25695.6993987028	25232.9379083334	17375.5913057217	22267.7468103958	17676.4158700869	16253.9874937823	882032.114715859	734868.964457409	1229419.6188732	757874.868677212	979254.91206698	200359.54969425	658272.78457668	813404.544772462	671173.57557166	620138.453758836	28331.1039324842	25093.5305782745	39930.6515024887	24874.3394800941	31979.946420614	23671.8776714004	21825.7344297684	26521.9008657978	20309.6731849774	18800.3299563986	979525.080793259	777877.265817331	1329049.33535967	788973.204328604	1227550.39503294	259422.135225385	834256.356520949	994782.140657177	778241.204362584	719109.867855179
A01-0204	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/18/2022 12:00 AM	03/19/2022 12:00 AM	8.8	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	58135.815784335	49825.7613927126	53980.7885885238	1936597.50616798	1659776.23181558	1798186.86899178	38561.7510136536	21815.700679438	55252.8675697526	27763.9174158488	35555.3102120757	93287.6100846575	28857.3103062808	31553.4235195725	32131.6738080765	19555.8539336664	1647120.6324419	973933.023712073	2116531.72427521	978824.324330452	1289487.02450424	2731811.93293131	1108704.16153373	927369.387493253	1285985.83627267	665714.993086196	39191.8045612502	22670.7694332538	51845.1501887501	22896.4325887042	36580.792479217	70941.6316153879	28611.9464104995	29007.1992392971	33742.6270325003	21278.5541969931	1667775.00589321	1004045.74762435	1992281.47821076	820777.841147257	1338602.42262954	1897158.79439591	1099944.78461382	859065.23513997	1349079.31223698	761578.475162607	39821.8581088468	24767.2895325218	48437.4328077477	22453.1599579268	37606.2747463584	49572.0703126943	28366.5825147182	28180.6171316346	35353.580256924	25785.0812854508	1688429.37934452	1080369.58453889	1868031.23214632	834446.889365153	1387717.82075485	1103121.9145752	1091185.40769391	881135.972267946	1412172.78820129	969206.083697029
S01-0049	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	03/10/2022 07:00 AM	03/11/2022 07:00 AM	0.811	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12767.2733366489	9575.08977502585	11171.1815558374	39195.1143348014	29395.2145146626	34295.164424732	NA	NA	NA	NA	11872.1671868116	38330.190554236	NA	NA	NA	NA	NA	NA	NA	NA	37349.4750753801	119369.333727533	NA	NA	NA	NA	NA	NA	NA	NA	8620.53595483303	21692.1497711996	NA	NA	NA	NA	NA	NA	NA	NA	27119.9975558445	65600.7271539354	NA	NA	NA	NA	NA	NA	NA	NA	5368.9047228545	17042.8969687475	NA	NA	NA	NA	NA	NA	NA	NA	16890.5200363089	50690.1632911071	NA	NA	NA	NA
A02-0152 b	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	08/10/2021 09:00 AM	08/11/2021 09:00 AM	11.938	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	89820	52380	71100	4058985.9717756	2367063.9635004	3213024.967638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N02-0059	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	05/01/2022 07:00 AM	05/02/2022 07:00 AM	8.293	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15605.7213619351	26012.7631947398	20809.2422783374	489901.127339762	816603.200760025	653252.164049893	11171.6753295623	8112.10275729097	9806.1658565088	5676.08338069828	8112.06235550343	31250.3471412989	13377.6458222419	16074.4111808035	11542.3005087567	10593.3222565679	466976.6323693	350727.661916593	407191.072320871	245557.014710287	292264.839311283	871453.872694531	549072.680313489	704066.628391011	472057.816296725	463724.785864961	10795.150073069	7841.96168725343	9806.49459893921	5370.79992882332	9417.21722657729	47317.3817664048	13404.7098319247	16659.2078219732	11160.7887390479	11005.2462230761	448974.038650791	313931.488614678	385282.202260224	224926.496231103	328219.569755695	1399536.35798999	536498.711645695	656327.534313593	446024.364755415	439740.093200317	10418.6248165756	8505.7586916942	9806.82334136963	5915.7968833823	10722.3720976512	63391.2376396656	13431.7738416076	19844.3987638668	10779.2769693392	12883.5382879236	430971.444932281	315632.589053416	363373.332199576	234442.817428889	364174.300200107	1929916.89874392	523924.742977901	714727.938286858	419990.913214104	474806.738220312
A1040	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/29/2021 11:59 AM	04/30/2021 11:59 AM	7.844	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4692	4692	4692	139318.41133968	139318.41133968	139318.41133968	19616.8	22139.2742339886	16195.7142857143	15416.9174542807	8700.33333333333	50036.4811249757	11831.6	22661.323162684	13365.1428571429	14276.2589493185	637170.963278564	728109.189839963	545076.237771706	502873.487442909	274608.933194597	1609301.28606671	380096.494620544	716809.957620224	426945.660640331	448089.687444292	20611.55	26030.1791048634	17117.4642857143	18029.6414978443	9325.16666666667	46866.3567993936	12965.5	25455.0760639719	13614.0714285714	15067.7404282928	669474.929394525	857331.910920668	576376.765458084	591599.334653039	294616.585891148	1510002.61950879	414936.432003305	806023.350539392	434343.360592096	475303.879450856	21606.3	30213.2764163052	18039.2142857143	20965.7666082145	9950	44051.5494610765	14099.4	28609.8252366311	13863	16559.7906491981	701778.895510485	995635.870167649	607677.293144462	692499.253401949	314624.2385877	1422301.56366282	449776.369386066	907515.939256339	441741.060543861	524618.702106397
A03-0235	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	04/06/2022 06:00 AM	04/06/2022 02:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2670	1753	2211.5	NA	NA	NA	1717.57017498091	750.524086722912	6145.54414284351	13514.1654295547	1800	3960.81149862486	1419	1517.5370663417	1569.5288214013	1109.84931990477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1643.82017498091	680.598474503958	6157.93699998636	13504.8563716339	1902	2542.62259120081	1517.6	1232.85464631648	1559.67167854416	1080.13007768016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1570.07017498091	921.164072939354	6170.32985712922	13509.4919166114	2004	2808.34827441624	1616.2	1583.41695437154	1549.81453568701	1375.19997649375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0036	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	08/25/2021 09:13 AM	08/25/2021 09:13 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1601344.404	1580821.695	1591083.0495	NA	NA	NA	170479.781998	490428.446794044	NA	NA	551133.928883333	4256807.63288505	337710.763996	1301330.18722069	241343.259997143	778275.830621677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	170462.9746915	486862.540589356	NA	NA	550271.010586667	4217806.4860648	337486.251897	1290784.9858776	241510.178130714	772206.283279147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	170446.167385	483339.018826876	NA	NA	549408.09229	4179233.07629999	337261.739798	1280355.14511292	241677.096264286	766201.431550808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E01-0063	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	02/14/2022 09:15 AM	02/15/2022 09:15 AM	2.368	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	468548.1352	546191.7901	507369.96265	4199995.61403488	4895981.75833666	4547988.68618577	303110.542158	133595.335318134	425083.0425	356468.376428397	431605.802166667	163935.417817758	361108.79926	184539.219763494	325665.957975714	170712.859144666	3373066.48893198	1040465.70578948	4883569.0912008	3988490.40027325	4299582.41509837	1847512.22853084	3807297.04974078	1346668.26379972	3741708.04226183	1210170.25023107	300897.0698825	127362.063634088	384855.590304286	296908.471168419	408251.833316667	406714.139680289	358033.81338	170415.778138577	319891.794341429	163502.155829889	3363503.50307701	884560.604236241	4379299.60799827	3152796.47991604	4032338.50527644	2572086.23499293	3780610.8509736	975329.262256345	3674951.07384439	1021487.41282429	298683.597607	129127.693192913	344628.138108571	247397.163366939	384897.864466667	656435.232268246	354958.8275	197866.819688345	314117.630707143	171855.304444054	3353940.51722203	862131.957247471	3875030.12479573	2454912.63462096	3765094.59545451	4736034.49748304	3753924.65220642	1349775.32676176	3608194.10542694	1109187.79975934
