Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
A01-0237	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/25/2022 12:00 AM	04/26/2022 12:00 AM	14.9	04/29/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	71718.04324	61818.59538	66768.31931	4045084.75111081	3486730.06414735	3765907.40762908	83.7006445768667	72.1472037772585	77.9239241770626	62244.928794	26342.0537674894	2491803.85263458	1848083.33241914	51.5602518754051	38.2404265109075	55938.275916	23147.724682756	2250077.7946632	1750514.6027644	46.5584711691607	36.2215403650969	49631.623038	20836.1531044095	2008351.73669182	1665773.20655299	41.5566904629163	34.4680766129985
A03-0362	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	05/18/2022 06:00 AM	05/18/2022 02:00 PM	NA	05/19/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3317770.0138092	3356994.96746063	3337382.49063491	NA	NA	NA	NA	NA	NA	665057.643396827	2730929.77247913	NA	NA	NA	NA	668696.618444476	2747374.08430166	NA	NA	NA	NA	672335.593492126	2763818.88785955	NA	NA	NA	NA
A03-0148	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	12/13/2021 06:00 AM	12/13/2021 02:00 PM	NA	12/14/2021	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2711	5438.495418	4074.747709	NA	NA	NA	NA	NA	NA	7521.029784	23838.2693169506	NA	NA	NA	NA	8313.6966117	24360.5514831916	NA	NA	NA	NA	9106.3634394	25111.8446248699	NA	NA	NA	NA
A04-0036	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/16/2022 08:00 AM	03/17/2022 08:00 AM	0.699	03/18/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	143472.1676	149460.8447	146466.50615	379627.583590346	395473.632718943	387550.608154645	189.813791795173	197.736816359472	193.775304077322	79537.11303	87840.2074148184	219477.768981403	230905.198785909	109.738884490701	115.452599392955	75044.579128	87203.1892303148	207584.810224963	230656.614320358	103.792405112481	115.328307160179	70552.045226	90192.5850930265	195691.851468523	240286.298312995	97.8459257342616	120.143149156498
A03-0116	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	11/12/2021 06:00 AM	11/12/2021 02:00 PM	NA	11/17/2021	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	39961.34564	49188.6051	44574.97537	NA	NA	NA	NA	NA	NA	42569.7760978	82120.2149002697	NA	NA	NA	NA	37708.3980331	59990.14074085	NA	NA	NA	NA	32847.0199684	44216.6849819133	NA	NA	NA	NA
A01-0101	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	10/12/2021 12:00 AM	10/12/2021 11:55 PM	7.076	10/20/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	719	112	415.5	19258.81847404	2999.98284992	11129.40066198	0.398502285922033	0.0620754603939745	0.230288873158004	65321.273456	99796.2911261565	1847901.53498988	2718877.09975663	38.2366647696963	56.2588375218638	62608.221284	101910.837396193	1763995.04664951	2799062.61765243	36.5004768798524	57.9180313204029	59895.169112	111410.198739573	1680088.55830913	3092229.34661953	34.7642889900086	63.9842192232149
K01-0036	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	02/22/2022 06:30 AM	02/23/2022 06:30 AM	9.179	03/02/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	93575.24201	87898.06142	90736.651715	3251391.40929108	3054130.51204064	3152760.96066586	67.6668347407093	63.5615090955388	65.6141719181241	145741.565282	118289.74915222	3995213.38437137	2501544.90506066	83.1470007153251	52.0612883467359	99969.251988	66429.3310597327	2762083.37038612	1310540.53219134	57.4835248779629	27.2745167989874	54196.938694	48148.0364284648	1528953.35640086	1632219.30540039	31.8200490406006	33.9691842955336
M04-0036	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/26/2022 12:00 PM	04/27/2022 12:00 PM	0.136	05/04/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	871	190	530.5	448.40452696	97.8149944	273.10976068	0.735089388459017	0.160352449836066	0.447720919147541	915.4	1742.92267785537	392.858177702	673.132569097136	0.644029799511476	1.10349601491334	1623.1157262	1669.81650879693	670.399673705245	617.189600789494	1.09901585853319	1.01178623080245	2330.8314524	4425.26339002338	947.941169708489	1681.42268423144	1.5540019175549	2.7564306298876
G01-0116	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	04/03/2022 09:00 AM	04/04/2022 08:00 AM	1.042	04/07/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15633.46803	6252.68776	10943.077895	61664.6078364909	24663.084218072	43163.8460272815	7.54953572924717	3.01947652033203	5.2845061247896	52560.4132676	100296.819627198	192656.810392214	337355.217592984	23.5867789412603	41.3020589609432	38901.0517878	61793.0336233753	144969.219086124	208915.08935024	17.7484352456077	25.5772636324975	25241.690308	28140.7297881892	97281.6277800333	107317.539007428	11.9100915499551	13.1387780371484
A03-0236	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	02/07/2022 06:00 AM	02/07/2022 02:00 PM	NA	02/08/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2279.981794	2279.981794	2279.981794	NA	NA	NA	NA	NA	NA	16091.4444204	29907.0872896841	NA	NA	NA	NA	14782.9261604	26871.1415680676	NA	NA	NA	NA	13474.4079004	23938.7092787158	NA	NA	NA	NA
A1034	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/21/2021 12:00 PM	04/21/2021 11:59 AM	8.235	04/23/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23520	15666	19593	733185.463752	488353.8892491	610769.67650055	15.1710284669757	10.1049886038963	12.638008535436	26752.8	54819.5759243305	881052.926800536	1801300.60776481	18.2306929068146	37.2724012532034	27048.7	67069.1174951454	889627.625797765	2210674.98969521	18.4081200504421	45.7431507551566	27344.6	79735.3237071504	898202.324794994	2632457.34663701	18.5855471940696	54.4706453119726
A02-0003	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	08/11/2021 09:00 AM	08/12/2021 09:00 AM	NA	08/12/2021	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	74636.199	79308.37154	76972.28527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A03-0298	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	04/06/2022 06:00 AM	04/06/2022 02:00 PM	NA	04/07/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	565	1656	1110.5	NA	NA	NA	NA	NA	NA	1402	1573.70080915122	NA	NA	NA	NA	1262.6	535.249959555018	NA	NA	NA	NA	1123.2	1519.2616257392	NA	NA	NA	NA
H01-0033	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/08/2021 08:00 AM	11/09/2021 08:00 AM	NA	11/11/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30175	35062.5	32618.75	NA	NA	NA	NA	NA	NA	22610	21180.4979689119	NA	NA	NA	NA	25733.75	24985.0746404695	NA	NA	NA	NA	28857.5	28963.6547728031	NA	NA	NA	NA
A02-0072	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	08/30/2021 10:58 AM	09/01/2021 10:59 AM	NA	09/01/2021	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	26576.48578	11808.64915	19192.567465	NA	NA	NA	NA	NA	NA	11674.196977	19805.841177409	NA	NA	NA	NA	12317.5874393	12985.3033472654	NA	NA	NA	NA	12960.9779016	13528.595145235	NA	NA	NA	NA
N02-0037	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	02/20/2022 07:00 AM	02/21/2022 07:00 AM	8.86	02/22/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	91162.10774	94014.11802	92588.11288	3057461.55474425	3153114.36489762	3105287.95982094	115.384615999104	118.994428443566	117.189522221335	68955.802888	71329.6478448736	2474561.35472844	3260470.76893845	93.3867218178141	123.045919274604	75509.821147	76278.9762939524	2768701.96775899	3749222.6327983	104.487205364895	141.490777900155	82063.839406	82710.0873717756	3062842.58078953	4281573.70450302	115.587688911976	161.581013831346
S01-0049	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	03/10/2022 07:00 AM	03/11/2022 07:00 AM	0.811	03/16/2022	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12767.27334	9575.089775	11171.1815575	39195.1143450892	29395.2145145832	34295.1644298362	6.05985070270396	4.5447146744872	5.30228268859558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O01-0021	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	04/08/2022 08:00 AM	04/09/2022 08:00 AM	2.86	04/13/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2951.844516	1465	2208.422258	31957.4734030311	15860.489359	23908.9813810155	5.26395542794121	2.61250030620985	3.93822786707553	3559.0237572	5303.87088337803	34696.1457904374	62484.6728845046	5.71506272285248	10.2923196976618	2988.2327751	5801.59162391948	29852.8258487851	66880.8516628309	4.91728312449104	11.0164473172181	2417.441793	6334.74587100035	25009.5059071328	71439.7218138276	4.1195035261296	11.7673730544931
G01-0087	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	01/30/2022 09:00 AM	01/31/2022 08:00 AM	0.737	02/03/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	304430.9843	301493.1965	302962.0904	849315.920009669	841119.941029779	845217.930519724	103.98089128424	102.977465845957	103.479178565098	466267.22004	323474.281175585	1529535.01821273	1075250.69747024	187.259429262087	131.64185816237	448220.98805	323925.142534021	1466490.45899878	1051543.77924111	179.540947477814	128.73944407947	430174.75606	333108.739832515	1403445.89978484	1059202.57774546	171.822465693541	129.677103054047
E01-0102	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	04/28/2022 09:30 AM	04/29/2022 09:30 AM	1.859	05/05/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	80037.53409	53341.37298	66689.453535	563230.305488586	375367.35908084	469298.832284713	15.6452862635718	10.4268710855789	13.0360786745754	59034.287654	52362.7047137147	448076.763857913	373355.872035009	12.4465767738309	10.3709964454169	57254.712174	54192.7937550741	437106.093715717	408782.342453812	12.1418359365477	11.3550650681614	55475.136694	61289.724390787	426135.42357352	479791.658670888	11.8370950992644	13.3275460741913
A0042	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/16/2020 12:00 PM	12/16/2020 11:59 AM	8.322	12/18/2020	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	84394.8	84394.8	84394.8	2658620.3511415	2658620.3511415	2658620.3511415	55.0120085900823	55.0120085900823	55.0120085900823	89704.56	26688.5920381275	2519537.78416946	620221.818986647	52.1341206788913	12.8335916857028	87201.36	18646.3745599452	2457689.14819905	557829.676744558	50.8543525119817	11.5425773204883	84698.16	17093.8699372718	2395840.51222864	665108.820519515	49.5745843450721	13.7623907573149
N02-0051	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/19/2022 07:00 AM	04/20/2022 07:00 AM	11.369	04/26/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5886.484059	5886.484059	5886.484059	253332.648664008	253332.648664008	253332.648664008	9.56044413404814	9.56044413404814	9.56044413404814	8987.4772252	13682.4628810767	362364.742450114	625713.666054304	13.6751733130845	23.6136186147749	9865.1638833	10478.5747841876	385131.777380522	488016.655421901	14.5343715518349	18.4171128168881	10742.8505414	8388.26021126474	407898.81231093	361764.917991495	15.3935697905853	13.6525367194315
A01-0008	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/17/2021 12:00 AM	08/17/2021 11:55 PM	11.614	08/18/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	43739.43877	61256.66499	52498.05188	1922949.82733121	2693072.81204071	2308011.31968596	39.7895594134086	55.7248967894535	47.7572281014311	81893.83287	147307.718427879	2937293.4102322	5303669.17268091	60.7782943683206	109.743195925362	84449.292519	161236.781780456	3040997.38666314	5818065.10780767	62.9241306626208	120.38704493891	87004.752168	175805.827905312	3144701.36309408	6359845.09024449	65.069966956921	131.597522973111
C01-0013	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/03/2021 07:00 AM	10/04/2021 07:00 AM	6.08	10/08/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	41038.78587	38105.01397	39571.89992	944519.672954553	876998.05366764	910758.863311097	18.8903934590911	17.5399610733528	18.2151772662219	40612.204296	38072.5350928314	635818.586432957	785168.380032677	12.7163717286591	15.7033676006535	48511.638037	40146.5298551601	821896.314136082	1043519.31892586	16.4379262827216	20.8703863785172	56411.071778	44901.2751101682	1007974.04183921	1387543.79637694	20.1594808367841	27.7508759275387
A0234	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/03/2021 12:00 AM	02/03/2021 11:59 PM	10.441	02/04/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	75546	51516	63531	2985839.74808226	2036090.86466796	2510965.30637511	61.782812201669	42.1306667908451	51.956739496257	86407.2	96204.5705520595	3078301.31421127	2689558.70380006	63.6960212343005	55.6521830781339	84834	108127.094846568	2990988.95575499	3086921.59523136	61.8893592897491	63.874391558338	83260.8	120844.805373226	2903676.59729872	3529287.25776096	60.0826973451977	73.0277946068731
A02-0429	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	03/30/2022 09:00 AM	04/01/2022 09:00 AM	NA	04/04/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	850	1430	1140	NA	NA	NA	NA	NA	NA	5040.462472	14930.5796786916	NA	NA	NA	NA	3622.7743137	9709.14415652344	NA	NA	NA	NA	2205.0861554	4569.63198047189	NA	NA	NA	NA
N02-0012	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/13/2022 07:00 AM	03/14/2022 07:00 AM	10.868	03/16/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3276.276123	3276.276123	3276.276123	134785.461997783	134785.461997783	134785.461997783	5.08662774540655	5.08662774540655	5.08662774540655	12422.99698	15124.310352617	495813.603107284	574737.864324173	18.7113594651402	21.689858265687	14189.2529053	16785.2709528881	563632.587647368	633273.65258313	21.2707595911906	23.8989226576772	15955.5088306	20452.2195719559	631451.572187452	771868.31662561	23.830159717241	29.1293047258514
E02-0071	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	02/21/2022 08:00 AM	02/22/2022 08:00 AM	0.091	02/25/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	563394.0715	676987.3881	620190.7298	194073.65724991	233203.409419674	213638.533334792	81.1684053742828	97.5338391550287	89.3511222646557	5734421.23816	19715642.0878946	2445470.04635103	8347691.93824355	1022.78128245547	3491.29733929049	5864930.18303	20182951.4188922	2496462.87749885	8550805.68460902	1044.10827164318	3576.24662677082	5995439.1279	20651128.6005421	2547455.70864666	8754523.10121871	1065.43526083089	3661.44839030477
N02-0061	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	05/04/2022 07:00 AM	05/05/2022 07:00 AM	9.32	05/11/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	34432.93367	13769.77919	24101.35643	1214794.62985579	485798.101742519	850296.365799156	45.8447667694088	18.3333874912265	32.0890771303176	22401.8035632	24058.7423472473	764368.618249381	849666.73526288	28.8462758792883	32.0653156941233	22816.7496276	23814.6933945645	769334.603286769	811193.328496745	29.0336856852128	30.6133794436087	23231.695692	28984.7674532163	774300.588324157	961673.657176124	29.2210954911373	36.2923110112508
A01-0140	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/31/2021 12:00 AM	01/01/2022 12:00 AM	16	01/04/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3649.419942	1705	2677.209971	221032.81188234	103265.9848	162149.39834117	4.57359733244371	2.13677339844397	3.35518536544384	42533.4199604	97346.5449015057	2082392.57320926	4945876.91614353	43.0887388927591	102.339780585655	46649.8407122	107261.637426155	2294909.69033844	5456552.66439125	47.4861299937602	112.906651721388	50766.261464	117303.709243427	2507426.80746762	5975460.47805209	51.8835210947613	123.643860247726
A03-0087	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	01/12/2022 06:00 AM	01/12/2022 02:00 PM	NA	01/13/2022	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	37038.84646	71792.51567	54415.681065	NA	NA	NA	NA	NA	NA	275447.5756668	1087095.13653826	NA	NA	NA	NA	166694.5990286	619673.521065403	NA	NA	NA	NA	57941.6223904	159246.461892379	NA	NA	NA	NA
A03-0199	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	02/09/2022 06:00 AM	02/09/2022 02:00 PM	NA	02/10/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	828	2301.769098	1564.884549	NA	NA	NA	NA	NA	NA	12640.2864844	32219.6617237239	NA	NA	NA	NA	11995.9044062	28928.0230647248	NA	NA	NA	NA	11351.522328	25681.3246053368	NA	NA	NA	NA
A01-0185	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/19/2022 12:00 AM	02/20/2022 12:00 AM	11.5	02/22/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	90816.43268	88218.93498	89517.68383	3953440.47295879	3840365.64462038	3896903.05878958	81.8043468167271	79.4646094318072	80.6344781242672	140080.410516	82974.7417202946	5099362.87512279	2113395.46182506	105.51570259731	43.7302487548639	130593.53423	96499.109425168	4730291.6680516	2697313.22079007	97.8789039077058	55.8126390661743	121106.657944	113691.886129995	4361220.46098042	3465350.28337037	90.2421052181018	71.7048146699712
E02-0120	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	05/04/2022 08:00 AM	05/05/2022 08:00 AM	0.119	05/06/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20267.51228	14475.7936	17371.65294	9129.78039552034	6520.82084831374	7825.30062191704	3.81839414283578	2.72723582112662	3.2728149819812	28282.919414	39028.1027304864	11040.3463301885	12516.390909519	4.61745977841425	5.23479335404393	20580.7791246	21871.4844670897	8099.65831561225	6869.83122847349	3.3875609851996	2.87320419425909	12878.6388352	7846.18181830841	5158.97030103602	2990.86942302291	2.15766219198495	1.25088641698993
G01-0002	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	10/05/2021 09:00 AM	10/06/2021 08:00 AM	NA	10/08/2021	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	290754.2777	323862.5395	307308.4086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E01-0099	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	04/25/2022 07:45 AM	04/26/2022 07:45 AM	2.099	04/28/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	79848.25283	105546.0986	92697.175715	634440.328590196	838624.504655893	736532.416623045	17.6233424608388	23.2951251293304	20.4592337950846	51711.979676	43660.4729214765	490569.354706193	470883.462621885	13.6269265196165	13.0800961839412	53052.830649	51591.8604947404	482558.512757211	397628.340042905	13.4044031321447	11.0452316678585	54393.681622	65728.1404175095	474547.670808228	463310.523069528	13.181879744673	12.8697367519313
P01-0009	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	02/10/2022 11:30 AM	02/11/2022 11:20 AM	0.284	02/17/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20198.43969	17673.10308	18935.771385	21714.4626666861	18999.5832809378	20357.022973812	7.50845873675176	6.56970376242664	7.0390812495892	70376.353984	126001.6697849	106334.967457064	240759.689734186	36.768660946426	83.250238497298	70622.317741	116878.262476631	111555.218400828	245003.020263384	38.5737269712405	84.7175035488879	70868.281498	113636.825998011	116775.469344591	262810.698956151	40.378792996055	90.8750687953497
N02-0047	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	02/24/2022 07:00 AM	02/25/2022 07:00 AM	10.168	03/01/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2495	2185	2340	96032.6719556	84100.7568028	90066.7143792	3.62414793401766	3.1738530003321	3.39900046717488	54421.543302	59979.8505940376	1741341.61779828	1960596.39982259	65.715964140625	73.9903539822849	57205.988369	61740.7832974476	1828695.95531708	2010027.69676795	69.0126030386096	75.8558267328838	59990.433436	63761.1586442103	1916050.29283587	2067647.63361958	72.3092419365942	78.0303280858775
S01-0039	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	03/31/2022 06:00 AM	04/01/2022 06:00 AM	0.745	04/14/2022	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2686.393163	2686.393163	2686.393163	7575.97915964811	7575.97915964811	7575.97915964811	1.17130166352012	1.17130166352012	1.17130166352012	13322.5135158	31840.6874161523	36749.3471909323	86339.0560982177	5.68171725277246	13.3486481289761	11818.5125123	25786.4646347527	32695.9448937871	69905.5325932024	5.0550316780747	10.8079054720474	10314.5115088	19830.3435580508	28642.542596642	53787.6720221886	4.42834610337694	8.31596660825427
Q01-0002	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	05/05/2022 08:00 AM	05/06/2022 08:00 AM	0.5575	05/12/2022	24-hr time-weighted composite	Danville	25053	NA	-81.8472888	38.102484	4555	Boone	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	46587.61226	59019.7257	52803.66898	98316.9164287581	124553.226873086	111435.071650922	21.5843943861159	27.3442869095687	24.4643406478423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
