Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A02-0477	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	04/27/2022 09:00 AM	04/29/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1297510.54286957	1395759.9234581	1346635.23316384	NA	NA	NA	465101.337522268	1003960.27576564	NA	NA	491905.077385716	1057849.58845942	NA	NA	518708.817249164	1113521.42567686	NA	NA
A01-0084	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/08/2021 12:00 AM	11/08/2021 11:55 PM	6.987	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	86062.5	77562.5	81812.5	2276237.77284938	2051424.16565438	2163830.96925188	85637.5	70280.1316311459	2314135.77414185	1886820.28875805	79900	55402.7779329471	2160662.27824908	1491134.95930473	74162.5	40844.911513781	2007188.7823563	1108133.04032243
A02-0030	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	08/21/2021 09:00 AM	08/23/2021 09:00 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	202692.1284	159814.7225	181253.42545	NA	NA	NA	55234.3151132	153751.73235936	1295895.35912418	4811118.73246562	51780.6943726	135659.502686506	922519.61920656	5831997.08711889	48327.073632	117780.379649026	549143.87928894	6852875.44177216
A01-0197	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/09/2022 12:00 AM	03/10/2022 12:00 AM	11.6	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25246.53085	17670.97436	21458.752605	1108594.25600082	775945.843404216	942270.049702519	64215.632464	59601.4118822393	2477981.75130571	2126290.35887109	61968.825748	55500.1454550926	2394970.34175977	2128633.50348983	59722.019032	55600.523688081	2311958.93221383	2241104.31044003
B01-0097	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	01/26/2022 07:00 AM	01/27/2022 07:00 AM	9.758	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	625463.4762	604550.7216	615007.0989	23103389.1356414	22330913.162532	22717151.1490867	381995.147452	463153.448743127	17333642.384406	17320625.8220672	347907.3552431	457754.134179324	15699112.174679	17258813.57715	313819.5630342	507986.658896293	14064581.9649521	19831692.8579724
A02-0166	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	10/11/2021 09:44 AM	10/13/2021 09:44 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	85592.75806	121605.6854	103599.22173	NA	NA	NA	66003.4926198	189479.250980757	NA	NA	56293.9891937	135299.932115781	NA	NA	46584.4857676	100475.969979517	NA	NA
B01-0113	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/21/2022 07:00 AM	03/22/2022 07:00 AM	4.9	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5220.37340328097	5220.37340328097	5220.37340328097	96830.1430541177	96830.1430541177	96830.1430541177	6237.65210714787	8071.84073756502	143892.648992591	209106.141919219	6015.73820577413	6328.81156677513	136135.989076602	154085.568072102	5793.82430440038	7049.54166297443	128379.329160613	150546.535193934
E01-0099	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	04/25/2022 07:45 AM	04/26/2022 07:45 AM	2.099	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	79848.2528328896	105546.098649502	92697.1757411958	634440.328613156	838624.505049215	736532.416831185	51711.9796760381	43660.4729217055	490569.354708687	470883.462633929	53052.8306532652	51591.8605113497	482558.51279043	397628.340153716	54393.6816304922	65728.1404508655	474547.670872173	463310.523339647
A02-0243	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	12/04/2021 09:00 AM	12/06/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1086	1134	1110	NA	NA	NA	56524.373076	224880.139702329	NA	NA	61696.2848834	229786.808123669	NA	NA	66868.1966908	234852.184920194	NA	NA
A1071	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	06/15/2021 12:00 AM	06/15/2021 11:55 PM	11.758	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2540	3871.25	3205.625	113052.4809812	172304.888582075	142678.684781637	1866.6	1906.34360597298	70820.461195114	88285.92682556	2094.025	1624.57354564459	78703.4107728035	90511.9520644175	2321.45	2433.40456416306	86586.360350493	110794.096102239
A0215	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/07/2021 12:00 AM	01/07/2021 11:59 PM	9.271	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	57840	57840	57840	2029867.9686024	2029867.9686024	2029867.9686024	55348.8	89665.9096572195	2176304.77379554	3380936.75107216	52233.6	73820.8839621147	2064151.21866953	2705782.88226066	49118.4	59329.6197984678	1951997.66354352	2092354.70869667
I01-0007	not institution specific	wwtp	WWTP	WWTP	17884	WarmSpringsWWTP-01	11/09/2021 07:00 AM	11/10/2021 07:00 AM	NA	24-hr flow-weighted composite	Warm Springs	25411		-78.22662	39.62802	3255	Morgan	1.8	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3064.852208	4597.419221	3831.1357145	NA	NA	NA	26526.0784262	82096.952568666	NA	NA	25735.0630952	81102.346771284	NA	NA	24944.0477642	80150.0266435202	NA	NA
A02-0159	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	10/04/2021 10:00 AM	10/06/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2088.389946	12532.7725	7310.581223	NA	NA	NA	27092.6241152	70161.0381577008	NA	NA	23286.5226294	54769.8110954808	NA	NA	19480.4211436	39900.4325325796	NA	NA
C01-0131	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/21/2022 07:00 AM	03/22/2022 07:00 AM	7.149	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8848.67836721241	14748.8350979984	11798.7567326054	239462.014507333	399131.442870578	319296.728688955	8834.36102606357	3544.99585428529	279223.63823407	108900.810581983	8511.84643898159	5445.53981839084	265552.922383694	143938.950866624	8189.33185189961	9818.70837560141	251882.206533318	271279.053584352
A04-0066	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	04/28/2022 08:00 AM	04/29/2022 08:00 AM	0.626	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	264060.133695602	169363.125264645	216711.629480124	625734.495053611	401334.151373033	513534.323213322	189682.482853532	201751.882945535	466293.911928853	455296.304666033	182616.518209688	214491.611243932	445672.718368877	497546.750336909	175550.553565845	237348.335663084	425051.524808902	563182.261225768
E02-0007	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	11/10/2021 08:00 AM	11/11/2021 08:00 AM	NA	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10991.427	6594.27572	8792.85136	NA	NA	NA	10730.978056	17586.2202320759	NA	NA	9768.445384	14895.9028265458	NA	NA	8805.912712	14865.9371282682	NA	NA
A0038	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/10/2020 12:00 PM	12/10/2020 11:59 AM	6.775	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	100764	74628	87696	2584208.935701	1913921.087427	2249065.011564	83908.08	73514.0604622169	2343744.45032051	2157387.4863407	77445.72	63278.7503780148	2163924.47894807	1886737.43738666	70983.36	55942.0350574751	1984104.50757562	1693713.91105938
C01-0120	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	02/02/2022 07:00 AM	02/03/2022 07:00 AM	7.809	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	198524.7713	285846.6482	242185.70975	5868445.18419926	8449703.15323461	7159074.16871693	230980.7521	137926.893371123	5879027.95324372	3261347.56585011	240246.48615	133351.174221808	6144085.56806937	3391812.29647304	249512.2202	145704.65149249	6409143.18289503	3990362.66979218
L01-0015	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/24/2022 09:00 AM	01/25/2022 09:00 AM	0.331	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1383510.976	1481475.785	1432493.3805	1733498.72989151	1856245.76617926	1794872.24803539	1468012.78022	1826231.01351841	1992316.70498446	2164040.96009639	1452991.10557	1812495.6834477	1975535.02532921	2153111.06998108	1437969.43092	1816053.61316849	1958753.34567396	2166691.25725196
G02-0019	higher ed dorm	upstream	Sewer Network	Campus	26868	PotomacState-01	11/29/2021 02:00 PM	12/01/2021 10:30 AM	NA	48-hr time-weighted composite	WVU Keyser	26726		-78.98272	39.43807	1193	Mineral	-1	Complete	discontinued	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12655.6645	10124.22625	11389.945375	NA	NA	NA	23146.8205358	75179.8063753281	NA	NA	26355.9000323	78204.9491426742	NA	NA	29564.9795288	81879.1941219426	NA	NA
H01-0118	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/03/2022 08:00 AM	02/04/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36628.69178	39071.74073	37850.216255	NA	NA	NA	327992.513576	503365.473730725	3406172.53729076	3542760.99419873	338088.372281	501273.306399143	3470348.90107987	3471793.93734359	348184.230986	499650.682240479	3534525.26486899	3408305.188431
P01-0005	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	01/28/2022 09:56 AM	01/29/2022 10:00 AM	0.232	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1022680.65	1009132.376	1015906.513	898133.609761428	886235.310684725	892184.460223077	1368850.372	1075243.18731117	1159929.95519253	1073343.64301933	1197243.54734	879417.159686614	1007930.24013228	862122.201964116	1025636.72268	797421.828434526	855930.525072031	728617.753893482
B01-0139	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	05/02/2022 07:00 AM	05/03/2022 07:00 AM	10.358	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	44952.0217627286	44952.0217627286	44952.0217627286	1762536.26311541	1762536.26311541	1762536.26311541	49609.1840565204	51690.5402711348	1918126.00205525	1589018.76114957	54954.1762545704	65310.0933402346	2106910.99873128	2040224.19569259	60299.1684526203	79203.3373486011	2295695.99540731	2506684.35059783
A02-0058	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	08/25/2021 10:03 AM	08/27/2021 10:03 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5361.347646	5361.347646	5361.347646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0233	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/02/2021 12:00 AM	02/02/2021 11:59 PM	11.234	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	37704	34560	36132	1603373.75812176	1469674.2276864	1536523.99290408	83526	98292.5010632081	2914018.67961978	2796458.02085668	83335.8	109545.149304062	2885572.03209853	3185368.77483873	83145.6	120973.958930472	2857125.38457728	3582603.43280488
A03-0177	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	01/12/2022 06:00 AM	01/12/2022 02:00 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	658	77046.32968	38852.16484	NA	NA	NA	268622.123914	1075045.44745818	NA	NA	151098.257689	526198.912756645	NA	NA	33574.391464	60716.9377784901	NA	NA
A02-0252	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	12/08/2021 09:00 AM	12/10/2021 09:00 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1272	734	1003	NA	NA	NA	3593.8046886	6200.99757872922	NA	NA	5257.839466	11725.6297320167	NA	NA	6921.8742434	17683.0152144622	NA	NA
A01-0184	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/23/2022 12:00 AM	02/24/2022 12:00 AM	10.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	232045.6874	270845.1766	251445.432	9047397.07507059	10560178.4115201	9803787.74329534	160406.427996	109550.943048842	6574541.66330945	3965379.34038756	159208.010962	133199.049629005	6509522.62397801	4990106.76900615	158009.593928	159409.934273242	6444503.58464658	6123699.58027229
A1026	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/11/2021 12:00 PM	04/12/2021 12:00 PM	8.109	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10680	10680	10680	327832.1018892	327832.1018892	327832.1018892	51099.6	65359.1058160378	1713712.75122348	2173838.19776058	47271	68315.82081326	1583459.99558034	2268327.78148217	43442.4	72903.8932358914	1453207.2399372	2418505.60863839
N03-0058	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	05/03/2022 07:30 AM	05/04/2022 07:30 AM	0.57832	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1616	2628	2122	3537.7121508992	5753.1606018336	4645.4363763664	8868.38358409404	20066.1061078836	14737.2647945563	28186.4998914326	7680.348218517	13276.4784924338	13129.1234773326	18129.7785045516	6492.31285293996	6658.32026563236	11520.9821601088	8537.98398796874
A02-0118	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	09/18/2021 09:00 AM	09/20/2021 09:00 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1442	2552	1997	NA	NA	NA	34333.8731076	119766.69024224	NA	NA	34838.7457513	112973.623419595	NA	NA	35343.618395	106857.744511611	NA	NA
L01-0072	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/10/2022 09:00 AM	03/11/2022 09:00 AM	0.351	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3929.65769860893	398	2163.82884930446	5221.25330766082	528.81420618	2875.03375692041	28707.9136415347	39853.4754138	29894.6498859779	37081.3261532136	33181.6846907828	50919.8894178125	34274.2125575329	50397.2716170541	37655.4557400308	64671.5571798242	38653.7752290878	66310.8945361677
A1015	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/25/2021 12:00 PM	03/25/2021 12:00 PM	8.288	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33192	19920	26556	1041348.48443136	624959.6833536	833154.08389248	9589.8	25015.5609961811	313883.170386164	779784.913011126	10816.7	17666.6975899143	356589.913897858	542880.508008289	12043.6	14912.7797552932	399296.657409552	456582.096385176
A01-0028	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/05/2021 12:00 AM	09/05/2021 11:55 PM	10.388	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	85586.10082	75882.39431	80734.247565	3365488.47002952	2983911.18045724	3174699.82524338	74442.070662	24991.7842454558	3052806.76743804	1215085.66154325	73520.897671	21413.5946035532	2984274.12193523	751568.818003841	72599.72468	36376.5368246	2915741.47643242	1205636.25185026
E01-0056	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	02/01/2022 09:30 AM	02/02/2022 09:30 AM	2.201	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	317501.9485	303796.3378	310649.14315	2645326.98696792	2531136.12285237	2588231.55491014	488865.610996	1257142.10311654	4916460.85938011	12415361.3788528	454234.620595	1095127.92038315	4614655.5917423	10730791.0070168	419603.630194	934706.977958412	4312850.32410448	9060992.21590932
A01-0181	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/21/2022 12:00 AM	02/22/2022 12:00 AM	10.2	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	110520.7685	113094.4924	111807.63045	4267337.50733337	4366712.02925402	4317024.76829369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0143	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/06/2022 07:00 AM	04/07/2022 07:00 AM	12.546	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10183.8814839721	620	5401.94074198605	483650.392776215	29444.8873932	256547.640084707	11247.8691566408	13657.6225905827	362671.257089406	406441.033627194	8094.17284532413	10762.808283656	253259.65983094	288357.542856934	4940.47653400748	9125.04032846045	143848.062572475	243451.783638952
A03-0232	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	02/02/2022 06:00 AM	02/02/2022 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2786.223418	2786.223418	2786.223418	NA	NA	NA	15874.8480616	30341.2858648486	NA	NA	14522.2298016	27401.585601997	NA	NA	13169.6115416	24567.5955261839	NA	NA
A03-0278	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	03/23/2022 06:00 AM	03/23/2022 02:00 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10408.9815728366	20820.5494657159	15614.7655192763	NA	NA	NA	4267.86353817879	8234.87427655117	NA	NA	6375.95231605338	12312.5762481997	NA	NA	8484.04109392796	16463.3098947929	NA	NA
M03-0028	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/11/2022 11:00 AM	04/12/2022 11:00 AM	0.368	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8468.44844520094	2822.62592576444	5645.53718548269	11796.8101898529	3932.00507727845	7864.40763356568	3761.22736787796	5706.35056151134	5893.09224691788	6941.1022859139	2964.92245443165	3003.08396687306	5302.79672033911	3919.59589569124	2168.61754098535	1470.82092991249	4712.50119376033	4657.97233621051
L01-0086	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	04/24/2022 09:00 AM	04/15/2022 09:00 AM	0.284	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1081	1268	1174.5	1162.13601164	1363.17156592	1262.65378878	1126.27714806795	1909.43460545136	1300.03853667866	2334.70833981752	1225.27714806795	1639.20869324802	1347.13547227566	2133.33086748996	1324.27714806795	1478.83725850025	1394.23240787266	1965.77946996238
R01-0037	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/29/2022 09:00 AM	03/30/2022 08:30 AM	0.188	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20220.0178429484	23109.3874946237	21664.702668786	14389.7188556606	16445.9592250124	15417.8390403365	106248.902773484	231647.620448652	58178.6733097158	122299.169106901	86541.7027194052	209118.91773205	47554.0667950838	110790.708757019	66834.5026653259	196630.269212433	36929.4602804518	104687.693148749
H01-0170	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/27/2022 08:00 AM	03/28/2022 08:00 AM	1.9	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5434.26451273263	306	2870.13225636631	39084.7465353721	2200.837374	20642.7919546861	7783.29542239905	19940.9424334169	84251.5537127198	250094.588530682	5441.8554181099	11787.4231662483	57260.1505476338	151185.22234376	3100.41541382075	5551.94370181549	30268.7473825478	62787.3779773199
A01-0041	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/18/2021 12:00 AM	09/18/2021 11:55 PM	7.348	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	111111.2869	59078.40401	85094.845455	3090581.85404626	1643277.19076503	2366929.52240565	155653.69452	119076.678351841	4603681.29194496	3624957.43642996	147739.031313	135628.183135652	4377042.32683479	4108206.48221284	139824.368106	153338.536954121	4150403.36172462	4618162.4047151
A01-0050	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/27/2021 12:00 AM	09/27/2021 11:55 PM	7.004	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51619.2168	56317.21377	53968.215285	1368580.89586608	1493138.94421638	1430859.92004123	223208.732294	342509.080524893	6379887.18566357	8738776.69215105	185381.133592	296537.688657682	5228494.82840071	7254190.57984153	147553.53489	268614.80200104	4077102.47113785	6655687.67919204
A02-0304	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	01/22/2022 09:00 AM	01/24/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	744778.4972	430721.8498	587750.1735	NA	NA	NA	922327.92594	2024129.47574929	NA	NA	842457.392751	2108335.02690134	NA	NA	762586.859562	2205663.24421777	NA	NA
A02-0109	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	09/13/2021 10:13 AM	09/15/2021 10:13 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35069.59245	57244.17657	46156.88451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H01-0095	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/17/2021 08:00 AM	12/18/2021 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9285.867848	15477.58916	12381.728504	NA	NA	NA	21953.2729196	23554.1431449593	169671.476639477	348084.497947731	24872.9260858	29846.6528157915	174735.308333301	276161.771912086	27792.579252	37042.5367941662	179799.140027125	220325.253219386
