Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day03.mean	n1.day03.ci	n1.day05.mean	n1.day05.ci	n1.day07.mean	n1.day07.ci	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.load.day03.mean	n1.load.day03.ci	n1.load.day05.mean	n1.load.day05.ci	n1.load.day07.mean	n1.load.day07.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1n2.day03.mean	n1n2.day03.ci	n1n2.day05.mean	n1n2.day05.ci	n1n2.day07.mean	n1n2.day07.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.load.day03.mean	n1n2.load.day03.ci	n1n2.load.day05.mean	n1n2.load.day05.ci	n1n2.load.day07.mean	n1n2.load.day07.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n2.day03.mean	n2.day03.ci	n2.day05.mean	n2.day05.ci	n2.day07.mean	n2.day07.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.load.day03.mean	n2.load.day03.ci	n2.load.day05.mean	n2.load.day05.ci	n2.load.day07.mean	n2.load.day07.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci
C01-0001	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	09/12/2021 07:00 AM	09/13/2021 07:00 AM	NA	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14397.60476	8637.567945	11517.5863525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E01-0018	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	12/08/2021 09:30 AM	12/09/2021 09:30 AM	1.653	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	149371.5084	94277.93965	121824.724025	934659.75986537	589923.723591927	762291.741728649	527771.880033333	2468061.51908983	429900.66558	735502.471742339	416369.876347143	475225.579083733	323389.263102	327650.606021423	248482.463483571	237389.514683038	3331945.42926906	15747736.5251077	2666453.62885996	4717055.24812004	2677131.57953529	3120725.39805994	2104684.51379584	2130125.03840997	1985281.09993902	1922372.41292705	502908.201676667	2871778.66713971	414164.306586	833881.247851441	404200.034132143	529929.738181989	312494.529001	356588.991263742	240494.516253571	253564.503100489	3181487.36490322	18292115.6955227	2571879.54978225	5334100.47337812	2603936.77664503	3465280.27052284	2035721.18101169	2315292.60901191	1917107.54296029	2083410.50230682	478044.52332	3298186.55489556	398427.947592	942250.157203806	392030.191917143	590531.80696215	301599.7949	389738.680785171	232506.569023571	272838.427403204	3031029.30053738	20971854.5397303	2477305.47070454	6011929.308175	2530741.97375478	3844924.89030693	1966757.84822753	2525512.94229861	1848933.98598155	2266829.62422611
A02-0464	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	04/20/2022 09:00 AM	04/20/2022 09:00 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	31238.8814985752	36046.9311475754	33642.9063230753	NA	NA	NA	11671.1397415797	79315.0731587502	32762.6673808039	92571.918646336	23718.1909862885	56889.8706790865	17861.1003300012	36170.2437679624	13280.6246847686	24647.1375098548	1595767.08271824	8686584.12160131	1595767.08271824	8686584.12160131	1595767.08271824	8686584.12160131	1595767.08271824	8686584.12160131	1595767.08271824	8686584.12160131	12285.5583953857	86570.1447988404	30586.0989887193	85631.0966693576	22279.4992776566	52574.9629596894	16518.3604132813	33537.0471607119	12256.0247442544	22856.6099284415	1346174.13623832	13237366.0230187	1346174.13623832	13237366.0230187	1346174.13623832	13237366.0230187	1346174.13623832	13237366.0230187	1346174.13623832	13237366.0230187	12899.9770491918	93825.2338203084	28409.5305966347	79015.1153936482	20840.8075690248	48437.9927981998	15175.6204965613	31033.7352900041	11231.4248037402	21152.1646710445	1096581.1897584	17788147.924436	1096581.1897584	17788147.924436	1096581.1897584	17788147.924436	1096581.1897584	17788147.924436	1096581.1897584	17788147.924436
P01-0046	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/14/2022 09:57 AM	03/15/2022 09:37 AM	0.274	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2128	1841	1984.5	2207.16657952	1909.48950794	2058.32804373	41276.8574684461	239316.541963779	47224.7880998016	75048.2111723145	38293.5875850576	48942.5520151165	92758.8144935403	118262.358483815	77254.2502232431	81178.9782473662	50332.1895780688	282989.027879913	59829.7500049412	93744.2119464001	49719.1006764921	61161.0846902557	92304.3012307444	99703.0799924564	80601.1034267761	68564.4833791616	43175.7374634743	255047.559494137	47554.2339700699	81748.3546917832	39096.0288657759	52145.1883422739	73415.0481430431	73812.6555160864	62149.549062138	51503.6753200063	52603.845784404	301581.089025611	60296.5081482244	102119.297032299	50828.8507871086	65345.7764402724	75971.0100380783	64909.0998025431	67871.7042741539	45805.1758557581	45074.6174585024	270806.905447019	47883.6798403382	89037.2189837295	39898.4701464943	55769.6097232287	54071.281792546	42733.8616594311	47044.8479010328	30873.3970050051	54875.5019907392	320222.841530967	60763.2662915076	111201.560167839	51938.6008977251	70036.380535333	59637.7188454122	46065.8317714903	55142.3051215317	34102.6487157283
H01-0180	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	04/06/2022 08:00 AM	04/07/2022 08:00 AM	3.7	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2846.58973105252	2846.58973105252	2846.58973105252	39869.384165147	39869.384165147	39869.384165147	18770.9858345042	138067.758255864	11943.361414285	42135.3702261813	15412.4775353723	25606.5245211072	11506.9472034179	16876.5090221917	9209.74062134699	11558.5558988465	234620.968119552	1724992.99374152	145453.035335765	530254.494637489	157074.810644974	306722.617763367	116608.420797113	198797.310129032	111711.68951224	143297.417652508	17773.7157620577	125129.22106073	11161.9144140259	38624.5206799799	16073.3376990525	24814.5494312127	12110.9603861906	16478.1144767296	9468.92530839944	11421.1646401169	219779.739595449	1573291.25501478	135296.489926586	487008.646162375	159358.257524401	285342.147246331	116156.219747344	187824.879484241	102615.612443209	129971.898212808	16776.4456896112	112241.792360948	10380.4674137667	35160.7719075188	16734.1978627326	24654.5836297919	12714.9735689633	16455.5915688175	9728.1099954519	11575.2210398654	204938.511071345	1421673.47528795	125139.944517407	443929.304088536	161641.704403829	267823.194893721	115704.018697575	179540.467048512	93519.5353741775	122811.682790021
A02-0055	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	08/27/2021 10:18 AM	08/27/2021 10:18 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8191.112801	9829.692543	9010.402672	NA	NA	NA	144215.479540333	1064585.00090807	91741.9939342	324509.838752741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	110791.176434	780893.124102647	71205.0686756	239189.211034261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77366.8733276667	497450.096556593	50668.143417	154018.921017928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0196	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	10/27/2021 09:55 AM	10/29/2021 09:55 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5440.893844	9068.813771	7254.8538075	NA	NA	NA	73651.6677146667	565339.884478532	44551.2006288	173621.762138741	40451.0671708571	102419.068013159	30322.1514566	64870.4206049913	189366.063688429	481841.393620192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70347.6711525	535820.598345023	42661.8026915	164666.585188171	36975.5762078571	96624.6561825689	32299.354878	59917.9125191261	198055.639235786	500543.774680725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67043.6745903333	506409.384305284	40772.4047542	155742.940022635	33500.0852448571	91360.9618690702	34276.5582994	56887.8009437691	206745.214783143	519388.173936441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0132	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/27/2022 07:00 AM	03/28/2022 07:00 AM	8.146	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14848.1122031808	11878.0686892569	13363.0904462189	457855.643412937	366271.530535562	412063.58697425	6926.35264247656	32098.1601228637	7237.64761537313	9091.12836178458	7798.01709444395	5409.32675597873	8452.74408906698	3860.21634937866	28643.0685000478	49110.2143468742	241156.118359715	880677.754076918	228406.908205103	250320.371819103	241255.359095047	146864.730068807	279081.130790596	123562.33212803	1313070.01100429	2522873.43935434	7429.24449034035	25079.1594061162	8129.39839717001	7967.01177705849	8256.68001181579	4804.34159910911	8767.8320039995	4102.09649649595	23358.3177860354	38776.4132764586	265309.865771391	630116.655483491	258866.099488433	198377.864295212	259116.457656801	126308.941752711	291797.775959122	139233.734266857	1053773.65145727	1997148.73483102	7932.13633820414	21342.1400370879	9021.14917896688	8441.01624643813	8715.34292918762	5995.31297472106	9082.91991893202	5425.63640611891	18073.5670720229	28748.9180515645	289463.613183068	576366.465714358	289325.290771763	215076.400302626	276977.556218554	170527.819011261	304514.421127648	188253.90360045	794477.291910258	1480803.96053989
E01-0064	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	02/15/2022 10:00 AM	02/16/2022 10:00 AM	2.441	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	399202.584	421648.2747	410425.42935	3688706.05199213	3896108.40469392	3792407.22834303	431724.622833333	163156.748253469	392828.8484	136773.445704683	328184.658761429	172541.172372027	336573.099583	107844.404586174	449437.287772143	347113.115473395	3950910.9106089	1197263.46295539	3917511.87541393	1180556.32599632	3582367.21351491	1048298.29281825	3592920.09464316	817046.763052724	5064700.98003399	3912627.57910471	430070.861583333	325581.680369816	385699.06988	147860.878048269	327384.706284286	168862.747369245	334059.639879	105434.413967536	412077.079893929	286101.393897752	3931429.24675595	2620723.45893247	3829417.58975424	946338.876654302	3572865.85083003	912519.101873661	3560907.07862188	713123.641606312	4608725.26947503	3042036.73507211	428417.100333333	535898.906503982	378569.29136	195760.354282467	326584.753807143	179879.813791163	331546.180175	112529.013769688	374716.872015714	235390.820654932	3911947.582903	4567388.34493641	3741323.30409455	1342632.83426236	3563364.48814515	1071475.16238583	3528894.06260059	766821.793866798	4152749.55891606	2298800.96439622
C01-0094	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/08/2022 07:00 AM	03/09/2022 07:00 AM	13.43	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	246846.6577	145552.8939	196199.7758	12549204.2816194	7399626.21471613	9974415.24816778	91614.85991	629194.677184226	57676.8207412	194917.162083483	46006.7949557143	115165.638005845	34702.3001744	72965.4924649425	28870.8431648571	49243.92987385	4466301.87218862	32759106.1942532	2897703.04799337	9940649.66200179	2329468.81389275	5884870.56371524	1824602.19743041	3703358.71162575	1548322.7157576	2505285.65156393	75270.1843025	490701.084155042	48423.9546456	152434.720671816	41075.0277278571	89514.1275671033	31091.63468195	57206.014073556	27153.6848618571	39064.4677578861	3606061.24758178	25806961.8046446	2429413.48169468	7775886.67965862	2087593.74879375	4616155.19501399	1629642.31414551	2928480.97963454	1483172.93215582	2006979.35013402	58925.508695	352874.421235764	39171.08855	110126.347913245	36143.2605	64540.6516960247	27480.9691895	41954.9923136422	25436.5265588571	29745.5939777864	2745820.62297494	18856772.2731642	1961123.915396	5618693.71291286	1845718.68369475	3427637.26421841	1434682.43086062	2208367.73103246	1418023.14855405	1577512.87571847
A02-0116	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	09/18/2021 09:00 AM	09/20/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	246445.0884	265601.6946	256023.3915	NA	NA	NA	147724.56845	421131.211074887	103144.10133	168785.676459579	99982.35064	100484.243058435	71152.1496677	76502.65242107	82726.728957	90350.4400266446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	146534.367186667	445175.855609047	101029.593173	173622.477618377	91161.5063885714	102716.366595865	65381.33344785	74948.674258464	71442.36670575	73655.2090465364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	145344.165923333	528922.114609505	98915.085016	191262.547356716	82340.6621371429	116065.310591612	59610.517228	79749.7524696812	60158.0044545	63034.8773777639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0029	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/29/2020 12:00 AM	11/29/2020 11:59 PM	6.738	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	28170	32202	30186	718506.6279786	821347.19326116	769926.91061988	17912.8	44030.3120613796	36201.36	70327.0773357663	40028.0571428571	41325.7343053531	37001.52	29832.9674047226	48369.6	32161.5876494718	474837.887516944	1083056.88390142	1048792.61130115	2214801.25187305	1234455.91148206	1344079.59502148	1086958.83213454	931972.597269277	1388028.73604654	928840.866144031	18584.8	49203.4517021567	31743.24	58538.7466392481	35433.1714285714	34858.0368595396	33963.03	26631.2439746598	46365.3214285714	31014.7710001466	491977.981730704	1211023.48830344	915846.547647826	1842335.06113987	1095636.81216087	1156472.56264752	994117.94112283	822812.102481641	1333720.30892555	910939.553711459	19256.8	54429.7929214366	27285.12	48017.9996779014	30838.2857142857	29690.6659966693	30924.54	24522.8720555183	44361.0428571429	30838.3038335608	509118.075944464	1341167.12096037	782900.483994499	1497465.15348435	956817.712839689	1006945.11200498	901277.050111115	742542.344286439	1279411.88180456	924407.395055093
C01-0153	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/13/2022 07:00 AM	04/14/2022 07:00 AM	11.237	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5827.95901224017	5827.95901224017	5827.95901224017	247901.865364677	247901.865364677	247901.865364677	5587.88654394447	988.991511648778	16960.5004582554	42893.5978745277	13953.3405393213	25706.4647047152	14310.2848074481	15987.3003598314	13950.5467451502	10670.6729281679	256114.489253073	46556.6764478588	980955.912508277	2809143.75494155	780868.342499483	1682187.17701463	677769.425488476	1047237.01677225	593469.684038981	702568.127521517	5402.4025069351	7671.06515731183	11030.079442139	21532.3595449932	8900.97685038299	13340.4777608567	9570.87614373155	8631.83101232346	10587.131747476	6057.30339849644	246262.500544228	332908.795580856	615115.630738921	1444578.18556501	483870.618099811	884180.789199868	434867.231992869	552124.312539895	420750.252178663	368732.622202985	5216.91846992572	15329.3272161039	5099.65842602253	4281.94710511193	3848.61316144466	3717.22256785062	4831.467480015	3734.71095144193	7223.71674980169	4524.28128728056	236410.511835383	699796.511926501	249275.348969564	209389.086665193	186872.89370014	183973.253457173	191965.038497264	131215.054715953	248030.820318345	130182.993188311
B01-0027	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/05/2021 07:00 AM	12/06/2021 07:00 AM	6.349	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21987.46182	3663.776089	12825.6189545	528437.160777245	88053.6121014954	308245.38643937	16670.92654	34850.869668627	13824.764128	15890.9202157034	11873.9477845714	10636.619106621	11363.6030642	7574.20469794274	14602.9484867857	9790.91250718149	420863.279005447	842285.794957184	356363.984831709	403377.114369497	314119.11162925	262234.519150742	323063.441015623	166533.99028451	329035.273424641	143248.171715232	12640.9744423333	11028.9221445433	10454.0995116	9991.1647924993	9835.14843364286	6354.0597084255	10016.23406405	5769.01681282286	14669.2952244286	8956.16848794424	321789.088873991	296444.97058586	271029.729127474	262329.072194453	267948.277480524	156212.292064551	309417.65342721	125410.428777006	319325.590620699	115467.828169831	8611.02234466667	20757.2595847305	7083.4348952	8645.34337728674	7796.34908271429	5394.65407947055	8668.8650639	5935.26750409135	14735.6419620714	9507.65994676533	222714.898742535	562832.758272807	185695.473423238	231165.144553306	221777.443331798	155132.325653245	295771.865838798	167581.220902103	309615.907816757	133122.226905619
K01-0041	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	03/02/2022 06:29 AM	03/03/2022 06:29 AM	5.652	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	106954.4242	156611.3698	131782.897	2288304.59274053	3350721.7627443	2819513.17774242	118563.465033333	76814.5928160893	135819.94556	64402.7384419625	121547.267001429	49040.993854737	140780.755421	47810.3923681912	143411.804302857	39288.137383613	3119708.36657336	3420224.10270531	3917112.62390843	2632946.50432747	3577800.43801606	1735165.61251732	3956163.0041399	1282494.19931305	4017661.02208509	961154.555081794	133026.069016667	7196.34630798276	142842.32174	33980.0205237897	122883.937019286	50135.4561776669	121405.786864	34335.8801176702	121068.910944286	26141.5120257642	3492423.41120975	3056049.05707322	4086539.45139417	1899714.52301909	3592255.39170444	1657812.11355014	3424311.41089014	1061490.63922492	3428094.38844093	792820.437008565	147488.673	80051.9628338224	149864.69792	23415.3001052613	124220.607037143	61983.1613322589	102030.818307	52667.6776159373	98726.0175857143	38663.1332744484	3865138.45584614	3947171.90652176	4255966.27887991	1488450.25298966	3606710.34539282	1855920.92728506	2892459.81764038	1603625.11116216	2838527.75479678	1191958.06523027
G01-0064	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	10/30/2021 09:00 AM	10/31/2021 09:00 AM	NA	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10424.62979	13900.47237	12162.55108	NA	NA	NA	49579.9171066667	189690.815340897	68563.851364	81705.7792558577	61277.6885128571	58747.9921803047	64317.531959	66836.8549691228	69365.9513414286	45676.7926497256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35866.33971	111283.376421904	57598.719894	75283.6411850459	55242.3065507143	56271.1332859737	60160.6145855	66230.7808581766	60115.9394342857	44251.0031686397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22152.7623133333	34484.9504793587	46633.588424	75630.1521582383	49206.9245885714	59214.6373603804	56003.697212	67519.0709806737	50865.9275271429	45540.9682549619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0035	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/07/2020 12:00 PM	12/07/2020 11:59 AM	7.578	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	112130.4	75832.8	93981.6	3216554.37490219	2175327.33853694	2695940.85671957	90516	151671.795779964	159429.36	295182.959339769	126081.085714286	185464.439371181	101144.16	122746.44469739	82422.4285714286	84893.7138466532	2767350.35723688	3867177.92293077	6011904.67372254	12558763.6501139	4712526.3120048	7795319.98650863	3686983.22232319	5103142.40483699	2957195.22993396	3512422.75616471	79251.2	155758.990456067	149248.32	288234.319591189	118723.971428571	179265.712055109	94362.66	118135.470632717	76302.4285714286	81734.9719933274	2420005.00281174	4270411.93853516	5663345.11996794	12226853.9504972	4456506.83927687	7539715.9697651	3457608.34582901	4924542.40916533	2756103.06657788	3389443.01298889	67986.4	166962.47946952	139067.28	281905.999791355	111366.857142857	173513.997587644	87581.16	113893.388681004	70182.4285714286	78858.313585491	2072659.64838659	4848709.13953091	5314785.56621335	11909663.3222511	4200487.36654894	7294308.92975767	3228233.46933483	4754399.07817548	2555010.9032218	3272916.11169096
A01-0242	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/01/2022 12:00 AM	05/02/2022 12:00 AM	12.6	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	72647.5471258163	89069.2779421805	80858.4125339984	3465009.46720576	4248263.06623038	3856636.26671807	91996.6779649256	82769.2222747306	100767.623931169	62908.0675764518	86590.4263832738	48623.5763448755	78523.0309367179	33430.5880817246	69434.0952073356	27112.4115260207	3731573.36958943	4114879.58092078	3960628.36234291	2174380.91501652	3311487.57584633	1927356.0394002	2999288.25505434	1296592.66180842	2614223.51436851	1021801.84510554	98241.8198138474	71338.5353559482	102957.094609737	47319.8939486151	86428.1156898608	45971.6515312048	77090.3743039816	32333.3590786984	67425.2301527719	26206.2765331904	3960562.35816031	2731305.46648433	4046897.61023166	1494542.81511081	3315876.322724	1844189.12210516	2955029.92997999	1271218.5042203	2559220.57558466	1004455.0152577	104486.961662769	79499.7582632975	105146.565288305	36000.5977542538	86265.8049964478	46767.8801466012	75657.7176712453	33388.6731955761	65416.3650982081	26812.0983091144	4189551.34673119	1446396.98976435	4133166.85812041	889801.104038631	3320265.06960167	1875387.11548345	2910771.60490564	1318803.56796513	2504217.63680081	1037454.11839911
H01-0108	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/24/2022 08:00 AM	01/25/2022 08:00 AM	1.8	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	408554.8872	488854.714	448704.8006	2783785.96000035	3330927.94126093	3057356.95063064	1088663.14113333	4553287.76225029	867119.5314	1388872.32374328	1015143.17028571	885985.557631002	1035088.83314	642341.135485364	864347.482382143	498047.934542002	7778417.45619545	33003025.1888368	6345221.2258034	9943932.84820201	7764434.09538083	7084320.20154693	6234171.224687	5072949.54475782	4750186.69006137	3854002.35730864	1009965.0037	4400445.57646815	818912.99574	1323343.80591536	997616.8946	883859.509151526	1007096.30992	635077.31688595	849097.930001786	488526.414252593	7207332.36553846	31888766.9460449	6000878.04415599	9496226.62998285	7659013.80697616	7200151.81996053	6180355.35934081	5113889.17043387	4726310.59284197	3859034.06698503	931266.866266667	4301144.1673442	770706.46008	1275443.77445858	980090.618914286	897049.290884203	979103.7867	643314.522491295	833848.377621429	488428.617139076	6636247.27488146	31146674.6766232	5656534.86250859	9178536.85593982	7553593.5185715	7417996.27670737	6126539.49399462	5212671.70629472	4702434.49562257	3898654.14487107
E02-0013	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	11/19/2021 08:00 AM	11/20/2021 08:00 AM	0.13	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	93283.82447	61093.52969	77188.67708	45905.2778583078	30064.327569097	37984.8027137024	55793.55333	159258.327676859	50107.126258	54537.337325756	40451.4342485714	38173.8698004013	32412.350302	27116.8213842012	NA	NA	25815.1659669268	83624.1580830169	22884.8369251766	27414.8224561528	22884.8369251766	27414.8224561528	22884.8369251766	27414.8224561528	NA	NA	57773.082275	81392.9559416781	50766.555268	39175.3986799878	40829.2268371429	31957.7263285099	32379.296342	24067.1769824421	NA	NA	26345.7366876542	47710.6955473365	22969.2041581649	19638.8009263789	22969.2041581649	19638.8009263789	22969.2041581649	19638.8009263789	NA	NA	59752.61122	8149.25297727114	51425.984278	32660.6734245684	41207.0194257143	30189.9852090204	32346.242382	23598.8898770063	NA	NA	26876.3074083816	13742.7725636651	23053.5713911532	15071.9085645941	23053.5713911532	15071.9085645941	23053.5713911532	15071.9085645941	NA	NA
A01-0137	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/27/2021 12:00 AM	12/28/2021 12:00 AM	10.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	40241.73416	45610.2211	42925.97763	1569014.06793804	1778329.88665776	1673671.9772979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F01-0016	not institution specific	wwtp	WWTP	WWTP	16166	WestonWWTP-01	09/29/2021 10:00 AM	09/30/2021 10:00 AM	NA	24-hr time-weighted composite	Weston	26452		-80.45991	39.06224	10364	Lewis	2.5	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	26781.86223	74670.25936	50726.060795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
