Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.day3.mean	n1.day3.ci	n1.day5.mean	n1.day5.ci	n1.day7.mean	n1.day7.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1.load.day3.mean	n1.load.day3.ci	n1.load.day5.mean	n1.load.day5.ci	n1.load.day7.mean	n1.load.day7.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.day3.mean	n1n2.day3.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.day7.mean	n1n2.day7.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n1n2.load.day3.mean	n1n2.load.day3.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.load.day7.mean	n1n2.load.day7.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.day3.mean	n2.day3.ci	n2.day5.mean	n2.day5.ci	n2.day7.mean	n2.day7.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci	n2.load.day3.mean	n2.load.day3.ci	n2.load.day5.mean	n2.load.day5.ci	n2.load.day7.mean	n2.load.day7.ci
A03-0063	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	11/03/2021 06:00 AM	11/03/2021 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3898.635451	5848.181322	4873.4083865	NA	NA	NA	NA	NA	NA	NA	3450.102204	11998.1514515287	2653.8613224	3995.495080348	2527.487463	2362.69640221259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3298.62075166667	10600.3761773538	2705.972451	3316.98168686321	2637.865709	1915.01311113722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3147.13929933333	12061.5405234137	2758.0835796	3517.73950198176	2748.243955	2049.50055588579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0058	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	12/13/2021 07:00 AM	12/14/2021 07:00 AM	8.278	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	208484.6601	74523.52524	141504.09267	6532996.91449171	2335241.16458468	4434119.03953819	83068.7899453	76232.334991112	101183.061075929	60694.182539806	119446.471786667	369137.74725647	110513.770548	112109.312956952	85557.87755	85176.0540776275	2320533.43161776	2059332.34050293	2554746.96157239	1491120.65656254	3787475.07586904	11132832.8093929	3184438.54302733	3671861.74336428	2556107.80740962	2578569.88474754	81423.04821985	71074.9808041453	93554.5226216786	52422.1436511351	101571.812335	168461.234894244	106539.321571	66970.1137375226	82267.7309702143	66687.4906534743	2259422.07627974	1782354.94450143	2374997.27693343	1246647.08295008	3279539.55967866	5004118.56404392	3038706.08233846	2123847.18160315	2447604.62162295	1876604.32585178	79777.3064944	73680.7601935853	85925.9841674286	51056.632902705	83697.1528833333	40333.3865798312	102564.872594	72469.1191942734	78977.5843904286	67677.4155179044	2198310.72094173	1788351.40631631	2195247.59229447	1219569.86624196	2771604.04348829	3587640.85461011	2892973.62164959	2008229.19894452	2339101.43583628	1795671.64842612
O01-0024	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	03/23/2022 07:00 AM	03/24/2022 07:00 AM	2.08	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1853	3087.08166237921	2470.0408311896	14589.8786384	24306.6091748207	19448.2439066104	12668.894193136	18983.166591802	16566.5471604049	15750.0568535196	28359.0241831641	157941.514914556	18129.4958218947	50973.3534952543	14698.5236063078	30286.7894957907	85966.9245924218	122112.299247675	111937.654242159	103719.131373255	188490.229323119	999870.092165805	120474.937536635	326944.602299599	97827.6669836888	194611.733591166	11044.2085378073	16580.1697808092	13894.0173684552	12211.1198566274	23378.8439106134	144367.332757818	15093.8876583643	45295.4036279978	12326.558390661	26775.4078023038	74600.6289524343	105991.396251045	94052.7388073064	79216.7244920127	154311.467799249	914623.796670088	99670.9991135629	289533.070928953	81518.252872651	171356.967840173	9419.52288247868	14617.8503535246	11221.4875765054	10095.1178043762	18398.6636380628	133301.895003358	12058.2794948339	40411.3411013791	9954.59317501421	23744.266227949	63234.3333124468	93513.8155978601	76167.8233724537	65466.7771741269	120132.706275378	851191.070374661	78867.0606904908	258860.40327466	65208.8387616132	152133.833118725
K01-0070	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	03/31/2022 06:25 AM	04/01/2022 06:25 AM	5.387	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8025.23005753756	5349.98296760021	6687.60651256889	163650.5207859	109096.872309741	136373.696547821	18600.43973336	10574.8041801508	27842.4604240406	18506.7713822577	6394.68559529632	14902.0143672072	10800.7522048429	12374.2935514043	16836.7646933932	15351.2667112232	451749.363884038	291652.076990692	853739.812206477	675566.184639344	130710.217512541	304326.873496521	245732.838337388	328555.963026057	403364.996990087	429224.345311488	16229.2617706116	10274.5284304949	25764.6205879947	17846.9163715441	6388.44651402905	3888.41441421762	8771.66832564399	6154.34064632634	12716.1670299912	10410.4073504968	399175.710619149	288957.419824893	807260.016486705	665086.53282193	130619.602552519	79160.3101556644	195954.13701551	173657.11195802	305401.918519246	318275.153973455	13858.0838078633	12536.321405239	23686.7807519489	18292.3263315894	6382.20743276178	7287.75082914816	6742.5844464451	2989.37600485515	8595.56936658918	7744.40814689253	346602.05735426	338425.968883442	760780.220766933	681113.188063198	130528.987592497	149912.694628583	146175.435693633	64094.308609773	207438.840048404	242631.881291709
E01-0017	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	12/07/2021 08:00 AM	12/08/2021 08:00 AM	1.637	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	303598.1637	48252.59931	175925.381505	1881311.6501821	299007.662388808	1090159.65628545	320308.347782	329511.359937689	238162.353979214	242026.047275867	549194.441133333	2364132.20854195	419253.564826	753797.481973407	421501.36099	469861.865730315	2090343.23394639	2138886.36149473	2090343.23394639	2138886.36149473	3455479.19574797	15150754.49302	2608420.08414895	4812468.30746385	2742407.20471715	3056556.97899262	311265.1049935	357302.780397771	232491.420661393	257031.871850261	535496.495301667	2738850.62801674	405741.39011	847017.472549894	410059.355228571	524150.583085182	2032589.12308345	2317131.5738076	2032589.12308345	2317131.5738076	3374595.4548814	17503468.0178784	2526295.93936866	5402522.79012966	2669747.87891657	3403427.52340289	302221.862205	389393.724525727	226820.487343571	275194.145774286	521798.54947	3146595.16386298	392229.215394	951037.463204108	398617.349467143	584412.697589803	1974835.01222052	2520980.53978865	1974835.01222052	2520980.53978865	3293711.71401483	20055918.6643405	2444171.79458837	6057403.34905128	2597088.553116	3785462.54935816
A03-0138	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	12/10/2021 06:00 AM	12/10/2021 02:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	845	905	875	NA	NA	NA	3455.0996871	3865.14993918513	2890.82598585714	2676.2969551477	5440.42751333333	29844.7971782849	4506.0654816	9137.99060942234	3498.76105828571	5731.90189469888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3407.71991665	3232.89715689637	3053.64500775	2277.0454275526	4852.099935	26924.417137744	4098.7689346	8355.00485451726	3228.83495328571	5195.40141918851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3360.3401462	3246.16241232404	3216.46402964286	2394.09224246564	4263.77235666667	24038.4427135246	3691.4723876	7618.27040447445	2958.90884828571	4686.45743358524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N03-0027	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	03/06/2022 10:15 AM	03/07/2022 07:30 AM	0.48823	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	44181.59567	24846.41779	34514.00673	81654.2480382402	45919.9250348489	63787.0865365446	117611.969222	101155.245764013	103253.542302143	72737.552849297	62773.81666	76422.2074836446	76038.730824	45959.7043928489	78634.0068242857	48484.1373591025	296525.241008302	268031.778342573	259480.765373006	189293.816993269	131362.831022277	202152.92573335	171609.836940988	130834.022628794	190184.891016823	147140.985687667	121422.318409	109109.331325949	104499.258675357	77454.1162083007	60283.6954783333	104440.481540803	74318.73095	50288.3125003959	78647.4618428571	53103.7897742706	307821.944081857	288964.593556661	264067.203108524	203094.210855798	127063.363849095	256869.049490912	168458.757366965	137720.437244786	191478.828358196	159617.558964535	125232.667596	117231.925097177	105744.975048571	83140.4905573373	57793.5742966667	134632.285189029	72598.731076	55964.9520330643	78660.9168614286	58324.1615562914	319118.647155411	310205.898540458	268653.640844041	218879.659724451	122763.896675912	315154.553786508	165307.677792942	146775.173252181	192772.765699569	172950.907374276
A01-0221	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/06/2022 12:00 AM	04/07/2022 12:00 AM	18.4	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6996.37155979872	4664.11817818881	5830.24486899376	487308.081537669	324863.032509318	406085.557023493	46164.4057324156	36058.7843373213	41617.6832327619	27897.2581584049	10778.4192357212	31293.7491164601	26924.0671824664	49542.8155734735	44965.9136775881	57981.7675016832	1617262.14406167	1226155.63495782	1480388.10094782	968950.13665777	503480.570799836	364896.072602565	958813.28443928	1465020.4579394	1590829.8109473	1962341.15535778	45138.1000843831	34596.0017093951	39692.730609261	26502.4851016683	10891.0751855001	41548.4517912564	26979.5823404565	52225.8521934011	44555.088410021	56215.94580215	1571509.46012121	1173335.95769688	1406989.05759888	911328.134620541	480268.87029729	784999.275121397	945417.677094559	1575796.77329576	1565402.71796609	1904587.27234661	44111.7944363505	33754.740682267	37767.7779857602	25648.8956519613	11003.7311352789	51803.6440328948	27035.0974984467	55207.9769858644	44144.2631424538	54796.0585094312	1525756.77618075	1143182.86461258	1333590.01424993	873944.943676075	457057.169794744	1215736.30829024	932022.069749837	1697607.62064718	1539975.62498488	1859712.54225977
O01-0028	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	02/25/2022 10:15 AM	02/26/2022 10:15 AM	1.67	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32283.27703	29592.05601	30937.66652	204083.084302561	187070.16811716	195576.62620986	48694.9097884	47340.4083877123	NA	NA	41480.7846033333	39945.4222634517	66269.67043	104515.959420981	55196.6829777143	66397.7172327785	285172.193905604	294078.141756492	NA	NA	277576.967104245	385200.544090565	391093.147706465	669805.221082272	325427.950808018	421416.887031582	44687.0127549	37785.4009742731	NA	NA	46276.5439216667	62187.1378952118	59834.832907	76860.3814341332	50600.3704612857	50658.5121647942	265298.519831603	238813.596239303	NA	NA	308674.355864957	484607.252707514	360443.89009179	507796.37357512	303535.623940393	330485.258398835	40679.1157214	30409.233012764	NA	NA	51072.30324	89003.9406635693	53399.995384	56313.7364151267	46004.0579448571	38873.6791627081	245424.845757602	196986.368897401	NA	NA	339771.74462567	622775.696525678	329794.632477115	389295.705936985	281643.297072768	263710.273747018
E02-0109	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	04/18/2022 08:00 AM	04/19/2022 08:00 AM	0.193	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5690.2809999883	201	2945.64049999415	4157.22899383198	146.84741013	2152.03820198099	14961.1242762767	12383.6327650879	14625.5950406859	8626.93201710969	5997.9831892997	15391.5473156584	12195.2657131478	29060.7363835426	11431.7427968074	16864.6200145631	9789.98390718817	9231.53612039979	9028.27455800518	6336.0165898984	3749.76931396268	7315.53383232371	9222.61907722794	24308.7617148049	8102.05756596168	14231.4181282254	16377.9965206806	13188.6036362298	15932.4516373162	9049.20932346512	5037.98858365417	11866.6200591649	13280.289015884	33192.9541521192	12823.5291258315	19367.2962669845	10906.8112580957	10371.0555061542	10028.2851264034	7112.41213440421	3136.87921365528	4865.63433783749	10156.8711518211	27769.8788242198	9121.92412206294	16244.1262583463	17794.8687650844	14980.0819881774	17239.3082339466	10647.7291194741	4077.99397800863	15759.9252356809	14365.3123186201	37851.7317913512	14215.3154548556	22277.9972572876	12023.6386090032	11973.8219167776	11028.2956948017	8395.1492948721	2523.98911334787	9757.17086783056	11091.1232264143	31526.0586522509	10141.7906781642	18467.2523791062
A02-0268	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	12/18/2021 09:00 AM	12/20/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2279	97	1188	NA	NA	NA	28221.2232362	56195.990507363	25562.2872115714	39008.3237869016	26644.8380733333	125088.519885528	17572.9762974	41712.0748396349	12993.6658317143	26060.5281688211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31785.2686987	61430.7758815825	27959.841453	42290.8055307438	33679.7964233333	166856.809879689	21483.6194443	55703.0201178656	15798.6409841429	34423.219495581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35349.3141612	66893.576994546	30357.3956944286	45807.1214520027	40714.7547733333	208625.11562174	25394.2625912	69807.5433562569	18603.6161365714	42876.2543505544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0087	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	02/27/2022 07:00 AM	02/28/2022 07:00 AM	17.961	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1123	742	932.5	76352.48813823	50448.39376542	63400.440951825	10498.8845646	10944.6779348221	23427.3381118571	22118.3049718376	8182.479018	38512.4861767691	13700.0795358	27547.1980577415	11673.7485168571	16707.0784674957	594546.656902253	682212.979824209	1123872.74347685	981630.10937962	556715.831619193	2604982.73684108	874655.92010755	1698043.54127978	737623.550748975	1033216.32700365	12591.097331	14010.7741325799	24604.0923721429	21985.2027751713	7678.71757483333	31396.4184855155	15252.5395274	36158.9539032254	13338.7705672857	21651.1577883143	695115.461135992	856649.663817012	1181599.34388021	1006190.27196004	523133.581592167	2126955.52470334	968963.525016716	2215176.78965072	836685.474288103	1327392.88437625	14683.3100974	17404.9870152093	25780.8466324286	22313.9380173195	7174.95613166667	26560.0794231309	16804.999519	45404.4380713013	15003.7926177143	27032.4924490412	795684.265369732	1053046.37831167	1239325.94428356	1059924.2615481	489551.331565139	1808077.96188687	1063271.12992588	2779713.3622432	935747.397827231	1653412.62387537
E02-0097	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	01/11/2022 08:00 AM	01/12/2022 08:00 AM	0.217	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1178725.526	1193624.904	1186175.215	968245.188362518	980484.043583589	974364.615973054	180052.8039869	363098.654573908	158180.187964929	245521.530118473	531061.121880667	2793502.07197172	320413.2441824	941642.77995134	235105.784687	573744.702315789	189415.785049543	365244.65988974	145023.151417417	248647.863565495	598072.737300664	2441800.43100275	359560.208072631	907545.714267682	259337.090498763	567237.110423852	175958.7189087	367428.928466399	146329.221808357	247932.604847297	535810.779883	2807185.26139378	322802.1621957	948148.565618221	235633.057888857	578600.277836232	188222.069328784	369907.843420392	141086.326950714	252280.085226018	603989.105411544	2461688.38785963	362924.489313328	915956.518195238	261270.425195234	572922.898207962	171864.6338305	372139.731840944	134478.255651786	251598.301681758	540560.437885333	2820879.38926878	325191.080209	954665.103933834	236160.331090714	583480.479058955	187028.353608024	374711.285181492	137149.50248401	256106.426261577	609905.473522424	2481659.29400161	366288.770554024	924386.050977714	263203.759891706	578621.577020234
A02-0217	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	11/10/2021 09:58 AM	11/12/2021 09:58 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4636.06853	17003.12242	10819.595475	NA	NA	NA	31911.2967208	64296.5885362408	24481.8574929286	43627.5510310878	4307.85617666667	11510.6293295399	7706.6994024	12112.8373505984	36734.3571651429	101165.490266293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30680.8148911	60020.9055071333	26705.1543498214	40309.6359191225	6369.031825	18365.7509660731	10062.1230912	11458.9319744429	37158.3041305	94839.2542228738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29450.3330614	56239.135279905	28928.4512067143	38290.2300825814	8430.20747333333	35023.2258077455	12417.54678	14019.6336599446	37582.2510958571	88663.3536343255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0206	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/31/2020 12:00 AM	12/31/2020 11:59 PM	12.743	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51072	62016	56544	2463584.55966336	2991495.53673408	2727540.04819872	46661.34	15061.0221926011	58169.4428571429	18594.6301313275	38066	53588.7236016279	41962.8	24064.3170150444	47159.5714285714	18747.7573307968	1993759.59181022	713650.094047259	2139362.56451775	527526.424868274	1627354.4970298	3448688.16770002	1806146.97609314	1319484.41049086	1986671.57408746	940056.023081843	45595.56	15746.9266274934	57447.6	18846.6228526763	39890	68177.2015739255	41902.8	19798.238395331	45821.5714285714	16461.1121450695	1933365.80110236	688080.728645192	2098074.19574678	515648.80022955	1715339.65987492	4151335.47970171	1803123.64786267	1192098.45716606	1912834.55416465	745636.726162979	44529.78	22721.7116096874	56725.7571428571	21846.9646607701	41714	82834.039693665	41842.8	25621.7213687668	44483.5714285714	26694.1109434682	1872972.0103945	943239.557281217	2056785.8269758	674780.728689297	1803324.82272004	4857003.49174249	1800100.3196322	1409804.69509981	1838997.53424185	1082686.90801076
A02-0097	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	09/13/2021 09:20 AM	09/13/2021 09:20 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1825	2131	1978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0056	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	08/25/2021 09:49 AM	08/27/2021 09:49 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	31225.1538	14566.86415	22896.008975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E02-0021	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	12/14/2021 08:00 AM	12/15/2021 08:00 AM	0.098	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3850.591527	622	2236.2957635	1428.45463187766	230.74345196	829.599041918833	71318.8429097	74123.1904725476	60342.9530690714	51587.4683611862	20309.3345356667	99702.9714871771	40842.9347654	67848.6873205995	65848.9181467143	117364.941716335	28216.0939136736	26419.9410280832	25447.4712007895	19877.4554154797	7262.24998377978	34179.0874984115	18115.6447943487	42660.4849473728	23906.9834957954	39848.0618245989	53113.05994285	52338.4649563358	48458.98088275	35861.6572696259	17925.0354645	102937.155143438	29935.8211167	43943.8528749213	47918.0347190714	83732.0739710089	20720.1213640783	18043.404232618	20153.1708289304	13414.2973605759	6366.27008395519	35448.4392987295	12525.2233636676	25264.3498183939	16881.3541217716	27060.3451288345	34907.276976	34572.8890824769	36575.0086964286	24335.3429660245	15540.7363933333	106605.126364389	19028.707468	31556.1196597345	29987.1512914286	52221.1742817554	13224.1488144831	12088.7854560397	14858.8704570713	9672.22207754162	5470.29018413059	36920.1675367615	6934.80193298637	11411.4313328913	9855.72474774789	15706.830577172
G01-0049	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/25/2021 09:00 AM	12/26/2021 08:00 AM	0.831	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35260.71321	8812.398221	22036.5557155	110918.769061973	27720.9470306469	69319.85804631	82599.211589	59815.1595114961	87570.0293135714	43196.955522871	41091.8407133333	77691.0213993597	92389.012088	141270.791141211	79635.6050742857	93099.2947791339	190684.268474599	137695.1441568	200339.69482539	102155.027176749	108193.259554272	213547.809819439	218060.461386117	320339.374793212	184637.156929666	212364.568500606	77969.17466155	64524.2826495292	75697.0682014643	44086.7295172137	30102.0521018333	35230.6322285031	90513.5252311	161264.83135804	76408.4728386429	102405.135021225	178042.280551051	147857.896545941	172044.041359935	102409.636502109	77168.036323228	68779.2468150096	209924.131488759	367559.279537137	174863.853672304	234035.384579011	73339.1377341	70918.6116540801	63824.1070893571	49324.0527501617	19112.2634903333	63372.5407851081	88638.0383742	183571.990569036	73181.340603	113699.105966124	165400.292627504	162714.768514431	143748.38789448	113220.379216236	46142.8130921844	117920.461027841	201787.8015914	422048.30864809	165090.550414942	261211.78484183
E01-0093	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	04/12/2022 09:00 AM	04/13/2022 09:00 AM	2.526	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52491.4164841173	57744.1772818565	55117.7968829869	501920.072037558	552146.685350518	527033.378694038	39490.2272765293	28688.0165674932	50473.2977000699	48033.8067820044	30894.6760230461	127332.535983687	34544.5779645114	57804.27450659	35739.5201927615	33467.5396004271	373119.11374724	262989.963860773	495233.951057655	464962.146496376	374200.12010488	1532225.35075105	369874.531332634	570223.992168362	356825.360973799	329230.700837094	35323.36426998	25358.1046255011	44519.8637396911	42526.8221656855	27457.3104448566	127402.389695135	31906.9984653189	55362.8982182272	33034.2719002206	32063.9364675042	330969.803691865	228777.789421921	434173.369584552	411172.688475196	314583.337287492	1285296.30723841	330194.401648662	496430.655262066	321541.1586911	286186.528046043	31156.5012634307	25936.6508151568	38566.4297793124	38145.7120107426	24019.9448666672	139620.362013957	29269.4189661264	55460.9477422915	30329.0236076798	32111.3938752544	288820.493636489	231824.15874447	373112.78811145	367386.060004597	254966.554470105	1291418.29030312	290514.27196469	480166.029394331	286256.9564084	276387.703198803
E02-0052	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/30/2022 08:00 AM	03/31/2022 08:00 AM	0.149	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17991.741746664	11993.6366379261	14992.689192295	10147.8117496607	6764.7239777702	8456.26786371543	25797.8642689363	48399.5145803366	19944.6383092832	32962.5655849582	14653.143202886	39572.4748802907	44042.0525539668	125105.933586904	35165.5969244604	75109.9201119578	12826.1511018056	23379.3017269025	10260.7427453268	15854.9754216343	7296.47483929215	20878.2519777118	21694.8948523372	60285.3469558347	17379.1242629068	36250.8344867178	22990.3180622817	41964.4669271935	17964.1172184097	28533.2608678142	12764.6344620735	26636.9701285969	40592.3959482462	106595.210458248	31694.2592839706	64645.5437871796	11482.4663264525	20310.0408584324	9398.83743579723	13715.958599897	6312.80607183144	14752.0359057672	20189.8398068125	51283.8192666465	15782.6480367623	31207.6834009328	20182.771855627	36055.9993031922	15983.5961275363	24467.5117757095	10876.1257212609	13702.2089800637	37142.7393425257	89186.2371067338	28222.9216434807	55025.1382486289	10138.7815510994	17599.2006038704	8536.93212626768	11840.7410790386	5329.13730437072	8691.87261444343	18684.7847612878	43080.9602024072	14186.1718106178	26740.1284456058
D01-0039	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	04/20/2022 08:00 AM	04/21/2022 08:00 AM	1.21	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20858.1105619669	28682.5780570507	24770.3443095088	95537.3653658739	131376.134541558	113456.749953716	58003.770931065	64599.4193077597	44072.7062805422	46342.4122480927	87671.7959344386	522190.390466701	80573.4000653027	160130.257270471	65348.783978394	99870.1772332178	270598.318058801	295935.727724452	205998.94701153	212703.8233125	401890.675561222	2390551.93820761	369859.059927529	732195.817899056	300791.912143786	456680.163436961	53424.0694081843	57326.4563060372	40490.6582684325	41393.8313290268	80360.5239838361	470195.187106006	71445.2363736927	139798.229215586	59173.6560180996	87255.6495271571	249565.923638041	263305.719325268	189473.445179109	190487.170442409	368330.616943034	2152595.7883937	328136.720867644	639037.872821864	272605.951277234	399050.442028032	48844.3678853035	51623.4311122681	36908.6102563228	37416.9084774709	73049.2520332336	419410.89313148	62317.0726820826	121952.53880338	52998.5280578051	76253.6303526452	228533.529217281	238296.748608678	172947.943346689	172977.67818015	334770.558324846	1920220.07957914	286414.381807758	557398.121702953	244419.990410681	348935.777485322
