Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
K01-0017	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	01/20/2022 06:33 AM	01/21/2022 06:48 AM	10.989	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1222855.332	1283090.072	1252972.702	50868177.728542	53373814.6420608	52120996.1853014	976296.147396	1069879.76189027	28052127.1826071	34021901.7066021	992058.529698	1074348.062041	28463051.3535771	34471321.903572	1007820.912	1080178.15276894	28873975.5245472	34953024.280536
L01-0010	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/29/2022 09:10 AM	01/30/2022 09:10 AM	0.343	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4942190.866	5604266.51	5273228.688	6416919.02304032	7276555.14593935	6846737.08448983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0442	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	04/09/2022 09:00 AM	04/11/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	482269.408106805	477217.038273811	479743.223190308	NA	NA	NA	99453.4000359001	394228.059003651	NA	NA	98768.1153966331	392253.801548271	NA	NA	98082.8307573661	390318.724071358	NA	NA
N02-0019	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/23/2022 07:00 AM	03/24/2022 07:00 AM	12.36	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2682.4388327077	5365.04913121462	4023.74398196116	125505.05646206	251018.135408938	188261.595935499	8541.6618459478	10284.7870117025	277595.135486423	304290.72228977	6737.00426089465	7425.61146701334	223886.065521442	209404.268506741	4932.34667584151	6571.83737735921	170176.995556462	206678.849597778
D01-0039	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	04/20/2022 08:00 AM	04/21/2022 08:00 AM	1.21	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20858.1105619669	28682.5780570507	24770.3443095088	95537.3653658739	131376.134541558	113456.749953716	80573.4000653027	160130.257270471	369859.059927529	732195.817899056	71445.2363736927	139798.229215586	328136.720867644	639037.872821864	62317.0726820826	121952.53880338	286414.381807758	557398.121702953
O01-0031	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	02/17/2022 08:00 AM	02/18/2022 08:00 AM	1.61	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	46101.21846	46101.21846	46101.21846	280964.341526776	280964.341526776	280964.341526776	36639.138024	62697.1264104848	225169.440264016	364435.142143261	34976.78148	56465.0069236774	215633.801759609	331476.145001936	33314.424936	50538.4900140708	206098.163255202	300793.974831181
L01-0025	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/14/2022 09:00 AM	01/15/2022 09:00 AM	0.287	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	658090.0097	746992.0814	702541.04555	714957.324538503	811541.661622631	763249.493080567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0023	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	10/14/2021 07:00 AM	10/15/2021 07:00 AM	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	139252.6174	137136.9314	138194.7744	NA	NA	NA	45260.112368	97771.2370135402	379587.057881026	638326.473493693	47058.334458	95185.1570305804	410173.518923462	369743.851937506	48856.556548	92680.6587461228	440759.979965898	101161.230381319
A04-0066	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	04/28/2022 08:00 AM	04/29/2022 08:00 AM	0.626	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	264060.133695602	169363.125264645	216711.629480124	625734.495053611	401334.151373033	513534.323213322	189682.482853532	201751.882945535	466293.911928853	455296.304666033	182616.518209688	214491.611243932	445672.718368877	497546.750336909	175550.553565845	237348.335663084	425051.524808902	563182.261225768
B01-0095	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	02/10/2022 07:00 AM	02/11/2022 07:00 AM	10.22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	360562.2661	414243.6701	387402.9681	13949032.7988739	16025799.3812037	14987416.0900388	325944.07422	222524.831166533	12828813.313457	5637345.93636731	341131.75241	223682.79610477	13449738.0136123	5711298.33343114	356319.4306	225814.400760761	14070662.7137676	5842427.29931374
A02-0168	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	10/11/2021 10:10 AM	10/13/2021 10:10 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32602.15431	37495.5824	35048.868355	NA	NA	NA	32621.4077812	49381.4647277406	NA	NA	28453.2348248	33411.9279547928	NA	NA	24285.0618684	31750.6434113001	NA	NA
J01-0029	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/17/2022 07:30 AM	04/18/2022 07:30 AM	0.135	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1370	86	728	700.1115795	43.9486101	372.0300948	1742.02284168154	990.260141759763	1701.92187803312	1809.85965889328	1556.81142084077	1198.2588871225	1588.66353252156	1962.72072915527	1371.6	1833.39516604528	1475.40518701	2340.03138137392
A01-0193	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/06/2022 12:00 AM	03/06/2022 11:59 PM	8.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	56091.76934	72933.94491	64512.857125	1762341.85999183	2291504.54053463	2026923.20026323	89348.203006	54956.4374776466	3108522.15993376	1989005.84049142	73766.865351	48223.7201840237	2525719.4589939	1559499.52110475	58185.527696	66825.0672095024	1942916.75805403	2191277.33568782
A03-0301	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	04/20/2022 06:00 AM	04/20/2022 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2496.90301716328	2496.90301716328	2496.90301716328	NA	NA	NA	3084.30990602374	4917.01889839329	NA	NA	2432.57392309457	1871.25135912024	NA	NA	1780.8379401654	1825.47050124715	NA	NA
H01-0135	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/20/2022 08:00 AM	02/21/2022 08:00 AM	2.5	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5881.939949	8823.220208	7352.5800785	55663.8857558602	83498.7650189132	69581.3253873867	21934.1500578	49083.1398559838	214690.976894923	495532.12781401	24115.4516137	55247.8637910914	226876.602061954	496866.783410447	26296.7531696	63132.5279007476	239062.227228984	516520.426644699
C01-0101	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/06/2022 07:00 AM	01/07/2022 07:00 AM	11.117	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	69617.84519	25635.22842	47626.536805	2929686.21518866	1078792.01259844	2004239.11389355	37055.1155948	53321.0299929017	1791112.46727637	2355241.28753811	23873.4768633	35112.6531802052	1158181.1463698	1510458.25716237	10691.8381318	18021.8760898847	525249.82546324	741799.439383225
A1055	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/24/2021 12:00 AM	05/24/2021 11:55 PM	7.396	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6982.5	6982.5	6982.5	195488.3009037	195488.3009037	195488.3009037	2974.95	4918.57262328479	80513.6498588715	137132.373597971	4118.975	3517.05289866075	111445.166369002	102173.753944817	5263	3096.08200094171	142376.682879133	95175.7046324025
A02-0316	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	01/31/2022 09:00 AM	02/02/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	72013.35937	53998.41718	63005.888275	NA	NA	NA	1645239.895074	2026800.07622478	NA	NA	1226060.069135	2097736.82265799	NA	NA	806880.243196	2433719.88936467	NA	NA
G01-0058	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	10/18/2021 09:00 AM	10/19/2021 08:00 AM	NA	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	212287.5	212287.5	212287.5	NA	NA	NA	98393.641694	139764.267252457	NA	NA	82578.624902	144005.6409712	NA	NA	66763.60811	154583.868082113	NA	NA
A03-0092	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	11/12/2021 06:00 AM	11/12/2021 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1092	180	636	NA	NA	NA	2546.9759546	1874.15331809744	NA	NA	2733.4571589	2997.14611739231	NA	NA	2919.9383632	4549.37299350994	NA	NA
A02-0135	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	09/01/2021 09:44 AM	10/01/2021 09:44 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23514.39223	49404.83749	36459.61486	NA	NA	NA	88801.0591556	192225.927323181	NA	NA	95196.6560048	204987.721205692	NA	NA	101592.252854	220598.737077652	NA	NA
B01-0002	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	09/16/2021 07:00 AM	09/17/2021 07:00 AM	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	34971.15493	40804.43978	37887.797355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0367	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	02/21/2022 09:00 AM	02/23/2022 09:00 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8691.479797	1114	4902.7398985	NA	NA	NA	32554.5496174	45297.0075377884	NA	NA	28072.4213617	46545.0741214946	NA	NA	23590.293106	49286.9247647769	NA	NA
F01-0023	not institution specific	wwtp	WWTP	WWTP	16166	WestonWWTP-01	11/08/2021 10:00 AM	11/09/2021 10:00 AM	NA	24-hr time-weighted composite	Weston	26452		-80.45991	39.06224	10364	Lewis	2.5	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17425	10200	13812.5	NA	NA	NA	31800.0884442	59100.0839460983	NA	NA	30828.7249141	60826.8619635321	NA	NA	29857.361384	62823.4562337998	NA	NA
P01-0039	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/28/2022 09:10 AM	03/29/2022 09:10 AM	0.224	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	961	1923	1442	814.86249824	1630.57292832	1222.71771328	3402.71352098584	4485.3099609421	3479.32921597278	4495.49154508797	2414.73639505357	2143.5279853085	2385.76454531583	1995.52370165338	1426.75926912129	1811.27209010352	1292.19987465888	1198.18236553797
H01-0139	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/24/2022 08:00 AM	02/25/2022 08:00 AM	3.2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	56549.87074	33255.38937	44902.630055	685006.227833291	402832.907120293	543919.567476792	18144.9663978	40686.5218054515	171676.016398426	529540.457010432	16360.0211511	30493.2511497992	149452.310091777	407340.756527522	14575.0759044	20668.1428543431	127228.603785129	287846.011137511
A02-0061	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	08/30/2021 09:46 AM	08/30/2021 09:46 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	242320.0095	298342.3793	270331.1944	NA	NA	NA	86719.5977256	195387.981605947	NA	NA	92930.4474748	207931.865711478	NA	NA	99141.297224	223271.527698768	NA	NA
A02-0344	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/09/2022 09:00 AM	02/11/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3711.79766	11136.37984	7424.08875	NA	NA	NA	331987.33068	737035.642697568	NA	NA	339252.385448	779617.178585224	NA	NA	346517.440216	825704.93059806	NA	NA
A04-0027	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/03/2022 08:00 AM	03/04/2022 08:00 AM	0.609	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	65024.85931	61771.21773	63398.03852	149902.763382526	142402.095652157	146152.429517342	168111.693754	292482.192902625	447526.289962246	664932.970121167	159667.076826	247110.661143624	428087.46116438	555047.887273087	151222.459898	205567.749300041	408648.632366514	456334.436931616
P01-0005	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	01/28/2022 09:56 AM	01/29/2022 10:00 AM	0.232	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1022680.65	1009132.376	1015906.513	898133.609761428	886235.310684725	892184.460223077	1368850.372	1075243.18731117	1159929.95519253	1073343.64301933	1197243.54734	879417.159686614	1007930.24013228	862122.201964116	1025636.72268	797421.828434526	855930.525072031	728617.753893482
R01-0027	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/04/2022 09:00 AM	04/05/2022 08:30 AM	0.179	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3700.98151266576	3700.98151266576	3700.98151266576	2507.74210458696	2507.74210458696	2507.74210458696	17267.2321759164	14776.8192013202	9041.64880461954	10014.3454960231	18857.4737347662	17696.6044013339	9823.61149792532	10956.1819369513	20447.7152936161	21491.2067701393	10605.5741912311	12266.9665659426
H01-0108	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/24/2022 08:00 AM	01/25/2022 08:00 AM	1.8	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	408554.8872	488854.714	448704.8006	2783785.96000035	3330927.94126093	3057356.95063064	867119.5314	1388872.32374328	6345221.2258034	9943932.84820201	818912.99574	1323343.80591536	6000878.04415599	9496226.62998285	770706.46008	1275443.77445858	5656534.86250859	9178536.85593982
H01-0093	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/15/2021 08:00 AM	12/16/2021 08:00 AM	1.6	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17261.33885	22194.45661	19727.89773	104545.991513886	134424.188793696	119485.090153791	19287.0240148	26851.6106018151	169671.476639477	348084.497947731	23897.5034448	32402.2702346613	174735.308333301	276161.771912086	28507.9828748	38639.4926531151	179799.140027125	220325.253219386
H01-0136	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/21/2022 08:00 AM	02/22/2022 08:00 AM	2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8804.683853	5869.584326	7337.1340895	66658.6766079695	44437.5664069673	55548.1215074684	13031.8710564	37206.6503901734	151329.889347092	472187.903223611	12251.3129546	34055.3061997584	142101.887946095	432690.241778077	11470.7548528	31022.4588595835	132873.886545098	393960.216736084
L01-0099	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	04/17/2022 09:05 AM	04/18/2022 09:05 AM	0.435	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1872	2458	2165	3082.5350712	4047.4739343	3565.00450275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0051	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/01/2021 07:00 AM	11/02/2021 07:00 AM	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10364.12627	8636.473604	9500.299937	NA	NA	NA	4976.6751284	6918.75010554276	454167.906361704	608014.07288832	5288.2118963	7191.40724063484	447126.293645963	301911.448404494	5599.7486642	8573.18424523179	440084.680930221	11853.9123305857
A01-0220	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/05/2022 12:00 AM	04/06/2022 12:00 AM	16.8	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6837.71367184817	4558.3519153297	5698.03279358893	434843.635137253	289887.879519978	362365.757328615	52342.081239447	92621.9256104527	1819655.29043723	3179471.54234807	51293.1383633986	89144.7690711352	1777392.66277456	3056494.01691551	50244.1954873503	86127.1115989719	1735130.03511189	2949379.10984023
J01-0041	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	05/03/2022 07:30 AM	05/04/2022 07:30 AM	0.174	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2272	1886	2079	1496.47856448	1242.23528724	1369.35692586	1484.2	1500.46918383835	1225.827049054	1183.74975915673	1325.7	1182.9247778942	914.21815451	914.107574740532	1167.2	1615.52694993985	602.609259966	797.196309441256
A02-0213	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	11/08/2021 09:30 AM	11/10/2021 09:30 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1857386.42	1882746.198	1870066.309	NA	NA	NA	410740.162136	1491672.84570487	NA	NA	414805.1791932	1500970.2526749	NA	NA	418870.1962504	1510413.28830271	NA	NA
B01-0087	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	01/31/2022 07:00 AM	02/01/2022 07:00 AM	8.691	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	498128.0261	512697.3742	505412.70015	16387913.0888275	16867230.0473472	16627571.5680874	650624.62448	292251.064824433	23890889.6163097	11860514.8690488	624551.40638	382928.939417712	22717820.7972367	14019624.7931	598478.18828	510908.708556554	21544751.9781636	18486433.6554741
R01-0026	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	05/01/2022 09:00 AM	05/02/2022 08:30 AM	0.195	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2465	2673	2569	1819.55195175	1973.08818135	1896.32006655	1975.6	2007.64032366967	1331.150025648	1359.58174403422	1653.9	1621.64218358842	1122.064418462	1191.38450883222	1332.2	1623.77402895941	912.978811276	1248.77146950826
G01-0060	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	10/24/2021 09:00 AM	10/25/2021 08:00 AM	NA	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	66354.7197	50623.20918	58488.96444	NA	NA	NA	94838.133974	142027.79426721	NA	NA	89249.80913	142514.763411699	NA	NA	83661.484286	149595.349446391	NA	NA
A02-0194	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	10/27/2021 09:25 AM	10/29/2021 09:25 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12989.42313	5566.06926	9277.746195	NA	NA	NA	7565.3098616	10827.5075410767	NA	NA	12273.3006378	24887.3803642448	NA	NA	16981.291414	41831.4865202634	NA	NA
A01-0232	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/19/2022 12:00 AM	04/20/2022 12:00 AM	11.2	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	41885.5889886617	44504.8304647206	43195.2097266912	1775806.22703198	1886853.13924193	1831329.68313696	45746.5225048364	45368.6908262083	1676410.57552954	1113900.48481763	43248.9377651363	37630.5216688565	1622023.68830446	952318.852802391	40751.3530254363	33499.5360739244	1567636.80107937	978572.360904477
M03-0074	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/28/2022 11:00 AM	04/29/2022 11:00 AM	0.182	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10941.5915049612	5470.43848782777	8206.01499639448	7538.15060158072	3768.82916522988	5653.4898834053	32515.3845995665	56021.1507432545	21006.3541490703	31813.031274877	32571.5939551592	62016.4163043044	20873.707106224	35603.0067319268	32627.803310752	68033.5500038828	20741.0600633777	39405.557118077
A03-0182	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	01/14/2022 06:00 AM	01/14/2022 02:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6848.327564	54817.97911	30833.153337	NA	NA	NA	276327.0527164	1086164.30411957	NA	NA	171963.4301732	614184.35825092	NA	NA	67599.80763	150802.58611644	NA	NA
R01-0049	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/31/2022 09:00 AM	04/01/2022 08:30 AM	NA	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16549.5614893734	16549.5614893734	16549.5614893734	NA	NA	NA	20683.5519019514	20296.3513764679	27957.7853986552	63641.9858635069	19489.0612643212	15541.166702271	20241.445646307	36195.5091295506	18294.570626691	21519.6646702112	12525.1058939588	13159.5289616994
A02-0419	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	03/26/2022 09:00 AM	03/28/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	328	3125.99404715001	1726.997023575	NA	NA	NA	7220.88224857502	19108.1138481725	NA	NA	4684.32022150251	9292.68991045355	NA	NA	2147.75819443	1751.18325090038	NA	NA
A02-0406	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	03/21/2022 09:00 AM	03/23/2022 09:00 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1722	3169.25120539963	2445.62560269982	NA	NA	NA	3388.6171922	5353.34016873488	NA	NA	2952.97238053996	2613.84356246471	NA	NA	2517.32756887993	1064.83378723511	NA	NA
