Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.day3.mean	n1.day3.ci	n1.day5.mean	n1.day5.ci	n1.day7.mean	n1.day7.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1.load.day3.mean	n1.load.day3.ci	n1.load.day5.mean	n1.load.day5.ci	n1.load.day7.mean	n1.load.day7.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.day3.mean	n1n2.day3.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.day7.mean	n1n2.day7.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n1n2.load.day3.mean	n1n2.load.day3.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.load.day7.mean	n1n2.load.day7.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.day3.mean	n2.day3.ci	n2.day5.mean	n2.day5.ci	n2.day7.mean	n2.day7.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci	n2.load.day3.mean	n2.load.day3.ci	n2.load.day5.mean	n2.load.day5.ci	n2.load.day7.mean	n2.load.day7.ci
N03-0055	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	04/11/2022 08:00 AM	04/12/2022 08:00 AM	0.68927	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	44106.817469001	29399.3879109621	36753.1026899815	115082.1651184	76707.9877465	95895.0764324501	18380.8536198557	20084.5921928413	13981.1844744959	14491.7499331381	15851.272489667	114559.389953274	12035.0695557654	33943.5405726267	16754.153621499	22238.6343370349	39948.1974255663	40648.2136468949	30425.1944064469	29669.8690253397	41368.0051608696	298755.225994581	33634.8044413751	88384.7835739804	41218.9493720892	54876.9382411331	16854.6516762812	19867.0073358812	12908.0662877219	14114.5631543051	13212.2008966605	95394.8142484613	9813.1617037356	28333.5491681163	13881.6327515032	18718.0570489827	35752.6248358284	37294.3610231857	27458.5105613989	26946.0883633024	34664.1813467632	248099.395427654	27382.6662487751	73480.4752313069	34068.4179036737	45999.7492597585	15328.4497327067	20168.3501348427	11834.9481009479	14087.8758708792	10573.129303654	76291.7496378077	7591.25385170579	22769.8820342476	11009.1118815073	15227.8757780126	31557.0522460904	35227.4960454705	24491.8267163508	25039.4845543048	27960.3575326568	197649.941001594	21130.5280561751	58788.7255249477	26917.8864352582	37259.9456199522
A04-0046	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/28/2022 08:00 AM	03/29/2022 08:00 AM	0.598	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33294.1353321076	44398.060888052	38846.0981100798	75367.107790853	100502.788472412	87934.9481316326	66918.2071723045	46810.009067083	70798.172530606	35008.3504905526	29653.9967507124	72434.3311595949	55811.2521395088	107759.147483968	59710.0714221597	62857.7299265872	163850.083368427	110793.318479248	183332.525534926	89991.6119364579	74592.7328091888	148525.713975147	129656.903111853	228827.799574911	138208.124821516	134159.08764861	67127.9820939526	40427.1953408182	69246.6730423904	30446.9878357734	29368.8618671149	42776.0803291204	48120.1312076301	69021.5186468712	60002.775371873	48110.9645393918	165077.1953403	97962.6734515439	179719.104180113	80474.3640394972	75858.8898874053	49074.2768242595	114236.115304162	140923.162359829	140038.258698959	99684.439975146	67337.7570156008	43318.1592852694	67695.1735541747	31912.0521525785	29083.7269835174	70386.0745324688	40429.0102757513	37742.545073317	60295.4793215862	52815.5290006785	166304.307312172	104625.225766327	176105.682825301	83136.9607018542	77125.0469656219	169851.895096117	98815.3274964713	76803.2793108763	141868.392576402	111761.398017432
A02-0230	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	11/20/2021 09:57 AM	11/22/2021 09:57 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2418	17606.28663	10012.143315	NA	NA	NA	241532.7820768	559496.616425394	180664.874613643	378678.64389948	93098.7999293333	736881.88869681	72325.4020176	212041.919245161	332832.537912571	880730.844197906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	247011.566192	562263.23472475	185816.563642964	380689.803511848	101152.710866333	744184.269308697	79217.9531908	214685.401323971	341668.316457714	883207.017639487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	252490.3503072	565214.806495143	190968.252672286	382851.368338697	109206.621803333	751492.186242892	86110.504364	219936.587687272	350504.095002857	885913.342290345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A03-0326	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	04/22/2022 06:00 AM	04/22/2022 12:47 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	269	2836	1552.5	NA	NA	NA	1136.3	877.596297030987	2333.66554934957	2312.09539188748	613	3362.37360382018	749.8	1038.08706718149	1020.71428571429	1082.11276360924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1337.1	600.649319538864	3110.71118723335	3501.20225533284	1488.33333333333	2155.07171263715	1345.2	975.766854905101	1330.5	797.978658351806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1537.9	910.1112418614	3887.75682511713	4768.95777347494	2363.66666666667	2268.96842665503	1940.6	1638.76977740786	1640.28571428571	1241.50693481656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G02-0022	higher ed dorm	upstream	Sewer Network	Campus	26868	PotomacState-01	12/01/2021 11:00 AM	12/03/2021 10:30 AM	NA	48-hr time-weighted composite	WVU Keyser	26726		-78.98272	39.43807	1193	Mineral	-1	Complete	discontinued	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8182.428628	5454.775114	6818.601871	NA	NA	NA	19034.056544375	36726.8280404396	19034.056544375	36726.8280404396	8379.47615233333	19562.296794223	24507.5062614	73693.03356013	18598.4434107143	44435.1357171546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20593.19934475	38358.6547610503	20593.19934475	38358.6547610503	7980.84437916667	14044.3134978058	25739.1315125	78824.5238138776	21642.3143809286	46258.0016238679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22152.342145125	40987.7533645461	22152.342145125	40987.7533645461	7582.212606	11051.8622422236	26970.7567636	84043.6678083327	24686.1853511429	48601.2688593065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N03-0067	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	04/17/2022 07:30 AM	04/18/2022 07:30 AM	0.38456	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	40760.9517127275	48917.8993552922	44839.4255340098	59336.4213335491	71210.6308840536	65273.5261088013	10871.1299491555	16504.7478323903	16145.8547696876	15493.259627567	14800.6505709092	105243.890362111	9707.1903425455	31984.5524412477	13604.6813116755	25585.5819609823	24374.8496885104	36363.6079391512	32952.7196501179	30274.1828698705	22159.2168278532	150728.114098557	15114.8949356456	45558.3684476022	28086.0857410888	56412.9795284272	10149.305534073	16021.780485299	15333.6601749432	15630.3873748809	16507.5822740172	115090.789611987	10485.4493644103	35451.5564207981	12988.7642160047	24866.7602894872	21746.1040854642	32056.1160702527	30311.1131526293	28248.5489919789	24705.2259649669	165016.276757094	16109.5419221534	50793.1811304179	25777.0950299311	49962.656768454	9427.48111899047	16045.4533321812	14521.4655801989	16150.4515976076	18214.5139771252	125083.463569674	11263.7083862751	38982.0344961719	12372.847120334	24952.3865032937	19117.3584824181	28779.5456992581	27669.5066551407	27203.7099490563	27251.2351020807	179697.400798914	17104.1889086612	56197.3900255284	23468.1043187735	44999.8651720459
A02-0306	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	01/22/2022 09:00 AM	01/24/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	307080.5991	357337.2567	332208.9279	NA	NA	NA	90095.984586	124616.0064171	65176.3566044286	88383.58142254	215234.432366667	873751.789455797	163687.466328	277255.134150432	117471.475948571	189496.536095059	2771430.9232254	57954898.9991151	2771430.9232254	57954898.9991151	2771430.9232254	57954898.9991151	2771430.9232254	57954898.9991151	2771430.9232254	57954898.9991151	95172.11026925	134397.658351272	68709.1928793929	95132.3274206716	232610.8906	939450.075523078	168750.160113	309847.371419201	121502.030488929	206667.968774496	2302079.300073	41003112.2295372	2302079.300073	41003112.2295372	2302079.300073	41003112.2295372	2302079.300073	41003112.2295372	2302079.300073	41003112.2295372	100248.2359525	144902.759801999	72242.0291543571	102334.162956388	249987.348833333	1005161.66465477	173812.853898	343580.335166252	125532.585029286	224691.75923187	1832727.6769206	24051325.4599593	1832727.6769206	24051325.4599593	1832727.6769206	24051325.4599593	1832727.6769206	24051325.4599593	1832727.6769206	24051325.4599593
C01-0043	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	11/22/2021 07:00 AM	11/23/2021 07:00 AM	6.057	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	159975.8622	74331.42409	117153.643145	3667963.10220925	1704287.86660284	2686125.48440605	93722.581024	51280.5309555306	69203.0163154286	46119.1863333325	125148.912526667	171559.445206038	128404.088612	85526.4235335848	115272.451717143	58827.9008829744	2100701.43665406	1288231.56975836	1672157.07685701	1028051.18235927	2876340.39037611	3825042.2426663	3018288.95288414	1852973.51140525	2600087.74471272	1660183.5215679	80729.33683075	41645.2262758167	60361.5688006071	37847.320406749	92806.77442	116663.929979868	104782.445822	80700.1169174801	94550.5971042857	51716.9003616169	1785197.08127156	996787.169797733	1493717.91582752	794571.569616516	2133570.21973422	2594762.79667867	2469157.65549348	1803877.07057565	2094231.13925369	1404314.2926575	67736.0926375	39627.7709014772	51520.1212857857	33387.577380275	60464.6363133333	62332.3646753931	81160.803032	84666.3506143392	73828.7424914286	54787.5640336041	1469692.72588907	863133.552534839	1315278.75479802	689460.254971412	1390800.04909233	1379937.22066577	1920026.35810281	1948048.35842873	1588374.53379465	1340234.83719717
D01-0048	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	05/01/2022 07:30 AM	05/02/2022 07:30 AM	1.27	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	204822.719693184	213378.759026527	209100.739359855	984679.223619295	1025812.13202239	1005245.67782084	157333.79868418	162350.960428027	119777.335205223	118115.223131648	321554.229259491	1059784.42318676	234094.197303057	368754.412100208	173852.508493832	250581.671959846	744384.2681953	788025.356465361	567226.993238325	570645.6108531	1550977.96094979	5164359.57326923	1118909.47646307	1805365.90240286	829784.042824325	1220003.59193242	146484.038421884	150375.268312672	111460.4041396	109546.11957877	304345.97402811	953653.827704863	221522.840470075	337980.793922174	164617.800701942	231687.651566722	693469.408584823	730307.617365303	528013.264457674	529542.000736929	1467838.19725409	4649386.30080747	1058802.096302	1655684.50557841	785650.630354144	1128257.33671083	135634.278159588	139112.738855842	103143.473073976	101459.539747742	287137.718796729	850042.403355409	208951.483637094	308052.067619836	155383.092910051	213309.076275387	642554.548974346	675809.484391082	488799.535677023	490642.110366924	1384698.43355839	4146392.58993139	998694.716140934	1509990.06245443	741517.217883962	1038928.49350248
A1040	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/29/2021 11:59 AM	04/30/2021 11:59 AM	7.844	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4692	4692	4692	139318.41133968	139318.41133968	139318.41133968	19652.3	22107.2946735475	16316.1428571429	15339.7208095588	8818.66666666667	49411.8998412401	11902.6	22513.3987219614	13415.8571428571	14187.949879625	638307.701081809	727097.30454178	549597.161316685	499910.167002717	278398.059205413	1589702.69319349	382369.970227034	711997.829345123	428569.571787824	445211.781427185	20587.4	26047.1275616382	17179.8214285714	17999.4083635089	9384.33333333333	46583.5194919839	12917.2	25532.5237181196	13579.5714285714	15113.9582334104	668449.439680876	858011.267897235	578713.156065899	590478.644408695	296511.148896557	1501167.13966099	412885.452576008	809069.041903376	432878.375286884	477131.158811207	21522.5	30271.2608660684	18043.5	20961.4634671442	9950	44051.5494610765	13931.8	28912.7597831421	13743.2857142857	16729.9301480321	698591.178279943	997775.936465853	607829.150815114	692328.535602615	314624.2385877	1422301.56366282	443400.934924982	918760.672457114	437187.178785944	530933.112026756
G01-0078	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/27/2021 09:00 AM	12/28/2021 08:00 AM	0.771	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	61194.99497	71402.85194	66298.923455	178600.720496138	208392.872786653	193496.796641395	74127.6438827	62416.0760097635	82322.0125569286	46196.4556423318	34924.6699723333	123704.318199978	38557.7637694	41154.7697069062	75922.6224495714	91235.8055294791	173538.778540347	140706.895984006	193295.610392579	107596.548015451	103958.699729558	366595.205078345	105107.421757903	118078.131143056	184465.662436755	207133.493434463	72004.3871114	66942.5740748978	73005.4886363571	45634.2881889483	32911.2221196667	137994.930327268	33400.6533898	38601.7806725801	75609.2481141429	100649.671005263	167504.868504393	151862.527757643	170639.21393314	105255.336535935	96921.0833136705	403103.495132828	90589.5001728771	114589.34721863	181580.578476928	229067.615517453	69881.1303401	72934.8769664548	63688.9647157857	49612.2658211299	30897.774267	164344.952622676	28243.5430102	48096.6834647744	75295.8737787143	111833.991233433	161470.958468438	167025.789829795	147982.8174737	114160.571832349	89883.466897783	480376.718292963	76071.5785878511	140481.010843537	178695.494517101	256557.365188678
H01-0142	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/27/2022 08:00 AM	02/28/2022 08:00 AM	2.1	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1188	1943	1565.5	9443.840868	15445.608423	12444.7246455	10986.8185409	16408.6066951402	19265.6539070714	16177.5921914965	5194.11780666667	27702.9152951408	17780.280404	41685.4651863604	14346.4636371429	25255.1576563968	175352.722331701	248188.576288639	194171.063053873	175461.326080639	85183.4030504166	472321.702887642	193669.57969871	524627.766058205	155810.065836769	313191.890519787	9960.03792815	12866.5758444419	19210.7297301071	16283.5216041431	4852.757842	22968.3374023403	15246.0162882	32608.4586414929	12715.1141718571	19586.9236354133	156880.098391545	207685.053846789	180300.193933602	157877.595604732	78488.7773499817	399168.017938633	166994.305175995	404043.366391691	137157.281824976	241649.276722239	8933.2573154	9563.76122259463	19155.8055531429	17331.609962822	4511.39787733333	18235.6826163465	12711.7521724	23845.4099680717	11083.7647065714	14206.1743337348	138407.474451389	170451.243415702	166429.324813331	151276.628869583	71794.1516495467	326451.440698403	140319.030653281	285268.89788892	118504.497813183	171658.047768627
A04-0055	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	04/12/2022 08:00 AM	04/13/2022 08:00 AM	0.71	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	57168.1456267833	39106.6199541091	48137.3827904462	153647.457797328	105104.559070744	129376.008434036	102385.595172644	132192.053983605	81734.7113655082	91492.448795412	46554.4360131025	172771.14786737	43487.1024861932	56449.5025776501	131005.494919206	202270.398385762	240388.49869577	263717.127495713	193135.68337924	184897.362727281	132131.192338123	474092.679179489	143826.331294359	159429.933698569	310795.547850142	389489.911186418	100050.312048756	132955.025765072	80524.5399568229	91513.7626945301	35671.1731385439	105690.0474727	37728.8478780538	44236.3222462639	126487.539997324	205557.286945829	233900.391777966	264596.562112546	190029.974103925	183900.363266472	102960.457945864	264301.070194643	128719.028857378	141006.180471786	298969.852868474	397165.999320439	97715.0289248674	134522.140137583	79314.3685481377	92246.5572758943	24787.9102639854	60848.3331734303	31970.5932699143	44308.0636973264	121969.585075442	210013.871629938	227412.284860162	268642.557937486	186924.264828609	185590.98954868	73789.7235536056	128058.837763791	113611.726420398	159012.263633688	287144.157886806	409745.757054794
M03-0007	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	03/04/2022 11:30 AM	03/05/2022 11:30 AM	0.195	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	64326.25562	73983.71905	69154.987335	47482.7440008683	54611.4484361668	51047.0962185176	57145.987658	73019.6541262057	NA	NA	139537.396606667	465672.909054372	100359.619008	163054.797766831	73375.4847085714	111283.793461857	49110.9431392553	54635.2190926387	NA	NA	108437.71547309	360048.573536392	80963.3847236066	121863.853462335	59612.451365194	84625.0603060489	52686.5448325	64262.5430930594	NA	NA	131972.022578333	342820.346813336	94879.705399	133775.808294955	68750.096565	96302.5254377028	46488.7497607124	48276.8758554374	NA	NA	102712.96927639	267303.790985421	76769.9058293984	99417.5158008879	56025.1297466978	73367.8829054714	48227.102007	57852.8551517189	NA	NA	124406.64855	230724.703970427	89399.79179	110692.060473101	64124.7084214286	84782.1933664845	43866.5563821694	44552.3258843456	NA	NA	96988.2230796902	185593.057095447	72576.4269351903	82692.9796651775	52437.8081282016	65216.1881266111
H01-0171	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/28/2022 08:00 AM	03/29/2022 08:00 AM	1.9	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2663.17812725902	2663.17812725902	2663.17812725902	19154.3201179444	19154.3201179444	19154.3201179444	16802.7314128518	18234.1835960599	21233.6597800638	14835.4389158692	3604.30081374944	7415.7731778466	2801.21495838762	3382.43269419464	8070.88801293714	12579.1089828815	142077.367549331	155802.54219759	187423.133476707	134569.981748392	25923.137052413	53336.3096957894	21763.9594692206	25243.0477671609	78138.8040815159	149179.187615531	14906.3773966618	17170.2033301651	19561.0474756014	14966.8341508656	3009.59006162733	2598.27018292688	2815.3057165891	1024.96794655219	5748.99442377367	7104.72870429671	123346.631967788	139384.069333666	170793.025993444	133176.853240762	21645.811398851	18687.4840729912	22034.5432613815	5804.72895545205	54458.4724190286	88287.3505497329	13010.0233804718	16911.9507581089	17888.435171139	15688.5600570988	2414.87930950523	2227.34492229369	2829.39647479058	3077.44676803955	3427.10083461021	2593.31146927349	104615.896386245	133634.747920468	154162.91851018	139099.329800012	17368.4857452889	16019.6861103696	22305.1270535425	25911.6973067748	30778.1407565413	32642.0247419695
K01-0053	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	03/22/2022 06:22 AM	03/23/2022 06:20 AM	5.355	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	28600.5781218409	4765.40828123689	16682.9932015389	579758.616762999	96598.974386851	338178.795574925	35856.2248684466	24072.3839093141	57703.4812667476	32768.4651355161	26932.14263767	29841.3202104253	38597.1866771579	60555.6132939774	36593.2918632669	37078.6675274809	1205556.64716305	875903.352554934	1686094.70973686	888666.413792815	600684.981342523	944108.765211999	1088113.98068885	2158578.63110333	1106305.87742191	1316307.20424161	32646.6219210997	23283.6083498835	58510.0371579284	37086.6600998539	23784.013222903	61885.943868153	35997.1234649419	58371.0943056012	33949.2720245783	34699.4943704213	1105695.58006315	852901.087231387	1694632.88565902	989445.495624909	547284.376314075	1759396.81175726	1030895.2648407	2047820.97427887	1036680.45399906	1209482.29308779	29437.0189737528	24924.2818998718	59316.5930491092	42970.8690196898	20635.883808136	103043.415186341	33397.060252726	59296.925299962	31305.2521858896	34556.3507717665	1005834.51296325	907649.057963108	1703171.06158117	1145436.070627	493883.771285626	2680734.8509196	973676.548992545	1985446.52633777	967055.030576215	1147660.5490302
J01-0027	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/12/2022 07:30 AM	04/13/2022 07:30 AM	0.236	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1085	251	668	969.2920846	224.23254676	596.76231568	1433.73207250759	1011.2107447731	2186.96967439832	1595.4915046275	1927.03806946923	3504.43433228283	1292.42284168154	1875.5797297787	1334.30202977253	1248.42620744435	1414.91858674714	1018.68309262805	1624.62658237997	967.913343912376	2200.16866468186	5190.92996318169	1524.43005978912	2239.29031863532	1434.76937133937	1439.40696604947	1757.69934878536	1246.60224770907	2330.46521282914	1595.17888557232	1789.85236806795	4627.07446783115	1610.01142084077	1366.63013046603	1514.36530060055	939.112396163086	1798.15488557685	1135.04839188355	1853.71238670883	1012.40880319886	2076.18826223593	6147.72263285421	2039.43999738756	1715.66154809336	1759.39611868826	1259.83643967995	2081.66662506312	1716.77146485583	2473.96075125997	1749.6398378245	1652.66666666667	5754.79678027544	1927.6	1755.79422723265	1694.42857142857	1177.15470425142	2181.39118440656	1607.20217455759	2082.79819103769	1287.21828843368	1952.20785979	7119.19945925434	2554.449934986	2496.57094072484	2084.02286603714	1807.41337944509
A03-0112	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	12/22/2021 06:00 AM	12/22/2021 11:00 AM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5048.089558	7572.36287	6310.226214	NA	NA	NA	39961.5306542	100810.215462974	29514.4982860714	68053.5645802766	9967.17844133333	49862.0055324442	75880.5958268	265602.233995851	54364.1398762857	160018.206225163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39258.2776151	94378.7983317448	28828.0956341429	63874.4621707629	14532.1188726667	76235.3652753344	74364.7862956	246946.543694628	53408.4187825714	149420.920688239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38555.024576	88115.1137597802	28141.6929822143	59820.1396307328	19097.059304	102671.04077845	72848.9767644	228703.409136671	52452.6976888571	139080.004019111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M03-0031	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/06/2022 11:00 AM	04/07/2022 11:00 AM	0.693	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1396	2526	1961	3662.11162548	6626.42834238	5144.26998393	3741.01859944612	1651.89637220317	5938.81702289198	3805.60508702576	3895.7634028991	10137.1464693535	4487.56219005287	3192.14621046096	3945.04454692027	2195.82948459943	3166.50396443979	1299.66599235259	4923.97572624398	3211.10599625354	3740.7101155217	2044.2787692968	3831.21355749594	625.629253230621	3281.92386612305	1273.56004451442	3716.72096840255	1802.30194345971	6350.31226717175	4344.92719190452	3273.70670900618	5318.9520895761	4655.4743422024	4195.41171734606	4067.2542300815	2743.33107127385	3202.05691308842	1419.04202783052	5354.05917155895	3771.92876899151	3644.08623509433	6336.78884016509	4160.39819147459	2468.86564478349	3518.67293959173	2011.96600756777	3692.42333735898	2597.61124712204	6761.80751145152	5330.29429633403	2651.65001511325	683.666357736298	4823.38649435193	6539.93040367307	4189.46391324273	4015.49384375536	3237.60986173706	2146.39678175973	5784.14261687391	4688.78334818942	3547.46235466697	12572.9411100275	4489.58282545324	4861.12948432126	3755.42201306041	3235.94888801313
A02-0331	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/05/2022 09:00 AM	02/07/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	102961.936	128113.0193	115537.47765	NA	NA	NA	602507.822274	800696.450468464	438768.248959786	569882.710970759	240314.888746667	1254329.84435128	282687.718608	426624.868422759	713843.439462857	1259896.90565633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	554631.8754625	815597.734296589	403945.110845286	573242.725225007	228839.137913333	1195192.0043553	266806.358174	438411.085855318	683704.687552857	1281876.16886596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	506755.928651	837381.553433472	369121.972730786	581576.857865798	217363.38708	1141694.82623616	250924.99774	457006.495406644	653565.935642857	1308641.66100489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0076	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	10/30/2021 12:00 AM	10/30/2021 11:55 PM	11.237	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	112048.3065	106138.4887	109093.3976	4766159.83982805	4514775.97568138	4640467.90775471	53010.705754	37053.0704562351	61142.4589157143	31796.0091233395	60752.8880333333	208339.23123582	67500.144936	87292.2439382975	61225.1661342857	52553.2512444554	1788772.42338192	1459767.5082986	1936283.7921639	1085879.21559365	2321731.73940529	9928769.59132276	2367325.35205224	3467782.21071298	2175528.9330626	2092033.11705164	42897.72554635	35961.2757793647	52971.6329916786	32776.4446337186	53536.7750511667	225811.49583379	60578.4239407	84288.0772522744	52048.4076662143	52095.844114169	1463534.13114612	1423446.69685313	1674584.79600334	1100004.11301702	2078634.83974361	10386992.4638743	2137583.90614896	3399691.64591668	1848803.6818688	2071408.52332651	32784.7453387	36747.0667764709	44800.8070676429	36006.4447025859	46320.662069	247478.982254524	53656.7029454	83578.9359514997	42871.6491981429	53704.3391814429	1138295.83891032	1442046.15501793	1412885.79984278	1180117.89687475	1835537.94008193	10951667.9334588	1907842.46024568	3390565.34350756	1522078.430675	2129098.60604773
