sample_id	sbatch_id	variant	proportion	aliases
A01-0966	SARS_20240826	KP.2.3	0.09651050	KP.2.3
A01-0966	SARS_20240826	LB.1.7.3	0.00165289	LB.1.7.3
A01-0966	SARS_20240826	LB.1.3.1	0.00315097	LB.1.3.1
A01-0966	SARS_20240826	KP.1	0.01395969	KP.1
A01-0966	SARS_20240826	MC.1	0.00140388	MC.1
A01-0966	SARS_20240826	JN.1.1.8	0.00108225	JN.1.1.8
A01-0966	SARS_20240826	XZ	0.00202724	XZ,BA.1*,BA.2*
A01-0966	SARS_20240826	LF.3.1	0.00337021	LF.3.1
A01-0966	SARS_20240826	KP.2.2	0.03988600	KP.2.2
A01-0966	SARS_20240826	MB.1.1	0.00350570	MB.1.1
A01-0966	SARS_20240826	JN.1.2	0.02364270	JN.1.2
A01-0966	SARS_20240826	LB.1	0.00267221	LB.1
A01-0966	SARS_20240826	JN.1.11.1	0.08645805	JN.1.11.1
A01-0966	SARS_20240826	JN.1.30	0.00488758	JN.1.30
A01-0966	SARS_20240826	KP.3.1.4	0.00216684	KP.3.1.4
A01-0966	SARS_20240826	KP.3.1.3	0.24549947	KP.3.1.3
A01-0966	SARS_20240826	MB.1	0.02058519	MB.1
A01-0966	SARS_20240826	KP.2.3.6	0.03420752	KP.2.3.6
A01-0966	SARS_20240826	LB.1.1	0.11112152	LB.1.1
A01-0966	SARS_20240826	KP.3.1.1	0.19367112	KP.3.1.1
