sample_id	sbatch_id	variant	proportion	aliases
C01-0539	SARS_20240227	EG.5.1.11	0.12842974	EG.5.1.11
C01-0539	SARS_20240227	FL.5	0.00943052	FL.5
C01-0539	SARS_20240227	JF.1.1	0.00653595	JF.1.1
C01-0539	SARS_20240227	XBW	0.00120337	XBW,XBB.1.5,BQ.1.14
C01-0539	SARS_20240227	FL.2.4	0.00101833	FL.2.4
C01-0539	SARS_20240227	EG.5.1.6	0.02159587	EG.5.1.6
C01-0539	SARS_20240227	XBL.3	0.00213220	XBL.3
C01-0539	SARS_20240227	EG.5.1.18	0.00383142	EG.5.1.18
C01-0539	SARS_20240227	EG.5.1.14	0.02043420	EG.5.1.14
C01-0539	SARS_20240227	XZ	0.00341824	XZ,BA.1*,BA.2*
C01-0539	SARS_20240227	XDB	0.08664484	XDB
C01-0539	SARS_20240227	FL.5.1	0.00242718	FL.5.1
C01-0539	SARS_20240227	XBB.1.23	0.00458716	XBB.1.23
C01-0539	SARS_20240227	EG.1.8	0.00128700	EG.1.8
C01-0584	SARS_20240227	XBB.1.9	0.01056094	XBB.1.9
C01-0584	SARS_20240227	JR.1.1	0.00204918	JR.1.1
C01-0584	SARS_20240227	FL.39	0.00259067	FL.39
C01-0584	SARS_20240227	XBB.1.16.29	0.00261097	XBB.1.16.29
C01-0584	SARS_20240227	FL.2.3	0.00194932	FL.2.3
C01-0584	SARS_20240227	HV.1.10	0.01250000	HV.1.10
C01-0584	SARS_20240227	XCC	0.00165563	XCC,CH.1.1.1,XBB.1.9.1
C01-0584	SARS_20240227	JG.3.2	0.00286123	JG.3.2
C01-0584	SARS_20240227	HK.18	0.00191939	HK.18
C01-0584	SARS_20240227	FL.10.1	0.00323611	FL.10.1
C01-0584	SARS_20240227	BA.5.1.5	0.00144300	BA.5.1.5
C01-0584	SARS_20240227	XAT	0.00325028	XAT,BA.2.3.13,BA.1*
C01-0584	SARS_20240227	BA.2.86.4	0.00139082	BA.2.86.4
C01-0584	SARS_20240227	XDR	0.03666467	XDR
C01-0584	SARS_20240227	FL.1.5.2	0.00272851	FL.1.5.2
C01-0584	SARS_20240227	EG.5.1.13	0.00471698	EG.5.1.13
C01-0584	SARS_20240227	XBB.1.22	0.03449562	XBB.1.22
C01-0584	SARS_20240227	XBW	0.00270149	XBW,XBB.1.5,BQ.1.14
C01-0584	SARS_20240227	JN.1.4	0.13534700	JN.1.4
C01-0584	SARS_20240227	XBB.1.5.34	0.00134590	XBB.1.5.34
C01-0584	SARS_20240227	EG.10.1	0.00275482	EG.10.1
C01-0584	SARS_20240227	FL.37	0.00173661	FL.37
C01-0584	SARS_20240227	FY.4.1.1	0.00306748	FY.4.1.1
C01-0584	SARS_20240227	EG.5.1.7	0.03729704	EG.5.1.7
C01-0584	SARS_20240227	FL.13	0.00411523	FL.13
C01-0584	SARS_20240227	JN.1.18	0.67808251	JN.1.18
E01-0383	SARS_20240227	EG.5.1	0.02824971	EG.5.1
E01-0383	SARS_20240227	XBB.1.16.18	0.00158814	XBB.1.16.18
E01-0383	SARS_20240227	HV.1.10	0.00196464	HV.1.10
E01-0383	SARS_20240227	XBB.2.3.19	0.00182149	XBB.2.3.19,JY
E01-0383	SARS_20240227	HK.1	0.00101010	HK.1
E01-0383	SARS_20240227	JR.1.1	0.00635593	JR.1.1
E01-0383	SARS_20240227	EG.5.1.8	0.02824971	EG.5.1.8
E01-0383	SARS_20240227	XBB.2.3.12	0.00220120	XBB.2.3.12,JU
E01-0383	SARS_20240227	XDD.1	0.00533467	XDD.1
E01-0383	SARS_20240227	HV.1.3	0.08115860	HV.1.3
E01-0383	SARS_20240227	XDJ	0.00489237	XDJ
E01-0383	SARS_20240227	JG.4	0.00426790	JG.4,XCT
E01-0383	SARS_20240227	JM.2	0.00159614	JM.2
E01-0383	SARS_20240227	HK.18	0.00232829	HK.18
E01-0383	SARS_20240227	HN.3	0.38639828	HN.3
E01-0383	SARS_20240227	XCW	0.00160901	XCW,XBB.1.16.15,XBB.2.3.20
E01-0383	SARS_20240227	XBB.2.3.11	0.00220120	XBB.2.3.11,GS
E01-0383	SARS_20240227	XDB	0.00264901	XDB
E01-0383	SARS_20240227	EG.5.1.14	0.01641590	EG.5.1.14
E01-0383	SARS_20240227	EG.5.1.17	0.02824971	EG.5.1.17
E01-0383	SARS_20240227	EG.5.1.13	0.06596090	EG.5.1.13
E01-0383	SARS_20240227	XBB.2.3.5	0.00191388	XBB.2.3.5
E01-0383	SARS_20240227	EG.5.1.6	0.08115860	EG.5.1.6
E01-0383	SARS_20240227	XBB.2.3.14	0.00427350	XBB.2.3.14
E01-0383	SARS_20240227	HV.1	0.08115860	HV.1
E01-0383	SARS_20240227	EG.5.1.7	0.00426136	EG.5.1.7
E01-0383	SARS_20240227	EG.10.1	0.00261506	EG.10.1
E01-0383	SARS_20240227	XBB.2.3.7	0.03448280	XBB.2.3.7
E01-0383	SARS_20240227	XBB.2.3.4	0.00220120	XBB.2.3.4,GZ
E01-0383	SARS_20240227	HV.1.4	0.09841830	HV.1.4
C01-0583	SARS_20240227	XDB	0.00257855	XDB
C01-0583	SARS_20240227	JN.1.4	0.00734394	JN.1.4
C01-0583	SARS_20240227	JN.1.8	0.00343643	JN.1.8
C01-0583	SARS_20240227	EG.5.1.14	0.01016260	EG.5.1.14
C01-0583	SARS_20240227	EG.5.1.17	0.00444861	EG.5.1.17
C01-0583	SARS_20240227	EG.6	0.00526316	EG.6
C01-0583	SARS_20240227	FL.1.5.2	0.00303951	FL.1.5.2
C01-0583	SARS_20240227	JN.1	0.02467614	JN.1
C01-0583	SARS_20240227	EG.5.1.13	0.00647948	EG.5.1.13
C01-0583	SARS_20240227	EG.5.1.6	0.00649350	EG.5.1.6
C01-0583	SARS_20240227	BA.2.19	0.00149701	BA.2.19
C01-0583	SARS_20240227	XBB.1.16.19	0.00379156	XBB.1.16.19,XCV
C01-0583	SARS_20240227	EG.11	0.00722500	EG.11
C01-0583	SARS_20240227	JF.1.1.2	0.00312500	JF.1.1.2
C01-0583	SARS_20240227	HV.1	0.00649350	HV.1
C01-0583	SARS_20240227	EG.5.1.7	0.01492540	EG.5.1.7
C01-0583	SARS_20240227	JN.1.19	0.00140252	JN.1.19
C01-0583	SARS_20240227	JN.1.18	0.22712815	JN.1.18
C01-0583	SARS_20240227	BA.5.1.23	0.00188679	BA.5.1.23
C01-0583	SARS_20240227	EG.10.1	0.14527568	EG.10.1
C01-0583	SARS_20240227	EG.10	0.41354832	EG.10
C01-0583	SARS_20240227	EG.5.1	0.00444861	EG.5.1
C01-0583	SARS_20240227	EG.5.1.11	0.00444861	EG.5.1.11
C01-0583	SARS_20240227	JN.1.22	0.00355872	JN.1.22
C01-0583	SARS_20240227	XDD	0.05007915	XDD
C01-0583	SARS_20240227	JR.1.1	0.00215983	JR.1.1
C01-0583	SARS_20240227	EG.5.1.8	0.00444861	EG.5.1.8
C01-0583	SARS_20240227	BA.5.2.23	0.00169635	BA.5.2.23
C01-0583	SARS_20240227	JN.1.2	0.02467614	JN.1.2
C01-0583	SARS_20240227	XDP	0.00107181	XDP
C01-0573	SARS_20240227	XDC	0.00675676	XDC
C01-0573	SARS_20240227	HV.1.3	0.03534838	HV.1.3
C01-0573	SARS_20240227	XBL	0.00662184	XBL,BA.2.75*,XBB.1.5.57
C01-0573	SARS_20240227	HK.18	0.00105914	HK.18
C01-0573	SARS_20240227	XBB.1.5.45	0.00118203	XBB.1.5.45
C01-0573	SARS_20240227	HK.3.14	0.01986145	HK.3.14
C01-0573	SARS_20240227	EG.5.1.4	0.00772201	EG.5.1.4
C01-0573	SARS_20240227	XBB.1.8	0.00966184	XBB.1.8
C01-0573	SARS_20240227	FL.17	0.00143885	FL.17
C01-0573	SARS_20240227	HK.1	0.00487805	HK.1
C01-0573	SARS_20240227	JN.1.19	0.00190295	JN.1.19
C01-0573	SARS_20240227	FL.2.7	0.00714286	FL.2.7
C01-0573	SARS_20240227	FL.13	0.00438596	FL.13
C01-0573	SARS_20240227	JN.1.7	0.00132979	JN.1.7
C01-0573	SARS_20240227	HK.3.13	0.00158730	HK.3.13
C01-0573	SARS_20240227	JF.1	0.00115143	JF.1
C01-0573	SARS_20240227	XZ	0.00711807	XZ,BA.1*,BA.2*
C01-0573	SARS_20240227	EG.5.1.14	0.01785710	EG.5.1.14
C01-0573	SARS_20240227	JN.1.4	0.20994911	JN.1.4
C01-0573	SARS_20240227	B.1.1.175	0.00106610	B.1.1.175
C01-0573	SARS_20240227	EG.5.1.6	0.03534838	EG.5.1.6
C01-0573	SARS_20240227	HK.29	0.00369004	HK.29
C01-0573	SARS_20240227	FL.18	0.00698791	FL.18
C01-0573	SARS_20240227	HK.4	0.01851850	HK.4
C01-0573	SARS_20240227	BA.2.29	0.00626305	BA.2.29
C01-0573	SARS_20240227	XAD	0.00262467	XAD,BA.2*,BA.1*
C01-0573	SARS_20240227	HK.17	0.01986145	HK.17
C01-0573	SARS_20240227	HV.1	0.03534838	HV.1
C01-0573	SARS_20240227	HK.13.1	0.00386100	HK.13.1
C01-0573	SARS_20240227	BA.2.12	0.00826446	BA.2.12
C01-0573	SARS_20240227	XBB.1.9.4	0.00204499	XBB.1.9.4
C01-0573	SARS_20240227	FL.32.1	0.00182815	FL.32.1
C01-0573	SARS_20240227	JN.1.18	0.37350026	JN.1.18
C01-0573	SARS_20240227	HK.13	0.01986145	HK.13
C01-0573	SARS_20240227	BA.2.3.5	0.00181396	BA.2.3.5
C01-0573	SARS_20240227	JC.6	0.00112528	JC.6
C01-0573	SARS_20240227	FZ.1	0.00144300	FZ.1
C01-0573	SARS_20240227	HK.3	0.01986145	HK.3
C01-0573	SARS_20240227	HK.14	0.01374570	HK.14
C01-0573	SARS_20240227	EG.5.1.1	0.01986145	EG.5.1.1,XCZ,XCN
C01-0573	SARS_20240227	BA.2.3.15	0.00150830	BA.2.3.15
C01-0573	SARS_20240227	BA.2.63	0.00134138	BA.2.63
C01-0573	SARS_20240227	EG.5.1.13	0.00292826	EG.5.1.13
C01-0573	SARS_20240227	BA.2.1	0.03496739	BA.2.1
C01-0573	SARS_20240227	JN.1.4.2	0.00298063	JN.1.4.2
C01-0581	SARS_20240227	XZ	0.01063800	XZ,BA.1*,BA.2*
C01-0581	SARS_20240227	XBB.1.5.58	0.00113636	XBB.1.5.58
C01-0581	SARS_20240227	HP.1	0.00113148	HP.1
C01-0581	SARS_20240227	BA.2.1	0.04597543	BA.2.1
C01-0581	SARS_20240227	XBB.1.16.19	0.00302343	XBB.1.16.19,XCV
C01-0581	SARS_20240227	JN.1.4.2	0.12250500	JN.1.4.2
C01-0581	SARS_20240227	FL.2.4	0.00152905	FL.2.4
C01-0581	SARS_20240227	BF.7.11	0.00176300	BF.7.11
C01-0581	SARS_20240227	BA.2.63	0.00134771	BA.2.63
C01-0581	SARS_20240227	BA.2.86	0.09085855	BA.2.86
C01-0581	SARS_20240227	FL.25	0.00258493	FL.25
C01-0581	SARS_20240227	JN.1.18	0.59325791	JN.1.18
C01-0581	SARS_20240227	XCG	0.00282416	XCG,BA.5.2*,XBB.1
C01-0581	SARS_20240227	EG.11	0.02684956	EG.11
C01-0581	SARS_20240227	HK.3.8	0.00209205	HK.3.8
C01-0581	SARS_20240227	HK.14	0.00636943	HK.14
C01-0581	SARS_20240227	JF.1.1	0.00117292	JF.1.1
C01-0581	SARS_20240227	JN.1.21	0.00130890	JN.1.21
C01-0581	SARS_20240227	XCC	0.00280639	XCC,CH.1.1.1,XBB.1.9.1
C01-0581	SARS_20240227	FL.8	0.00263158	FL.8
C01-0581	SARS_20240227	XBB.1.44	0.00416667	XBB.1.44
C01-0581	SARS_20240227	BA.2.52	0.00141443	BA.2.52
C01-0581	SARS_20240227	HK.4	0.01960780	HK.4
C01-0581	SARS_20240227	FY.6	0.00133958	FY.6
C01-0581	SARS_20240227	XBB.1.10	0.00892857	XBB.1.10
C01-0581	SARS_20240227	XBB.1.5.23	0.00194553	XBB.1.5.23
C01-0581	SARS_20240227	XDD.1	0.01997194	XDD.1
C01-0581	SARS_20240227	XBL.2	0.00469484	XBL.2
C01-0581	SARS_20240227	FL.10.1	0.00101833	FL.10.1
C01-0581	SARS_20240227	HK.18	0.00205822	HK.18
