epi_date	mean_abundance	location_id	target	cal_year	cal_month	cal_week	epi_year	epi_week	rolling_mean	rolling_mean_basis	abundance_fold_change	abundance_level	trend_slope	trend_level	spike_slope
2024.39	1.52662144557299	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	9	39	2024	39	0.927427469348262	0.909211461461353	0.0200349518885641	4	-0.1851635	5	0.6597634
2024.4	1.24168622796309	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	9	39	2024	40	1.05017477491733	0.956444449277825	0.0979987135795213	4	0.3013245	5	-0.2849352
2024.41	0.410730979508084	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	10	40	2024	41	1.01147415077863	0.903975596415038	0.118917540241025	4	0.6597634	5	-0.8309552
2024.42	0.861422023609503	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	10	42	2024	42	1.01011516916341	0.881234520779106	0.146250113159849	4	-0.2849352	5	0.450691
2024.43	0.396109851659494	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	10	43	2024	43	0.727487270685042	0.834642599794377	-0.128384687213106	4	-0.8309552	5	-0.4653121
2024.44	0.634251471493405	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	10	43	2024	44	0.575628581567621	0.831707364863511	-0.307895293602352	4	0.450691	5	0.2381416
2024.45	1.8707539842758	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	11	45	2024	45	0.940634332759551	0.927655600582764	0.0139908950785545	4	-0.4653121	5	1.2365025
2024.46	1.35216516708223	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	11	45	2024	46	1.06332011862773	0.971897186144648	0.0940664648343559	4	0.2381416	5	-0.5185888
2024.47	1.09384704354618	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	11	46	2024	47	1.2377544165994	0.964223052210903	0.283680590047408	4	1.2365025	5	-0.2583182
2024.48	1.49707336532808	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	11	48	2024	48	1.45345989005807	1.02642108218101	0.416046411449057	4	-0.5185888	5	0.4032264
2024.49	6.23715286189644	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	12	49	2024	49	2.54505960946323	1.49905603100047	0.697774837518687	5	-0.2583182	5	4.7400795
2024.5	8.42981580513229	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	12	50	2024	50	4.31447226897575	2.1293025189223	1.02623733858138	5	0.403226399999999	5	2.1926629
2024.51	7.24739745186358	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	12	51	2024	51	5.8528598710551	2.60603385277985	1.245887890064	5	4.7400795	7	-1.1824183
2024.52	8.16402832746278	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2024	12	52	2024	52	7.51959861158877	3.18289569440482	1.36250236688792	5	2.1926629	6	0.916630800000002
2025.01	11.3571785748834	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	1	1	2025	1	8.79960503983551	4.0950996606861	1.14881340356958	5	-1.1824183	5	3.1931503
2025.02	20.7654370823515	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	1	2	2025	2	11.8835103591403	5.75376758224793	1.06534417479852	5	0.916630800000001	5	9.4082585
2025.03	8.44814424976073	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	1	2	2025	3	12.1836970586146	6.42477044875637	0.896363014957674	5	3.1931503	6	-12.3172929
2025.04	19.0913402330504	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	1	3	2025	4	14.9155250350115	7.96286117888612	0.873136389035726	5	9.4082585	7	10.643196
2025.05	12.3657439549807	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	1	4	2025	5	15.1676663800358	8.83744367644486	0.716295677274122	5	-12.3172929	3	-6.7255962
2025.06	14.6802577350927	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	2	5	2025	6	13.6463715432212	9.9481180571124	0.371754081010799	4	10.643196	7	2.3145137
2025.07	16.3410525203245	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	2	7	2025	7	15.6195986108621	11.2187185135106	0.392280106863504	4	-6.7255962	3	1.6607948
2025.08	16.5739350206313	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	2	7	2025	8	14.9902473077573	12.4751236514525	0.201611120384521	4	2.3145137	6	0.232882500000003
2025.09	9.59510109031716	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	2	8	2025	9	14.2975865915914	12.7549526704876	0.120943915744445	4	1.6607948	6	-6.97883389999999
2025.1	9.04873122638115	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	3	9	2025	10	12.8897049644135	12.8065289555917	0.00649481284978088	4	0.2328825	5	-0.546369899999997
2025.11	14.2241610812013	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	3	10	2025	11	12.3604821046327	13.3879259247031	-0.0767440622131472	4	-6.9788339	3	5.1754299
2025.12	25.1657904149497	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	3	11	2025	12	14.5084459532123	14.8047394319937	-0.0200134207118222	4	-0.546369899999997	5	10.9416293
2025.13	5.25999584315254	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	3	13	2025	13	13.4246696414212	14.2966408710161	-0.0609913361790279	4	5.1754299	7	-19.9057946
2025.14	4.60529990936776	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	4	13	2025	14	12.3138118121678	12.9499627732675	-0.0491237675534391	4	10.9416293	7	-0.6546959
2025.15	3.25397049088986	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	4	14	2025	15	9.57126416458996	12.5171149600283	-0.235345828878738	4	-19.9057946	3	-1.3513294
2025.16	3.46874087156161	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	4	16	2025	16	4.14700177874294	11.2152316799042	-0.63023485407139	3	-0.654695900000001	5	0.2147704
2025.17	6.41544038230316	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	4	17	2025	17	4.4358629135306	10.7193730488477	-0.586182615968625	3	-1.3513294	5	2.9466995
2025.18	6.69046136034966	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	5	18	2025	18	4.95715327627607	10.0535566842858	-0.506925416352967	3	0.2147704	5	0.275021000000002
2025.19	4.54976224532922	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	5	18	2025	19	5.28110121488591	9.07094916136953	-0.417800593858849	4	2.9466995	6	-2.1406992
2025.2	1.95356168080887	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	5	20	2025	20	4.90230641719773	7.85258471638433	-0.375707923663769	4	0.275021	5	-2.5962005
2025.21	1.94028656803696	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	5	20	2025	21	3.78351796363118	7.21468350619431	-0.475580881630807	4	-2.1406992	4	-0.0132750999999999
2025.22	1.4846188780831	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	5	22	2025	22	2.48205734306454	6.5843408105028	-0.623036319884086	3	-2.5962005	4	-0.4556677
2025.23	1.27198329359792	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	6	23	2025	23	1.66261260513171	5.50499266153586	-0.697980958857836	3	-0.0132751000000004	5	-0.2126356
2025.24	1.93309586568173	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	6	24	2025	24	1.65749615134993	3.56893478243019	-0.53557678904368	3	-0.4556677	5	0.6611126
2025.25	1.96828709277231	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	6	24	2025	25	1.66449628253376	3.29462571989851	-0.494784408292351	4	-0.2126356	5	0.0351912000000002
2025.26	0.805594554079531	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	6	26	2025	26	1.49474020153287	2.97798360695782	-0.498069701243308	4	0.6611126	5	-1.1626925
2025.27	0.954911081622799	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	7	27	2025	27	1.41547214853909	2.78639532285223	-0.492005984603012	4	0.0351911999999996	5	0.1493165
2025.28	1.06729951392981	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	7	28	2025	28	1.19902306060111	2.58627520971625	-0.536389995891944	3	-1.1626925	5	0.1123884
2025.29	2.40611751599525	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	7	29	2025	29	1.30848066640685	2.25216497085726	-0.419012069125295	4	0.1493165	5	1.338818
2025.3	0.95064223447415	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	7	30	2025	30	1.3447425865055	1.77384671036763	-0.241905978320526	4	0.1123884	5	-1.4554753
2025.31	0.702251204018374	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	7	31	2025	31	1.2815776171044	1.45322079025839	-0.1181122471579	4	1.338818	5	-0.248391
2025.32	0.95825603760612	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	8	31	2025	32	1.25431674802347	1.37027865332483	-0.0846265137532355	4	-1.4554753	5	0.2560048
2025.33	1.18926556825236	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	8	33	2025	33	0.950103761087751	1.30769357000945	-0.273450766389495	4	-0.248391	5	0.2310096
2025.34	1.38002739264755	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	8	34	2025	34	1.0574500506311	1.29897761288982	-0.185936662696901	4	0.2560048	5	0.1907618
2025.35	0.737918401038735	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	8	35	2025	35	1.06636684988619	1.25447220517655	-0.149947806347682	4	0.2310096	5	-0.642109
2025.36	0.634336978982165	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	9	35	2025	36	0.985387085230201	1.14624229795159	-0.14033264433606	4	0.1907618	5	-0.1035814
2025.37	0.471902123144623	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	9	37	2025	37	0.806046223953268	1.02154355048262	-0.210952657307209	4	-0.642109	5	-0.1624349
2025.38	0.68095422584906	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	9	38	2025	38	0.631277932253646	1.01115685646341	-0.37568743343977	4	-0.1035814	5	0.2090521
2025.39	0.651983766474921	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	9	38	2025	39	0.609794273612693	0.985912913534421	-0.381492761438099	4	-0.1624349	5	-0.0289703999999998
2025.4	0.783133716727364	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	10	40	2025	40	0.646993458048993	0.962232430434217	-0.327612084580198	4	0.2090521	5	0.1311499
2025.41	0.716871287500689	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	10	40	2025	41	0.708235749138009	0.821461911393004	-0.137834950938858	4	-0.0289704	5	-0.0662623999999998
2025.42	0.543044353790763	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	10	42	2025	42	0.673758281123435	0.787495421336055	-0.144428954291131	4	0.1311499	5	-0.1738269
2025.43	0.881503881617972	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	10	43	2025	43	0.731138309909198	0.802433144469355	-0.0888483172106562	4	-0.0662623999999999	5	0.3384595
2025.44	0.733908817817828	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	10	43	2025	44	0.718832085181814	0.783737542820331	-0.0828152973314903	4	-0.1738269	5	-0.1475951
2025.45	1.30925930772749	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	11	45	2025	45	0.866929090238514	0.793737021109925	0.0922119885831209	4	0.3384595	5	0.5753505
2025.46	0.733723442804033	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	11	46	2025	46	0.914598862491831	0.739878358622966	0.236147607012116	4	-0.1475951	5	-0.5755359
2025.47	1.13474834324477	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	11	46	2025	47	0.977909977898531	0.772947520473469	0.265169952676105	4	0.5753505	5	0.4010249
2025.48	1.55435513063166	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	11	47	2025	48	1.18302155610199	0.849615699777593	0.39241960384168	4	-0.5755359	5	0.4196068
2025.49	2.01447823534402	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	12	49	2025	49	1.35932628800612	0.978163709127542	0.389671560416558	4	0.4010249	5	0.4601231
2025.5	2.5861781417865	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	12	49	2025	50	1.82243996275174	1.136932368789	0.602944918080668	5	0.4196068	5	0.5716999
2025.51	4.74467501929024	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	12	51	2025	51	2.7249216317631	1.47798997319027	0.843667197471782	5	0.4601231	5	2.1584969
2025.52	3.93309581428607	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	12	51	2025	52	3.31960680267671	1.7404868146535	0.90728638374522	5	0.5716999	5	-0.8115792
2025.53	4.39146016967304	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2025	12	52	2025	53	3.91385228625896	2.04670255483453	0.912272145756613	5	2.1584969	6	0.4583644
2026.01	7.370662698063	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	1	1	2026	1	5.10997342532809	2.61567075019055	0.953599635946472	5	-0.811579200000001	5	2.9792025
2026.02	9.96579085625268	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	1	2	2026	2	6.4152523845687	3.37269466474344	0.902114784249735	5	0.4583644	5	2.5951282
2026.03	3.35900640788576	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	1	4	2026	3	6.27173003296862	3.5914527972491	0.746293321124114	5	2.9792025	6	-6.6067845
2026.04	37.3937797167182	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	1	5	2026	4	14.5223099197299	6.59849616466499	1.20085146029136	5	2.5951282	6	34.0347733
2026.05	4.666264039756	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	2	5	2026	5	13.8462102551532	6.92620788107766	0.999104054179618	5	-6.6067845	3	-32.7275157
2026.06	3.77721405511505	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	2	6	2026	6	12.2990660548688	7.14641335706685	0.721012407252741	5	34.0347733	7	-0.889049899999999
2026.07	1.35440572437924	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	2	7	2026	7	11.7979158839921	7.12975090654581	0.654744469846833	5	-32.7275157	3	-2.4228084
2026.08	5.04212397113262	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	2	9	2026	8	3.71000194759573	7.38205471786153	-0.497429633159037	4	-0.8890499	5	3.6877183
2026.09	6.90276463274458	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	3	10	2026	9	4.26912709584287	7.7417702587747	-0.448559314840925	4	-2.4228084	4	1.8606406
2026.1	9.72408685305807	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	3	10	2026	10	5.75584529532863	8.15672124492202	-0.294343263365542	4	3.6877183	6	2.8213223
2026.11	4.92368501700383	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	3	12	2026	11	6.64816511848477	8.2392703451485	-0.193112394667401	4	1.8606406	6	-4.8004019
2026.12	8.5623803849162	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	3	12	2026	12	7.52822922193067	8.5868470297521	-0.123283645807766	4	2.8213223	6	3.6386954
2026.13	11.6598572043036	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	3	13	2026	13	8.71750236482042	8.94427990527215	-0.0253544771466796	4	-4.8004019	3	3.0974768
2026.14	8.67585574013264	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	4	14	2026	14	8.45544458658906	8.83678531226214	-0.0431537841192007	4	3.6386954	6	-2.9840015
2026.15	7.63936748630312	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	4	15	2026	15	9.13436520391388	9.19348206879692	-0.00643030186393536	4	3.0974768	6	-1.0364882
2026.16	5.21687424150565	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	4	17	2026	16	8.29798866806125	6.51207327919588	0.274246820067402	4	-2.9840015	4	-2.4224933
2026.17	1.48587567338949	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	4	17	2026	17	5.75449328533272	6.247040915332	-0.0788449502212205	4	-1.0364882	5	-3.7309985
2026.18	2.45511203675448	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	5	19	2026	18	4.19930735948818	6.13686574713529	-0.315724421468983	4	-2.4224933	4	0.9692363
2026.19	2.97811808996252	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	5	19	2026	19	3.03399501040303	6.27217511093389	-0.516277055926889	3	-3.7309985	4	0.523006100000001
2026.2	2.46953725536303	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	5	21	2026	20	2.34716076386738	6.05779288461976	-0.612538624450726	3	0.969236300000001	5	-0.5085808
2026.21	2.4870419027784	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	5	22	2026	21	2.59745232121461	5.68981599045591	-0.54349098009996	3	0.5230061	5	0.0175046000000006
2026.22	1.32562972889424	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	6	23	2026	22	2.31508174424955	4.98994456344226	-0.536050608415475	3	-0.508580800000001	5	-1.1614122
2026.23	1.00950067825872	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	6	23	2026	23	1.82292739132359	4.6637625352135	-0.609129457694367	3	0.0175045999999997	5	-0.316128999999999
2026.24	0.512491418418584	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	6	24	2026	24	1.33366593208748	3.99293845467203	-0.665993867116335	3	-1.1614122	5	-0.4970093
2026.25	1.61819799204254	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	6	26	2026	25	1.11645495440352	3.15613352031695	-0.646258642983076	3	-0.316129	5	1.1057066
2026.26	1.04757900665246	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	6	26	2026	26	1.04694227384307	2.52044379252693	-0.58461986855361	3	-0.4970093	5	-0.570619
2026.27	1.46590487880318	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	7	28	2026	27	1.16104332397919	2.00598857523527	-0.421211397555932	4	1.1057066	5	0.4183259
2026.28	0.872571939051895	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	7	28	2026	28	1.25106345413752	1.64396338336413	-0.238995547712624	4	-0.570619	5	-0.593333
2026.29	1.32984771251655	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	7	29	2026	29	1.17897588425602	1.63096105329138	-0.277128119106969	4	0.4183259	5	0.4572758
2026.3	1.18177876751917	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	7	30	2026	30	1.2125258244727	1.52484994752177	-0.204822857197635	4	-0.593333	5	-0.1480689
2026.31	1.85662024159172	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	8	32	2026	31	1.31020466516983	1.43139179349087	-0.0846638417742262	4	0.4572758	5	0.6748414
2026.32	1.10983890213058	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	8	33	2026	32	1.36952140593951	1.31808359738817	0.0390246936182686	4	-0.1480689	5	-0.7467813
2026.33	1.62449607511174	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	8	34	2026	33	1.4431834965883	1.24620477841595	0.158062881465385	4	0.6748414	5	0.5146572
2026.34	0.784098450073802	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	8	34	2026	34	1.34376341722696	1.20107717184758	0.118798565757347	4	-0.7467813	5	-0.8403976
2026.35	1.14593089513326	StarCityWWTP-01	Respiratory Syncitial Virus, Human	2026	8	35	2026	35	1.16609108061234	1.21244635658712	-0.0382328469403479	4	0.5146572	5	0.3618324
2021.38	18.5848765480737	WheelingWWTP-01	SARS-CoV-2	2021	9	38	2021	38	NA	NA	NA	1	NA	NA	NA
2021.4	21.5497403577962	WheelingWWTP-01	SARS-CoV-2	2021	10	40	2021	40	NA	NA	NA	1	NA	1	2.9648639
2021.46	37.9118783442466	WheelingWWTP-01	SARS-CoV-2	2021	11	46	2021	46	NA	NA	NA	1	NA	1	16.3621379
2021.47	32.2251023711767	WheelingWWTP-01	SARS-CoV-2	2021	11	47	2021	47	27.5678994053233	NA	NA	1	2.9648639	5	-5.6867759
2021.48	40.3946669535555	WheelingWWTP-01	SARS-CoV-2	2021	12	49	2021	48	33.0203470066937	NA	NA	1	16.3621379	6	8.16956460000001
2021.49	41.5258616329015	WheelingWWTP-01	SARS-CoV-2	2021	12	49	2021	49	38.0143773254701	NA	NA	1	-5.68677590000001	5	1.1311946
2021.5	99.5534403421695	WheelingWWTP-01	SARS-CoV-2	2021	12	50	2021	50	53.4247678249508	NA	NA	1	8.16956460000001	5	58.0275787
2021.51	24.0281874123438	WheelingWWTP-01	SARS-CoV-2	2021	12	52	2021	51	51.3755390852426	NA	NA	1	1.13119460000001	5	-75.5252529
2021.52	47.5914936070984	WheelingWWTP-01	SARS-CoV-2	2021	12	52	2021	52	53.1747457486283	NA	NA	1	58.0275787	7	23.5633062
2022.01	10.7659342063373	WheelingWWTP-01	SARS-CoV-2	2022	1	1	2022	1	45.4847638919873	NA	NA	1	-75.5252529	3	-36.8255594
2022.02	146.610795887284	WheelingWWTP-01	SARS-CoV-2	2022	1	2	2022	2	57.2491027782659	NA	NA	1	23.5633062	6	135.8448617
2022.03	150.535849956735	WheelingWWTP-01	SARS-CoV-2	2022	1	3	2022	3	88.8760184143638	55.9398189683099	0.588779156841969	5	-36.8255594	4	3.92505410000003
2022.04	170.615243499897	WheelingWWTP-01	SARS-CoV-2	2022	1	4	2022	4	119.631955887563	68.6090162142952	0.743676888091528	5	135.8448617	7	20.0793935
2022.05	126.300135862444	WheelingWWTP-01	SARS-CoV-2	2022	1	5	2022	5	148.51550630159	77.3382158396824	0.920337891029887	5	3.92505410000001	5	-44.3151076
2022.06	69.068300499853	WheelingWWTP-01	SARS-CoV-2	2022	2	6	2022	6	129.129882454732	79.9345843526497	0.615444472508248	5	20.0793935	6	-57.2318354
2022.07	13.0536998952841	WheelingWWTP-01	SARS-CoV-2	2022	2	7	2022	7	94.7593449393694	78.3369674796586	0.20963764603187	4	-44.3151075999999	4	-56.0146006
2022.08	20.9922670509621	WheelingWWTP-01	SARS-CoV-2	2022	2	8	2022	8	57.3536008271357	76.7201008211092	-0.252430585813892	4	-57.2318354	3	7.9385672
2022.09	20.7476365577388	WheelingWWTP-01	SARS-CoV-2	2022	3	9	2022	9	30.9654760009595	74.9885820648456	-0.587064121652781	3	-56.0146006	3	-0.244630499999999
2022.1	40.6200725525942	WheelingWWTP-01	SARS-CoV-2	2022	3	10	2022	10	23.8534190141448	70.077468082381	-0.659613572423829	3	7.93856719999999	5	19.872436
2022.11	7.57672660551934	WheelingWWTP-01	SARS-CoV-2	2022	3	11	2022	11	22.4841756917036	68.7065130151456	-0.672750446718971	3	-0.244630499999995	5	-33.043346
2022.12	4.69616178704205	WheelingWWTP-01	SARS-CoV-2	2022	3	12	2022	12	18.4101493757236	65.1319020301409	-0.717340522817774	3	19.872436	6	-2.8805648
2022.13	6.95829125353701	WheelingWWTP-01	SARS-CoV-2	2022	3	13	2022	13	14.9628130496731	64.8145984507409	-0.769144399451231	3	-33.043346	4	2.2621295
2022.14	3.80009425232307	WheelingWWTP-01	SARS-CoV-2	2022	4	14	2022	14	5.75781847460535	52.9137066478275	-0.891184745137454	3	-2.8805648	5	-3.158197
2022.15	4.40601357194418	WheelingWWTP-01	SARS-CoV-2	2022	4	15	2022	15	4.96514021621156	40.7362202824282	-0.878114852536938	3	2.2621295	5	0.6059193
2022.16	307.9472288683	WheelingWWTP-01	SARS-CoV-2	2022	4	16	2022	16	80.777906986526	52.1805523964618	0.54804622175681	5	-3.15819700000002	5	303.5412153
2022.17	17.8001343051625	WheelingWWTP-01	SARS-CoV-2	2022	4	17	2022	17	83.4883677494324	43.1388856000217	0.935339000722595	5	0.60591930000001	5	-290.1470946
2022.18	43.1193209957028	WheelingWWTP-01	SARS-CoV-2	2022	5	18	2022	18	93.3181744352773	40.9764706413425	1.27735998183127	5	303.5412153	7	25.3191867
2022.19	141.358969395713	WheelingWWTP-01	SARS-CoV-2	2022	5	19	2022	19	127.556413391219	51.6685764330449	1.46874255489726	5	-290.1470946	3	98.2396484
2022.2	74.489466617385	WheelingWWTP-01	SARS-CoV-2	2022	5	20	2022	20	69.1919728284907	56.1266763969135	0.232782293025562	4	25.3191867	6	-66.8695028
2022.21	64.8053076468061	WheelingWWTP-01	SARS-CoV-2	2022	5	21	2022	21	80.9432661639016	59.7981489876691	0.353608222565431	4	98.2396484	7	-9.68415899999998
2022.22	71.0679898645013	WheelingWWTP-01	SARS-CoV-2	2022	5	22	2022	22	87.9304333811012	62.335475430328	0.410600188321023	4	-66.8695028	3	6.26268230000001
2022.23	97.2861431701438	WheelingWWTP-01	SARS-CoV-2	2022	6	23	2022	23	76.912226824709	69.8112601440467	0.101716638061115	4	-9.68415899999997	5	26.2181533
2022.24	59.9667357844962	WheelingWWTP-01	SARS-CoV-2	2022	6	24	2022	24	73.2815441164868	74.4171413105012	-0.015259887359502	4	6.2626823	5	-37.3194074
2022.25	16.0498203116855	WheelingWWTP-01	SARS-CoV-2	2022	6	25	2022	25	61.0926722827067	75.1747687320136	-0.1873247724846	4	26.2181533	6	-43.9169155
2022.26	66.0133455034973	WheelingWWTP-01	SARS-CoV-2	2022	6	26	2022	26	59.8290111924557	80.3592063362781	-0.255480312459907	4	-37.3194074	4	49.9635252
2022.27	46.2479144981578	WheelingWWTP-01	SARS-CoV-2	2022	7	27	2022	27	47.0694540244592	83.8460314134626	-0.43862037080384	4	-43.9169155	4	-19.765431
2022.28	103.09778531006	WheelingWWTP-01	SARS-CoV-2	2022	7	28	2022	28	57.8522164058502	66.775244450276	-0.133627785534657	4	49.9635252	7	56.8498708
2022.29	101.639350238973	WheelingWWTP-01	SARS-CoV-2	2022	7	29	2022	29	79.2495988876722	73.7618457780935	0.0743982617529409	4	-19.765431	4	-1.4584351
2022.3	337.069320327792	WheelingWWTP-01	SARS-CoV-2	2022	7	30	2022	30	147.013592593746	98.2576790557677	0.496204612265532	4	56.8498708	7	235.4299701
2022.31	295.194128174653	WheelingWWTP-01	SARS-CoV-2	2022	8	31	2022	31	209.25014601287	111.077275620679	0.883824975393198	5	-1.4584351	5	-41.8751920999999
2022.32	302.842334493519	WheelingWWTP-01	SARS-CoV-2	2022	8	32	2022	32	259.186283308734	130.106681277024	0.992105868543934	5	235.4299701	7	7.64820630000001
2022.33	328.361178948186	WheelingWWTP-01	SARS-CoV-2	2022	8	33	2022	33	315.866740486038	152.069670552139	1.07711859530687	5	-41.8751921000001	4	25.5188444000001
2022.34	224.358498990572	WheelingWWTP-01	SARS-CoV-2	2022	8	34	2022	34	287.689035151733	164.843879645978	0.745221210332947	5	7.64820629999995	5	-104.0026799
2022.35	208.018947019013	WheelingWWTP-01	SARS-CoV-2	2022	8	35	2022	35	265.895239862822	174.071613300051	0.52750488619011	5	25.5188444000001	6	-16.339552
2022.36	400.698435170822	WheelingWWTP-01	SARS-CoV-2	2022	9	36	2022	36	290.359265032148	202.465921582244	0.434114258651674	4	-104.0026799	3	192.6794882
2022.37	312.417118296163	WheelingWWTP-01	SARS-CoV-2	2022	9	37	2022	37	286.373249869143	227.163196414284	0.260649851690215	4	-16.339552	4	-88.2813168999999
2022.38	308.165817346814	WheelingWWTP-01	SARS-CoV-2	2022	9	38	2022	38	307.325079458203	247.342569067894	0.242507832826157	4	192.6794882	7	-4.25130099999993
2022.39	35.2010854547975	WheelingWWTP-01	SARS-CoV-2	2022	9	39	2022	39	264.120614067149	246.421999980947	0.071822378227473	4	-88.2813169000001	3	-272.9647318
2022.4	342.359913038651	WheelingWWTP-01	SARS-CoV-2	2022	10	40	2022	40	249.535983534106	266.360510624996	-0.0631644948097321	4	-4.25130100000008	5	307.1588275
