,geo_value,time_value,value,location_name
10163,54087,2021-07-10,0.0,Roane County
10164,54089,2021-07-10,0.0,Summers County
10165,54091,2021-07-10,0.0,Taylor County
10166,54093,2021-07-10,,Tucker County
10167,54095,2021-07-10,0.0,Tyler County
10168,54097,2021-07-10,0.1428571428571428,Upshur County
10169,54099,2021-07-10,,Wayne County
10170,54101,2021-07-10,0.0,Webster County
10171,54103,2021-07-10,0.1428571428571428,Wetzel County
10172,54105,2021-07-10,,Wirt County
10173,54107,2021-07-10,0.4285714285714285,Wood County
10174,54109,2021-07-10,,Wyoming County
10175,54001,2021-07-11,0.0,Barbour County
10176,54003,2021-07-11,0.7142857,Berkeley County
10177,54005,2021-07-11,0.0,Boone County
10178,54007,2021-07-11,0.0,Braxton County
10179,54009,2021-07-11,,Brooke County
10180,54011,2021-07-11,0.9047619,Cabell County
10181,54013,2021-07-11,0.0,Calhoun County
10182,54015,2021-07-11,,Clay County
10183,54017,2021-07-11,,Doddridge County
10184,54019,2021-07-11,0.0,Fayette County
10185,54021,2021-07-11,,Gilmer County
10186,54023,2021-07-11,0.0,Grant County
10187,54025,2021-07-11,0.2857143,Greenbrier County
10188,54027,2021-07-11,0.0,Hampshire County
10189,54029,2021-07-11,0.0,Hancock County
10190,54031,2021-07-11,,Hardy County
10191,54033,2021-07-11,1.0,Harrison County
10192,54035,2021-07-11,0.0,Jackson County
10193,54037,2021-07-11,0.23809520000000003,Jefferson County
10194,54039,2021-07-11,1.0952381000000002,Kanawha County
10195,54041,2021-07-11,0.0,Lewis County
10196,54043,2021-07-11,,Lincoln County
10197,54045,2021-07-11,0.2857143,Logan County
10198,54047,2021-07-11,0.0952381,McDowell County
10199,54049,2021-07-11,,Marion County
10200,54051,2021-07-11,0.0,Marshall County
10201,54053,2021-07-11,0.0,Mason County
10202,54055,2021-07-11,0.3809524,Mercer County
10203,54057,2021-07-11,0.0,Mineral County
10204,54059,2021-07-11,,Mingo County
10205,54061,2021-07-11,0.6666667,Monongalia County
10206,54063,2021-07-11,,Monroe County
10207,54065,2021-07-11,0.047619,Morgan County
10208,54067,2021-07-11,0.3809524,Nicholas County
10209,54069,2021-07-11,0.6666667,Ohio County
10210,54071,2021-07-11,,Pendleton County
10211,54073,2021-07-11,,Pleasants County
10212,54075,2021-07-11,0.0,Pocahontas County
10213,54077,2021-07-11,0.0,Preston County
10214,54079,2021-07-11,,Putnam County
10215,54081,2021-07-11,0.3333333,Raleigh County
10216,54083,2021-07-11,0.0952381,Randolph County
10217,54085,2021-07-11,,Ritchie County
10218,54087,2021-07-11,0.0,Roane County
10219,54089,2021-07-11,0.0,Summers County
10220,54091,2021-07-11,0.0,Taylor County
10221,54093,2021-07-11,,Tucker County
10222,54095,2021-07-11,0.0,Tyler County
10223,54097,2021-07-11,0.14285710000000001,Upshur County
10224,54099,2021-07-11,,Wayne County
10225,54101,2021-07-11,0.0,Webster County
10226,54103,2021-07-11,0.14285710000000001,Wetzel County
10227,54105,2021-07-11,,Wirt County
10228,54107,2021-07-11,0.47619049999999996,Wood County
10229,54109,2021-07-11,,Wyoming County
10230,54001,2021-07-12,0.0,Barbour County
10231,54003,2021-07-12,0.8571429,Berkeley County
10232,54005,2021-07-12,0.0,Boone County
10233,54007,2021-07-12,0.0,Braxton County
10234,54009,2021-07-12,,Brooke County
10235,54011,2021-07-12,1.0952381000000002,Cabell County
10236,54013,2021-07-12,0.0,Calhoun County
10237,54015,2021-07-12,,Clay County
10238,54017,2021-07-12,,Doddridge County
10239,54019,2021-07-12,0.0,Fayette County
10240,54021,2021-07-12,,Gilmer County
10241,54023,2021-07-12,0.0,Grant County
10242,54025,2021-07-12,0.2857143,Greenbrier County
10243,54027,2021-07-12,0.0,Hampshire County
10244,54029,2021-07-12,0.0,Hancock County
10245,54031,2021-07-12,,Hardy County
10246,54033,2021-07-12,1.0,Harrison County
10247,54035,2021-07-12,0.0,Jackson County
10248,54037,2021-07-12,0.1904762,Jefferson County
10249,54039,2021-07-12,1.3333333,Kanawha County
10250,54041,2021-07-12,0.0,Lewis County
10251,54043,2021-07-12,,Lincoln County
10252,54045,2021-07-12,0.2857143,Logan County
10253,54047,2021-07-12,0.047619,McDowell County
10254,54049,2021-07-12,,Marion County
10255,54051,2021-07-12,0.0,Marshall County
10256,54053,2021-07-12,0.0,Mason County
10257,54055,2021-07-12,0.47619049999999996,Mercer County
10258,54057,2021-07-12,0.0,Mineral County
10259,54059,2021-07-12,,Mingo County
10260,54061,2021-07-12,0.7619048,Monongalia County
10261,54063,2021-07-12,,Monroe County
10262,54065,2021-07-12,0.0952381,Morgan County
10263,54067,2021-07-12,0.47619049999999996,Nicholas County
10264,54069,2021-07-12,0.47619049999999996,Ohio County
10265,54071,2021-07-12,,Pendleton County
10266,54073,2021-07-12,,Pleasants County
10267,54075,2021-07-12,0.0,Pocahontas County
10268,54077,2021-07-12,0.0,Preston County
10269,54079,2021-07-12,,Putnam County
10270,54081,2021-07-12,0.23809520000000003,Raleigh County
10271,54083,2021-07-12,0.047619,Randolph County
10272,54085,2021-07-12,,Ritchie County
10273,54087,2021-07-12,0.0,Roane County
10274,54089,2021-07-12,0.0,Summers County
10275,54091,2021-07-12,0.0,Taylor County
10276,54093,2021-07-12,,Tucker County
10277,54095,2021-07-12,0.0,Tyler County
10278,54097,2021-07-12,0.14285710000000001,Upshur County
10279,54099,2021-07-12,,Wayne County
10280,54101,2021-07-12,0.0,Webster County
10281,54103,2021-07-12,0.14285710000000001,Wetzel County
10282,54105,2021-07-12,,Wirt County
10283,54107,2021-07-12,0.5238095,Wood County
10284,54109,2021-07-12,,Wyoming County
10285,54001,2021-07-13,0.0,Barbour County
10286,54003,2021-07-13,1.0,Berkeley County
10287,54005,2021-07-13,0.0,Boone County
10288,54007,2021-07-13,0.0,Braxton County
10289,54009,2021-07-13,,Brooke County
10290,54011,2021-07-13,1.2857142857142858,Cabell County
10291,54013,2021-07-13,0.0,Calhoun County
10292,54015,2021-07-13,,Clay County
10293,54017,2021-07-13,,Doddridge County
10294,54019,2021-07-13,0.0,Fayette County
10295,54021,2021-07-13,,Gilmer County
10296,54023,2021-07-13,0.0,Grant County
10297,54025,2021-07-13,0.2857142857142857,Greenbrier County
10298,54027,2021-07-13,0.0,Hampshire County
10299,54029,2021-07-13,0.0,Hancock County
10300,54031,2021-07-13,,Hardy County
10301,54033,2021-07-13,1.0,Harrison County
10302,54035,2021-07-13,0.0,Jackson County
10303,54037,2021-07-13,0.1428571428571428,Jefferson County
10304,54039,2021-07-13,1.5714285714285714,Kanawha County
10305,54041,2021-07-13,0.0,Lewis County
10306,54043,2021-07-13,,Lincoln County
10307,54045,2021-07-13,0.2857142857142857,Logan County
10308,54047,2021-07-13,0.0,McDowell County
10309,54049,2021-07-13,,Marion County
10310,54051,2021-07-13,0.0,Marshall County
10311,54053,2021-07-13,0.0,Mason County
10312,54055,2021-07-13,0.5714285714285714,Mercer County
10313,54057,2021-07-13,0.0,Mineral County
10314,54059,2021-07-13,,Mingo County
10315,54061,2021-07-13,0.8571428571428571,Monongalia County
10316,54063,2021-07-13,,Monroe County
10317,54065,2021-07-13,0.1428571428571428,Morgan County
10318,54067,2021-07-13,0.5714285714285714,Nicholas County
10319,54069,2021-07-13,0.2857142857142857,Ohio County
10320,54071,2021-07-13,,Pendleton County
10321,54073,2021-07-13,,Pleasants County
10322,54075,2021-07-13,0.0,Pocahontas County
10323,54077,2021-07-13,0.0,Preston County
10324,54079,2021-07-13,,Putnam County
10325,54081,2021-07-13,0.1428571428571428,Raleigh County
10326,54083,2021-07-13,0.0,Randolph County
10327,54085,2021-07-13,,Ritchie County
10328,54087,2021-07-13,0.0,Roane County
10329,54089,2021-07-13,0.0,Summers County
10330,54091,2021-07-13,0.0,Taylor County
10331,54093,2021-07-13,,Tucker County
10332,54095,2021-07-13,0.0,Tyler County
10333,54097,2021-07-13,0.1428571428571428,Upshur County
10334,54099,2021-07-13,,Wayne County
10335,54101,2021-07-13,0.0,Webster County
10336,54103,2021-07-13,0.1428571428571428,Wetzel County
10337,54105,2021-07-13,,Wirt County
10338,54107,2021-07-13,0.5714285714285714,Wood County
10339,54109,2021-07-13,,Wyoming County
10340,54001,2021-07-14,0.0,Barbour County
10341,54003,2021-07-14,0.9285714,Berkeley County
10342,54005,2021-07-14,0.10714289999999999,Boone County
10343,54007,2021-07-14,0.0,Braxton County
10344,54009,2021-07-14,,Brooke County
10345,54011,2021-07-14,1.2857143,Cabell County
10346,54013,2021-07-14,0.0,Calhoun County
10347,54015,2021-07-14,,Clay County
10348,54017,2021-07-14,,Doddridge County
10349,54019,2021-07-14,0.07142860000000001,Fayette County
10350,54021,2021-07-14,,Gilmer County
10351,54023,2021-07-14,0.0,Grant County
10352,54025,2021-07-14,0.2142857,Greenbrier County
10353,54027,2021-07-14,0.0,Hampshire County
10354,54029,2021-07-14,0.0,Hancock County
10355,54031,2021-07-14,,Hardy County
10356,54033,2021-07-14,0.9642857,Harrison County
10357,54035,2021-07-14,0.035714300000000004,Jackson County
10358,54037,2021-07-14,0.10714289999999999,Jefferson County
10359,54039,2021-07-14,1.3571429,Kanawha County
10360,54041,2021-07-14,0.0,Lewis County
10361,54043,2021-07-14,,Lincoln County
10362,54045,2021-07-14,0.3928571,Logan County
10363,54047,2021-07-14,0.0,McDowell County
10364,54049,2021-07-14,,Marion County
10365,54051,2021-07-14,0.0,Marshall County
10366,54053,2021-07-14,0.0,Mason County
10367,54055,2021-07-14,0.5357143,Mercer County
10368,54057,2021-07-14,0.0,Mineral County
10369,54059,2021-07-14,,Mingo County
10370,54061,2021-07-14,0.7142857,Monongalia County
10371,54063,2021-07-14,,Monroe County
10372,54065,2021-07-14,0.14285710000000001,Morgan County
10373,54067,2021-07-14,0.5357143,Nicholas County
10374,54069,2021-07-14,0.25,Ohio County
10375,54071,2021-07-14,,Pendleton County
10376,54073,2021-07-14,,Pleasants County
10377,54075,2021-07-14,0.0,Pocahontas County
10378,54077,2021-07-14,0.0,Preston County
10379,54079,2021-07-14,,Putnam County
10380,54081,2021-07-14,0.10714289999999999,Raleigh County
10381,54083,2021-07-14,0.0,Randolph County
10382,54085,2021-07-14,,Ritchie County
10383,54087,2021-07-14,0.10714289999999999,Roane County
10384,54089,2021-07-14,0.0,Summers County
10385,54091,2021-07-14,0.0,Taylor County
10386,54093,2021-07-14,,Tucker County
10387,54095,2021-07-14,0.0,Tyler County
10388,54097,2021-07-14,0.14285710000000001,Upshur County
10389,54099,2021-07-14,,Wayne County
10390,54101,2021-07-14,0.0,Webster County
10391,54103,2021-07-14,0.10714289999999999,Wetzel County
10392,54105,2021-07-14,,Wirt County
10393,54107,2021-07-14,0.4642857,Wood County
10394,54109,2021-07-14,,Wyoming County
10395,54001,2021-07-15,0.0,Barbour County
10396,54003,2021-07-15,0.8571429,Berkeley County
10397,54005,2021-07-15,0.2142857,Boone County
10398,54007,2021-07-15,0.0,Braxton County
10399,54009,2021-07-15,,Brooke County
10400,54011,2021-07-15,1.2857143,Cabell County
10401,54013,2021-07-15,0.0,Calhoun County
10402,54015,2021-07-15,,Clay County
10403,54017,2021-07-15,,Doddridge County
10404,54019,2021-07-15,0.14285710000000001,Fayette County
10405,54021,2021-07-15,,Gilmer County
10406,54023,2021-07-15,0.0,Grant County
10407,54025,2021-07-15,0.14285710000000001,Greenbrier County
10408,54027,2021-07-15,0.0,Hampshire County
10409,54029,2021-07-15,0.0,Hancock County
10410,54031,2021-07-15,,Hardy County
10411,54033,2021-07-15,0.9285714,Harrison County
10412,54035,2021-07-15,0.07142860000000001,Jackson County
10413,54037,2021-07-15,0.07142860000000001,Jefferson County
10414,54039,2021-07-15,1.1428571,Kanawha County
10415,54041,2021-07-15,0.0,Lewis County
10416,54043,2021-07-15,,Lincoln County
10417,54045,2021-07-15,0.5,Logan County
10418,54047,2021-07-15,0.0,McDowell County
10419,54049,2021-07-15,,Marion County
10420,54051,2021-07-15,0.0,Marshall County
10421,54053,2021-07-15,0.0,Mason County
10422,54055,2021-07-15,0.5,Mercer County
10423,54057,2021-07-15,0.0,Mineral County
10424,54059,2021-07-15,,Mingo County
10425,54061,2021-07-15,0.5714286,Monongalia County
10426,54063,2021-07-15,,Monroe County
10427,54065,2021-07-15,0.14285710000000001,Morgan County
10428,54067,2021-07-15,0.5,Nicholas County
10429,54069,2021-07-15,0.2142857,Ohio County
10430,54071,2021-07-15,,Pendleton County
10431,54073,2021-07-15,,Pleasants County
10432,54075,2021-07-15,0.0,Pocahontas County
10433,54077,2021-07-15,0.0,Preston County
10434,54079,2021-07-15,,Putnam County
10435,54081,2021-07-15,0.07142860000000001,Raleigh County
10436,54083,2021-07-15,0.0,Randolph County
10437,54085,2021-07-15,,Ritchie County
10438,54087,2021-07-15,0.2142857,Roane County
10439,54089,2021-07-15,0.0,Summers County
10440,54091,2021-07-15,0.0,Taylor County
10441,54093,2021-07-15,,Tucker County
10442,54095,2021-07-15,0.0,Tyler County
10443,54097,2021-07-15,0.14285710000000001,Upshur County
10444,54099,2021-07-15,,Wayne County
10445,54101,2021-07-15,0.0,Webster County
10446,54103,2021-07-15,0.07142860000000001,Wetzel County
10447,54105,2021-07-15,,Wirt County
10448,54107,2021-07-15,0.3571429,Wood County
10449,54109,2021-07-15,,Wyoming County
10450,54001,2021-07-16,0.0,Barbour County
10451,54003,2021-07-16,0.7857143,Berkeley County
10452,54005,2021-07-16,0.32142859999999995,Boone County
10453,54007,2021-07-16,0.0,Braxton County
10454,54009,2021-07-16,,Brooke County
10455,54011,2021-07-16,1.2857143,Cabell County
10456,54013,2021-07-16,0.0,Calhoun County
10457,54015,2021-07-16,,Clay County
10458,54017,2021-07-16,,Doddridge County
10459,54019,2021-07-16,0.2142857,Fayette County
10460,54021,2021-07-16,,Gilmer County
10461,54023,2021-07-16,0.0,Grant County
10462,54025,2021-07-16,0.07142860000000001,Greenbrier County
10463,54027,2021-07-16,0.0,Hampshire County
10464,54029,2021-07-16,0.0,Hancock County
10465,54031,2021-07-16,,Hardy County
10466,54033,2021-07-16,0.8928571,Harrison County
10467,54035,2021-07-16,0.10714289999999999,Jackson County
10468,54037,2021-07-16,0.035714300000000004,Jefferson County
10469,54039,2021-07-16,0.9285714,Kanawha County
10470,54041,2021-07-16,0.0,Lewis County
10471,54043,2021-07-16,,Lincoln County
10472,54045,2021-07-16,0.6071429,Logan County
10473,54047,2021-07-16,0.0,McDowell County
10474,54049,2021-07-16,,Marion County
10475,54051,2021-07-16,0.0,Marshall County
10476,54053,2021-07-16,0.0,Mason County
10477,54055,2021-07-16,0.4642857,Mercer County
10478,54057,2021-07-16,0.0,Mineral County
10479,54059,2021-07-16,,Mingo County
10480,54061,2021-07-16,0.4285714,Monongalia County
10481,54063,2021-07-16,,Monroe County
10482,54065,2021-07-16,0.14285710000000001,Morgan County
10483,54067,2021-07-16,0.4642857,Nicholas County
10484,54069,2021-07-16,0.1785714,Ohio County
10485,54071,2021-07-16,,Pendleton County
10486,54073,2021-07-16,,Pleasants County
10487,54075,2021-07-16,0.0,Pocahontas County
10488,54077,2021-07-16,0.0,Preston County
10489,54079,2021-07-16,,Putnam County
10490,54081,2021-07-16,0.035714300000000004,Raleigh County
10491,54083,2021-07-16,0.0,Randolph County
10492,54085,2021-07-16,,Ritchie County
10493,54087,2021-07-16,0.32142859999999995,Roane County
10494,54089,2021-07-16,0.0,Summers County
10495,54091,2021-07-16,0.0,Taylor County
10496,54093,2021-07-16,,Tucker County
10497,54095,2021-07-16,0.0,Tyler County
10498,54097,2021-07-16,0.14285710000000001,Upshur County
10499,54099,2021-07-16,,Wayne County
10500,54101,2021-07-16,0.0,Webster County
10501,54103,2021-07-16,0.035714300000000004,Wetzel County
10502,54105,2021-07-16,,Wirt County
10503,54107,2021-07-16,0.25,Wood County
10504,54109,2021-07-16,,Wyoming County
10505,54001,2021-07-17,0.0,Barbour County
10506,54003,2021-07-17,0.7142857142857143,Berkeley County
10507,54005,2021-07-17,0.4285714285714285,Boone County
10508,54007,2021-07-17,0.0,Braxton County
10509,54009,2021-07-17,,Brooke County
10510,54011,2021-07-17,1.2857142857142858,Cabell County
10511,54013,2021-07-17,0.0,Calhoun County
10512,54015,2021-07-17,,Clay County
10513,54017,2021-07-17,,Doddridge County
10514,54019,2021-07-17,0.2857142857142857,Fayette County
10515,54021,2021-07-17,,Gilmer County
10516,54023,2021-07-17,0.0,Grant County
10517,54025,2021-07-17,0.0,Greenbrier County
10518,54027,2021-07-17,0.0,Hampshire County
10519,54029,2021-07-17,0.0,Hancock County
10520,54031,2021-07-17,,Hardy County
10521,54033,2021-07-17,0.8571428571428571,Harrison County
10522,54035,2021-07-17,0.1428571428571428,Jackson County
10523,54037,2021-07-17,0.0,Jefferson County
10524,54039,2021-07-17,0.7142857142857143,Kanawha County
10525,54041,2021-07-17,0.0,Lewis County
10526,54043,2021-07-17,,Lincoln County
10527,54045,2021-07-17,0.7142857142857143,Logan County
10528,54047,2021-07-17,0.0,McDowell County
10529,54049,2021-07-17,,Marion County
10530,54051,2021-07-17,0.0,Marshall County
10531,54053,2021-07-17,0.0,Mason County
10532,54055,2021-07-17,0.4285714285714285,Mercer County
10533,54057,2021-07-17,0.0,Mineral County
10534,54059,2021-07-17,,Mingo County
10535,54061,2021-07-17,0.2857142857142857,Monongalia County
10536,54063,2021-07-17,,Monroe County
10537,54065,2021-07-17,0.1428571428571428,Morgan County
10538,54067,2021-07-17,0.4285714285714285,Nicholas County
10539,54069,2021-07-17,0.1428571428571428,Ohio County
10540,54071,2021-07-17,,Pendleton County
10541,54073,2021-07-17,,Pleasants County
10542,54075,2021-07-17,0.0,Pocahontas County
10543,54077,2021-07-17,0.0,Preston County
10544,54079,2021-07-17,,Putnam County
10545,54081,2021-07-17,0.0,Raleigh County
10546,54083,2021-07-17,0.0,Randolph County
10547,54085,2021-07-17,,Ritchie County
10548,54087,2021-07-17,0.4285714285714285,Roane County
10549,54089,2021-07-17,0.0,Summers County
10550,54091,2021-07-17,0.0,Taylor County
10551,54093,2021-07-17,,Tucker County
10552,54095,2021-07-17,0.0,Tyler County
10553,54097,2021-07-17,0.1428571428571428,Upshur County
10554,54099,2021-07-17,,Wayne County
10555,54101,2021-07-17,0.0,Webster County
10556,54103,2021-07-17,0.0,Wetzel County
10557,54105,2021-07-17,,Wirt County
10558,54107,2021-07-17,0.1428571428571428,Wood County
10559,54109,2021-07-17,,Wyoming County
10560,54001,2021-07-18,0.0,Barbour County
10561,54003,2021-07-18,0.6938776,Berkeley County
10562,54005,2021-07-18,0.36734690000000003,Boone County
10563,54007,2021-07-18,0.0,Braxton County
10564,54009,2021-07-18,,Brooke County
10565,54011,2021-07-18,1.3673468999999998,Cabell County
10566,54013,2021-07-18,0.0,Calhoun County
10567,54015,2021-07-18,,Clay County
10568,54017,2021-07-18,,Doddridge County
10569,54019,2021-07-18,0.2653061,Fayette County
10570,54021,2021-07-18,,Gilmer County
10571,54023,2021-07-18,0.0,Grant County
10572,54025,2021-07-18,0.0408163,Greenbrier County
10573,54027,2021-07-18,0.0,Hampshire County
10574,54029,2021-07-18,0.0,Hancock County
10575,54031,2021-07-18,,Hardy County
10576,54033,2021-07-18,0.8979591999999998,Harrison County
10577,54035,2021-07-18,0.122449,Jackson County
10578,54037,2021-07-18,0.020408199999999998,Jefferson County
10579,54039,2021-07-18,0.6734694,Kanawha County
10580,54041,2021-07-18,0.020408199999999998,Lewis County
10581,54043,2021-07-18,,Lincoln County
10582,54045,2021-07-18,0.6530611999999999,Logan County
10583,54047,2021-07-18,0.0,McDowell County
10584,54049,2021-07-18,,Marion County
10585,54051,2021-07-18,0.0408163,Marshall County
10586,54053,2021-07-18,0.0,Mason County
10587,54055,2021-07-18,0.4897959,Mercer County
10588,54057,2021-07-18,0.0,Mineral County
10589,54059,2021-07-18,,Mingo County
10590,54061,2021-07-18,0.3469388,Monongalia County
10591,54063,2021-07-18,,Monroe County
10592,54065,2021-07-18,0.122449,Morgan County
10593,54067,2021-07-18,0.4081633,Nicholas County
10594,54069,2021-07-18,0.16326529999999997,Ohio County
10595,54071,2021-07-18,,Pendleton County
10596,54073,2021-07-18,,Pleasants County
10597,54075,2021-07-18,0.0,Pocahontas County
10598,54077,2021-07-18,0.020408199999999998,Preston County
10599,54079,2021-07-18,,Putnam County
10600,54081,2021-07-18,0.14285710000000001,Raleigh County
10601,54083,2021-07-18,0.0408163,Randolph County
10602,54085,2021-07-18,,Ritchie County
10603,54087,2021-07-18,0.36734690000000003,Roane County
10604,54089,2021-07-18,0.0,Summers County
10605,54091,2021-07-18,0.0,Taylor County
10606,54093,2021-07-18,,Tucker County
10607,54095,2021-07-18,0.0,Tyler County
10608,54097,2021-07-18,0.1836735,Upshur County
10609,54099,2021-07-18,,Wayne County
10610,54101,2021-07-18,0.0,Webster County
10611,54103,2021-07-18,0.0,Wetzel County
10612,54105,2021-07-18,,Wirt County
10613,54107,2021-07-18,0.122449,Wood County
10614,54109,2021-07-18,,Wyoming County
10615,54001,2021-07-19,0.0,Barbour County
10616,54003,2021-07-19,0.6734694,Berkeley County
10617,54005,2021-07-19,0.3061224,Boone County
10618,54007,2021-07-19,0.0,Braxton County
10619,54009,2021-07-19,,Brooke County
10620,54011,2021-07-19,1.4489796,Cabell County
10621,54013,2021-07-19,0.0,Calhoun County
10622,54015,2021-07-19,,Clay County
10623,54017,2021-07-19,,Doddridge County
10624,54019,2021-07-19,0.244898,Fayette County
10625,54021,2021-07-19,,Gilmer County
10626,54023,2021-07-19,0.0,Grant County
10627,54025,2021-07-19,0.0816327,Greenbrier County
10628,54027,2021-07-19,0.0,Hampshire County
10629,54029,2021-07-19,0.0,Hancock County
10630,54031,2021-07-19,,Hardy County
10631,54033,2021-07-19,0.9387754999999999,Harrison County
10632,54035,2021-07-19,0.1020408,Jackson County
10633,54037,2021-07-19,0.0408163,Jefferson County
10634,54039,2021-07-19,0.6326531,Kanawha County
10635,54041,2021-07-19,0.0408163,Lewis County
10636,54043,2021-07-19,,Lincoln County
10637,54045,2021-07-19,0.5918366999999999,Logan County
10638,54047,2021-07-19,0.0,McDowell County
10639,54049,2021-07-19,,Marion County
10640,54051,2021-07-19,0.0816327,Marshall County
10641,54053,2021-07-19,0.0,Mason County
10642,54055,2021-07-19,0.5510204000000001,Mercer County
10643,54057,2021-07-19,0.0,Mineral County
10644,54059,2021-07-19,,Mingo County
10645,54061,2021-07-19,0.4081633,Monongalia County
10646,54063,2021-07-19,,Monroe County
10647,54065,2021-07-19,0.1020408,Morgan County
10648,54067,2021-07-19,0.3877551,Nicholas County
10649,54069,2021-07-19,0.1836735,Ohio County
10650,54071,2021-07-19,,Pendleton County
10651,54073,2021-07-19,,Pleasants County
10652,54075,2021-07-19,0.0,Pocahontas County
10653,54077,2021-07-19,0.0408163,Preston County
10654,54079,2021-07-19,,Putnam County
10655,54081,2021-07-19,0.2857143,Raleigh County
10656,54083,2021-07-19,0.0816327,Randolph County
10657,54085,2021-07-19,,Ritchie County
10658,54087,2021-07-19,0.3061224,Roane County
10659,54089,2021-07-19,0.0,Summers County
10660,54091,2021-07-19,0.0,Taylor County
10661,54093,2021-07-19,,Tucker County
10662,54095,2021-07-19,0.0,Tyler County
10663,54097,2021-07-19,0.22448979999999996,Upshur County
10664,54099,2021-07-19,,Wayne County
10665,54101,2021-07-19,0.0,Webster County
10666,54103,2021-07-19,0.0,Wetzel County
10667,54105,2021-07-19,,Wirt County
10668,54107,2021-07-19,0.1020408,Wood County
10669,54109,2021-07-19,,Wyoming County
10670,54001,2021-07-20,0.0,Barbour County
10671,54003,2021-07-20,0.6530611999999999,Berkeley County
10672,54005,2021-07-20,0.244898,Boone County
10673,54007,2021-07-20,0.0,Braxton County
10674,54009,2021-07-20,,Brooke County
10675,54011,2021-07-20,1.5306122,Cabell County
10676,54013,2021-07-20,0.0,Calhoun County
10677,54015,2021-07-20,,Clay County
10678,54017,2021-07-20,,Doddridge County
10679,54019,2021-07-20,0.22448979999999996,Fayette County
10680,54021,2021-07-20,,Gilmer County
10681,54023,2021-07-20,0.0,Grant County
10682,54025,2021-07-20,0.122449,Greenbrier County
10683,54027,2021-07-20,0.0,Hampshire County
10684,54029,2021-07-20,0.0,Hancock County
10685,54031,2021-07-20,,Hardy County
10686,54033,2021-07-20,0.9795918,Harrison County
10687,54035,2021-07-20,0.0816327,Jackson County
10688,54037,2021-07-20,0.0612245,Jefferson County
10689,54039,2021-07-20,0.5918366999999999,Kanawha County
10690,54041,2021-07-20,0.0612245,Lewis County
10691,54043,2021-07-20,,Lincoln County
10692,54045,2021-07-20,0.5306122,Logan County
10693,54047,2021-07-20,0.0,McDowell County
10694,54049,2021-07-20,,Marion County
10695,54051,2021-07-20,0.122449,Marshall County
10696,54053,2021-07-20,0.0,Mason County
10697,54055,2021-07-20,0.6122449000000001,Mercer County
10698,54057,2021-07-20,0.0,Mineral County
10699,54059,2021-07-20,,Mingo County
10700,54061,2021-07-20,0.46938779999999997,Monongalia County
10701,54063,2021-07-20,,Monroe County
10702,54065,2021-07-20,0.0816327,Morgan County
10703,54067,2021-07-20,0.36734690000000003,Nicholas County
10704,54069,2021-07-20,0.2040816,Ohio County
10705,54071,2021-07-20,,Pendleton County
10706,54073,2021-07-20,,Pleasants County
10707,54075,2021-07-20,0.0,Pocahontas County
10708,54077,2021-07-20,0.0612245,Preston County
10709,54079,2021-07-20,,Putnam County
10710,54081,2021-07-20,0.4285714,Raleigh County
10711,54083,2021-07-20,0.122449,Randolph County
10712,54085,2021-07-20,,Ritchie County
10713,54087,2021-07-20,0.244898,Roane County
10714,54089,2021-07-20,0.0,Summers County
10715,54091,2021-07-20,0.0,Taylor County
10716,54093,2021-07-20,,Tucker County
10717,54095,2021-07-20,0.0,Tyler County
10718,54097,2021-07-20,0.2653061,Upshur County
10719,54099,2021-07-20,,Wayne County
10720,54101,2021-07-20,0.0,Webster County
10721,54103,2021-07-20,0.0,Wetzel County
10722,54105,2021-07-20,,Wirt County
10723,54107,2021-07-20,0.0816327,Wood County
10724,54109,2021-07-20,,Wyoming County
10725,54001,2021-07-21,0.0,Barbour County
10726,54003,2021-07-21,0.6326531,Berkeley County
10727,54005,2021-07-21,0.1836735,Boone County
10728,54007,2021-07-21,0.0,Braxton County
10729,54009,2021-07-21,,Brooke County
10730,54011,2021-07-21,1.6122448999999999,Cabell County
10731,54013,2021-07-21,0.0,Calhoun County
10732,54015,2021-07-21,,Clay County
10733,54017,2021-07-21,,Doddridge County
10734,54019,2021-07-21,0.2040816,Fayette County
10735,54021,2021-07-21,,Gilmer County
10736,54023,2021-07-21,0.0,Grant County
10737,54025,2021-07-21,0.16326529999999997,Greenbrier County
10738,54027,2021-07-21,0.0,Hampshire County
10739,54029,2021-07-21,0.0,Hancock County
10740,54031,2021-07-21,,Hardy County
10741,54033,2021-07-21,1.0204082,Harrison County
10742,54035,2021-07-21,0.0612245,Jackson County
10743,54037,2021-07-21,0.0816327,Jefferson County
10744,54039,2021-07-21,0.5510204000000001,Kanawha County
10745,54041,2021-07-21,0.0816327,Lewis County
10746,54043,2021-07-21,,Lincoln County
10747,54045,2021-07-21,0.46938779999999997,Logan County
10748,54047,2021-07-21,0.0,McDowell County
10749,54049,2021-07-21,,Marion County
10750,54051,2021-07-21,0.16326529999999997,Marshall County
10751,54053,2021-07-21,0.0,Mason County
10752,54055,2021-07-21,0.6734694,Mercer County
10753,54057,2021-07-21,0.0,Mineral County
10754,54059,2021-07-21,,Mingo County
10755,54061,2021-07-21,0.5306122,Monongalia County
10756,54063,2021-07-21,,Monroe County
10757,54065,2021-07-21,0.0612245,Morgan County
10758,54067,2021-07-21,0.3469388,Nicholas County
10759,54069,2021-07-21,0.22448979999999996,Ohio County
