Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
P01-0029	WWTP	StMarysWWTP-01	P01-0029	Pleasants	Sample	Composite		03/07/2022 11:34 AM	03/08/2022	03/04/2022 10:30 AM	03/05/2022 10:30 AM	JL	3/10/22		7.2			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.245	Processing	Complete
B01-0109	WWTP	CharlestonWWTP-01	B01-0109	Kanawha	Sample	Composite		03/23/2022 07:00 AM	03/25/2022	03/22/2022 07:00 AM	03/23/2022 07:00 AM	JL	3/30/22		6.92			Pass	SARS-CoV-2 N1	8507.412057	SARS-CoV-2 N2	11343.59971	9.169	Processing	Complete
H01-0127	WWTP	MoundsvilleWWTP-01	H01-0127	Marshall	Sample	Composite		02/13/2022 08:15 AM	02/18/2022	02/12/2022 08:00 AM	02/13/2022 08:00 AM	AJ	2/22/22		6.82			Pass	SARS-CoV-2 N1	32934.39902	SARS-CoV-2 N2	8231.173754	2.2	Processing	Complete
R01-0087	WWTP	HuttonsvilleWWTP-01	R01-0087	Randolph	Sample	Composite		07/07/2022 08:00 AM	07/08/2022	07/06/2022 08:00 AM	07/07/2022 08:00 AM	JL	2022-07-11		7.14			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.129	Processing	Complete
K01-0014	WWTP	ParkersburgWWTP-01	K01-0014	Wood	Sample	Composite		02/24/2022 06:23 AM	03/02/2022	02/23/2022 06:23 AM	02/24/2022 06:23 AM	AJ	3/2/22		6.87			Pass	SARS-CoV-2 N1	129151.5563	SARS-CoV-2 N2	150361.9713	8.247	Processing	Complete
A1001	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	03/08/2021 12:00 PM	03/12/2021	03/08/2021 12:00 PM	03/08/2021 12:00 PM	MVS	3/16/21					Pass	SARS-CoV-2 N1	17430	SARS-CoV-2 N2	5820	8.776	Processing	Complete
E02-0082	WWTP	AthensWWTP-01	G	Mercer	Sample	Composite		02/04/2022 08:00 AM	02/11/2022	02/04/2022 08:00 AM	02/05/2022 08:00 AM	AJ	2/16/22		7.05			Pass	SARS-CoV-2 N1	76059.17931	SARS-CoV-2 N2	47520.80664	0.725	Processing	Complete
N02-0016	WWTP	ClarksburgWWTP-01	Sample	Harrison	Sample	Composite		03/03/2022 07:00 AM	03/08/2022	03/02/2022 07:00 AM	03/03/2022 07:00 AM	JL	3/10/22		7.2			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	4995.740466	11.8	Processing	Complete
A02-0409	WVU Morgantown	OaklandE-02	A02-0409	Monongalia	Sample	Composite	GZ	05/06/2022 09:55 AM	05/06/2022	05/04/2022 09:00 AM	05/06/2022 09:00 AM	AJ	5/9/22		7.13			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Processing
G01-0232	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		07/17/2022 08:45 AM	07/21/2022	07/16/2022 09:00 AM	07/17/2022 08:00 AM	AJ	2022-07-25					Pass	SARS-CoV-2 N1	121760.762482881	SARS-CoV-2 N2	115954.605638981	0.628	Processing	Complete
R01-0084	WWTP	HuttonsvilleWWTP-01	Sample	Randolph	Sample	Composite		09/01/2022 08:15 AM	09/07/2022	08/31/2022 09:00 AM	09/01/2022 09:00 AM	AJ	2022-09-08					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.169	Processing	Processing
H01-0124	WWTP	MoundsvilleWWTP-01	G	Marshall	Sample	Composite		02/08/2022 08:15 AM	02/11/2022	02/07/2022 08:00 AM	02/08/2022 08:00 AM	AJ	2/16/22		7.14			Pass	SARS-CoV-2 N1	86072.19592	SARS-CoV-2 N2	91457.58525	1.8	Processing	Complete
R02-0024	WWTP	ElkinsWWTP-01	R02-0024	Randolph	Sample	Composite		06/25/2022 06:00 AM	06/29/2022	06/24/2022 06:00 AM	06/25/2022 06:00 AM	AJ	2022-06-30		7.24			Pass	SARS-CoV-2 N1	39318.9020454884	SARS-CoV-2 N2	63365.2954548596	1.94	Processing	Complete
L01-0051	WWTP	WestUnionWWTP-01	L01-0051	Doddridge	Sample	Composite		03/31/2022 09:00 AM	04/06/2022	03/30/2022 09:00 AM	03/31/2022 09:00 AM	AJ	4/7/22		6.7			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.306	Processing	Complete
K01-0099	WWTP	ParkersburgWWTP-01	K01-0099	Wood	Sample	Composite		06/08/2022 06:28 AM	06/15/2022	06/07/2022 06:28 AM	06/08/2022 06:28 AM	AJ	2022-06-15		7.12			Pass	SARS-CoV-2 N1	307593.548297882	SARS-CoV-2 N2	316949.894428253	7.533	Processing	Complete
A01-0016	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	08/26/2021 11:55 PM	08/27/2021	08/26/2021 12:00 AM	08/26/2021 11:55 PM	JL	9/2/21		6.97			Pass	SARS-CoV-2 N1	111546.0849	SARS-CoV-2 N2	62324.9042	8.963	Processing	Complete
E01-0055	WWTP	PrincetonWWTP-01	G	Mercer	Sample	Composite	TT	02/01/2022 09:20 AM	02/03/2022	01/31/2022 09:05 AM	02/01/2022 09:20 AM	AJ	2/10/22		6.85			Pass	SARS-CoV-2 N1	369364.7575	SARS-CoV-2 N2	391193.7743	2.434	Processing	Complete
A03-0074	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	BL	11/09/2021 09:25 AM	11/10/2021	11/08/2021 06:00 AM	11/08/2021 02:00 PM	JL	11/29/21		7.24			Pass	SARS-CoV-2 N1	60502.75505	SARS-CoV-2 N2	54996.45025		Rejected: No Flow	Complete
E01-0022	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite		12/15/2021 07:40 AM	12/16/2021	12/14/2021 07:40 AM	12/15/2021 07:40 AM	AJ	12/21/21		7.13			Pass	SARS-CoV-2 N1	91314.74733	SARS-CoV-2 N2	40559.77508	1.985	Processing	Complete
C1-0188			Sample																					Processing	Processing
M03-0125	WWTP	ManningtonWWTP-01	Sample	Marion	Sample	Composite		07/27/2022 11:00 AM	08/03/2022	07/26/2022 11:00 AM	07/27/2022 11:00 AM	AJ	2022-08-04					Pass	SARS-CoV-2 N1	159856.373369694	SARS-CoV-2 N2	168286.757469177	0.183	Processing	Complete
A04-0123	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		07/27/2022 08:00 AM	07/28/2022	07/26/2022 08:00 AM	07/27/2022 08:00 AM	AJ	2022-08-01					Pass	SARS-CoV-2 N1	3139890.71846008	SARS-CoV-2 N2	3185397.44853973	0.543	Processing	Complete
Q01-0100	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		08/13/2022 08:00 AM	08/19/2022	08/12/2022 08:00 AM	08/13/2022 08:00 AM	AJ	2022-08-23					Pass	SARS-CoV-2 N1	103033.911287785	SARS-CoV-2 N2	122792.742401361	0.5675	Processing	Complete
C01-0131	WWTP	WheelingWWTP-01	C01-0131	Ohio	Sample	Composite	GZ	03/22/2022 07:00 AM	03/29/2022	03/21/2022 07:00 AM	03/22/2022 07:00 AM	AJ	3/30/22		6.46			Pass	SARS-CoV-2 N1	8848.678367	SARS-CoV-2 N2	14748.8351	7.149	Processing	Complete
G01-0038	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite	TD	01/04/2022 08:40 AM	01/06/2022	01/03/2022 09:00 AM	01/04/2022 08:00 AM	AJ	1/12/22		7.39			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	14326.36036	1.573	Processing	Complete
E02-0173	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		08/04/2022 08:00 AM	08/08/2022	08/03/2022 08:00 AM	08/04/2022 08:00 AM	AJ	2022-08-10					Pass	SARS-CoV-2 N1	103835.823386908	SARS-CoV-2 N2	81363.0209863186	0.12	Processing	Complete
N03-0001	WWTP	SalemWWTP-01	N03-0001	Harrison	Sample	Composite		03/14/2022 07:30 AM	03/16/2022	03/13/2022 07:30 AM	03/14/2022 07:30 AM	AJ	3/28/22		6.95			Pass	SARS-CoV-2 N1	19860.25818	SARS-CoV-2 N2	9928.952716	0.639	Processing	Complete
J01-0048	WWTP	AlpineLakeWWTP-01	J01-0048	Preston	Sample	Composite		05/13/2022 07:50 AM	05/18/2022	05/12/2022 07:30 AM	05/13/2022 07:30 AM	AJ	2022-05-19		7.22			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.162	Processing	Complete
R01-0020	WWTP	HuttonsvilleWWTP-01	R01-0020	Randolph	Sample	Composite		04/28/2022 08:30 AM	05/04/2022	04/27/2022 09:00 AM	04/28/2022 08:30 AM	AJ	5/5/22		6.82			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.158	Processing	Complete
H01-0180	WWTP	MoundsvilleWWTP-01	H01-0180	Marshall	Sample	Composite		04/07/2022 08:00 AM	04/08/2022	04/06/2022 08:00 AM	04/07/2022 08:00 AM	AJ	4/11/22		6.91			Pass	SARS-CoV-2 N1	2846.589731	SARS-CoV-2 N2	2846.589731	3.7	Processing	Complete
A01-0253	WWTP	StarCityWWTP-01	A01-0253	Monongalia	Sample	Composite		05/15/2022 12:00 AM	05/17/2022	05/14/2022 12:00 AM	05/15/2022 12:00 AM	AJ	2022-05-18		6.97			Fail: Missing Required Data	SARS-CoV-2 N1	445861.088633537	SARS-CoV-2 N2	428718.738555907	7.8	Processing	Complete
A02-0393	WVU Morgantown	Evansdale-01	A02-0393	Monongalia	Sample	Composite	GZ	03/11/2022 10:06 AM	03/11/2022	03/09/2022 09:00 AM	03/11/2022 09:00 AM	AJ	3/14/22		6.89			Pass	SARS-CoV-2 N1	5600.930862	SARS-CoV-2 N2	5600.930862		Processing	Complete
H01-0229	WWTP	MoundsvilleWWTP-01	H01-0229	Marshall	Sample	Composite		05/26/2022 08:00 AM	05/27/2022	05/25/2022 08:00 AM	05/26/2022 08:00 AM	AJ	2022-06-01		6.86			Pass	SARS-CoV-2 N1	47545.9648668765	SARS-CoV-2 N2	2160.0104123354	1.6	Processing	Complete
L01-0139	WWTP	WestUnionWWTP-01	L01-0139	Doddridge	Sample	Composite		06/04/2022 09:00 AM	06/08/2022	06/03/2022 09:00 AM	06/04/2022 09:00 AM	AJ	2022-06-09		7.47			Pass	SARS-CoV-2 N1	273919.644355774	SARS-CoV-2 N2	267271.383404732	0.206	Processing	Complete
G02-0019	WVU Keyser	PotomacState-01	Sample	Mineral	Sample	Composite		12/01/2021 10:30 AM	12/03/2021	11/29/2021 02:00 PM	12/01/2021 10:30 AM	AJ	12/9/21		7.08			Pass	SARS-CoV-2 N1	12655.6645	SARS-CoV-2 N2	10124.22625		Rejected: No Flow	Complete
J01-0013	WWTP	AlpineLakeWWTP-01	J01-0013	Preston	Sample	Composite		03/24/2022 07:30 AM	03/30/2022	03/23/2022 07:30 AM	03/24/2022 07:30 AM	AJ	3/31/22		7.33			Pass	SARS-CoV-2 N1	8707.128838	SARS-CoV-2 N2	5804.551542	0.131	Processing	Complete
S01-0019	WWTP	FollansbeeWWTP-01	S01-0019	Brooke	Sample	Composite		05/19/2022 06:00 AM	06/02/2022	05/18/2022 06:00 AM	05/19/2022 06:00 AM	AJ	2022-06-06		6.54			Pass	SARS-CoV-2 N1	253942.908346653	SARS-CoV-2 N2	299362.034797668	0.783	Processing	Complete
B01-0204	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		09/07/2022 08:00 AM	09/09/2022	09/06/2022 07:00 AM	09/07/2022 07:00 AM	AJ						Pass					9.24	Processing	Processing
C01-0059	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	12/15/2021 07:00 AM	12/21/2021	12/14/2021 07:00 AM	12/15/2021 07:00 AM	AJ	12/28/21		6.95			Pass	SARS-CoV-2 N1	218471.3209	SARS-CoV-2 N2	111757.675	7.516	Processing	Complete
R01-0006	WWTP	HuttonsvilleWWTP-01	R01-0006	Randolph	Sample	Composite		05/19/2022 08:45 AM	05/27/2022	05/18/2022 09:00 AM	05/19/2022 08:30 AM	AJ	2022-06-01		6.75			Pass	SARS-CoV-2 N1	5015.16865566373	SARS-CoV-2 N2	27590.8558443189	0.176	Processing	Complete
E02-0065	WWTP	AthensWWTP-01	E02-0065	Mercer	Sample	Composite		03/10/2022 08:00 AM	03/11/2022	03/09/2022 08:00 AM	03/10/2022 08:00 AM	JL	3/18/22		7.25			Pass	SARS-CoV-2 N1	2244.812194	SARS-CoV-2 N2	4489.744361	0.39	Processing	Complete
A1070	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	06/14/2021 11:55 PM	06/18/2021	06/14/2021 12:00 AM	06/14/2021 11:55 PM	JL	7/7/21		6.37			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	11.975	Processing	Complete
A02-0548	WVU Morgantown	TowersBB-01	Sample	Monongalia	Sample	Composite	GZ	08/17/2022 09:20 AM	08/17/2022	08/15/2022 09:00 AM	08/17/2022 09:00 AM	AJ	2022-08-18					Pass	SARS-CoV-2 N1	882385.536432266	SARS-CoV-2 N2	884842.243194579		Processing	Complete
N03-0070	WWTP	SalemWWTP-01	N03-0070	Harrison	Sample	Composite		05/09/2022 07:30 AM	05/11/2022	05/08/2022 07:30 AM	05/09/2022 07:30 AM	AJ	5/11/22		6.49			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2899.966291	0.70997	Processing	Complete
R02-0080	WWTP	ElkinsWWTP-01	Sample	Randolph	Sample	Composite		09/02/2022 06:00 AM	09/07/2022	09/01/2022 06:00 AM	09/02/2022 06:00 AM	AJ	2022-09-08					Pass	SARS-CoV-2 N1	58225.4961133004	SARS-CoV-2 N2	74119.2269325256	2.353	Processing	Complete
A02-0513	WVU Morgantown	MtValley-01	Sample	Monongalia	Sample	Composite	Gz	08/31/2022 10:14 AM	09/02/2022	08/29/2022 09:00 AM	08/31/2022 09:00 AM	AJ	2022-09-07					Pass	SARS-CoV-2 N1	57953.8390785455	SARS-CoV-2 N2	62415.1477217675		Processing	Complete
Q01-0083	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		07/27/2022 08:00 AM	07/28/2022	07/26/2022 08:00 AM	07/27/2022 08:00 AM	AJ	2022-08-01					Pass	SARS-CoV-2 N1	117405.849695206	SARS-CoV-2 N2	115306.428819895	0.886	Processing	Complete
A1075	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	06/21/2021 11:55 PM	06/25/2021	06/21/2021 12:00 AM	06/21/2021 11:55 PM	JL	7/7/21		6.48			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	9.229	Processing	Complete
S01-0050	WWTP	FollansbeeWWTP-01	S01-0050	Brooke	Sample	Composite		03/22/2022 06:03 AM	03/30/2022	03/21/2022 06:00 AM	03/22/2022 06:00 AM	AJ	3/31/22		6.95			Pass	SARS-CoV-2 N1	12188.08098	SARS-CoV-2 N2	0	0.622	Processing	Complete
A02-0363	WVU Morgantown	CollegePark-02	A02-0363	Monongalia	Sample	Composite	GZ	02/21/2022 11:15 AM	02/21/2022	02/19/2022 09:00 AM	02/21/2022 09:00 AM	AJ	2/24/22		6.61			Pass	SARS-CoV-2 N1	860313.499	SARS-CoV-2 N2	990636.2379		Processing	Complete
C01-0010	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	MVC	09/28/2021 07:00 AM	10/01/2021	09/27/2021 07:00 AM	09/28/2021 07:00 AM	JL	10/5/21					Pass	SARS-CoV-2 N1	37600.79622	SARS-CoV-2 N2	67410.84516		Rejected: No Flow	Complete
A04-0086	WWTP	CheatLakeWWTP-01	A04-0086	Monongalia	Sample	Composite		05/31/2022 08:00 AM	05/31/2022	05/30/2022 08:00 AM	05/31/2022 08:00 AM	AJ	2022-06-01		6.98			Pass	SARS-CoV-2 N1	479075.383543969	SARS-CoV-2 N2	31920.6146523356	0.56	Processing	Complete
M03-0039	WWTP	ManningtonWWTP-01	M03-0039	Marion	Sample	Composite		03/30/2022 11:00 AM	04/06/2022	03/29/2022 11:00 AM	03/30/2022 11:00 AM	AJ	4/7/22		6.84			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2510.814043	0.188	Processing	Complete
A02-0148	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	EL	10/08/2021 09:28 AM	10/08/2021	10/06/2021 09:28 AM	10/08/2021 09:28 AM	JL	10/11/21		7.69			Pass	SARS-CoV-2 N1	238300.6561	SARS-CoV-2 N2	88000.53179		Rejected: No Flow	Complete
E01-0076	WWTP	PrincetonWWTP-01	E01-0076	Mercer	Sample	Composite		03/09/2022 08:30 AM	03/11/2022	03/08/2022 08:05 AM	03/09/2022 08:05 AM	AJ	3/14/22		7.26			Pass	SARS-CoV-2 N1	24925.22623	SARS-CoV-2 N2	27002.99677	4.75	Processing	Complete
L01-0046	WWTP	WestUnionWWTP-01	G	Doddridge	Sample	Composite		02/11/2022 09:00 AM	02/16/2022	02/10/2022 09:00 AM	02/11/2022 09:00 AM	AJ	2/17/22		7.32			Pass	SARS-CoV-2 N1	130803.3612	SARS-CoV-2 N2	146848.1773	0.344	Processing	Complete
A02-0113	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	09/17/2021 10:39 AM	09/17/2021	09/15/2021 10:39 AM	09/17/2021 10:39 AM	JL	9/20/21		7.07			Pass	SARS-CoV-2 N1	18623.36181	SARS-CoV-2 N2	16760.40158		Rejected: No Flow	Complete
S01-0064	WWTP	FollansbeeWWTP-01	Sample	Brooke	Sample	Composite		08/02/2022 06:00 AM	08/05/2022	08/01/2022 06:00 AM	08/02/2022 06:00 AM	AJ	2022-08-10					Fail: Missing Required Data	SARS-CoV-2 N1	416931.574344633	SARS-CoV-2 N2	432746.331095694		Processing	Complete
E02-0095	WWTP	AthensWWTP-01	G	Mercer	Sample	Composite		01/26/2022 08:00 AM	01/28/2022	01/25/2022 08:00 AM	01/26/2022 08:00 AM	AJ	2/2/22		7.06			Pass	SARS-CoV-2 N1	1387779.686	SARS-CoV-2 N2	1028135.211	0.144	Processing	Complete
E02-0081	WWTP	AthensWWTP-01	G	Mercer	Sample	Composite		02/04/2022 08:00 AM	02/11/2022	02/03/2022 08:00 AM	02/04/2022 08:00 AM	AJ	2/16/22		7.07			Pass	SARS-CoV-2 N1	96639.16066	SARS-CoV-2 N2	106003.1851	0.447	Processing	Complete
G01-0231	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		07/20/2022 08:40 AM	07/21/2022	07/19/2022 09:00 AM	07/20/2022 08:00 AM	AJ	2022-07-25					Pass	SARS-CoV-2 N1	71083.7578028439	SARS-CoV-2 N2	65814.158320427	1.011	Processing	Complete
A04-0007	WWTP	CheatLakeWWTP-01	G	Monongalia	Sample	Composite		02/03/2022 09:00 AM	02/04/2022	02/02/2022 09:00 AM	02/03/2022 09:00 AM	AJ	2/10/22		7.18			Pass	SARS-CoV-2 N1	417120.0657	SARS-CoV-2 N2	402960.214	0.659	Processing	Complete
R02-0103	WWTP	ElkinsWWTP-01	Sample	Randolph	Sample	Composite		07/29/2022 06:00 AM	08/03/2022	07/28/2022 06:00 AM	07/29/2022 06:00 AM	AJ	2022-08-04					Pass	SARS-CoV-2 N1	144334.936738014	SARS-CoV-2 N2	135573.206394911	2.75	Processing	Complete
D01-0079	WWTP	CharlesTownWWTP-01	D01-0079	Jefferson	Sample	Composite		05/24/2022 07:20 AM	05/25/2022	05/23/2022 07:20 AM	05/24/2022 07:20 AM	AJ	2022-05-26		6.68			Pass	SARS-CoV-2 N1	749113.11864853	SARS-CoV-2 N2	788913.466930389	1.27	Processing	Complete
A02-0293	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	01/19/2022 09:14 AM	01/19/2022	01/15/2022 09:00 AM	01/17/2022 09:00 AM	AJ	1/24/22		7.25			Pass	SARS-CoV-2 N1	624142.6778	SARS-CoV-2 N2	207016.5476		Processing	Complete
A01-0353	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		09/08/2022 12:00 AM	09/09/2022	09/07/2022 12:00 AM	09/08/2022 12:00 AM	AJ						Pass					10.2	Processing	Processing
H01-0329	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		09/01/2022 08:00 AM	09/06/2022	08/31/2022 08:00 AM	09/01/2022 08:00 AM	AJ	2022-09-08					Pass	SARS-CoV-2 N1	90076.5497982503	SARS-CoV-2 N2	73303.4616708755	2.1	Processing	Complete
A04-0004	WWTP	CheatLakeWWTP-01	G	Monongalia	Sample	Composite		01/29/2022 10:00 AM	02/01/2022	01/28/2022 09:00 AM	01/29/2022 09:00 AM	AJ	2/7/22		7.3			Pass	SARS-CoV-2 N1	818138.3228	SARS-CoV-2 N2	701702.857	0.594	Processing	Complete
A0028	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	11/26/2020 12:00 AM	11/30/2020	11/26/2020 12:00 AM	11/26/2020 11:59 PM	TD	12/14/20					Pass	SARS-CoV-2 N1	9676.8	SARS-CoV-2 N2	9676.8	7.039	Rejected: No NTC	Complete
G01-0060	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	KK	10/25/2021 08:35 AM	10/27/2021	10/24/2021 09:00 AM	10/25/2021 08:00 AM	JL	11/4/21		6.65			Pass	SARS-CoV-2 N1	66354.7197	SARS-CoV-2 N2	50623.20918		Rejected: No Flow	Complete
C01-0132	WWTP	WheelingWWTP-01	C01-0132	Ohio	Sample	Composite	GZ	03/28/2022 07:00 AM	03/29/2022	03/27/2022 07:00 AM	03/28/2022 07:00 AM	AJ	3/30/22		6.76			Pass	SARS-CoV-2 N1	14848.1122	SARS-CoV-2 N2	11878.06869	8.146	Processing	Complete
G01-0057	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	--	10/21/2021 09:00 AM	10/25/2021	10/20/2021 09:00 AM	10/21/2021 08:00 AM	JL	11/1/21		7.11			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
N03-0002	WWTP	SalemWWTP-01	N03-0002	Harrison	Sample	Composite		03/18/2022 07:30 AM	03/23/2022	03/17/2022 07:30 AM	03/18/2022 07:30 AM	AJ	3/29/22		6.14			Pass	SARS-CoV-2 N1	30163.19957	SARS-CoV-2 N2	43576.0358	0.666	Processing	Complete
H01-0003	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	09/30/2021 08:10 AM	10/01/2021	09/29/2021 08:00 AM	09/30/2021 08:00 AM	JL	10/5/21					Pass	SARS-CoV-2 N1	80311.32519	SARS-CoV-2 N2	22624.80929		Rejected: No Flow	Complete
G01-0054	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	KK	10/17/2021 09:00 AM	10/20/2021	10/16/2021 08:30 AM	10/17/2021 07:30 AM	JL	10/20/21					Pass	SARS-CoV-2 N1	109917.8874	SARS-CoV-2 N2	43909.18225		Processing	Confirming
L01-0052	WWTP	WestUnionWWTP-01	L01-0052	Doddridge	Sample	Composite		04/02/2022 09:00 AM	04/06/2022	04/01/2022 09:00 AM	04/02/2022 09:00 AM	AJ	4/7/22		6.84			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	5057.226615	0.301	Processing	Complete
L01-0025	WWTP	WestUnionWWTP-01	G	Doddridge	Sample	Composite		01/15/2022 09:00 AM	01/26/2022	01/14/2022 09:00 AM	01/15/2022 09:00 AM	AJ	2/2/22		7.23			Pass	SARS-CoV-2 N1	658090.0097	SARS-CoV-2 N2	746992.0814	0.287	Processing	Complete
E01-0021	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite		12/14/2021 07:30 AM	12/16/2021	12/13/2021 07:30 AM	12/14/2021 07:30 AM	AJ	12/21/21		7.17			Pass	SARS-CoV-2 N1	137583.7071	SARS-CoV-2 N2	2922.615171	2.313	Processing	Complete
K01-0069	WWTP	ParkersburgWWTP-01	K01-0069	Wood	Sample	Composite		04/12/2022 06:00 AM	04/21/2022	04/11/2022 06:00 AM	04/12/2022 06:00 AM	JL	4/25/22		7.2			Pass	SARS-CoV-2 N1	14618.68353	SARS-CoV-2 N2	12181.88273	7.54	Processing	Complete
B01-0088	WWTP	CharlestonWWTP-01	Ignore	Kanawha	Sample	Composite		02/22/2022 08:10 AM	02/25/2022	02/21/2022 07:00 AM	02/22/2022 07:00 AM	AJ	2/28/22		6.88			Fail: Missing Required Data	SARS-CoV-2 N1	82838.06428	SARS-CoV-2 N2	65685.72141	4.7	Processing	Complete
A02-0558	WVU Morgantown	TowersBB-01	Sample	Monongalia	Sample	Composite	BML	09/02/2022 08:40 AM	09/02/2022	08/31/2022 09:00 AM	09/02/2022 08:40 AM	AJ	2022-09-07					Pass	SARS-CoV-2 N1	133423.163294792	SARS-CoV-2 N2	107501.849234104		Processing	Complete
A04-0095	WWTP	CheatLakeWWTP-01	A04-0095	Monongalia	Sample	Composite		06/17/2022 08:00 AM	06/17/2022	06/16/2022 08:00 AM	06/17/2022 08:00 AM	AJ	2022-06-20		7.07			Pass	SARS-CoV-2 N1	357359.98570919	SARS-CoV-2 N2	351027.111411094	0.543	Processing	Complete
A02-0134	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	10/01/2021 09:43 AM	10/01/2021	09/29/2021 09:43 AM	10/01/2021 09:44 AM	JL	10/14/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
M03-0093	WWTP	ManningtonWWTP-01	M03-0093	Marion	Sample	Composite		06/22/2022 11:00 AM	06/29/2022	06/21/2022 11:00 AM	06/22/2022 11:00 AM	AJ	2022-06-30		6.87			Pass	SARS-CoV-2 N1	181325.038075447	SARS-CoV-2 N2	102878.443300724	0.15	Processing	Complete
O01-0035	WWTP	GraftonWWTP-01	O01-0035	Taylor	Sample	Composite		03/16/2022 06:15 AM	03/23/2022	03/15/2022 06:15 AM	03/16/2022 06:15 AM	AJ	3/29/22		6.83			Pass	SARS-CoV-2 N1	6539.517129	SARS-CoV-2 N2	6539.517129	1.69	Processing	Complete
A01-0012	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	08/22/2021 11:59 PM	08/24/2021	08/22/2021 12:00 AM	08/22/2021 11:59 PM	JL	8/24/21		7.06			Pass	SARS-CoV-2 N1	79544.14636	SARS-CoV-2 N2	77332.15332	9.615	Processing	Complete
A02-0137	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	10/01/2021 10:38 AM	10/01/2021	09/29/2021 10:39 AM	10/01/2021 10:39 AM	JL	2/22/22					Pass	SARS-CoV-2 N1	72340.13602	SARS-CoV-2 N2	16323.95921		Rejected: No Flow	Complete
E01-0026	WWTP	PrincetonWWTP-01	G	Mercer	Sample	Composite		01/13/2022 11:55 AM	01/21/2022	01/12/2022 11:50 AM	01/13/2022 11:50 AM	AJ	1/24/22		6.24			Pass	SARS-CoV-2 N1	620401.1178	SARS-CoV-2 N2	364037.5328	4.952	Processing	Complete
