Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
A03-0096	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	11/18/21 9:35	11/22/21	11/17/21 6:00	11/17/21 14:00	JL	12/3/21		7.44			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A02-0198	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	CA	10/29/21 12:32	10/29/21	10/27/21 10:26	10/29/21 10:26	JL	11/4/21		6.74			Pass	SARS-CoV-2 N1	1636.500619	SARS-CoV-2 N2	13095.00553		Rejected: No Flow	Complete
A03-0044	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	BL	10/21/21 9:05	10/22/21	10/20/21 6:00	10/20/21 14:00	JL	11/1/21		6.89			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
A03-0130	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	12/15/21 14:02	12/16/21	12/15/21 6:00	12/15/21 14:00	JL	12/21/21		6.32			Pass	SARS-CoV-2 N1	16020.87881	SARS-CoV-2 N2	13731.80721		Processing	Complete
A0048	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/24/20 0:00	1/7/21	12/24/20 12:00	12/24/20 11:59	TD	2/22/21					Pass	SARS-CoV-2 N1	35424	SARS-CoV-2 N2	50616	10.973	Rejected: No NTC	Complete
A02-0268	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	12/20/21 8:37	12/20/21	12/18/21 9:00	12/20/21 9:00	AJ	12/28/21		7.49			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A02-0119	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	9/22/21 9:16	9/22/21	9/20/21 9:16	9/22/21 9:16	JL	9/24/21		6.51			Pass	SARS-CoV-2 N1	8782.715723	SARS-CoV-2 N2	10539.62935		Rejected: No Flow	Complete
G02-0011	WVU Keyser	PotomacState-01	Sample	Mineral	Sample	Composite	EDL	10/13/21 9:25	10/27/21	10/12/21 9:25	10/13/21 9:25	JL	11/17/21		7.02			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	3612.5		Rejected: No Flow	Complete
A03-0133	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	GZ	12/7/21 9:41	12/14/21	12/6/21 6:00	12/6/21 14:00	AJ	12/14/21		8.19			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
H01-0021	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	10/19/21 8:15	10/25/21	10/18/21 8:00	10/19/21 8:00	JL	11/1/21		7.06			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
G01-0060	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	KK	10/25/21 8:35	10/27/21	10/24/21 9:00	10/25/21 8:00	JL	11/4/21		6.65			Pass	SARS-CoV-2 N1	66354.7197	SARS-CoV-2 N2	50623.20918		Rejected: No Flow	Complete
H01-0020	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	10/21/21 8:15	10/25/21	10/20/21 8:00	10/21/21 8:00	JL	11/1/21		7.02			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
C01-0034	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	11/8/21 7:00	11/12/21	11/7/21 7:00	11/8/21 7:00	JL	11/22/21		4.72			Pass	SARS-CoV-2 N1	49286.16226	SARS-CoV-2 N2	69983.49965		Rejected: No Flow	Complete
A1060	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	5/31/21 23:55	6/4/21	5/31/21 0:00	5/31/21 23:55	JL	7/7/21		6.93			Pass	SARS-CoV-2 N1	8550	SARS-CoV-2 N2	4275	7.296	Processing	Complete
A1070	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	6/14/21 23:55	6/18/21	6/14/21 0:00	6/14/21 23:55	JL	7/7/21		6.37			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	11.975	Processing	Complete
K01-0021	WWTP	ParkersburgWWTP-01	SAMPLE	Wood	Sample	Composite		1/7/22 6:51	1/12/22	1/6/22 6:30	1/7/22 6:51	JL	1/14/22		7.34			Pass	SARS-CoV-2 N1	204155.6105	SARS-CoV-2 N2	204155.6105	5.672	Processing	Complete
A0040	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/14/20 0:00	12/18/20	12/14/20 12:00	12/14/20 11:59	TD	2/22/21					Pass	SARS-CoV-2 N1	81396	SARS-CoV-2 N2	81396	9.162	Rejected: No NTC	Complete
E02-0001	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Grab		11/3/21 8:00	11/8/21	11/2/21 8:00	11/3/21 8:00	JL	11/18/21		6.22			Pass	SARS-CoV-2 N1	9562.5	SARS-CoV-2 N2	3825		Rejected: No Flow	Complete
G01-0048	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite		1/1/22 8:45	1/6/22	12/31/21 9:00	1/1/22 8:00	AJ	1/12/22		7.07			Pass	SARS-CoV-2 N1	11747.3937	SARS-CoV-2 N2	11747.3937	1.02	Processing	Complete
G02-0022	WVU Keyser	PotomacState-01	Sample	Mineral	Sample	Composite		12/3/21 10:30	12/10/21	12/1/21 11:00	12/3/21 10:30	JL	12/14/21	CAME W/OUT ICE, STILL PROCESSING	7.13			Pass	SARS-CoV-2 N1	8182.428628	SARS-CoV-2 N2	5454.775114		Rejected: No Flow	Complete
B01-0049	WWTP	CharlestonWWTP-01	G	Kanawha	Sample	Composite		1/12/22 7:50	1/14/22	1/11/22 7:00	1/12/22 7:00	AJ	1/19/22		7.04			Pass	SARS-CoV-2 N1	36221.38672	SARS-CoV-2 N2	7241.773624	14.392	Processing	Complete
A01-0075	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/28/21 23:55	10/29/21	10/28/21 0:00	10/28/21 23:55	JL	11/4/21		6.71			Pass	SARS-CoV-2 N1	32030.75364	SARS-CoV-2 N2	27100.27248	7.845	Processing	Complete
G01-0059	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	KK	10/24/21 8:40	10/27/21	10/23/21 8:45	10/24/21 7:45	JL	11/4/21		6.57			Pass	SARS-CoV-2 N1	84918.56277	SARS-CoV-2 N2	108747.53		Rejected: No Flow	Complete
A1027	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	4/12/21 12:00	4/16/21	4/12/21 12:00	4/13/21 12:00	MVS	4/19/21					Pass	SARS-CoV-2 N1	9336	SARS-CoV-2 N2	4656	11.895	Processing	Complete
G02-0008	WVU Keyser	PotomacState-01	Sample	Mineral	Sample	Composite	R	10/20/21 12:30	10/27/21	10/19/21 9:30	10/20/21 12:30	JL	11/1/21		7.01			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
A03-0179	K-12	SuncrestES-01	Sample	Monongalia	Sample																			Processing	Processing
A02-0052	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	EL	8/27/21 9:55	8/27/21	8/23/21 9:25	8/27/21 9:25	JL	8/27/21		8.03			Pass	SARS-CoV-2 N1	6139.847338	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
C01-0104	WWTP	WheelingWWTP-01	G	Ohio	Sample	Composite	GZ	1/12/22 7:00	1/19/22	1/11/22 7:00	1/12/22 7:00	AJ	1/24/22		5.19			Pass	SARS-CoV-2 N1	326966.7757	SARS-CoV-2 N2	324498.8233	11.261	Processing	Complete
B01-0060	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		11/30/21 7:50	12/3/21	11/29/21 7:00	11/30/21 7:00	AJ	12/6/21		7.31			Pass	SARS-CoV-2 N1	17496.04102	SARS-CoV-2 N2	8747.107442	7.226	Processing	Complete
A03-0138	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	12/10/21 13:30	12/13/21	12/10/21 6:00	12/10/21 14:00	AJ	12/14/21		8.93			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A02-0155	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	EL	8/11/21 9:19	8/11/21	8/10/21 9:00	8/11/21 9:00	JL	8/13/21	Was A07-0012	7.13			Pass	SARS-CoV-2 N1	4055.69844	SARS-CoV-2 N2	6759.86311		Rejected: No Flow	Complete
H01-0014	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	10/12/21 8:15	10/15/21	10/11/21 8:00	10/12/21 8:00	JL	10/20/21		7.08			Pass	SARS-CoV-2 N1	17578.40015	SARS-CoV-2 N2	5272.222478		Rejected: No Flow	Complete
A02-0040	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Grab	EL	8/25/21 9:39	8/25/21	8/25/21 9:39	8/25/21 9:39	JL	8/25/21	Very Dense Fecal Sample	7.02			Pass	SARS-CoV-2 N1	18641.57423	SARS-CoV-2 N2	21749.96197		Rejected: No Flow	Complete
A02-0018	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	8/18/21 10:06	8/18/21	8/16/21 10:05	8/18/21 10:05	JL			7.02			Pass	SARS-CoV-2 N1	7922.674306	SARS-CoV-2 N2	10564.1241		Rejected: No Flow	Complete
A03-0107	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	10/15/21 15:15	10/22/21	10/15/21 6:00	10/15/21 14:00	JL	12/21/21					Pass	SARS-CoV-2 N1	92165.81225	SARS-CoV-2 N2	69728.44116		Processing	Complete
A02-0066	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Grab	EL	9/1/21 9:08	9/1/21	9/1/21 9:08	9/1/21 9:08	JL	9/2/21		7.36			Pass	SARS-CoV-2 N1	1601.017807	SARS-CoV-2 N2	11209.5087		Rejected: No Flow	Complete
A01-0065	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/17/21 23:55	10/20/21	10/17/21 0:00	10/17/21 23:55	JL	10/20/21					Pass	SARS-CoV-2 N1	36268.02534	SARS-CoV-2 N2	18127.43649	7.808	Processing	Complete
C01-0029	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	10/28/21 7:00	10/29/21	10/27/21 7:00	10/28/21 7:00	JL	11/4/21		6.99			Pass	SARS-CoV-2 N1	40494.39162	SARS-CoV-2 N2	35208.79164		Rejected: No Flow	Complete
A0237	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	2/8/21 8:00	2/11/21	2/8/21 12:00	2/8/21 11:55	TD	3/11/21					Pass	SARS-CoV-2 N1	497808	SARS-CoV-2 N2	390048	9.712	Rejected: No NTC	Complete
A02-0251	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	12/10/21 9:57	12/10/21	12/8/21 9:00	12/10/21 9:00	JL	12/14/21		7.93			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2448.188416		Rejected: No Flow	Complete
A01-0074	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/27/21 23:55	10/29/21	10/27/21 0:00	10/27/21 23:55	JL	11/4/21		6.94			Pass	SARS-CoV-2 N1	38179.60396	SARS-CoV-2 N2	5723.225027	8.634	Processing	Complete
E02-0017	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		12/7/21 8:00	12/10/21	12/6/21 8:00	12/7/21 8:00	JL	12/14/21		6.98			Pass	SARS-CoV-2 N1	45576.53524	SARS-CoV-2 N2	28997.51667	0.06	Processing	Complete
A1080	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	6/28/21 23:55	7/9/21	6/28/21 0:00	6/28/21 23:55	JL	7/9/21		6.4			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	7.451	Processing	Complete
H01-0025	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	10/25/21 8:15	10/29/21	10/24/21 8:00	10/25/21 8:00	JL	11/17/21		7.09			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	14025		Rejected: No Flow	Complete
A1089	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	7/11/21 23:55	7/30/21	7/11/21 0:00	7/11/21 23:55	JL	7/30/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	8.458	Processing	Complete
A02-0100	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Grab	EL	9/13/21 9:51	9/13/21	9/13/21 9:51	9/13/21 9:51	JL	9/20/21		8.5			Pass	SARS-CoV-2 N1	70211.43675	SARS-CoV-2 N2	129189.4299		Rejected: No Flow	Complete
A02-0229	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	11/19/21 11:23		11/17/21 10:15	11/19/21 10:15		12/3/21		7.45			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A02-0125	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	9/24/21 10:03	9/27/21	9/22/21 10:04	9/24/21 10:04	JL	9/29/21		7.15			Pass	SARS-CoV-2 N1	2338573.751	SARS-CoV-2 N2	2526592.445		Rejected: No Flow	Complete
F01-0010	WWTP	WestonWWTP-01	Sample	Lewis	Sample	Composite	BP	10/8/21 13:30	10/11/21	10/7/21 10:00	10/8/21 10:00	JL	10/14/21		6.82			Pass	SARS-CoV-2 N1	289785.8667	SARS-CoV-2 N2	293002.0952		Rejected: No Flow	Complete
A01-0025	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample																			Processing	Unknown
A02-0216	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	CA	11/12/21 10:14	11/12/21	11/10/21 10:14	11/12/21 10:14	JL	11/29/21		7.43			Pass	SARS-CoV-2 N1	31638.8984	SARS-CoV-2 N2	78417.24336		Rejected: No Flow	Complete
C01-0044	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		11/24/21 7:00	11/30/21	11/23/21 7:00	11/24/21 7:00	AJ	12/3/21		6.22			Pass	SARS-CoV-2 N1	151742.9388	SARS-CoV-2 N2	45055.40662	5.856	Processing	Complete
A01-0130	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/20/21 0:00	12/21/21	12/19/21 0:00	12/20/21 0:00	AJ	12/28/21		7.56			Pass	SARS-CoV-2 N1	115630.1308	SARS-CoV-2 N2	49516.71101	7.2	Processing	Complete
A03-0198	K-12	MountainviewES-01	Sample	Monongalia	Sample																			Processing	Processing
C01-0059	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	12/15/21 7:00	12/21/21	12/14/21 7:00	12/15/21 7:00	AJ	12/28/21		6.95			Pass	SARS-CoV-2 N1	218471.3209	SARS-CoV-2 N2	111757.675	7.516	Processing	Complete
K01-0023	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		12/31/21 6:45	1/5/22	12/30/21 6:30	12/31/21 6:45	JL	1/12/22		7.18			Pass	SARS-CoV-2 N1	5620.83629	SARS-CoV-2 N2	8431.537114	7.712	Processing	Complete
A01-0010	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	8/19/21 23:59	8/20/21	8/19/21 0:01	8/19/21 23:59	Jl	8/20/21		6.99			Pass	SARS-CoV-2 N1	47941.2756	SARS-CoV-2 N2	56169.02781	11.28	Processing	Complete
A02-0301	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	Gz	1/21/22 10:16	1/21/22	1/19/22 9:00	1/21/22 9:00	AJ			7.43			Pass						Processing	Processing
A1098	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	7/22/21 23:55	7/30/21	7/22/21 0:00	7/22/21 23:55	JL	7/30/21					Pass	SARS-CoV-2 N1	51418.75	SARS-CoV-2 N2	60776.25	6.513	Processing	Complete
A03-0149	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	GZ	12/14/21 9:21	12/14/21	12/13/21 6:00	12/13/21 14:00	AJ	12/21/21		8.43			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
G01-0036	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite	TD	1/15/22 8:20	1/20/22	1/14/22 9:00	1/15/22 8:00	AJ	1/24/22		7.14			Pass	SARS-CoV-2 N1	969868.5551	SARS-CoV-2 N2	429417.1894	0.956	Processing	Complete
A02-0210	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	11/5/21 11:22	11/5/21	11/3/21 11:22	11/5/21 11:22	JL	11/8/21		7.34			Pass	SARS-CoV-2 N1	72530.00647	SARS-CoV-2 N2	56394.03045		Rejected: No Flow	Complete
A02-0081	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Grab	EL	9/3/21 10:46	9/3/21	9/3/21 10:46	9/3/21 10:46	JL			8.22			Pass						Processing	Confirming
A02-0005	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	Eric Lundstrom	8/13/21 9:12	8/13/21	8/12/21 9:00	8/13/21 9:00	Josh Lambert	8/16/21		7.34			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	3062.97486		Rejected: No Flow	Complete
E02-0021	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		12/15/21 8:00	12/17/21	12/14/21 8:00	12/15/21 8:00	AJ	12/21/21		7.22			Pass	SARS-CoV-2 N1	3850.591527	SARS-CoV-2 N2	0	0.098	Processing	Complete
A01-0112	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	AJ	11/30/21 0:00	11/30/21	11/29/21 0:00	11/29/21 23:55	AJ	12/6/21		7.18			Pass	SARS-CoV-2 N1	159836.1415	SARS-CoV-2 N2	76367.32087	6.977	Processing	Complete
A02-0145	WVU Morgantown		Sample	Monongalia	Sample																			Processing	Unknown
A02-0153 b	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	3/1/21 12:00	8/10/21	8/9/21 9:00	8/10/21 9:00	JL	3/11/21	Was A06-0005	7.43			Pass	SARS-CoV-2 N1	14040	SARS-CoV-2 N2	9360	13.937	Rejected: No Flow	Complete
A03-0090	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	11/11/21 12:00	11/12/21	11/10/21 6:00	11/10/21 14:00	JL	11/29/21		7.18			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A03-0166	K-12	MountainviewES-01	Sample	Monongalia	Sample																			Processing	Processing
A01-0159	WWTP	StarCityWWTP-01	G	Monongalia	Sample	Composite	GG	1/24/22 0:00	1/25/22	1/23/22 0:00	1/24/22 0:00	AJ						Pass					9.9	Processing	Processing
A03-0009			Sample		Sample																			Processing	Unknown
A01-0092	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	11/17/21 23:55	11/29/21	11/17/21 0:00	11/17/21 23:55	AJ	11/29/21		7.32			Pass	SARS-CoV-2 N1	51043.44249	SARS-CoV-2 N2	73522.26689	7.38	Processing	Complete
A0242	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	2/15/21 8:00	2/18/21	2/15/21 12:00	2/15/21 11:55	TD	3/11/21					Pass	SARS-CoV-2 N1	41256	SARS-CoV-2 N2	68784	9.8	Rejected: No NTC	Complete
A02-0152 c	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	2/21/21 12:00	8/11/21	8/10/21 9:00	8/11/21 9:00	JL	3/11/21	Was A05-0004	7.19			Pass	SARS-CoV-2 N1	25038	SARS-CoV-2 N2	40680	9.628	Rejected: No Flow	Complete
H01-0096	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		12/19/21 8:15	12/28/21	12/18/21 8:00	12/19/21 8:00	JL	1/12/22		7.08			Pass	SARS-CoV-2 N1	5540.21976	SARS-CoV-2 N2	11081.17316		Processing	Complete
A0228	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	1/26/21 0:00	1/29/21	1/26/21 0:00	1/26/21 23:59	TD	3/22/21					Pass	SARS-CoV-2 N1	1872270	SARS-CoV-2 N2	1312800	10.032	Rejected: No NTC	Complete
A02-0277	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	BL	1/7/22 8:58	1/10/22	1/5/22 9:00	1/7/22 8:58	AJ	1/13/22		7.92			Pass	SARS-CoV-2 N1	350220.8591	SARS-CoV-2 N2	36904.49797		Processing	Complete
A01-0061	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/11/21 23:55	10/13/21	10/11/21 0:00	10/11/21 23:55	JL	10/20/21		6.96			Pass	SARS-CoV-2 N1	114283.3465	SARS-CoV-2 N2	150244.8803	7.399	Processing	Complete
A02-0237	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite		12/1/21 10:00	12/2/21	11/29/21 9:00	12/1/21 9:00	AJ	12/6/21		7.56			Pass	SARS-CoV-2 N1	35587.38157	SARS-CoV-2 N2	25416.47203		Rejected: No Flow	Complete
A01-0070	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/23/21 23:55	10/27/21	10/23/21 0:00	10/23/21 23:55	JL	11/1/21		6.84			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2		9.596	Processing	Confirming
A0039	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	DW	12/13/20 0:00	12/14/20	12/13/20 12:00	12/13/20 11:59	TD	2/22/21					Pass	SARS-CoV-2 N1	108552	SARS-CoV-2 N2	99864	6.302	Rejected: No NTC	Complete
A02-0241	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite		12/1/21 9:15	12/2/21	11/29/21 9:00	12/1/21 9:00	AJ	12/6/21		7.97			Pass	SARS-CoV-2 N1	185031.3663	SARS-CoV-2 N2	214086.315		Rejected: No Flow	Complete
G01-0079	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite		12/25/21 8:45	1/6/22	12/24/21 9:00	12/25/21 8:00	AJ	1/12/22		7.01			Pass	SARS-CoV-2 N1	28188.61004	SARS-CoV-2 N2	34455.32084	0.574	Processing	Complete
A03-0111	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	11/9/21 12:30	11/10/21	11/8/21 6:00	11/8/21 14:00	JL	12/21/21		7.05			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A1005	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	3/14/21 11:59	3/19/21	3/14/21 5:30	3/14/21 11:59	JL	3/22/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	8.712	Processing	Complete
A01-0088	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		11/13/21 23:55	11/16/21	11/13/21 0:00	11/13/21 23:55	JL	11/22/21	NO FLOW	7.08			Pass	SARS-CoV-2 N1	26339.55836	SARS-CoV-2 N2	11284.98279	9.153	Processing	Complete
A02-0050	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	8/27/21 9:32	8/27/21	8/23/21 9:13	8/27/21 9:13	JL	9/9/21		6.51			Pass	SARS-CoV-2 N1	78239.29638	SARS-CoV-2 N2	119380.9909		Rejected: No Flow	Complete
A03-0194	K-12	MountainviewES-01	Sample	Monongalia	Sample																			Processing	Processing
C01-0046	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		11/26/21 7:00	11/30/21	11/25/21 7:00	11/26/21 7:00	AJ	12/3/21					Pass	SARS-CoV-2 N1	200094.7398	SARS-CoV-2 N2	106598.302	5.489	Processing	Complete
A01-0084	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	11/8/21 23:55	11/10/21	11/8/21 0:00	11/8/21 23:55	JL	11/18/21		7.09			Pass	SARS-CoV-2 N1	86062.5	SARS-CoV-2 N2	77562.5	6.987	Processing	Complete
A03-0058	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	BL	10/28/21 13:30	11/1/21	10/27/21 6:00	10/27/21 14:00	JL	11/8/21		7.48			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	1684.465921		Rejected: No Flow	Complete
G01-0064	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	GP	10/31/21 9:05	11/2/21	10/30/21 9:00	10/31/21 9:00	JL	11/4/21		7.13			Pass	SARS-CoV-2 N1	10424.62979	SARS-CoV-2 N2	13900.47237		Rejected: No Flow	Complete
B01-0025	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite	KM	10/6/21 8:00	10/8/21	10/5/21 7:00	10/6/21 7:00	JL	10/11/21		7.21			Pass	SARS-CoV-2 N1	63826.54816	SARS-CoV-2 N2	17540.26793		Processing	Complete
G01-0042	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite	ML	1/18/22 8:40	1/20/22	1/17/22 9:00	1/18/22 8:00	AJ	1/24/22		7.19			Pass	SARS-CoV-2 N1	823490.7568	SARS-CoV-2 N2	283350.0212	0.966	Processing	Complete
A03-0174	K-12	MountainviewES-01	Sample	Monongalia	Sample																			Processing	Processing
H01-0078	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		12/1/21 8:15	12/3/21	11/30/21 8:00	12/1/21 8:00	AJ	12/9/21		7			Pass	SARS-CoV-2 N1	80767.83612	SARS-CoV-2 N2	111095.9508	1.2	Processing	Complete
G01-0056	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	--	10/20/21 8:40	10/25/21	10/19/21 9:00	10/20/21 8:00	JL	11/1/21		7.1			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
A0100	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	11/1/20 0:00	11/9/20	11/1/20 0:00	11/1/20 23:59	TD	11/10/20					Pass	SARS-CoV-2 N1	9816	SARS-CoV-2 N2	9816	8.21	Rejected: No NTC	Complete
A02-0269	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	GZ	12/17/21 10:24	12/17/21	12/15/21 9:00	12/17/21 9:00	AJ	12/21/21		7.36			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A02-0028	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	8/23/21 9:45	8/23/21	8/21/21 9:00	8/23/21 9:00	JL	8/23/21		7.41			Pass	SARS-CoV-2 N1	14006.2701	SARS-CoV-2 N2	14006.2701		Rejected: No Flow	Complete
A02-0095	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	9/10/21 9:51	9/13/21	9/8/21 9:51	9/10/21 9:51	JL	9/20/21		6.69			Pass	SARS-CoV-2 N1	3875.368033	SARS-CoV-2 N2	7751.337066		Rejected: No Flow	Complete
