Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
M03-0001	WWTP	ManningtonWWTP-01	M03-0001	Marion	Sample	Composite		3/8/22 11:00	3/9/22	3/7/22 11:00	3/8/22 11:00	AJ	3/10/22		6.97			Pass	SARS-CoV-2 N1	19621.61176	SARS-CoV-2 N2	13080.05456	0.429	Processing	Complete
K01-0009	WWTP	ParkersburgWWTP-01	K01-0009	Wood	Sample	Composite		2/16/22 6:24	2/23/22	2/15/22 6:27	2/16/22 6:24	AJ	2/24/22		6.9			Pass	SARS-CoV-2 N1	175341.7119	SARS-CoV-2 N2	65237.6765	5.839	Processing	Complete
A03-0021	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	BL	9/24/21 14:30	9/27/21	9/24/21 6:00	9/24/21 14:00	JL	9/29/21		9.04			Pass	SARS-CoV-2 N1	16528.92686	SARS-CoV-2 N2	35432.51857		Rejected: No Flow	Complete
N02-0012	WWTP	ClarksburgWWTP-01	N02-0012	Harrison	Sample	Composite		3/14/22 7:00	3/16/22	3/13/22 7:00	3/14/22 7:00	AJ	3/28/22		6.94			Pass	SARS-CoV-2 N1	3276.276123	SARS-CoV-2 N2	3276.276123	10.868	Processing	Complete
A02-0321	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	2/2/22 10:33	2/2/22	1/31/22 9:00	2/2/22 9:00	AJ	2/10/22		7.42			Pass	SARS-CoV-2 N1	68730.77564	SARS-CoV-2 N2	30533.09854		Processing	Complete
E02-0071	WWTP	AthensWWTP-01	E02-0071	Mercer	Sample	Composite		2/22/22 8:00	2/25/22	2/21/22 8:00	2/22/22 8:00	AJ	2/28/22		6.54			Pass	SARS-CoV-2 N1	563394.0715	SARS-CoV-2 N2	676987.3881	0.091	Processing	Complete
P01-0050	WWTP	StMarysWWTP-01	P01-0050	Pleasants	Sample	Composite		3/14/22 9:57	3/23/22	3/11/22 11:15	3/12/22 11:15	JL	3/29/22		7.18			Pass	SARS-CoV-2 N1	99151.17815	SARS-CoV-2 N2	110831.4581	0.315	Processing	Complete
P01-0018	WWTP	StMarysWWTP-01	G	Pleasants	Sample	Composite		2/2/22 10:47	2/10/22	2/1/22 10:23	2/2/22 10:45	AJ	2/16/22		6.98			Pass	SARS-CoV-2 N1	229706.516	SARS-CoV-2 N2	293737.9396	0.252	Processing	Complete
H01-0113	WWTP	MoundsvilleWWTP-01	G	Marshall	Sample	Composite		1/30/22 8:15	2/7/22	1/29/22 8:00	1/30/22 8:00	AJ	2/10/22		7.04			Fail: Missing Required Data	SARS-CoV-2 N1	807351.9158	SARS-CoV-2 N2	841661.4854		Processing	Complete
K01-0004	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		12/29/21 6:30	1/5/22	12/28/21 6:44	12/29/21 6:30	JL	1/12/22		7.15			Pass	SARS-CoV-2 N1	4741.417933	SARS-CoV-2 N2	9483.372029	6.292	Processing	Complete
C01-0037	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	11/11/21 7:00	11/12/21	11/10/21 7:00	11/11/21 7:00	JL	11/22/21		6.26			Pass	SARS-CoV-2 N1	63799.74186	SARS-CoV-2 N2	81070.8943		Rejected: No Flow	Complete
H01-0063	WWTP	MoundsvilleWWTP-01	SAMPLE	Marshall	Sample	Composite		1/5/22 8:15	1/12/22	1/4/22 8:00	1/5/22 8:00	JL	1/14/22		7.11			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2910.437915	2.1	Processing	Complete
N03-0016	WWTP	SalemWWTP-01	N03-0016	Harrison	Sample	Composite		3/19/22 7:30	3/23/22	3/18/22 7:30	3/19/22 7:30	AJ	3/29/22		5.93			Pass	SARS-CoV-2 N1	52677.24507	SARS-CoV-2 N2	49163.36618	0.695	Processing	Complete
A1029	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	4/14/21 12:00	4/16/21	4/14/21 12:00	4/15/21 12:00	MVS	4/19/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	5304	10.306	Processing	Complete
A02-0396	WVU Morgantown	OaklandE-02	A02-0396	Monongalia	Sample	Composite	GZ	3/14/22 10:12	3/15/22	3/12/22 9:00	3/14/22 9:00	AJ	3/28/22		6.69			Pass	SARS-CoV-2 N1	9114.225805	SARS-CoV-2 N2	9114.225805		Processing	Processing
A0222	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	1/18/21 0:00	1/22/21	1/18/21 0:00	1/18/21 23:59	TD	2/22/21					Pass	SARS-CoV-2 N1	38496	SARS-CoV-2 N2	52512	8.321	Rejected: No NTC	Complete
A04-0022	WWTP	CheatLakeWWTP-01	A04-0022	Monongalia	Sample	Composite		2/24/22 8:00	2/25/22	2/23/22 8:00	2/24/22 8:00	AJ	3/2/22		6.76			Pass	SARS-CoV-2 N1	437013.275	SARS-CoV-2 N2	318312.2438	0.641	Processing	Complete
A04-0028	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		3/5/22 8:00	3/11/22	3/4/22 8:00	3/5/22 8:00	AJ	3/10/22		7.58			Pass	SARS-CoV-2 N1	294897.6982	SARS-CoV-2 N2	301262.4067	0.591	Processing	Complete
A0045	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/21/20 0:00	1/7/21	12/21/20 12:00	12/21/20 11:59	TD	2/22/21					Pass	SARS-CoV-2 N1	21336	SARS-CoV-2 N2	10668	12.058	Rejected: No NTC	Complete
O01-0037	WWTP	GraftonWWTP-01	O01-0037	Taylor	Sample	Composite		2/22/22 8:45	2/25/22	2/21/22 8:40	2/22/22 8:40	AJ	2/28/22		6.7			Pass	SARS-CoV-2 N1	39699.29494	SARS-CoV-2 N2	18318.07885	0.69	Processing	Complete
G01-0007	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	TD	12/20/21 8:35	12/22/21	12/19/21 9:00	12/20/21 8:00	AJ	12/28/21		7.14			Pass	SARS-CoV-2 N1	209653.9825	SARS-CoV-2 N2	232450.6992	0.627	Processing	Complete
B01-0139	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		5/3/22 8:00	5/6/22	5/2/22 7:00	5/3/22 7:00	AJ	5/9/22					Pass	SARS-CoV-2 N1	44952.02176	SARS-CoV-2 N2	44952.02176	10.358	Processing	Complete
A02-0017	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	EL	8/18/21 9:38	8/18/21	8/16/21 9:41	8/18/21 9:38	JL	8/20/21		7.15			Pass	SARS-CoV-2 N1	112317.7677	SARS-CoV-2 N2	80691.36053		Rejected: No Flow	Complete
C01-0051	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	12/3/21 7:00	12/7/21	12/2/21 7:00	12/3/21 7:00	AJ	12/9/21		6.29			Pass	SARS-CoV-2 N1	216194.9006	SARS-CoV-2 N2	234479.3084	6.043	Processing	Complete
A03-0170	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	Gz	2/8/22 10:09	2/8/22	2/7/22 6:00	2/7/22 14:00	AJ	2/17/22		7.91			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
E01-0083	WWTP	PrincetonWWTP-01	E01-0083	Mercer	Sample	Composite		3/22/22 9:00	3/24/22	3/21/22 8:55	3/22/22 8:55	JL	3/29/22		6.5			Pass	SARS-CoV-2 N1	245444.2862	SARS-CoV-2 N2	187741.7618	2.585	Processing	Complete
C01-0062	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	12/20/21 7:00	12/21/21	12/19/21 7:00	12/20/21 7:00	AJ	12/28/21		7.13			Pass	SARS-CoV-2 N1	211242.9938	SARS-CoV-2 N2	74434.83442	6.976	Processing	Complete
A02-0287	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	2/2/22 9:57	2/2/22	1/31/22 9:00	2/2/22 9:00	AJ	2/10/22		7.38			Pass	SARS-CoV-2 N1	229365.1557	SARS-CoV-2 N2	76315.67091		Processing	Complete
P01-0041	WWTP	StMarysWWTP-01	P01-0041	Pleasants	Sample	Composite		3/4/22 10:30	3/8/22	3/3/22 10:23	3/4/22 10:23	JL	3/10/22		6.99			Pass	SARS-CoV-2 N1	55994.34704	SARS-CoV-2 N2	68730.77564	0.245	Processing	Complete
A03-0299	K-12	MountainviewES-01	A03-0299	Monongalia	Sample	Composite	GZ	4/14/22 12:06	4/18/22	4/13/22 6:00	4/13/22 14:00	AJ	4/21/22		6.66			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A01-0098	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		11/25/21 0:00	11/30/21	11/24/21 0:00	11/24/21 23:55	AJ	12/3/21		6.96			Pass	SARS-CoV-2 N1	45710.29343	SARS-CoV-2 N2	22848.91661	5.551	Processing	Complete
A01-0097	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		11/24/21 0:00	11/30/21	11/23/21 0:00	11/23/21 23:55	AJ	12/3/21		6.95			Pass	SARS-CoV-2 N1	90028.31429	SARS-CoV-2 N2	68403.87158	6.035	Processing	Complete
B01-0056	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		10/29/21 7:00	11/3/21	10/28/21 7:00	10/29/21 7:00	JL	11/22/21		7.12			Pass	SARS-CoV-2 N1	4697.33486	SARS-CoV-2 N2	10961.82153		Processing	Complete
M03-0063	WWTP	ManningtonWWTP-01	M03-0063	Marion	Sample	Composite		4/26/22 11:00	4/27/22	4/25/22 11:00	4/26/22 11:00	AJ	4/28/22		7.17			Pass	SARS-CoV-2 N1	36331.80857	SARS-CoV-2 N2	36331.80857	0.167	Processing	Complete
H01-0059	WWTP	MoundsvilleWWTP-01	SAMPLE	Marshall	Sample	Composite		1/1/22 8:15	1/12/22	12/31/21 8:00	1/1/22 8:00	JL	1/14/22		7.05			Pass	SARS-CoV-2 N1	1093110.162	SARS-CoV-2 N2	1301682.765		Processing	Complete
P01-0028	WWTP	StMarysWWTP-01	P01-0028	Pleasants	Sample	Composite		3/10/22 11:35	3/23/22	3/9/22 11:26	3/10/22 11:06	JL	3/29/22		7.05			Pass	SARS-CoV-2 N1	80070.89719	SARS-CoV-2 N2	88086.40838	0.358	Processing	Complete
A03-0063	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	BL	11/4/21 10:35	11/5/21	11/3/21 6:00	11/3/21 14:00	JL	11/29/21		7.21			Pass	SARS-CoV-2 N1	3898.635451	SARS-CoV-2 N2	5848.181322		Rejected: No Flow	Complete
A01-0131	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/21/21 23:59	12/28/21	12/21/21 0:00	12/21/21 11:59	JL	1/12/22		6.99			Pass	SARS-CoV-2 N1	11398.8754	SARS-CoV-2 N2	26602.19997	7	Processing	Complete
D01-0060	WWTP	CharlesTownWWTP-01	D01-0060	Jefferson	Sample	Composite		3/10/22 7:40	3/16/22	3/9/22 7:40	3/10/22 7:40	AJ	3/28/22		6.75			Pass	SARS-CoV-2 N1	39872.81621	SARS-CoV-2 N2	21744.10567	1.25	Processing	Complete
H01-0128	WWTP	MoundsvilleWWTP-01	H01-0128	Marshall	Sample	Composite		2/15/22 8:15	2/18/22	2/14/22 8:00	2/15/22 8:00	AJ	2/22/22		6.34			Fail: Missing Required Data	SARS-CoV-2 N1	18705.2412	SARS-CoV-2 N2	18705.2412		Processing	Complete
N02-0071	WWTP	ClarksburgWWTP-01	N02-0071	Harrison	Sample	Composite		4/19/22 7:00	4/20/22	4/18/22 7:00	4/19/22 7:00	AJ	4/21/22		7.33			Pass	SARS-CoV-2 N1	22273.08881	SARS-CoV-2 N2	17322.49003	11.457	Processing	Complete
E01-0011	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite	EU	11/23/21 8:10	12/2/21	11/22/21 8:05	11/23/21 8:05	AJ	12/6/21		7.37			Pass	SARS-CoV-2 N1	185291.9009	SARS-CoV-2 N2	140388.0425	1.984	Processing	Complete
H01-0076	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		11/29/21 8:15	12/3/21	11/28/21 8:00	11/29/21 8:00	AJ	12/9/21		6.96			Pass	SARS-CoV-2 N1	67253.35412	SARS-CoV-2 N2	72431.1626	1.3	Processing	Complete
H01-0075	WWTP	MoundsvilleWWTP-01	G	Marshall	Sample	Composite		1/16/22 8:15	1/21/22	1/15/22 8:00	1/16/22 8:00	AJ	1/24/22		7.16			Fail: Missing Required Data	SARS-CoV-2 N1	1472859.135	SARS-CoV-2 N2	1038868.55		Processing	Complete
G01-0041	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		1/23/22 8:20	1/27/22	1/22/22 9:00	1/23/22 8:00	JL	2/7/22		7.2			Pass	SARS-CoV-2 N1	465008.3846	SARS-CoV-2 N2	474700.6381	1.127	Processing	Complete
A1099	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	7/25/21 23:55	7/30/21	7/25/21 0:00	7/25/21 23:55	JL	7/30/21					Pass	SARS-CoV-2 N1	11613.75	SARS-CoV-2 N2	15485	6.52	Processing	Complete
C01-0024	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	OR	10/19/21 7:00	10/27/21	10/18/21 7:00	10/19/21 7:00	JL	11/1/21		6.74			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
E01-0001	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite	TT	10/27/21 7:50	10/29/21	10/26/21 8:00	10/27/21 8:00	JL	11/4/21		7.05			Pass	SARS-CoV-2 N1	30020.01554	SARS-CoV-2 N2	8335.278332		Rejected: No Flow	Complete
A0250	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	DW	11/12/20 0:00	11/13/20	11/12/20 0:00	11/12/20 23:59	TD	11/17/20					Pass	SARS-CoV-2 N1	45714	SARS-CoV-2 N2	54856.8	6.315	Rejected: No NTC	Complete
A02-0223	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	CA	11/17/21 10:18	11/17/21	11/15/21 10:18	11/17/21 10:18	JL	11/22/21		7.58			Pass	SARS-CoV-2 N1	4090.983663	SARS-CoV-2 N2	8182.636723		Rejected: No Flow	Complete
I01-0004	WWTP	WarmSpringsWWTP-01	Sample	Morgan	Sample	Composite		11/2/21 10:30	11/8/21	11/1/21 7:00	11/2/21 7:00	AJ	11/18/21		7.08			Pass	SARS-CoV-2 N1	15512.5	SARS-CoV-2 N2	11687.5		Rejected: No Flow	Complete
B01-0167	WWTP	CharlestonWWTP-01	B01-0167	Kanawha	Sample	Composite		4/6/22 8:00	4/8/22	4/5/22 7:00	4/6/22 7:00	AJ	4/11/22		6.74			Pass	SARS-CoV-2 N1	16957.04704	SARS-CoV-2 N2	12111.47558	5.2	Processing	Complete
A02-0435	WVU Morgantown	NorthHighSt-02 (MUB)	A02-0435	Monongalia	Sample	Composite	GZ	4/6/22 10:23	4/6/22	4/4/22 9:00	4/6/22 9:00	AJ	4/11/22		7.2			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A04-0061	WWTP	CheatLakeWWTP-01	A04-0061	Monongalia	Sample	Composite		4/21/22 8:00	4/25/22	4/20/22 8:00	4/21/22 8:00	AJ	4/26/22		7.14			Pass	SARS-CoV-2 N1	40631.86504	SARS-CoV-2 N2	33010.38969	0.725	Processing	Complete
A02-0349	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	Gz	2/14/22 11:12	2/14/22	2/12/22 9:00	2/14/22 9:00	AJ	2/16/22		8.06			Pass	SARS-CoV-2 N1	257919.369	SARS-CoV-2 N2	295276.2437		Processing	Complete
D01-0045	WWTP	CharlesTownWWTP-01	G	Jefferson	Sample	Composite		2/3/22 7:45	2/7/22	2/2/22 7:40	2/2/22 7:40	AJ	2/10/22		7.01			Pass	SARS-CoV-2 N1	466237.3155	SARS-CoV-2 N2	180170.7664	1.28	Processing	Complete
A0049	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/28/20 0:00	1/14/21	12/28/20 12:00	12/28/20 11:59	TD	2/22/21					Pass	SARS-CoV-2 N1	60192	SARS-CoV-2 N2	33456	11.75	Rejected: No NTC	Complete
E02-0064	WWTP	AthensWWTP-01	E02-0064	Mercer	Sample	Composite		3/11/22 8:00	3/18/22	3/10/22 8:00	3/11/22 8:00	JL	3/28/22		7.24			Pass	SARS-CoV-2 N1	3614.485511	SARS-CoV-2 N2	3614.485511	0.224	Processing	Complete
A02-0258	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	12/10/21 9:21	12/10/21	12/8/21 9:00	12/10/21 9:00	JL	12/14/21		7.6			Pass	SARS-CoV-2 N1	5581.908775	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A0213	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	1/5/21 0:00	1/8/21	1/5/21 0:00	1/5/21 23:59	TD	2/22/21					Pass	SARS-CoV-2 N1	59112	SARS-CoV-2 N2	36936	11.421	Rejected: No NTC	Complete
M03-0011	WWTP	ManningtonWWTP-01	M03-0011	Marion	Sample	Composite		3/11/22 11:00	3/16/22	3/10/22 11:00	3/11/22 11:00	AJ	3/28/22		6.89			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	6863.468047	0.508	Processing	Complete
A03-0139	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	GZ	12/10/21 12:59	12/13/21	12/10/21 6:00	12/10/21 14:00	AJ	12/14/21		9.11			Pass	SARS-CoV-2 N1	2358.104107	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A02-0156 c	WVU Morgantown	TowersBB-01	Ignore	Monongalia	Sample	Composite	EL	2/25/21 12:00	8/11/21	8/10/21 9:00	8/11/21 9:00	JL	3/15/21	Was A07-0018				Pass	SARS-CoV-2 N1	29610	SARS-CoV-2 N2	0	11.789	Rejected: No Flow	Complete
A02-0010	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	Alexander Brun	8/16/21 9:28	8/16/21	8/14/21 9:00	8/16/21 9:00	Josh Lambert	8/16/21		6.85			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A02-0105	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	9/15/21 9:14	9/15/21	9/13/21 9:20	9/15/21 9:15	JL	9/20/21		6.82			Pass	SARS-CoV-2 N1	63366.66137	SARS-CoV-2 N2	61500.64737		Rejected: No Flow	Complete
E02-0003	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		11/5/21 8:00	11/8/21	11/4/21 8:00	11/5/21 8:00	JL	11/18/21		6.49			Pass	SARS-CoV-2 N1	1700	SARS-CoV-2 N2	1700		Rejected: No Flow	Complete
E02-0076	WWTP	AthensWWTP-01	E02-0076	Mercer	Sample	Composite		2/17/22 8:00	2/18/22	2/16/22 8:00	2/17/22 8:00	AJ	2/22/22		6.55			Pass	SARS-CoV-2 N1	646170.1405	SARS-CoV-2 N2	700470.053	0.105	Processing	Complete
A1058	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	5/27/21 23:55	5/28/21	5/27/21 0:00	5/27/21 11:55	JL	7/7/21		7.03			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	7.148	Processing	Complete
C01-0112	WWTP	WheelingWWTP-01	G	Ohio	Sample	Composite	GZ	1/24/22 7:00	1/25/22	1/23/22 7:00	1/24/22 7:00	AJ	1/26/22		6.66			Pass	SARS-CoV-2 N1	418523.2186	SARS-CoV-2 N2	433548.0648	7.17	Processing	Complete
A03-0350	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	GZ	5/12/22 9:32	5/12/22	5/9/22 6:00	5/9/22 14:00	AJ						Pass						Processing	Processing
E02-0083	WWTP	AthensWWTP-01	G	Mercer	Sample	Composite		2/8/22 8:00	2/11/22	2/7/22 8:00	2/8/22 8:00	AJ	2/16/22		7.04			Pass	SARS-CoV-2 N1	179845.2553	SARS-CoV-2 N2	104026.8458	0.217	Processing	Complete
K01-0074	WWTP	ParkersburgWWTP-01	K01-0074	Wood	Sample	Composite		4/22/22 6:47	4/27/22	4/21/22 6:24	4/22/22 6:47	AJ	4/28/22		7.15			Pass	SARS-CoV-2 N1	11894.07924	SARS-CoV-2 N2	8920.243308	5.962	Processing	Complete
G01-0036	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite	TD	1/15/22 8:20	1/20/22	1/14/22 9:00	1/15/22 8:00	AJ	1/24/22		7.14			Pass	SARS-CoV-2 N1	969868.5551	SARS-CoV-2 N2	429417.1894	0.956	Processing	Complete
G01-0095	WWTP	KeyserWWTP-01	G01-0095	Mineral	Sample	Composite	TD	2/16/22 8:50	2/17/22	2/15/22 9:00	2/16/22 8:00	AJ	2/22/22		6.65			Pass	SARS-CoV-2 N1	110601.4158	SARS-CoV-2 N2	42976.98207	0.838	Processing	Complete
G01-0025	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	TD	11/11/21 9:10	11/12/21	11/10/21 9:00	11/11/21 8:00	JL			7.05			Pass						Processing	Processing
L01-0045	WWTP	WestUnionWWTP-01	L01-0045	Doddridge	Sample	Composite		2/24/22 9:00	3/2/22	2/23/22 9:00	2/24/22 9:00	AJ	3/2/22		6.82			Pass	SARS-CoV-2 N1	136177.7683	SARS-CoV-2 N2	170291.4655	0.295	Processing	Complete
A01-0231	WWTP	StarCityWWTP-01	A01-0231	Monongalia	Sample	Composite		4/19/22 0:00	4/25/22	4/18/22 0:00	4/19/22 0:00	AJ	4/26/22		7.09			Pass	SARS-CoV-2 N1	34896.27354	SARS-CoV-2 N2	37581.80805	13.8	Processing	Complete
G01-0131	WWTP	KeyserWWTP-01	G01-0131	Mineral	Sample	Composite		3/6/22 8:40	3/11/22	3/5/22 9:00	3/6/22 8:00	AJ	3/14/22		7.19			Pass	SARS-CoV-2 N1	2396.669844	SARS-CoV-2 N2	2396.669844	0.875	Processing	Complete
A0243	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	2/16/21 8:00	2/18/21	2/16/21 12:00	2/16/21 11:55	TD	3/11/21					Pass	SARS-CoV-2 N1	13800	SARS-CoV-2 N2	4590	12.183	Rejected: No NTC	Complete
G01-0042	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite	ML	1/18/22 8:40	1/20/22	1/17/22 9:00	1/18/22 8:00	AJ	1/24/22		7.19			Pass	SARS-CoV-2 N1	823490.7568	SARS-CoV-2 N2	283350.0212	0.966	Processing	Complete
L01-0026	WWTP	WestUnionWWTP-01	G	Doddridge	Sample	Composite		2/10/22 9:00	2/16/22	2/9/22 9:00	2/10/22 9:00	AJ	2/17/22		7.2			Pass	SARS-CoV-2 N1	119516.9748	SARS-CoV-2 N2	175878.4264	0.36	Processing	Complete
A02-0098	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Grab	EL	9/13/21 9:32	9/13/21	9/13/21 9:32	9/13/21 9:32	JL	9/20/21		8.47			Pass	SARS-CoV-2 N1	3171.783853	SARS-CoV-2 N2	28560.55185		Rejected: No Flow	Complete
O01-0049	WWTP	GraftonWWTP-01	O01-0049	Taylor	Sample	Composite		3/1/22 6:15	3/2/22	2/28/22 6:15	3/1/22 6:15	AJ	3/2/22		6.54			Pass	SARS-CoV-2 N1	24779.33273	SARS-CoV-2 N2	19822.29576	1.68	Processing	Complete
O01-0028	WWTP	GraftonWWTP-01	O01-0028	Taylor	Sample	Composite		2/28/22 6:15	3/2/22	2/25/22 10:15	2/26/22 10:15	AJ	3/2/22		6.64			Fail: Missing Required Data	SARS-CoV-2 N1	32283.27703	SARS-CoV-2 N2	29592.05601	1.67	Processing	Complete
R01-0007	WWTP	HuttonsvilleWWTP-01	Sample	Randolph	Sample	Composite		5/6/22 8:45	5/11/22	5/5/22 9:00	5/6/22 8:30	AJ	5/11/22					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.149	Processing	Complete
P01-0031	WWTP	StMarysWWTP-01	P01-0031	Pleasants	Sample	Composite		3/2/22 9:39	3/8/22	3/1/22 9:39	3/2/22 9:39	JL	3/10/22		7.03			Pass	SARS-CoV-2 N1	386571.2857	SARS-CoV-2 N2	73945.64196	0.225	Processing	Complete
B01-0096	WWTP	CharlestonWWTP-01	G	Kanawha	Sample	Composite		1/21/22 7:30	2/2/22	1/20/22 7:00	1/21/22 7:00	AJ	2/7/22		7.31			Pass	SARS-CoV-2 N1	228610.1881	SARS-CoV-2 N2	164004.0493	20.941	Processing	Complete
G01-0068	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		11/4/21 8:45	11/5/21	11/3/21 9:00	11/4/21 8:00	JL	11/8/21		6.56			Pass	SARS-CoV-2 N1	5186.184011	SARS-CoV-2 N2	0		Processing	Confirming
K01-0059	WWTP	ParkersburgWWTP-01	K01-0059	Wood	Sample	Composite		3/22/22 6:21	3/30/22	3/21/22 6:20	3/22/22 6:20	AJ	3/31/22		7.06			Pass	SARS-CoV-2 N1	19885.60963	SARS-CoV-2 N2	11362.05113	5.449	Processing	Complete
A02-0272	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	BL	1/7/22 8:31	1/10/22	1/5/22 9:00	1/7/22 8:31	AJ	1/13/22		7.02			Pass	SARS-CoV-2 N1	5918.904897	SARS-CoV-2 N2	0		Processing	Complete
O01-0075	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		4/29/22 7:30	5/4/22	4/28/22 7:15	4/29/22 7:15	AJ	5/5/22					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	5117.431814	1.89	Processing	Complete
R01-0037	WWTP	HuttonsvilleWWTP-01	R01-0037	Randolph	Sample	Composite		3/30/22 8:45	4/6/22	3/29/22 9:00	3/30/22 8:30	AJ	4/7/22		6.57			Pass	SARS-CoV-2 N1	20220.01784	SARS-CoV-2 N2	23109.38749	0.188	Processing	Complete
A03-0300	K-12	SuncrestES-01	A03-0300	Monongalia	Sample	Composite	GZ	4/14/22 10:24	4/18/22	4/13/22 6:00	4/13/22 14:00	AJ	4/19/22		7.63			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
L01-0049	WWTP	WestUnionWWTP-01	L01-0049	Doddridge	Sample	Composite		2/28/22 9:00	3/9/22	2/27/22 9:00	2/28/22 9:00	AJ	3/14/22		7.05			Fail: Missing Required Data	SARS-CoV-2 N1	25275.96775	SARS-CoV-2 N2	39324.75843		Processing	Complete
A02-0155 c	WVU Morgantown	OaklandE-02	Ignore	Monongalia	Sample	Composite	EL	2/24/21 12:00	8/11/21	8/10/21 9:00	8/11/21 9:00	JL	3/15/21	Was A07-0012	7.13			Pass	SARS-CoV-2 N1	30288	SARS-CoV-2 N2	0	12.279	Rejected: No Flow	Complete
A02-0187	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	CA	10/25/21 10:00	10/25/21	10/23/21 10:00	10/25/21 10:00	JL	11/1/21		7.46			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Processing
