Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
C01-0030	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	11/1/21 7:00	11/5/21	10/31/21 7:00	11/1/21 7:00	JL	11/8/21		7.08			Pass	SARS-CoV-2 N1	10012.01436	SARS-CoV-2 N2	11681.07353		Rejected: No Flow	Complete
A03-0106	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	BL	10/15/21 14:30	10/22/21	10/13/21 6:00	10/13/21 14:00	JL	12/14/21		7.97			Pass	SARS-CoV-2 N1	5166.319208	SARS-CoV-2 N2	31007.47168		Processing	Complete
N02-0038	WWTP	ClarksburgWWTP-01	G	Harrison	Sample	Composite		2/15/22 7:00	2/22/22	2/14/22 7:00	2/15/22 7:00	AJ	2/24/22					Pass	SARS-CoV-2 N1	28813.43778	SARS-CoV-2 N2	52402.81485	8.57	Processing	Complete
G01-0097	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite	TD	2/1/22 8:20	2/3/22	1/31/22 9:00	2/1/22 8:00	AJ	2/10/22		7.17			Pass	SARS-CoV-2 N1	431446.4271	SARS-CoV-2 N2	483962.2629	0.867	Processing	Complete
A02-0265	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	12/15/21 9:10	12/15/21	12/13/21 9:00	12/15/21 9:00	AJ	12/21/21		7.47			Pass	SARS-CoV-2 N1	22410.31241	SARS-CoV-2 N2	33619.96282		Processing	Complete
L01-0013	WWTP	WestUnionWWTP-01	SAMPLE	Doddridge	Sample	Composite		1/31/22 9:00	2/9/22	1/30/22 9:00	1/31/22 9:00	JL	2/16/22		7.39			Pass	SARS-CoV-2 N1	525835.982	SARS-CoV-2 N2	641445.8978	0.238	Processing	Complete
A02-0118	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	9/20/21 10:06	9/20/21	9/18/21 9:00	9/20/21 9:00		9/24/21						SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A0042	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/16/20 0:00	12/18/20	12/16/20 12:00	12/16/20 11:59	TD	2/22/21					Pass	SARS-CoV-2 N1	84394.8	SARS-CoV-2 N2	84394.8	8.322	Rejected: No NTC	Complete
A02-0149	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	10/8/21 9:37	10/8/21	10/6/21 9:37	10/8/21 9:38	JL	10/11/21		7.45			Pass	SARS-CoV-2 N1	7910.839841	SARS-CoV-2 N2	55414.56968		Rejected: No Flow	Complete
A02-0157	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	BL	10/6/21 9:45	10/6/21	10/4/21 10:00	10/6/21 9:00	JL	10/11/21		7.45			Pass	SARS-CoV-2 N1	3568.993323	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A02-0208	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	EL	11/5/21 10:28	11/5/21	11/3/21 10:28	11/5/21 10:28	JL	11/8/21		7.1			Pass	SARS-CoV-2 N1	110814.3353	SARS-CoV-2 N2	140229.9452		Rejected: No Flow	Complete
A1042	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	5/3/21 23:55	5/7/21	5/3/21 0:00	5/3/21 23:55	Josh Lambert	5/7/21	Reconc vol estimated				Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	10.8	Processing	Complete
B01-0065	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		11/26/21 7:30	11/30/21	11/25/21 7:00	11/26/21 7:00	AJ	12/3/21		7.25			Pass	SARS-CoV-2 N1	2581.488742	SARS-CoV-2 N2	7744.943993	10.588	Processing	Complete
A0235	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	2/4/21 8:00	2/11/21	2/4/21 12:00	2/4/21 11:55	TD	3/11/21					Pass	SARS-CoV-2 N1	35088	SARS-CoV-2 N2	31176	9.892	Rejected: No NTC	Complete
C01-0004	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	MVC	9/16/21 7:00	9/17/21	9/15/21 7:00	9/16/21 7:00	JL	9/20/21	Water was very dirty with solid matter; water was colored black essentially when unsettled.	4.36			Pass	SARS-CoV-2 N1	139836.6511	SARS-CoV-2 N2	107365.7924		Processing	Complete
L01-0007	WWTP	WestUnionWWTP-01	SAMPLE	Doddridge	Sample	Composite		2/3/22 9:00	2/9/22	2/2/22 9:00	2/3/22 9:00	JL	2/16/22		7.17			Pass	SARS-CoV-2 N1	978084.8479	SARS-CoV-2 N2	1063567.779	0.467	Processing	Complete
A02-0106	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	EL	9/15/21 9:28	9/15/21	9/13/21 9:32	9/15/21 9:28	JL	9/20/21		7.17			Pass	SARS-CoV-2 N1	87588.77575	SARS-CoV-2 N2	54707.01218		Rejected: No Flow	Complete
K01-0024	WWTP	ParkersburgWWTP-01	G	Wood	Sample	Composite		1/12/22 6:33	1/19/22	1/11/22 6:33	1/12/22 6:33	AJ	1/24/22		7.08			Pass	SARS-CoV-2 N1	222663.0449	SARS-CoV-2 N2	256164.7654	6.937	Processing	Complete
A02-0335	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	Gz	2/11/22 10:40	2/14/22	2/9/22 9:00	2/11/22 9:00	AJ	2/16/22		7.48			Pass	SARS-CoV-2 N1	21781.23571	SARS-CoV-2 N2	24893.76571		Processing	Complete
A02-0280	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	1/12/22 10:18	1/12/22	1/10/22 9:00	1/12/22 9:00	JL	1/14/22		7.65			Pass	SARS-CoV-2 N1	108529.5483	SARS-CoV-2 N2	100768.1166		Processing	Complete
A03-0090	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	11/11/21 12:00	11/12/21	11/10/21 6:00	11/10/21 14:00	JL	11/29/21		7.18			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A02-0327	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	Gz	2/4/22 10:49	2/4/22	2/2/22 9:00	2/4/22 9:00	AJ	2/10/22		7.34			Pass	SARS-CoV-2 N1	25199.97921	SARS-CoV-2 N2	30802.03123		Processing	Complete
C01-0052	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	12/6/21 7:00	12/7/21	12/5/21 7:00	12/6/21 7:00	AJ	12/14/21		6.69			Pass	SARS-CoV-2 N1	14598.82429	SARS-CoV-2 N2	5838.920083	5.703	Processing	Complete
A03-0166	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	2/1/22 10:39	2/1/22	1/31/22 6:00	1/31/22 14:00	AJ			7.1			Pass						Processing	Processing
B01-0052	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		11/8/21 7:20	11/9/21	11/7/21 7:00	11/8/21 7:00	JL	11/18/21		6.79			Pass	SARS-CoV-2 N1	4462.5	SARS-CoV-2 N2	2125		Processing	Complete
B01-0011	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite	KM	9/21/21 7:30	9/24/21	9/20/21 7:00	9/21/21 7:00	JL	9/29/21		6.9			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	5483.457893		Processing	Complete
A02-0040	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Grab	EL	8/25/21 9:39	8/25/21	8/25/21 9:39	8/25/21 9:39	JL	8/25/21	Very Dense Fecal Sample	7.02			Pass	SARS-CoV-2 N1	18641.57423	SARS-CoV-2 N2	21749.96197		Rejected: No Flow	Complete
A03-0002	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	9/21/21 9:00	9/21/21	9/20/21 6:00	9/20/21 14:00	JL	9/24/21		8.62			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A03-0089	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	BL	11/11/21 12:25	11/12/21	11/10/21 6:00	11/10/21 14:00	JL	12/14/21		7.32			Pass	SARS-CoV-2 N1	2802.244322	SARS-CoV-2 N2	2802.244322		Rejected: No Flow	Complete
O01-0041	WWTP	GraftonWWTP-01	G	Taylor	Sample	Composite		2/16/22 7:50	2/21/22	2/15/22 7:50	2/16/22 7:50	AJ	2/22/22					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	1.42	Processing	Complete
G01-0058	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	--	10/19/21 8:35	10/25/21	10/18/21 9:00	10/19/21 8:00	JL	11/17/21		7.12			Pass	SARS-CoV-2 N1	212287.5	SARS-CoV-2 N2	212287.5		Rejected: No Flow	Complete
H01-0003	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	9/30/21 8:10	10/1/21	9/29/21 8:00	9/30/21 8:00	JL	10/5/21					Pass	SARS-CoV-2 N1	80311.32519	SARS-CoV-2 N2	22624.80929		Rejected: No Flow	Complete
A02-0232	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	CA	11/22/21 10:39	11/19/21	11/20/21 10:39	11/22/21 10:39	AJ	12/3/21		7.22			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	18495.92552		Rejected: No Flow	Complete
A01-0134	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		12/25/21 23:59	12/28/21	12/25/21 0:00	12/25/21 23:59	JL	1/12/22		7.16			Pass	SARS-CoV-2 N1	19639.08322	SARS-CoV-2 N2	27497.29391	10.3	Processing	Complete
C01-0080	WWTP	WheelingWWTP-01	G	Ohio	Sample	Composite	GZ	2/17/22 7:05	2/22/22	2/16/22 7:00	2/17/22 7:00	AJ	2/24/22					Pass	SARS-CoV-2 N1	8569.452418	SARS-CoV-2 N2	17140.65772	8.731	Processing	Complete
B01-0060	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		11/30/21 7:50	12/3/21	11/29/21 7:00	11/30/21 7:00	AJ	12/6/21		7.31			Pass	SARS-CoV-2 N1	17496.04102	SARS-CoV-2 N2	8747.107442	7.226	Processing	Complete
A02-0176	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	10/18/21 10:08	10/18/21	10/16/21 9:00	10/18/21 9:00	JL	10/20/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
K01-0038	WWTP	ParkersburgWWTP-01	G	Wood	Sample	Composite		2/18/22 6:45	2/23/22	2/17/22 6:22	2/18/22 6:45	AJ	2/24/22					Pass	SARS-CoV-2 N1	144589.6107	SARS-CoV-2 N2	23572.4216	10.137	Processing	Complete
A03-0226	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	GZ	2/1/22 9:40	2/1/22	1/31/22 6:00	1/31/22 14:00	AJ	2/7/22		8.62			Pass	SARS-CoV-2 N1	2620.877568	SARS-CoV-2 N2	2620.877568		Processing	Complete
A02-0302	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	GZ	1/24/22 10:18	1/24/22	1/22/22 9:00	1/24/22 9:00	AJ	1/26/22		8.23			Pass	SARS-CoV-2 N1	1611603.169	SARS-CoV-2 N2	1764941.897		Processing	Complete
L01-0027	WWTP	WestUnionWWTP-01	G	Doddridge	Sample	Composite		2/17/22 9:00	2/23/22	2/16/22 9:00	2/17/22 9:00	AJ	2/24/22					Pass	SARS-CoV-2 N1	64258.51867	SARS-CoV-2 N2	23662.73046	0.53129	Processing	Complete
A02-0178	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	CA	10/20/21 9:40	10/20/21	10/18/21 9:49	10/20/21 9:40	JL	10/20/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A02-0350	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	2/16/22 9:57	2/16/22	2/14/22 9:00	2/16/22 9:00	AJ	2/17/22		7.35			Pass	SARS-CoV-2 N1	91181.64316	SARS-CoV-2 N2	69058.77963		Processing	Complete
A03-0081	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	BL	11/12/21 13:05	11/15/21	11/12/21 6:00	11/12/21 14:00	JL	12/3/21		5.12			Pass	SARS-CoV-2 N1	7368.669463	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
H01-0029	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	11/3/21 8:15	11/11/21	11/2/21 8:00	11/3/21 8:00	AJ	11/18/21		6.79			Pass	SARS-CoV-2 N1	14450	SARS-CoV-2 N2	18912.5		Rejected: No Flow	Complete
A02-0340	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	2/23/22 9:27	2/23/22	2/21/22 9:00	2/23/22 9:00	AJ	2/24/22					Pass	SARS-CoV-2 N1	28471.78873	SARS-CoV-2 N2	31061.09217		Processing	Complete
A02-0274	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	BL	1/10/22 10:12	1/10/22	1/8/22 9:00	1/10/22 9:00	AJ	1/13/22		7.34			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	5782.92721		Processing	Complete
H01-0016	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	10/14/21 8:15	10/15/21	10/13/21 8:00	10/14/21 8:00	JL	10/20/21		6.98			Pass	SARS-CoV-2 N1	53528.00131	SARS-CoV-2 N2	43787.10747		Rejected: No Flow	Complete
A03-0011	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	BL	9/21/21 9:00	9/21/21	9/20/21 6:00	9/20/21 14:00	JL	9/24/21		8.9			Pass	SARS-CoV-2 N1	67750.71919	SARS-CoV-2 N2	97449.48983		Rejected: No Flow	Complete
A03-0060	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	BL	10/29/21 12:50	11/1/21	10/29/21 6:00	10/29/21 12:50	JL	11/8/21		7.42			Pass	SARS-CoV-2 N1	1621.008217	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
H01-0008	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	10/6/21 8:15	10/8/21	10/5/21 8:00	10/6/21 8:00	JL	10/11/21		7			Pass	SARS-CoV-2 N1	363356.7286	SARS-CoV-2 N2	233847.4166		Rejected: No Flow	Complete
C01-0008	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	MVC	9/23/21 7:00	9/24/21	9/22/21 7:00	9/23/21 7:00	JL	9/29/21	FLOW 8.449	6.44			Pass	SARS-CoV-2 N1	10435.36294	SARS-CoV-2 N2	18786.79104	8.449	Processing	Complete
A0214	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	1/6/21 0:00	1/8/21	1/6/21 0:00	1/6/21 23:59	TD	2/22/21					Pass	SARS-CoV-2 N1	131712	SARS-CoV-2 N2	101280	10.083	Rejected: No NTC	Complete
C01--0078	WWTP	WheelingWWTP-01	G	Ohio	Sample	Composite		2/15/22 7:00	2/23/22	2/14/22 7:00	2/15/22 7:00	AJ						Pass					9.704	Processing	Processing
A03-0117	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	BL	11/16/21 10:30	11/17/21	11/15/21 6:00	11/15/21 14:00	JL	12/3/21		7.72			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
G01-0051	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	GP	10/12/21 9:00	10/15/21	10/11/21 9:00	10/12/21 9:00	JL	12/6/21		7.24			Pass	SARS-CoV-2 N1	48979.29072	SARS-CoV-2 N2	33295.47271		Rejected: No Flow	Complete
A1080	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	6/28/21 23:55	7/9/21	6/28/21 0:00	6/28/21 23:55	JL	7/9/21		6.4			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	7.451	Processing	Complete
G02-0022	WVU Keyser	PotomacState-01	Sample	Mineral	Sample	Composite		12/3/21 10:30	12/10/21	12/1/21 11:00	12/3/21 10:30	JL	12/14/21	CAME W/OUT ICE, STILL PROCESSING	7.13			Pass	SARS-CoV-2 N1	8182.428628	SARS-CoV-2 N2	5454.775114		Rejected: No Flow	Complete
A02-0162	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	10/11/21 9:51	10/11/21	10/9/21 9:00	10/11/21 9:00	JL	10/14/21		6.76			Pass	SARS-CoV-2 N1	1539.51589	SARS-CoV-2 N2	6158.687994		Rejected: No Flow	Complete
H01-0004	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	10/2/21 8:15	10/8/21	10/1/21 8:00	10/2/21 8:00	JL	10/20/21		6.88			Pass	SARS-CoV-2 N1	35406.5913	SARS-CoV-2 N2	17697.02725		Rejected: No Flow	Complete
A03-0202	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	11/30/21 11:35	12/1/21	11/29/21 6:00	11/29/21 14:00	JL	12/3/21		7.94			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A01-0037	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	9/14/21 23:55	9/17/21	9/14/21 0:00	9/14/21 23:55	JL	10/5/21		6.74			Pass	SARS-CoV-2 N1	245537.4742	SARS-CoV-2 N2	253239.4075	7.905	Processing	Complete
A1034	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	4/23/21 10:57	4/23/21	4/21/21 12:00	4/21/21 11:59	MVS	4/26/21					Pass	SARS-CoV-2 N1	23520	SARS-CoV-2 N2	15666	8.235	Processing	Complete
A02-0016	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	8/18/21 9:23	8/18/21	8/16/21 9:28	8/18/21 9:23	JL	8/18/21		6.91			Pass	SARS-CoV-2 N1	24876.35112	SARS-CoV-2 N2	26340.43992		Rejected: No Flow	Complete
A02-0354	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	2/21/22 10:41	2/21/22	2/19/22 9:00	2/21/22 9:00	AJ	2/24/22					Pass	SARS-CoV-2 N1	14260.55253	SARS-CoV-2 N2	4752.978338		Processing	Complete
H01-0064	WWTP	MoundsvilleWWTP-01	SAMPLE	Marshall	Sample	Composite		1/6/22 8:15	1/12/22	1/5/22 8:00	1/6/22 8:00	JL	1/14/22		7.14			Pass	SARS-CoV-2 N1	33397.03817	SARS-CoV-2 N2	21249.58344	2.2	Processing	Complete
A1014	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	3/26/21 10:54	3/26/21	3/24/21 12:00	3/24/21 12:00	MVS	3/30/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	19530	8.188	Processing	Complete
B01-0074	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		11/11/21 7:25		11/10/21 7:00	11/11/21 7:00		11/22/21		7.01			Pass	SARS-CoV-2 N1	21098.16015	SARS-CoV-2 N2	25056.04804		Processing	Complete
B01-0037	WWTP	CharlestonWWTP-01	G	Kanawha	Sample	Composite		1/3/22 7:30	1/4/22	1/2/22 7:00	1/3/22 7:00	AJ	1/13/22		7.35			Pass	SARS-CoV-2 N1	3188.782646	SARS-CoV-2 N2	0	21.187	Processing	Complete
A1089	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	7/11/21 23:55	7/30/21	7/11/21 0:00	7/11/21 23:55	JL	7/30/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	8.458	Processing	Complete
A02-0032	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Grab	EL	8/23/21 10:11	8/23/21	8/23/21 10:11	8/23/21 10:11	JL	9/9/21		7.78			Pass	SARS-CoV-2 N1	4016.386699	SARS-CoV-2 N2	4016.386699		Rejected: No Flow	Complete
A02-0314	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	GZ	1/28/22 10:57	1/28/22	1/26/22 9:00	1/28/22 9:00	AJ	2/2/22		7.58			Pass	SARS-CoV-2 N1	1302954.233	SARS-CoV-2 N2	95138.2117		Processing	Complete
A02-0156	WVU Morgantown	TowersBB-01	Sample	Monongalia	Sample	Composite	EL	8/11/21 9:00	8/11/21	8/10/21 9:00	8/11/21 9:00	JL	8/13/21	Was A07-0018				Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
B01-0055	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		12/1/21 7:20	12/3/21	11/30/21 7:00	12/1/21 7:00	AJ	12/9/21		7.36			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	6.65	Processing	Confirming
A02-0292	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	GZ	1/19/22 8:59	1/19/22	1/15/22 9:00	1/17/22 9:00	AJ	1/24/22		7.28			Pass	SARS-CoV-2 N1	661905.3626	SARS-CoV-2 N2	117589.0665		Processing	Complete
A01-0162	WWTP	StarCityWWTP-01	G	Monongalia	Sample	Composite	GG	1/27/22 0:00	2/1/22	1/26/22 0:00	1/27/22 0:00	AJ	2/7/22		7.42			Pass	SARS-CoV-2 N1	10273514.84	SARS-CoV-2 N2	10195736.27	8.8	Processing	Complete
G01-0002	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	TD	10/6/21 8:30	10/8/21	10/5/21 9:00	10/6/21 8:00	JL	10/14/21		6.11			Pass	SARS-CoV-2 N1	290754.2777	SARS-CoV-2 N2	323862.5395		Rejected: No Flow	Complete
F01-0001	WWTP	WestonWWTP-01	Sample	Lewis	Sample	Composite	--		9/24/21			JL	9/29/21	NO METADATA -- 9/23/21 WRITTEN ON LABEL	7.07			Fail: Missing Required Data	SARS-CoV-2 N1	16211.95927	SARS-CoV-2 N2	13895.32238		Rejected	Rejected
B01-0027	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		12/6/21 8:25	12/7/21	12/5/21 7:00	12/6/21 7:00	AJ	12/9/21		7.13			Pass	SARS-CoV-2 N1	21987.46182	SARS-CoV-2 N2	3663.776089	6.349	Processing	Complete
A0101	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	11/2/20 0:00	11/9/20	11/2/20 0:00	11/2/20 23:59	TD	11/10/20					Pass	SARS-CoV-2 N1	8517.6	SARS-CoV-2 N2	12776.4	7.406	Rejected: No NTC	Complete
A02-0076	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Grab	EL	9/3/21 10:00	9/3/21	9/3/21 10:00	9/3/21 10:00	JL			7.86			Pass						Processing	Confirming
A02-0226	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	11/19/21 10:12		11/17/21 9:00	11/19/21 9:00		11/29/21		7.31			Pass	SARS-CoV-2 N1	11815.11791	SARS-CoV-2 N2	9451.82763		Rejected: No Flow	Complete
A01-0028	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	DW	9/5/21 23:55	9/7/21	9/5/21 0:00	9/5/21 23:55	JL	9/9/21		6.6			Pass	SARS-CoV-2 N1	85586.10082	SARS-CoV-2 N2	75882.39431	10.388	Processing	Complete
A0103	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	11/4/20 0:00	11/9/20	11/4/20 0:00	11/4/20 23:59	TD	11/10/20					Pass	SARS-CoV-2 N1	12420	SARS-CoV-2 N2	12420	6.95	Rejected: No NTC	Complete
H01-0066	WWTP	MoundsvilleWWTP-01	G	Marshall	Sample	Composite		1/8/22 8:15	1/19/22	1/7/22 8:00	1/8/22 8:00	AJ	1/24/22		6.92			Pass	SARS-CoV-2 N1	144693.5561	SARS-CoV-2 N2	138105.7276	2	Processing	Complete
A02-0357	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	GZ	2/18/22 11:06	2/18/22	2/16/22 9:00	2/18/22 9:00	AJ						Pass						Processing	Processing
H01-0054	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		12/27/21 8:15	1/3/22	12/26/21 8:00	12/27/21 8:00	AJ	1/12/22		6.91			Fail: Temperature Above Threshold	SARS-CoV-2 N1	5580.422385	SARS-CoV-2 N2	8370.913072	2.2	Processing	Complete
A02-0221	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	CA	11/17/21 9:48	11/17/21	11/15/21 9:48	11/17/21 9:48	JL	11/22/21		7.38			Pass	SARS-CoV-2 N1	63406.67069	SARS-CoV-2 N2	57213.57048		Rejected: No Flow	Complete
C01-0041	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		11/18/21 7:00	11/23/21	11/17/21 7:00	11/18/21 7:00	AJ	12/3/21		6.18			Pass	SARS-CoV-2 N1	128589.0806	SARS-CoV-2 N2	59299.78721	6.011	Processing	Complete
H01-0047	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		11/23/21 8:15	11/29/21	11/22/21 8:00	11/23/21 8:00	JL						Fail: Temperature Above Threshold					1.5	Rejected	Rejected
D01-0041	WWTP	CharlesTownWWTP-01	G	Jefferson	Sample	Composite	RS	2/22/22 7:40	2/23/22	2/21/22 7:35	2/22/22 7:35	AJ	2/24/22					Fail: Missing Required Data	SARS-CoV-2 N1	164612.6711	SARS-CoV-2 N2	64336.67734		Processing	Complete
A03-0066	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	BL	11/4/21 10:05	11/5/21	11/3/21 6:00	11/3/21 14:00	JL	11/29/21		6.95			Pass	SARS-CoV-2 N1	2280.917699	SARS-CoV-2 N2	9124.920294		Rejected: No Flow	Complete
H01-0086	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		12/8/21 8:15	12/10/21	12/7/21 8:00	12/8/21 8:00	JL	12/14/21		7.28			Pass	SARS-CoV-2 N1	135002.8485	SARS-CoV-2 N2	141599.4935	1.5	Processing	Complete
F01-0021	WWTP	WestonWWTP-01	Sample	Lewis	Sample	Composite	--		9/27/21			JL	9/29/21	NO METADATA	6.87			Fail: Missing Required Data	SARS-CoV-2 N1	125463.2789	SARS-CoV-2 N2	23849.27586		Rejected	Rejected
A03-0111	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	11/9/21 12:30	11/10/21	11/8/21 6:00	11/8/21 14:00	JL	12/21/21		7.05			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
C01-0027	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	10/26/21 7:00	10/29/21	10/25/21 7:00	10/26/21 7:00	JL	11/4/21		7.06			Pass	SARS-CoV-2 N1	35731.30414	SARS-CoV-2 N2	17859.26968		Rejected: No Flow	Complete
A03-0110	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	BL	11/9/21 12:40	11/10/21	11/8/21 6:00	11/8/21 14:00	JL	12/21/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	4923.266172		Rejected: No Flow	Complete
